Player,Nation,Pos,Squad,Comp,Age,Born,90s,PassCompleted,PassAtt,PassCompleted%,TotDist,PrgDist,ShortCmp,ShortAtt,ShortCmp%,MediumCmp,MediumAtt,MediumCmp%,LongCmp,LongAtt,LongCmp%,Ast,xAG,xA,A-xAG,KeyPasses,FinalThird,PassesPenArea,CrossPenArea,ProgPasses
Serge Gnabry,GER,"FW,MF",Bayern Munich,Bundesliga,28,1995,4.8,180,214,84.1,2540,485,107,117,91.5,61,70,87.1,6,11,54.5,1,1.2,2.0,-0.2,9,8,13,0,23
Ben Godfrey,ENG,DF,Everton,Premier League,25,1998,12.4,336,484,69.4,5725,2373,147,180,81.7,157,204,77.0,23,62,37.1,0,0.3,0.5,-0.3,3,32,6,2,43
Edoardo Goldaniga,ITA,DF,Cagliari,Serie A,29,1993,11.2,438,553,79.2,9533,3744,116,132,87.9,251,284,88.4,68,130,52.3,0,0.1,0.4,-0.1,4,37,6,3,50
Pierluigi Gollini,ITA,GK,Napoli,Serie A,28,1995,7.0,218,266,82.0,5646,3603,37,37,100.0,116,117,99.1,65,112,58.0,0,0.0,0.0,0.0,0,0,0,0,0
Aleksandr Golovin,RUS,"MF,FW",Monaco,Ligue 1,27,1996,23.9,935,1236,75.6,16293,5324,440,521,84.5,325,413,78.7,124,211,58.8,6,4.7,6.4,+1.3,50,99,62,5,172
André Gomes,POR,"MF,FW",Everton,Premier League,30,1993,5.6,223,291,76.6,3909,971,112,132,84.8,80,95,84.2,27,51,52.9,0,0.4,0.5,-0.4,4,24,6,1,36
Angel Gomes,ENG,MF,Lille,Ligue 1,22,2000,28.6,1566,1751,89.4,27874,7062,727,779,93.3,632,680,92.9,170,220,77.3,8,6.2,6.0,+1.8,48,164,45,1,204
João Gomes,BRA,MF,Wolves,Premier League,22,2001,29.4,1051,1279,82.2,15291,4174,596,665,89.6,342,404,84.7,50,94,53.2,1,1.1,1.7,-0.1,20,73,23,5,101
Toti Gomes,POR,DF,Wolves,Premier League,24,1999,30.8,1516,1847,82.1,23316,8336,782,859,91.0,631,748,84.4,60,153,39.2,3,1.2,0.6,+1.8,6,78,6,1,79
Joe Gomez,ENG,DF,Liverpool,Premier League,26,1997,19.8,1114,1345,82.8,18984,5116,519,574,90.4,497,585,85.0,83,131,63.4,1,1.3,1.1,-0.3,22,83,20,7,100
Maxi Gómez,URU,FW,Cádiz,La Liga,26,1996,12.9,132,255,51.8,1666,311,79,129,61.2,33,63,52.4,5,19,26.3,0,0.6,0.5,-0.6,9,16,4,2,11
Moi Gómez,ESP,"MF,FW",Osasuna,La Liga,29,1994,22.3,953,1177,81.0,16451,3884,434,484,89.7,394,451,87.4,92,149,61.7,0,0.9,1.9,-0.9,24,116,12,5,127
Papu Gómez,ARG,"MF,FW",Monza,Serie A,35,1988,0.5,11,19,57.9,180,96,6,6,100.0,4,4,100.0,1,7,14.3,0,0.2,0.3,-0.2,1,1,2,0,3
Sergio Gómez,ESP,"FW,MF",Manchester City,Premier League,22,2000,0.6,46,54,85.2,636,97,29,31,93.5,15,17,88.2,1,2,50.0,1,0.2,0.2,+0.8,1,1,2,1,2
Unai Gómez,ESP,MF,Athletic Club,La Liga,20,2003,9.7,198,260,76.2,3259,762,100,122,82.0,70,90,77.8,21,34,61.8,0,0.7,0.7,-0.7,12,18,3,0,28
Iron Gomis,FRA,MF,Salernitana,Serie A,23,1999,1.5,62,69,89.9,840,157,38,41,92.7,16,18,88.9,2,2,100.0,0,0.2,0.2,-0.2,3,3,2,1,4
Maxime Gonalons,FRA,MF,Clermont Foot,Ligue 1,34,1989,14.4,666,772,86.3,12023,3551,277,315,87.9,286,309,92.6,75,108,69.4,0,0.2,0.4,-0.2,7,67,4,0,81
Édgar González,ESP,"DF,MF",Almería,La Liga,26,1997,28.0,1150,1350,85.2,21329,8387,404,445,90.8,629,697,90.2,100,172,58.1,0,0.3,0.3,-0.3,7,51,3,1,72
Enso Gonzalez,PAR,"MF,DF",Wolves,Premier League,18,2005,0.0,6,6,100.0,87,3,2,2,100.0,3,3,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Fabio González,ESP,MF,Las Palmas,La Liga,26,1997,1.4,119,129,92.2,1859,356,70,75,93.3,39,41,95.1,8,9,88.9,0,0.0,0.1,0.0,0,11,0,0,9
Giovanni González,URU,DF,Mallorca,La Liga,28,1994,27.4,936,1244,75.2,15432,6464,485,549,88.3,342,448,76.3,90,176,51.1,1,1.4,1.9,-0.4,21,80,28,15,91
Hugo González,ESP,"MF,FW",Valencia,La Liga,20,2003,1.0,24,39,61.5,360,94,15,19,78.9,7,11,63.6,1,3,33.3,1,0.5,0.2,+0.5,4,2,1,1,2
Iñaki González,ESP,MF,Las Palmas,La Liga,19,2004,0.1,4,4,100.0,70,7,1,1,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Joan Gonzàlez,ESP,MF,Lecce,Serie A,21,2002,14.3,348,463,75.2,5710,1665,174,211,82.5,132,163,81.0,30,50,60.0,1,1.0,0.8,0.0,15,35,5,2,49
Nicolás González,ARG,FW,Fiorentina,Serie A,25,1998,21.3,560,789,71.0,9935,2504,278,348,79.9,210,274,76.6,61,101,60.4,2,1.6,3.1,+0.4,22,66,30,4,100
Urko González,ESP,MF,Real Sociedad,La Liga,22,2001,1.7,71,89,79.8,1127,293,39,46,84.8,30,33,90.9,2,9,22.2,0,0.0,0.0,0.0,0,5,1,0,6
Anthony Gordon,ENG,FW,Newcastle Utd,Premier League,22,2001,32.1,803,1055,76.1,12020,3500,486,559,86.9,214,282,75.9,70,136,51.5,10,8.0,5.6,+2.0,57,54,39,12,101
Kaide Gordon,ENG,FW,Liverpool,Premier League,18,2004,0.0,1,1,100.0,16,11,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1
Daniel Gore,ENG,MF,Manchester Utd,Premier League,18,2004,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Leon Goretzka,GER,MF,Bayern Munich,Bundesliga,28,1995,24.9,1559,1754,88.9,25969,7112,754,819,92.1,681,739,92.2,99,136,72.8,7,5.3,4.7,+1.7,32,176,27,2,176
Mathieu Gorgelin,FRA,GK,Le Havre,Ligue 1,32,1990,1.0,12,19,63.2,298,208,4,4,100.0,5,5,100.0,3,10,30.0,0,0.0,0.0,0.0,0,1,0,0,0
Andoni Gorosabel,ESP,DF,Alavés,La Liga,26,1996,31.7,1059,1329,79.7,15562,6234,627,704,89.1,345,439,78.6,55,100,55.0,0,1.3,2.4,-1.3,15,57,32,10,117
Robin Gosens,GER,"DF,MF",Union Berlin,Bundesliga,29,1994,25.4,858,1184,72.5,13673,6207,450,544,82.7,308,429,71.8,73,129,56.6,3,3.0,3.3,0.0,33,78,35,17,97
Mario Götze,GER,MF,Eint Frankfurt,Bundesliga,31,1992,23.0,1050,1325,79.2,15793,4244,593,672,88.2,350,439,79.7,69,124,55.6,2,3.0,3.8,-1.0,35,81,32,5,115
Amine Gouiri,ALG,"FW,MF",Rennes,Ligue 1,23,2000,23.0,625,764,81.8,8942,2136,344,408,84.3,223,257,86.8,21,28,75.0,3,1.7,2.4,+1.3,21,42,32,0,82
Jeffrey Gouweleeuw,NED,DF,Augsburg,Bundesliga,32,1991,28.8,1147,1490,77.0,24503,10362,334,375,89.1,636,711,89.5,167,354,47.2,0,1.8,1.6,-1.8,15,156,19,3,143
Pablo Gozalbez,ESP,"MF,FW",Valencia,La Liga,22,2001,1.1,16,32,50.0,197,61,8,15,53.3,6,9,66.7,1,3,33.3,0,0.0,0.0,0.0,0,1,0,0,0
Jonathan Gradit,FRA,DF,Lens,Ligue 1,30,1992,23.5,1181,1383,85.4,21422,9125,457,507,90.1,598,664,90.1,100,167,59.9,0,0.1,0.8,-0.1,5,167,10,3,177
Jens Grahl,GER,GK,Eint Frankfurt,Bundesliga,34,1988,2.0,61,92,66.3,1503,965,10,10,100.0,41,43,95.3,10,39,25.6,1,0.2,0.0,+0.8,1,2,0,0,0
Samuel Grandsir,FRA,"MF,FW",Le Havre,Ligue 1,26,1996,6.7,209,292,71.6,3118,845,109,130,83.8,72,99,72.7,13,26,50.0,1,1.2,1.4,-0.2,14,14,16,4,35
Alberto Grassi,ITA,MF,Empoli,Serie A,28,1995,20.1,696,861,80.8,11955,4165,326,370,88.1,289,339,85.3,59,104,56.7,1,0.6,1.3,+0.4,6,89,6,0,75
Ryan Gravenberch,NED,MF,Liverpool,Premier League,21,2002,12.5,415,504,82.3,5520,1719,263,302,87.1,122,140,87.1,8,12,66.7,0,0.9,1.4,-0.9,16,35,27,0,78
Ryan Gravenberch,NED,FW,Bayern Munich,Bundesliga,21,2002,0.1,5,7,71.4,83,25,2,2,100.0,3,3,100.0,0,0,,0,0.2,0.1,-0.2,2,0,0,0,1
Adrian Grbić,AUT,FW,Lorient,Ligue 1,26,1996,0.3,7,13,53.8,85,6,6,8,75.0,1,2,50.0,0,2,0.0,0,0.0,0.0,0.0,0,0,0,0,0
Ivo Grbić,CRO,GK,Sheffield Utd,Premier League,27,1996,8.6,148,298,49.7,5407,4505,23,23,100.0,48,54,88.9,76,217,35.0,0,0.0,0.0,0.0,0,1,0,0,0
Jack Grealish,ENG,"FW,MF",Manchester City,Premier League,27,1995,11.2,499,580,86.0,7032,1069,302,329,91.8,156,174,89.7,23,32,71.9,1,2.5,2.8,-1.5,26,15,25,0,50
Mason Greenwood,ENG,"MF,FW",Getafe,La Liga,21,2001,29.6,777,1036,75.0,13710,2684,388,450,86.2,266,333,79.9,101,183,55.2,6,4.6,4.3,+1.4,36,62,27,11,89
Michael Gregoritsch,AUT,FW,Freiburg,Bundesliga,29,1994,18.7,268,440,60.9,4009,1147,150,240,62.5,81,112,72.3,19,30,63.3,4,1.0,1.3,+3.0,15,21,15,2,48
Dominik Greif,SVK,GK,Mallorca,La Liga,26,1997,1.0,24,32,75.0,959,841,2,2,100.0,11,11,100.0,11,19,57.9,0,0.0,0.0,0.0,0,2,0,0,0
Antoine Griezmann,FRA,"FW,MF",Atlético Madrid,La Liga,32,1991,29.4,1062,1383,76.8,16588,4212,589,671,87.8,313,414,75.6,99,178,55.6,6,5.6,5.8,+0.4,43,86,34,2,118
Vincenzo Grifo,ITA,"MF,FW",Freiburg,Bundesliga,30,1993,25.8,971,1335,72.7,17305,4934,446,523,85.3,366,465,78.7,120,259,46.3,8,8.2,7.5,-0.2,56,87,42,14,115
Florian Grillitsch,AUT,"DF,MF",Hoffenheim,Bundesliga,27,1995,25.5,1496,1753,85.3,27923,11022,580,642,90.3,750,826,90.8,148,234,63.2,6,1.7,1.9,+4.3,19,152,20,3,152
Álex Grimaldo,ESP,DF,Leverkusen,Bundesliga,27,1995,30.9,1762,2148,82.0,24881,6698,1116,1208,92.4,500,606,82.5,88,200,44.0,13,9.1,11.1,+3.9,78,79,71,22,162
Christian Groß,GER,"DF,MF",Werder Bremen,Bundesliga,34,1989,8.9,427,499,85.6,7530,2997,162,187,86.6,229,254,90.2,26,39,66.7,1,0.4,0.3,+0.6,8,32,4,1,46
Pascal Groß,GER,"MF,DF",Brighton,Premier League,32,1991,34.6,2774,3223,86.1,42905,13360,1583,1674,94.6,914,1035,88.3,193,359,53.8,10,8.1,9.2,+1.9,103,242,73,27,302
Brajan Gruda,GER,"MF,FW",Mainz 05,Bundesliga,19,2004,18.2,425,658,64.6,6601,2298,209,269,77.7,155,229,67.7,31,92,33.7,3,4.1,5.1,-1.1,43,31,31,3,71
Ilia Gruev,BUL,MF,Werder Bremen,Bundesliga,23,2000,0.0,1,1,100.0,13,14,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Vicente Guaita,ESP,GK,Celta Vigo,La Liga,36,1987,26.7,555,804,69.0,16190,12066,104,105,99.0,257,260,98.8,194,437,44.4,0,0.0,0.0,0.0,0,9,0,0,0
Andrés Guardado,MEX,MF,Betis,La Liga,36,1986,5.0,253,298,84.9,4959,1540,101,108,93.5,102,115,88.7,42,58,72.4,0,0.2,0.3,-0.2,5,34,5,1,36
Sergi Guardiola,ESP,"FW,MF",Cádiz,La Liga,32,1991,5.5,148,209,70.8,2210,518,83,101,82.2,52,65,80.0,8,23,34.8,1,0.8,0.8,+0.2,4,10,2,2,19
Nemanja Gudelj,SRB,"DF,MF",Sevilla,La Liga,31,1991,19.4,914,1061,86.1,16667,5686,346,374,92.5,487,535,91.0,71,114,62.3,1,0.4,0.4,+0.6,7,82,2,2,73
Gabriel Gudmundsson,SWE,"DF,FW",Lille,Ligue 1,24,1999,14.1,437,560,78.0,6983,1602,209,249,83.9,187,233,80.3,26,41,63.4,0,1.2,1.6,-1.2,13,20,10,5,37
Gonçalo Guedes,POR,"FW,MF",Villarreal,La Liga,26,1996,10.6,255,333,76.6,4075,1057,136,159,85.5,98,121,81.0,16,28,57.1,2,1.5,1.1,+0.5,19,19,23,8,50
Axel Gueguin,FRA,"DF,FW",Montpellier,Ligue 1,18,2005,1.5,28,43,65.1,389,200,17,21,81.0,8,13,61.5,1,4,25.0,0,0.1,0.1,-0.1,1,1,1,0,3
Marc Guéhi,ENG,DF,Crystal Palace,Premier League,23,2000,22.5,1138,1309,86.9,22770,7962,363,403,90.1,636,673,94.5,130,212,61.3,1,0.6,1.0,+0.4,7,90,5,0,67
Mattéo Guendouzi,FRA,MF,Lazio,Serie A,24,1999,26.3,926,1119,82.8,15130,3632,467,509,91.7,363,432,84.0,71,107,66.4,3,2.3,2.4,+0.7,23,105,29,8,119
Mattéo Guendouzi,FRA,MF,Marseille,Ligue 1,24,1999,0.2,9,12,75.0,127,53,5,5,100.0,4,4,100.0,0,2,0.0,0,0.0,0.0,0.0,0,2,0,0,1
Javier Guerra,ESP,MF,Valencia,La Liga,20,2003,27.8,700,969,72.2,11090,2783,334,415,80.5,288,360,80.0,48,112,42.9,1,0.9,1.9,+0.1,12,64,11,2,81
Raphaël Guerreiro,POR,"DF,MF",Bayern Munich,Bundesliga,29,1993,13.2,880,1017,86.5,12817,4122,537,581,92.4,281,325,86.5,39,63,61.9,0,2.0,3.4,-2.0,23,68,26,9,86
Axel Guessand,FRA,DF,Udinese,Serie A,18,2004,0.5,21,27,77.8,471,141,5,7,71.4,14,16,87.5,2,4,50.0,0,0.0,0.0,0.0,0,3,0,0,1
Evann Guessand,CIV,FW,Nice,Ligue 1,22,2001,17.3,218,294,74.1,2999,623,128,158,81.0,68,95,71.6,8,11,72.7,0,1.4,1.0,-1.4,15,15,12,0,34
Ander Guevara,ESP,MF,Alavés,La Liga,26,1997,32.6,1111,1471,75.5,18552,6374,530,641,82.7,439,558,78.7,105,173,60.7,0,0.9,1.5,-0.9,21,167,21,2,187
Pape Gueye,SEN,"MF,DF",Marseille,Ligue 1,24,1999,8.5,396,487,81.3,7394,2225,140,163,85.9,200,222,90.1,44,77,57.1,0,0.8,0.5,-0.8,4,52,6,0,61
Josuha Guilavogui,FRA,DF,Mainz 05,Bundesliga,32,1990,4.5,155,180,86.1,2781,1138,59,64,92.2,83,90,92.2,9,19,47.4,1,0.1,0.2,+0.9,1,6,1,0,9
Morgan Guilavogui,GUI,"FW,MF",Lens,Ligue 1,25,1998,6.3,166,222,74.8,2570,791,80,104,76.9,63,79,79.7,11,13,84.6,0,1.2,1.0,-1.2,14,18,12,0,36
Frederic Guilbert,FRA,"DF,MF",Strasbourg,Ligue 1,28,1994,27.7,1108,1467,75.5,20135,6597,450,520,86.5,522,650,80.3,112,244,45.9,0,1.6,1.4,-1.6,23,87,17,11,116
Hugo Guillamón,ESP,MF,Valencia,La Liga,23,2000,14.6,564,695,81.2,9956,3003,271,308,88.0,212,253,83.8,66,105,62.9,0,0.4,0.5,-0.4,9,62,3,1,65
Bruno Guimarães,BRA,MF,Newcastle Utd,Premier League,25,1997,36.3,1941,2313,83.9,33351,9336,915,1011,90.5,789,902,87.5,181,285,63.5,8,6.4,6.3,+1.6,62,184,70,5,283
Serhou Guirassy,GUI,FW,Stuttgart,Bundesliga,27,1996,24.5,629,777,81.0,7427,1176,430,489,87.9,129,163,79.1,17,23,73.9,3,6.6,5.4,-3.6,53,38,25,0,56
Marc Guiu,ESP,"FW,MF",Barcelona,La Liga,17,2006,0.8,8,8,100.0,83,7,3,3,100.0,3,3,100.0,0,0,,0,0.3,0.1,-0.3,1,0,1,0,1
Péter Gulácsi,HUN,GK,RB Leipzig,Bundesliga,33,1990,13.0,406,470,86.4,9045,4821,112,112,100.0,213,213,100.0,81,145,55.9,0,0.0,0.0,0.0,0,2,0,0,1
Manuel Gulde,GER,DF,Freiburg,Bundesliga,32,1991,22.7,942,1095,86.0,17496,5437,309,348,88.8,546,589,92.7,76,135,56.3,0,0.1,0.5,-0.1,3,59,6,1,74
Arda Güler,TUR,"FW,MF",Real Madrid,La Liga,18,2005,4.2,183,218,83.9,2640,611,115,121,95.0,50,61,82.0,10,21,47.6,0,0.1,0.5,-0.1,2,8,6,0,17
Gerard Gumbau,ESP,MF,Granada,La Liga,28,1994,29.7,1079,1504,71.7,21503,7250,450,525,85.7,426,524,81.3,187,371,50.4,3,4.0,4.0,-1.0,41,132,22,5,135
Robert Gumny,POL,DF,Augsburg,Bundesliga,25,1998,5.3,138,195,70.8,2584,1192,55,72,76.4,65,92,70.7,15,22,68.2,0,0.1,0.2,-0.1,2,7,1,1,18
İlkay Gündoğan,GER,MF,Barcelona,La Liga,32,1990,33.3,2163,2510,86.2,35295,9085,1095,1186,92.3,830,904,91.8,182,313,58.1,9,10.3,9.8,-1.3,97,188,48,4,224
Christian Günter,GER,DF,Freiburg,Bundesliga,30,1993,11.8,387,505,76.6,6330,2230,194,211,91.9,154,189,81.5,34,74,45.9,2,2.1,1.9,-0.1,18,18,11,9,23
Jon Guridi,ESP,MF,Alavés,La Liga,28,1995,29.8,643,830,77.5,10484,2965,326,389,83.8,251,303,82.8,48,78,61.5,4,3.5,2.9,+0.5,32,67,23,4,117
Gorka Guruzeta,ESP,FW,Athletic Club,La Liga,26,1996,24.6,422,618,68.3,5920,1140,247,324,76.2,129,179,72.1,21,38,55.3,5,2.4,1.8,+2.6,27,38,14,3,55
Malo Gusto,FRA,DF,Chelsea,Premier League,20,2003,19.5,1230,1423,86.4,17534,5080,761,829,91.8,394,454,86.8,48,73,65.8,6,4.3,3.3,+1.7,32,49,29,13,86
Miguel Gutiérrez,ESP,DF,Girona,La Liga,22,2001,33.7,1595,1855,86.0,24623,6547,860,916,93.9,590,685,86.1,96,146,65.8,7,7.5,6.8,-0.5,42,102,56,19,146
Albert Guðmundsson,ISL,"FW,MF",Genoa,Serie A,26,1997,33.5,907,1213,74.8,15139,4812,447,514,87.0,282,359,78.6,120,230,52.2,4,5.2,6.5,-1.2,81,86,34,8,120
Joško Gvardiol,CRO,DF,Manchester City,Premier League,21,2002,25.9,1671,1919,87.1,25207,6169,931,1010,92.2,618,695,88.9,77,107,72.0,1,1.4,2.1,-0.4,18,141,16,3,136
Emmanuel Gyasi,GHA,"DF,FW",Empoli,Serie A,29,1994,20.9,412,550,74.9,5864,1972,244,292,83.6,138,177,78.0,12,29,41.4,2,1.5,1.0,+0.5,10,22,14,3,41
Norbert Gyömbér,SVK,DF,Salernitana,Serie A,31,1992,19.6,630,750,84.0,11574,4495,229,258,88.8,335,374,89.6,57,99,57.6,0,0.2,0.1,-0.2,5,33,0,0,42
Erling Haaland,NOR,FW,Manchester City,Premier League,23,2000,28.4,295,388,76.0,3234,567,197,242,81.4,56,70,80.0,5,8,62.5,5,4.3,2.2,+0.7,29,16,11,0,26
Nicolas Haas,SUI,MF,Empoli,Serie A,27,1996,1.0,46,51,90.2,865,312,20,21,95.2,21,21,100.0,5,6,83.3,0,0.0,0.0,0.0,0,7,1,0,6
Janik Haberer,GER,"MF,DF",Union Berlin,Bundesliga,29,1994,13.6,412,553,74.5,6596,1785,218,263,82.9,147,186,79.0,32,66,48.5,1,0.6,1.2,+0.4,10,28,6,5,47
Robin Hack,GER,"FW,MF",Gladbach,Bundesliga,24,1998,15.0,389,525,74.1,5837,1474,219,256,85.5,115,148,77.7,30,61,49.2,2,2.3,2.0,-0.3,25,25,16,6,46
Antwoine Hackford,ENG,FW,Sheffield Utd,Premier League,19,2004,0.1,2,2,100.0,14,0,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Munir El Haddadi,MAR,FW,Las Palmas,La Liga,27,1995,27.2,584,760,76.8,8540,2061,335,386,86.8,179,227,78.9,38,76,50.0,2,1.9,2.8,+0.1,24,40,22,1,78
Jaouen Hadjam,ALG,DF,Nantes,Ligue 1,20,2003,1.2,80,103,77.7,1332,517,37,43,86.0,36,44,81.8,5,12,41.7,0,0.4,0.2,-0.4,4,6,6,3,10
Ianis Hagi,ROU,"MF,FW",Alavés,La Liga,24,1998,8.9,194,301,64.5,3661,1189,100,119,84.0,61,93,65.6,31,65,47.7,2,2.0,1.8,0.0,24,21,12,4,32
Amadou Haidara,MLI,MF,RB Leipzig,Bundesliga,25,1998,17.0,694,825,84.1,11528,4135,324,372,87.1,310,350,88.6,45,63,71.4,1,1.6,1.6,-0.6,17,95,19,1,97
Massadio Haïdara,MLI,DF,Lens,Ligue 1,30,1992,8.2,358,431,83.1,5791,2060,169,194,87.1,149,169,88.2,24,42,57.1,1,0.2,0.4,+0.8,1,19,8,4,40
Oualid El Hajjam,MAR,"DF,MF",Le Havre,Ligue 1,32,1991,4.4,176,234,75.2,2859,1034,97,111,87.4,56,70,80.0,17,38,44.7,0,0.9,0.3,-0.9,7,12,4,2,16
Achraf Hakimi,MAR,DF,Paris S-G,Ligue 1,24,1998,21.5,1712,1979,86.5,25356,8074,948,1030,92.0,613,696,88.1,77,125,61.6,5,5.2,4.2,-0.2,43,153,45,13,218
Lewis Hall,ENG,DF,Newcastle Utd,Premier League,18,2004,8.7,452,552,81.9,7570,3083,229,248,92.3,186,220,84.5,33,61,54.1,0,0.3,0.7,-0.3,3,41,3,1,46
Sébastien Haller,CIV,FW,Dortmund,Bundesliga,29,1994,4.4,78,115,67.8,1019,237,47,66,71.2,19,27,70.4,3,3,100.0,1,0.7,0.9,+0.3,5,9,1,0,11
Gustavo Hamer,NED,MF,Sheffield Utd,Premier League,26,1997,32.3,754,1102,68.4,12591,4875,371,449,82.6,266,346,76.9,80,222,36.0,6,6.1,4.6,-0.1,70,94,37,7,135
Andreas Hanche-Olsen,NOR,DF,Mainz 05,Bundesliga,26,1997,11.0,342,439,77.9,6167,2299,134,165,81.2,177,202,87.6,27,60,45.0,0,0.0,0.1,0.0,1,10,0,0,19
Isak Hansen-Aarøen,NOR,MF,Werder Bremen,Bundesliga,18,2004,0.3,11,14,78.6,161,52,5,6,83.3,4,5,80.0,1,2,50.0,0,0.1,0.1,-0.1,1,0,1,0,2
Ridgeciano Haps,SUR,DF,Genoa,Serie A,30,1993,8.6,161,221,72.9,2722,710,88,102,86.3,54,80,67.5,17,26,65.4,1,0.7,0.4,+0.3,3,6,4,1,13
Genki Haraguchi,JPN,MF,Stuttgart,Bundesliga,32,1991,0.3,14,18,77.8,205,53,8,9,88.9,5,5,100.0,1,3,33.3,0,0.0,0.0,0.0,0,2,0,0,3
Amine Harit,MAR,"MF,FW",Marseille,Ligue 1,26,1997,20.2,815,966,84.4,12457,3325,404,449,90.0,311,351,88.6,49,88,55.7,2,3.7,3.6,-1.7,39,86,33,5,127
Luke Harris,WAL,MF,Fulham,Premier League,18,2005,0.8,11,14,78.6,172,14,5,8,62.5,4,4,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,1,0,1
Jack Harrison,ENG,"MF,FW",Everton,Premier League,26,1996,24.6,409,631,64.8,5825,2378,243,291,83.5,127,195,65.1,23,73,31.5,3,3.4,3.3,-0.4,28,37,34,11,62
Abdou Harroui,NED,"MF,FW",Frosinone,Serie A,25,1998,11.3,303,383,79.1,4174,1016,186,216,86.1,84,106,79.2,15,25,60.0,3,1.2,1.4,+1.8,16,29,12,4,38
Makoto Hasebe,JPN,"DF,MF",Eint Frankfurt,Bundesliga,39,1984,2.4,166,189,87.8,3210,1037,52,56,92.9,100,109,91.7,14,23,60.9,0,0.0,0.2,0.0,0,7,2,0,10
Daiki Hashioka,JPN,DF,Luton Town,Premier League,24,1999,6.6,227,282,80.5,3875,1580,101,108,93.5,107,126,84.9,16,34,47.1,0,0.7,0.3,-0.7,3,14,4,3,21
Hans Hateboer,NED,DF,Atalanta,Serie A,29,1994,12.4,514,616,83.4,7813,2447,303,324,93.5,174,210,82.9,27,47,57.4,1,2.0,1.2,-1.0,22,27,17,13,42
Pantelis Hatzidiakos,GRE,DF,Cagliari,Serie A,26,1997,9.5,328,405,81.0,6195,2526,125,129,96.9,159,190,83.7,40,68,58.8,0,0.0,0.2,0.0,1,31,3,1,34
Kai Havertz,GER,"MF,FW",Arsenal,Premier League,24,1999,29.3,764,955,80.0,9583,2405,525,609,86.2,195,245,79.6,7,15,46.7,7,4.4,4.3,+2.6,46,65,29,1,99
Thorgan Hazard,BEL,DF,Dortmund,Bundesliga,30,1993,0.1,7,9,77.8,113,45,4,6,66.7,2,2,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,2
Jan Paul van Hecke,NED,DF,Brighton,Premier League,23,2000,26.3,2225,2415,92.1,38300,14722,939,991,94.8,1109,1181,93.9,136,186,73.1,0,0.9,1.1,-0.9,10,156,10,1,147
Hwang Hee-chan,KOR,"FW,MF",Wolves,Premier League,27,1996,23.5,424,551,77.0,5661,1028,256,312,82.1,131,162,80.9,13,21,61.9,3,3.0,2.9,0.0,17,19,7,2,37
Silvan Hefti,SUI,"MF,DF",Genoa,Serie A,25,1997,1.3,24,39,61.5,356,119,15,20,75.0,6,11,54.5,2,4,50.0,0,0.0,0.0,0.0,0,1,0,0,2
Silvan Hefti,SUI,"DF,FW",Montpellier,Ligue 1,25,1997,7.9,238,328,72.6,3494,1326,132,158,83.5,81,115,70.4,10,27,37.0,1,1.0,1.1,0.0,3,12,7,3,25
Dominique Heintz,GER,DF,Köln,Bundesliga,29,1993,6.3,349,423,82.5,6540,2053,130,144,90.3,186,205,90.7,31,63,49.2,0,0.5,0.7,-0.5,7,24,6,5,30
Dean Henderson,ENG,GK,Crystal Palace,Premier League,26,1997,18.0,280,485,57.7,7596,5485,75,78,96.2,120,123,97.6,81,277,29.2,0,0.0,0.0,0.0,0,9,1,0,0
Liam Henderson,SCO,MF,Empoli,Serie A,27,1996,0.1,2,5,40.0,40,0,1,2,50.0,1,1,100.0,0,2,0.0,0,0.0,0.0,0.0,0,0,0,0,0
Benjamin Henrichs,GER,DF,RB Leipzig,Bundesliga,26,1997,28.1,1314,1670,78.7,21612,8038,657,743,88.4,548,673,81.4,85,165,51.5,5,4.4,6.0,+0.6,40,78,46,11,124
Henrique,BRA,DF,Lyon,Ligue 1,29,1994,6.7,351,400,87.8,4829,1386,209,221,94.6,113,129,87.6,13,25,52.0,0,0.4,0.6,-0.4,5,28,5,4,36
Luis Henrique,BRA,"FW,DF",Marseille,Ligue 1,21,2001,8.7,300,387,77.5,5161,1430,145,172,84.3,121,152,79.6,27,45,60.0,0,0.7,0.9,-0.7,10,25,14,5,40
Luiz Henrique,BRA,FW,Betis,La Liga,22,2001,6.8,146,211,69.2,2292,489,78,101,77.2,46,62,74.2,13,24,54.2,3,1.6,1.5,+1.4,11,10,10,6,17
Matheus Henrique,BRA,MF,Sassuolo,Serie A,25,1997,27.8,831,1017,81.7,15414,5187,331,389,85.1,376,425,88.5,102,157,65.0,2,1.6,1.6,+0.4,36,90,22,3,94
Rico Henry,ENG,DF,Brentford,Premier League,26,1997,4.5,147,183,80.3,2291,763,82,94,87.2,51,61,83.6,11,19,57.9,1,1.0,0.8,0.0,4,10,7,2,20
