Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fouls,FoulsDrawn,Offsides,Crosses,Interceptions,TklWon,PKwon,PKconceded,OG,Recoveries,AerialDuelsWon,AerialDuelsLost,AerialDuelsWon%
Bamo Meïté,CIV,"DF,MF",Marseille,Ligue 1,22-340,2001,0.3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
Mateo Mejía,ESP,FW,Sevilla,La Liga,21-221,2003,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,100.0
Farid El Melali,ALG,FW,Angers,Ligue 1,27-186,1997,6.9,1,0,0,7,16,2,20,3,6,2,0,0,32,1,9,10.0
Filippo Melegoni,ITA,"MF,FW",Genoa,Serie A,25-263,1999,1.0,0,0,0,0,1,0,2,0,1,0,0,0,2,1,0,100.0
Nuno Mendes,POR,DF,Paris S-G,Ligue 1,22-141,2002,4.3,1,0,0,2,8,1,12,5,4,0,1,0,29,2,2,50.0
Brais Méndez,ESP,MF,Real Sociedad,La Liga,27-305,1997,6.3,2,0,0,15,19,3,9,2,4,0,0,0,24,2,9,18.2
Antoine Mendy,FRA,DF,Nice,Ligue 1,20-164,2004,4.5,1,0,0,4,6,0,6,4,13,0,0,0,27,8,7,53.3
Ferland Mendy,FRA,DF,Real Madrid,La Liga,29-152,1995,7.4,1,1,0,5,5,0,1,8,12,0,0,0,23,2,2,50.0
Nampalys Mendy,SEN,MF,Lens,Ligue 1,32-137,1992,1.2,0,0,0,1,3,0,0,1,2,0,0,0,5,0,1,0.0
Gideon Mensah,GHA,DF,Auxerre,Ligue 1,26-112,1998,4.3,0,0,0,4,6,1,17,5,9,0,1,0,26,6,6,50.0
Alex Meret,ITA,GK,Napoli,Serie A,27-230,1997,7.4,0,0,0,1,2,0,0,0,0,0,1,0,10,2,0,100.0
Mikel Merino,ESP,"MF,FW",Arsenal,Premier League,28-138,1996,2.9,1,0,0,7,2,1,2,5,8,0,0,0,15,9,7,56.3
Quentin Merlin,FRA,"DF,MF",Marseille,Ligue 1,22-175,2002,3.6,1,0,0,3,4,0,17,4,2,0,0,0,16,2,4,33.3
Víctor Meseguer,ESP,"MF,FW",Valladolid,La Liga,25-151,1999,3.7,0,0,0,5,4,0,1,2,6,0,0,0,19,8,6,57.1
Junior Messias,BRA,"MF,FW",Genoa,Serie A,33-178,1991,2.9,0,0,0,1,5,0,4,3,1,0,0,0,8,3,8,27.3
Connor Metcalfe,AUS,MF,St. Pauli,Bundesliga,25-002,1999,2.5,0,0,0,4,3,0,6,2,0,0,0,0,8,7,6,53.8
Karol Mets,EST,DF,St. Pauli,Bundesliga,31-175,1993,9.0,1,0,0,6,5,0,3,12,6,0,1,0,32,24,10,70.6
Thomas Meunier,BEL,DF,Lille,Ligue 1,33-056,1991,6.6,2,0,0,8,1,1,15,12,9,0,0,0,25,11,9,55.0
Alexander Meyer,GER,GK,Dortmund,Bundesliga,33-208,1991,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
Florian Micheler,AUT,MF,Hoffenheim,Bundesliga,19-174,2005,0.4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
Miguel,ESP,FW,Leganés,La Liga,25-065,1999,7.7,2,0,0,11,13,6,6,2,2,0,0,0,11,8,41,16.3
Valentin Mihaila,ROU,"FW,MF",Parma,Serie A,24-279,2000,6.8,2,0,0,10,14,0,5,2,9,0,0,0,17,9,11,45.0
Georges Mikautadze,GEO,FW,Lyon,Ligue 1,24-007,2000,5.0,0,0,0,1,9,2,4,1,3,1,0,0,20,6,17,26.1
Nikola Milenković,SRB,DF,Nott'ham Forest,Premier League,27-026,1997,9.0,1,0,0,3,1,1,0,10,7,0,0,0,26,27,14,65.9
Vanja Milinković-Savić,SRB,GK,Torino,Serie A,27-261,1997,10.0,1,0,0,0,0,0,0,0,0,0,0,0,19,4,0,100.0
Éder Militão,BRA,DF,Real Madrid,La Liga,26-294,1998,10.1,2,0,0,18,8,0,2,12,17,0,0,0,43,20,12,62.5
Luis Milla,ESP,MF,Getafe,La Liga,30-031,1994,11.8,0,0,0,18,18,0,71,8,18,0,1,0,62,16,16,50.0
Pere Milla,ESP,"MF,FW",Espanyol,La Liga,32-045,1992,2.3,2,0,0,3,7,1,9,2,1,0,0,0,10,2,3,40.0
Enzo Millot,FRA,"MF,FW",Stuttgart,Bundesliga,22-113,2002,6.7,2,0,0,4,9,1,19,4,8,0,1,0,33,2,4,33.3
James Milner,ENG,MF,Brighton,Premier League,38-308,1986,1.9,1,0,0,3,1,0,8,2,2,0,0,0,2,0,1,0.0
Kim Min-jae,KOR,DF,Bayern Munich,Bundesliga,27-358,1996,8.5,0,0,0,6,2,0,0,13,7,0,0,0,49,29,14,67.4
Yerry Mina,COL,DF,Cagliari,Serie A,30-045,1994,8.1,4,1,1,11,15,2,1,7,6,0,0,0,46,38,15,71.7
Takumi Minamino,JPN,"MF,FW",Monaco,Ligue 1,29-296,1995,7.4,1,0,0,5,9,3,4,3,4,0,0,0,28,6,11,35.3
Lucas Mincarelli,FRA,DF,Montpellier,Ligue 1,20-307,2004,2.8,0,0,0,4,5,0,12,1,4,0,0,0,9,3,2,60.0
Óscar Mingueza,ESP,"MF,DF",Celta Vigo,La Liga,25-178,1999,9.5,3,0,0,9,5,0,41,5,8,0,0,0,46,3,2,60.0
Kim Minsu,KOR,MF,Girona,La Liga,18-293,2006,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
Yankuba Minteh,GAM,"FW,MF",Brighton,Premier League,20-108,2004,4.5,2,0,0,6,4,1,28,3,3,0,0,0,16,6,7,46.2
Bojan Miovski,MKD,FW,Girona,La Liga,25-136,1999,4.2,0,0,0,6,5,6,2,1,4,1,0,0,3,5,7,41.7
Rafa Mir,ESP,"MF,FW",Valencia,La Liga,27-142,1997,2.7,1,0,0,2,2,2,1,0,3,0,0,0,1,3,6,33.3
Juan Miranda,ESP,DF,Bologna,Serie A,24-293,2000,5.5,0,0,0,4,10,0,51,8,8,0,0,0,25,8,10,44.4
Fabio Miretti,ITA,MF,Genoa,Serie A,21-096,2003,3.1,0,0,0,3,5,0,12,1,5,0,0,0,16,0,2,0.0
Tyrick Mitchell,ENG,"DF,MF",Crystal Palace,Premier League,25-067,1999,9.4,0,0,0,4,7,0,42,5,20,0,0,0,48,8,4,66.7
Kaoru Mitoma,JPN,"FW,MF",Brighton,Premier League,27-171,1997,9.2,0,0,0,10,8,2,30,4,9,0,0,0,25,7,7,50.0
Maximilian Mittelstädt,GER,DF,Stuttgart,Bundesliga,27-234,1997,7.0,2,0,0,6,12,1,38,10,12,0,0,0,28,5,3,62.5
Koji Miyoshi,JPN,"MF,FW",Bochum,Bundesliga,27-226,1997,2.2,0,0,0,5,0,0,4,1,4,0,0,0,11,2,5,28.6
Henrikh Mkhitaryan,ARM,MF,Inter,Serie A,35-291,1989,9.6,2,0,0,5,3,3,8,8,8,0,0,0,43,7,7,50.0
Jakub Moder,POL,MF,Brighton,Premier League,25-214,1999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Rui Modesto,ANG,DF,Udinese,Serie A,25-031,1999,0.2,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,100.0
Luka Modrić,CRO,MF,Real Madrid,La Liga,39-059,1985,6.1,3,0,0,10,5,0,35,6,1,0,0,0,31,1,4,20.0
Max Moerstedt,GER,FW,Hoffenheim,Bundesliga,,,0.6,1,0,0,2,2,0,0,0,0,0,0,0,3,3,2,60.0
Mostafa Mohamed,EGY,FW,Nantes,Ligue 1,26-345,1997,3.7,1,0,0,8,1,2,1,2,4,0,0,0,17,12,8,60.0
Johan Mojica,COL,DF,Mallorca,La Liga,32-078,1992,9.1,2,0,0,6,8,0,45,9,8,0,0,0,59,5,3,62.5
Alberto Moleiro,ESP,"FW,MF",Las Palmas,La Liga,21-038,2003,10.6,2,0,0,7,11,0,9,5,4,0,0,0,46,0,7,0.0
Nahuel Molina,ARG,DF,Atlético Madrid,La Liga,26-215,1998,6.8,0,0,0,4,1,0,27,6,7,0,0,0,25,6,4,60.0
Florent Mollet,FRA,"MF,FW",Nantes,Ligue 1,32-354,1991,1.1,0,0,0,1,0,0,5,1,1,0,0,0,7,0,3,0.0
Jon Moncayola,ESP,"MF,FW",Osasuna,La Liga,26-178,1998,7.7,4,0,0,11,3,0,41,6,13,0,0,0,31,4,5,44.4
Gonzalo Montiel,ARG,"MF,DF",Sevilla,La Liga,27-311,1997,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
Lorenzo Montipò,ITA,GK,Hellas Verona,Serie A,28-261,1996,10.0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,
Mikey Moore,ENG,FW,Tottenham,Premier League,17-088,2007,0.9,0,0,0,0,3,0,4,1,0,0,0,0,1,1,1,50.0
Álvaro Morata,ESP,"FW,MF",Milan,Serie A,32-015,1992,5.9,3,0,0,14,12,3,7,5,4,0,0,0,14,5,10,33.3
Morato,BRA,DF,Nott'ham Forest,Premier League,23-130,2001,0.8,0,0,0,1,0,0,0,2,1,0,0,0,3,1,4,20.0
Diego Moreira,POR,"DF,FW",Strasbourg,Ligue 1,20-093,2004,8.2,1,0,0,9,13,0,23,9,10,0,0,0,39,9,11,45.0
Alberto Moreno,ESP,DF,Como,Serie A,32-125,1992,10.4,3,0,0,10,6,0,28,9,8,0,0,0,40,5,11,31.3
Álex Moreno,ESP,DF,Nott'ham Forest,Premier League,31-152,1993,5.8,2,0,0,10,4,0,9,7,10,0,0,0,25,1,5,16.7
Gerard Moreno,ESP,FW,Villarreal,La Liga,32-214,1992,1.3,0,0,0,0,2,0,1,0,2,0,0,0,2,2,0,100.0
Tete Morente,ESP,"FW,MF",Lecce,Serie A,27-339,1996,4.3,1,0,0,3,2,0,7,3,4,0,0,0,13,5,4,55.6
Ilaix Moriba,GUI,MF,Celta Vigo,La Liga,21-293,2003,4.3,4,1,1,3,10,0,2,4,6,0,0,0,16,3,7,30.0
Manu Morlanes,ESP,MF,Mallorca,La Liga,25-300,1999,6.7,3,0,0,5,6,0,4,15,11,0,0,0,38,8,13,38.1
Nikola Moro,CRO,MF,Bologna,Serie A,26-240,1998,5.8,0,0,0,10,3,0,15,4,12,0,0,0,31,7,4,63.6
Raúl Moro,ESP,"FW,MF",Valladolid,La Liga,21-338,2002,9.5,1,0,0,2,8,2,58,7,7,0,0,0,38,3,5,37.5
Sam Morsy,EGY,MF,Ipswich Town,Premier League,33-058,1991,8.9,4,0,0,16,8,0,3,3,17,0,0,0,44,5,6,45.5
Cristhian Mosquera,ESP,DF,Valencia,La Liga,20-133,2004,11.0,3,0,0,6,6,0,0,12,4,0,1,0,55,19,21,47.5
Daniel Mosquera,COL,FW,Hellas Verona,Serie A,25-018,1999,4.3,1,0,0,8,5,2,2,0,2,0,0,0,10,18,25,41.9
Yerson Mosquera,COL,DF,Wolves,Premier League,23-189,2001,4.9,2,0,0,6,7,1,2,10,7,0,0,0,24,11,6,64.7
Dany Mota,POR,MF,Monza,Serie A,26-189,1998,6.0,2,0,0,8,10,0,14,5,1,0,0,0,23,10,13,43.5
Yael Mouanga,FRA,DF,Montpellier,Ligue 1,19-107,2005,1.0,0,0,0,0,0,0,0,0,2,0,0,0,1,4,3,57.1
Aimen Moueffek,FRA,MF,Saint-Étienne,Ligue 1,23-212,2001,4.7,0,0,0,7,1,2,0,2,4,0,0,0,23,7,7,50.0
Youssoufa Moukoko,GER,"FW,MF",Nice,Ligue 1,19-353,2004,2.0,0,0,0,1,3,4,1,0,0,0,0,0,9,2,0,100.0
Steve Mounié,BEN,FW,Augsburg,Bundesliga,30-039,1994,2.0,0,0,0,5,2,1,1,0,2,0,0,0,3,9,14,39.1
Mason Mount,ENG,"MF,FW",Manchester Utd,Premier League,25-302,1999,1.6,2,0,0,4,2,0,4,0,1,0,0,0,3,1,2,33.3
Santiago Mouriño,URU,DF,Alavés,La Liga,22-268,2002,3.1,1,0,0,3,2,1,2,4,8,0,0,0,17,5,4,55.6
Louis Mouton,FRA,MF,Saint-Étienne,Ligue 1,22-157,2002,2.3,1,0,0,4,2,0,2,3,3,0,0,0,14,2,2,50.0
Mykhailo Mudryk,UKR,FW,Chelsea,Premier League,23-307,2001,1.4,0,0,0,2,1,1,6,0,1,0,0,0,8,2,2,50.0
Ngal'Ayel Mukau,,MF,Lille,Ligue 1,19-343,2004,2.7,3,0,0,6,4,0,0,6,7,0,0,0,15,7,4,63.6
Nordi Mukiele,FRA,DF,Leverkusen,Bundesliga,27-006,1997,1.1,1,0,0,2,1,0,2,2,2,0,0,1,7,2,3,40.0
Florian Müller,GER,GK,Freiburg,Bundesliga,26-360,1997,2.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,
Kevin Müller,GER,GK,Heidenheim,Bundesliga,33-237,1991,9.0,0,0,0,0,1,0,0,0,0,0,0,0,7,4,0,100.0
Thomas Müller,GER,MF,Bayern Munich,Bundesliga,35-055,1989,3.9,1,0,0,6,4,1,18,0,2,0,0,0,10,0,5,0.0
Abdul Mumin,GHA,DF,Rayo Vallecano,La Liga,26-154,1998,10.0,4,1,0,13,6,0,1,14,7,0,0,0,41,15,17,46.9
Marshall Munetsi,ZIM,MF,Reims,Ligue 1,28-138,1996,8.9,3,0,0,10,19,1,3,7,10,0,0,0,27,20,16,55.6
Rodrigo Muniz,BRA,FW,Fulham,Premier League,23-187,2001,3.4,1,0,0,5,8,1,0,1,0,0,0,0,5,16,20,44.4
Aihen Muñoz,ESP,DF,Real Sociedad,La Liga,27-083,1997,1.4,1,0,0,1,3,0,6,1,1,0,0,0,3,2,6,25.0
Álex Muñoz,ESP,DF,Las Palmas,La Liga,30-100,1994,8.6,0,0,0,16,6,1,15,12,17,0,1,0,20,11,16,40.7
Daniel Muñoz,COL,"DF,MF",Crystal Palace,Premier League,28-165,1996,9.1,4,0,0,18,3,5,19,8,25,0,0,0,42,22,19,53.7
Iker Muñoz,ESP,MF,Osasuna,La Liga,22-002,2002,0.5,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,50.0
Javier Muñoz,ESP,MF,Las Palmas,La Liga,29-253,1995,7.8,1,0,0,9,8,0,12,8,12,0,0,0,33,2,7,22.2
Arijanet Muric,KVX,GK,Ipswich Town,Premier League,26-000,1998,9.0,1,0,0,0,1,0,0,0,0,0,0,0,8,5,1,83.3
Murillo,BRA,DF,Nott'ham Forest,Premier League,22-126,2002,10.0,1,0,0,8,1,0,1,5,5,0,1,0,33,9,8,52.9
Vedat Muriqi,KVX,FW,Mallorca,La Liga,30-197,1994,7.5,1,0,0,10,12,4,8,4,0,0,0,0,18,50,38,56.8
Jacob Murphy,ENG,FW,Newcastle Utd,Premier League,29-257,1995,5.5,1,0,0,3,1,2,14,2,6,0,0,0,21,1,4,20.0
Yunus Musah,USA,"MF,DF",Milan,Serie A,21-344,2002,3.2,0,0,0,6,1,0,4,3,6,0,0,0,13,0,3,0.0
Jamal Musiala,GER,MF,Bayern Munich,Bundesliga,21-255,2003,5.8,2,0,0,8,17,0,1,4,6,0,0,0,20,2,2,50.0
Florent Muslija,KVX,"FW,MF",Freiburg,Bundesliga,26-124,1998,1.4,0,0,0,0,1,0,12,1,3,0,0,0,8,0,1,0.0
Juan Musso,ARG,GK,Atalanta,Serie A,30-185,1994,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
Juan Musso,ARG,GK,Atlético Madrid,La Liga,30-185,1994,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Kingstone Mutandwa,ZAM,"MF,FW",Cagliari,Serie A,21-307,2003,0.5,0,0,0,2,0,0,1,0,0,0,0,0,3,1,0,100.0
Junior Mwanga,FRA,MF,Strasbourg,Ligue 1,21-180,2003,2.6,0,0,0,4,0,0,0,2,6,0,0,0,12,2,0,100.0
Phillipp Mwene,AUT,DF,Mainz 05,Bundesliga,30-283,1994,8.9,1,0,0,3,4,0,32,10,7,0,0,0,28,5,7,41.7
Vitaliy Mykolenko,UKR,DF,Everton,Premier League,25-162,1999,7.3,0,0,0,4,10,0,18,7,8,0,0,0,28,9,11,45.0
Joakim Mæhle,DEN,DF,Wolfsburg,Bundesliga,27-171,1997,2.2,1,0,0,0,2,0,1,2,0,0,0,0,8,0,2,0.0
Obite N'Dicka,CIV,DF,Roma,Serie A,25-079,1999,11.0,0,0,0,13,9,1,0,10,11,0,0,0,56,20,25,44.4
Nathan N'Goumou,FRA,FW,Gladbach,Bundesliga,24-238,2000,2.6,0,0,0,2,3,7,6,2,5,0,0,0,6,2,5,28.6
Stanley N'Soki,FRA,DF,Hoffenheim,Bundesliga,25-212,1999,2.1,0,1,0,3,2,0,0,4,3,0,0,0,17,8,2,80.0
Mickael Nade,FRA,DF,Saint-Étienne,Ligue 1,25-248,1999,5.6,1,0,0,4,11,0,0,7,12,1,0,0,29,5,2,71.4
Mahamadou Nagida,CMR,"DF,MF",Rennes,Ligue 1,19-132,2005,0.5,0,0,0,0,2,0,6,2,1,0,0,0,5,0,0,
Keito Nakamura,JPN,FW,Reims,Ligue 1,24-102,2000,8.4,2,0,0,9,3,2,15,5,9,0,0,0,38,2,5,28.6
Sebastian Nanasi,SWE,"FW,MF",Strasbourg,Ligue 1,22-175,2002,7.3,0,0,0,4,7,0,24,2,2,0,0,0,23,2,4,33.3
Matija Nastasić,SRB,DF,Leganés,La Liga,31-224,1993,6.5,2,0,0,7,3,1,0,6,3,0,1,0,13,7,5,58.3
Natan,BRA,DF,Betis,La Liga,23-275,2001,7.1,1,1,0,5,3,0,0,9,6,0,0,0,19,26,11,70.3
Pau Navarro,ESP,DF,Villarreal,La Liga,19-196,2005,0.7,0,0,0,1,1,0,0,0,2,0,0,0,2,1,1,50.0
Roberto Navarro,ESP,"MF,FW",Mallorca,La Liga,22-209,2002,6.1,1,0,0,5,11,0,7,10,9,0,0,0,43,3,2,60.0
Jesús Navas,ESP,"FW,MF",Sevilla,La Liga,38-352,1985,3.2,0,0,0,1,4,1,24,2,2,0,0,0,8,5,3,62.5
Michel Ndary Adopo,FRA,MF,Cagliari,Serie A,24-111,2000,5.6,3,1,1,6,5,0,2,5,8,0,0,0,26,5,4,55.6
Youssouf Ndayishimiye,BDI,"DF,MF",Nice,Ligue 1,26-011,1998,5.5,0,0,0,2,6,0,1,6,7,1,0,0,34,7,6,53.8
Iliman Ndiaye,SEN,FW,Everton,Premier League,24-246,2000,8.0,1,0,0,6,14,4,10,11,9,0,0,0,59,3,2,60.0
Junior Ndiaye,FRA,DF,Montpellier,Ligue 1,19-223,2005,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
Rassoul Ndiaye,SEN,MF,Le Havre,Ligue 1,22-332,2001,4.8,1,0,0,7,5,1,5,3,10,0,0,0,31,4,5,44.4
Wilfred Ndidi,NGA,MF,Leicester City,Premier League,27-327,1996,9.4,3,0,0,18,7,0,11,5,19,0,0,1,50,18,18,50.0
Tanguy Ndombele,FRA,MF,Nice,Ligue 1,27-315,1996,5.9,0,0,0,2,13,0,1,6,13,0,0,0,29,1,2,33.3
Dan Ndoye,SUI,FW,Bologna,Serie A,24-013,2000,6.5,1,0,0,8,30,2,15,1,2,0,0,0,25,3,4,42.9
Paul Nebel,GER,"MF,DF",Mainz 05,Bundesliga,22-028,2002,3.0,1,0,0,6,4,0,12,5,4,0,0,0,19,3,9,25.0
Kosta Nedeljković,SRB,DF,Aston Villa,Premier League,18-327,2005,1.1,0,0,0,0,1,0,1,0,5,0,0,0,2,0,1,0.0
Loïc Nego,HUN,"DF,FW",Le Havre,Ligue 1,33-297,1991,8.0,1,0,0,8,10,3,22,12,10,0,0,0,42,6,3,66.7
Reiss Nelson,ENG,FW,Arsenal,Premier League,24-333,1999,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
Reiss Nelson,ENG,"FW,MF",Fulham,Premier League,24-333,1999,2.3,1,0,0,4,5,1,14,0,2,0,0,0,11,0,3,0.0
David Neres,BRA,"FW,MF",Napoli,Serie A,27-249,1997,2.1,0,0,0,3,1,1,17,0,1,0,0,0,10,0,1,0.0
Neto,BRA,GK,Bournemouth,Premier League,35-111,1989,2.0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,
Pedro Neto,POR,FW,Chelsea,Premier League,24-243,2000,5.2,3,0,0,4,6,0,27,3,2,0,0,0,15,4,9,30.8
Luca Netz,GER,DF,Gladbach,Bundesliga,21-176,2003,5.9,1,0,0,6,3,0,6,7,6,0,0,0,24,6,5,54.5
Manuel Neuer,GER,GK,Bayern Munich,Bundesliga,38-225,1986,8.0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,
Florian Neuhaus,GER,"MF,FW",Gladbach,Bundesliga,27-236,1997,0.5,0,0,0,0,1,0,0,1,0,0,0,0,5,0,0,
João Neves,POR,MF,Paris S-G,Ligue 1,20-041,2004,8.7,0,0,0,7,15,2,11,6,18,0,0,0,51,9,8,52.9
Yvan Neyou,CMR,MF,Leganés,La Liga,27-309,1997,7.8,5,0,0,7,23,0,4,6,12,0,0,0,41,6,4,60.0
Cyril Ngonge,BEL,"FW,DF",Napoli,Serie A,24-165,2000,1.1,1,0,0,3,5,0,7,0,1,0,0,0,2,1,2,33.3
Mikayil Ngor Faye,SEN,DF,Rennes,Ligue 1,20-116,2004,3.4,1,0,0,5,2,0,1,4,5,0,1,0,22,8,5,61.5
Steve Ngoura,FRA,FW,Le Havre,Ligue 1,19-259,2005,0.8,0,0,0,3,0,0,0,0,0,0,0,0,3,1,2,33.3
Moussa Niakhate,SEN,DF,Lyon,Ligue 1,28-244,1996,8.0,0,0,0,12,3,1,1,2,13,0,0,0,24,7,7,50.0
Abdoulaye Niakhate Ndiaye,SEN,DF,Brest,Ligue 1,22-211,2002,2.6,2,0,0,4,4,0,0,4,2,0,0,0,9,7,5,58.3
Ibrahima Niane,SEN,FW,Angers,Ligue 1,25-241,1999,4.2,0,0,0,8,11,3,2,0,1,1,0,0,15,8,11,42.1
Tanguy Nianzou,FRA,DF,Sevilla,La Liga,22-153,2002,5.8,3,1,1,10,5,0,0,8,5,0,0,1,9,17,2,89.5
Rasmus Nicolaisen,DEN,DF,Toulouse,Ligue 1,27-236,1997,6.9,0,0,0,4,8,0,0,10,3,0,0,1,29,21,9,70.0
Moritz Nicolas,GER,GK,Gladbach,Bundesliga,27-017,1997,6.0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,100.0
Hans Nicolussi Caviglia,ITA,MF,Venezia,Serie A,24-142,2000,6.3,3,1,1,11,13,0,20,4,4,0,0,0,22,8,3,72.7
Saúl Ñíguez,ESP,MF,Sevilla,La Liga,29-352,1994,3.6,1,1,0,6,3,0,5,2,6,0,0,0,14,4,5,44.4
Eybi Nije,SWE,"FW,MF",Torino,Serie A,19-177,2005,1.9,0,0,0,2,6,1,0,0,1,0,0,0,5,6,6,50.0
Justin Njinmah,GER,"MF,FW",Werder Bremen,Bundesliga,23-358,2000,2.5,0,0,0,2,6,4,6,2,1,1,0,0,10,3,3,50.0
Eddie Nketiah,ENG,"MF,FW",Crystal Palace,Premier League,25-161,1999,5.4,1,0,0,8,14,1,5,1,3,0,0,0,11,6,12,33.3
Niels Nkounkou,FRA,"MF,DF",Eint Frankfurt,Bundesliga,24-006,2000,2.8,0,0,0,3,0,0,13,3,2,0,0,0,12,1,4,20.0
Christopher Nkunku,FRA,FW,Chelsea,Premier League,26-359,1997,1.8,1,0,0,5,2,0,1,1,3,0,0,0,11,4,2,66.7
Felix Nmecha,GER,MF,Dortmund,Bundesliga,24-028,2000,4.0,0,0,0,5,10,0,2,6,5,0,0,0,26,7,5,58.3
Lukas Nmecha,GER,FW,Wolfsburg,Bundesliga,25-329,1998,0.1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,
Arnaud Nordin,FRA,FW,Montpellier,Ligue 1,26-143,1998,8.2,2,0,0,6,26,1,30,2,9,0,0,0,30,6,8,42.9
Brooke Norton-Cuffy,ENG,"DF,MF",Genoa,Serie A,20-300,2004,1.1,0,0,0,1,0,0,0,1,0,0,0,0,7,1,1,50.0
Tijjani Noslin,NED,"FW,MF",Lazio,Serie A,25-123,1999,4.5,2,0,0,11,2,0,9,0,1,0,0,0,13,10,9,52.6
Hugo Novoa,ESP,"DF,FW",Alavés,La Liga,21-311,2003,2.5,0,0,0,1,1,0,7,0,5,0,0,0,8,1,7,12.5
Randy Nteka,ANG,FW,Rayo Vallecano,La Liga,26-337,1997,3.2,1,0,0,6,3,6,2,1,2,0,0,0,7,12,18,40.0
Ernest Nuamah,GHA,"FW,DF",Lyon,Ligue 1,21-006,2003,1.7,1,0,0,4,2,1,5,1,1,0,0,0,18,1,2,33.3
Alexander Nübel,GER,GK,Stuttgart,Bundesliga,28-038,1996,9.0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,
Matheus Nunes,POR,"MF,FW",Manchester City,Premier League,26-072,1998,2.3,0,0,0,4,3,0,13,1,3,0,0,0,8,4,3,57.1
Darwin Núñez,URU,FW,Liverpool,Premier League,25-136,1999,4.0,2,0,0,9,6,3,1,1,8,0,0,0,11,6,13,31.6
Unai Núñez,ESP,DF,Athletic Club,La Liga,27-282,1997,3.0,1,0,0,2,3,0,0,12,2,0,0,0,14,4,3,57.1
Antonio Nusa,NOR,"MF,DF",RB Leipzig,Bundesliga,19-204,2005,5.7,0,0,0,7,10,1,5,3,7,0,0,0,31,3,4,42.9
Ethan Nwaneri,ENG,"MF,FW",Arsenal,Premier League,17-231,2007,0.6,0,0,0,1,2,1,3,0,0,0,0,0,5,0,0,
Ørjan Nyland,NOR,GK,Sevilla,La Liga,34-058,1990,10.7,1,0,0,0,0,0,0,0,1,0,0,0,10,2,0,100.0
Allan Nyom,CMR,DF,Getafe,La Liga,36-181,1988,1.5,1,0,0,4,3,0,8,2,1,0,0,0,7,1,4,20.0
Rabby Nzingoula,CGO,MF,Montpellier,Ligue 1,18-348,2005,5.7,4,0,0,9,15,1,6,10,12,0,0,0,24,6,6,50.0
M'Bala Nzola,ANG,FW,Lens,Ligue 1,28-081,1996,4.7,3,0,0,10,7,7,1,2,1,0,0,0,6,16,7,69.6
Marwann Nzuzi,FRA,DF,Saint-Étienne,Ligue 1,20-175,2004,1.4,2,0,0,2,1,0,1,2,2,0,0,0,3,2,1,66.7
Christian Nørgaard,DEN,MF,Brentford,Premier League,30-242,1994,7.7,2,0,0,12,8,0,1,13,14,0,0,0,44,8,5,61.5
Jake O'Brien,IRL,DF,Everton,Premier League,23-176,2001,0.3,1,0,0,1,0,0,0,0,2,0,0,0,1,0,0,
Dara O'Shea,IRL,DF,Ipswich Town,Premier League,25-248,1999,6.7,1,0,0,2,4,0,2,13,3,0,0,0,24,25,16,61.0
Adam Obert,SVK,DF,Cagliari,Serie A,22-076,2002,2.9,1,0,0,6,1,0,1,7,4,0,0,0,13,6,7,46.2
Jan Oblak,SVN,GK,Atlético Madrid,La Liga,31-305,1993,11.0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,
Lucas Ocampos,ARG,FW,Sevilla,La Liga,30-119,1994,1.9,0,0,0,3,2,0,4,0,2,0,0,0,6,3,4,42.9
Jens Odgaard,DEN,"MF,FW",Bologna,Serie A,25-221,1999,4.6,0,0,0,12,8,2,4,1,4,0,0,0,19,11,9,55.0
Wilson Odobert,FRA,FW,Tottenham,Premier League,19-345,2004,1.8,0,0,0,0,2,0,5,0,2,0,0,0,9,3,0,100.0
Álvaro Odriozola,ESP,DF,Real Sociedad,La Liga,28-329,1995,0.5,1,0,0,2,1,0,1,0,1,0,0,0,2,1,0,100.0
