Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fouls,FoulsDrawn,Offsides,Crosses,Interceptions,TklWon,PKwon,PKconceded,OG,Recoveries,AerialDuelsWon,AerialDuelsLost,AerialDuelsWon%
Faitout Maouassa,FRA,"MF,DF",Lens,Ligue 1,25,1998,0.8,0,0,0,2,1,0,3,0,1,0,0,0,1,2,1,66.7
Marcão,BRA,DF,Sevilla,La Liga,27,1996,3.9,2,0,0,5,6,0,0,4,6,0,0,0,18,5,3,62.5
Solly March,ENG,"FW,DF",Brighton,Premier League,29,1994,6.2,1,0,0,12,8,7,21,11,14,0,0,0,36,6,4,60.0
Riccardo Marchizza,ITA,DF,Frosinone,Serie A,25,1998,12.8,1,0,0,6,3,0,22,7,6,0,0,0,43,9,12,42.9
Gian Marco Ferrari,ITA,DF,Sassuolo,Serie A,31,1992,25.2,4,0,0,26,21,0,14,25,10,0,3,0,95,39,38,50.6
Óscar de Marcos,ESP,DF,Athletic Club,La Liga,34,1989,25.1,5,0,0,22,12,5,121,15,39,0,0,0,124,13,16,44.8
Alberto Marí,ESP,FW,Valencia,La Liga,22,2001,3.1,0,0,0,10,6,2,2,0,2,1,0,0,10,8,20,28.6
José Mari,ESP,"MF,FW",Cádiz,La Liga,35,1987,0.2,1,0,0,1,1,0,0,0,1,0,0,0,3,0,0,
Pablo Marí,ESP,DF,Monza,Serie A,29,1993,29.1,7,0,0,37,9,0,4,37,25,0,1,0,98,41,20,67.2
José María Giménez,URU,DF,Atlético Madrid,La Liga,28,1995,14.7,5,0,0,17,2,0,1,10,10,0,0,0,49,31,18,63.3
Mariano,DOM,"FW,MF",Sevilla,La Liga,29,1993,2.7,1,0,0,8,1,3,1,0,1,1,0,0,8,9,9,50.0
Mirko Marić,CRO,FW,Monza,Serie A,28,1995,3.2,0,1,0,4,5,3,1,2,0,0,0,0,11,11,17,39.3
Rafa Marín,ESP,DF,Alavés,La Liga,21,2002,27.1,6,0,0,28,16,0,1,33,20,0,0,1,117,56,43,56.6
Răzvan Marin,ROU,MF,Empoli,Serie A,27,1996,20.2,3,0,0,28,18,1,98,6,22,0,0,0,91,12,12,50.0
Diego Mariño,ESP,GK,Almería,La Liga,33,1990,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Guillermo Maripán,CHI,DF,Monaco,Ligue 1,29,1994,19.6,0,1,0,21,6,1,0,30,8,0,0,0,81,47,38,55.3
Mika Màrmol,ESP,DF,Las Palmas,La Liga,21,2002,35.3,6,1,1,23,34,3,5,44,42,0,3,1,187,31,34,47.7
Omar Marmoush,EGY,"FW,MF",Eint Frankfurt,Bundesliga,24,1999,25.6,7,0,0,28,74,12,33,11,11,2,1,0,90,27,29,48.2
Marquinhos,BRA,"FW,MF",Nantes,Ligue 1,20,2003,1.7,0,0,0,7,6,1,5,6,2,1,0,0,14,2,5,28.6
Marquinhos,BRA,DF,Paris S-G,Ligue 1,29,1994,17.1,1,0,0,3,3,2,0,17,11,0,0,0,96,24,22,52.2
Unai Marrero,ESP,GK,Real Sociedad,La Liga,21,2001,1.6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
Agustín Martegani,ARG,MF,Salernitana,Serie A,23,2000,8.1,1,0,0,10,14,0,1,4,7,0,0,0,51,6,5,54.5
Eric Martel,GER,MF,Köln,Bundesliga,21,2002,27.3,6,0,0,52,41,2,19,43,43,1,1,0,152,70,54,56.5
Roger Martí,ESP,FW,Cádiz,La Liga,32,1991,15.1,3,0,0,34,28,9,9,7,6,0,0,0,58,17,34,33.3
Anthony Martial,FRA,FW,Manchester Utd,Premier League,27,1995,5.0,0,0,0,3,6,3,0,0,1,1,0,0,9,8,18,30.8
Aarón Martín,ESP,DF,Genoa,Serie A,26,1997,15.3,4,1,1,23,17,2,106,9,10,0,0,0,48,8,11,42.1
Iván Martín,ESP,MF,Girona,La Liga,24,1999,30.3,5,0,0,27,34,4,10,21,25,0,1,0,146,8,24,25.0
Jon Martin,ESP,DF,Real Sociedad,La Liga,17,2006,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
Jonas Martin,FRA,MF,Brest,Ligue 1,33,1990,13.4,5,0,0,27,11,1,7,9,27,0,0,0,109,25,15,62.5
Mario Martín,ESP,MF,Real Madrid,La Liga,19,2004,0.2,0,0,0,1,1,0,0,0,1,0,0,0,2,0,0,
Gabriel Martinelli,BRA,FW,Arsenal,Premier League,22,2001,22.4,1,0,0,23,24,9,109,5,24,0,0,0,95,15,26,36.6
Tommaso Martinelli,ITA,GK,Fiorentina,Serie A,17,2006,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
Arnau Martinez,ESP,DF,Girona,La Liga,20,2003,13.8,5,0,0,14,22,1,7,10,16,0,0,0,65,10,13,43.5
Emiliano Martínez,ARG,GK,Aston Villa,Premier League,30,1992,33.5,4,0,0,1,7,0,0,0,0,0,0,2,48,5,0,100.0
Iñigo Martínez,ESP,DF,Barcelona,La Liga,32,1991,14.4,5,0,0,10,11,1,3,11,7,0,0,0,69,33,27,55.0
Josep Martinez,ESP,GK,Genoa,Serie A,25,1998,36.0,4,1,1,2,11,0,0,1,0,0,1,0,61,13,1,92.9
Lautaro Martínez,ARG,FW,Inter,Serie A,25,1997,29.5,5,0,0,46,59,12,15,20,16,2,1,0,90,38,27,58.5
Lisandro Martínez,ARG,DF,Manchester Utd,Premier League,25,1998,7.2,3,0,0,6,3,0,2,5,8,0,0,1,33,4,5,44.4
Marc Martínez,ESP,GK,Granada,La Liga,33,1990,3.0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,
Lucas Martínez Quarta,ARG,DF,Fiorentina,Serie A,27,1996,25.5,9,0,0,41,13,1,5,30,47,0,0,0,141,49,55,47.1
Adam Marušić,MNE,DF,Lazio,Serie A,30,1992,34.4,3,1,0,24,10,4,44,29,31,0,1,0,154,32,33,49.2
Marvin,ESP,"FW,DF",Las Palmas,La Liga,23,2000,20.6,5,0,0,39,26,4,91,14,25,0,1,0,101,15,40,27.3
Omar Mascarell,EQG,MF,Mallorca,La Liga,30,1993,17.5,8,1,1,31,14,0,4,31,16,0,0,1,103,30,24,55.6
Adam Masina,MAR,DF,Udinese,Serie A,29,1994,0.7,2,0,0,3,0,0,0,2,0,0,0,0,5,4,1,80.0
Adam Masina,MAR,DF,Torino,Serie A,29,1994,11.4,0,0,0,18,5,0,4,11,12,0,1,0,49,22,14,61.1
Erhan Mašović,SRB,"DF,MF",Bochum,Bundesliga,24,1998,24.7,7,0,0,22,15,0,5,25,40,0,0,1,117,35,53,39.8
Han-Noah Massengo,FRA,"MF,DF",Burnley,Premier League,22,2001,0.2,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0.0
Roberto Massimo,GER,"FW,DF",Stuttgart,Bundesliga,22,2000,0.9,1,0,0,2,1,0,0,0,0,0,0,0,8,1,3,25.0
Clinton Mata,ANG,DF,Lyon,Ligue 1,30,1992,24.7,6,0,0,29,37,1,52,40,24,0,0,0,145,27,27,50.0
Jaime Mata,ESP,"FW,MF",Getafe,La Liga,34,1988,19.9,10,1,1,63,25,31,39,17,15,0,0,0,58,49,65,43.0
Pape Matar Sarr,SEN,MF,Tottenham,Premier League,20,2002,23.0,9,0,0,32,17,0,25,31,24,0,0,0,144,24,27,47.1
Eliot Matazo,BEL,MF,Monaco,Ligue 1,21,2002,1.1,2,0,0,5,1,0,1,3,1,0,0,0,12,4,1,80.0
Jean-Philippe Mateta,FRA,FW,Crystal Palace,Premier League,26,1997,25.4,3,0,0,35,22,24,20,4,15,2,0,0,81,50,68,42.4
Nemanja Matić,SRB,MF,Rennes,Ligue 1,34,1988,11.4,7,0,0,14,16,1,5,27,10,0,0,0,106,19,12,61.3
Nemanja Matić,SRB,MF,Lyon,Ligue 1,34,1988,13.9,2,0,0,8,8,0,4,16,11,0,0,1,103,20,10,66.7
Joël Matip,CMR,DF,Liverpool,Premier League,31,1991,8.7,2,0,0,7,3,1,0,9,6,0,0,1,58,28,10,73.7
Alex Matos,ENG,MF,Chelsea,Premier League,18,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Chrislain Matsima,FRA,DF,Clermont Foot,Ligue 1,21,2002,13.1,2,0,0,12,10,1,0,13,11,0,3,0,67,23,13,63.9
Chrislain Matsima,FRA,DF,Monaco,Ligue 1,21,2002,3.3,2,0,0,10,2,0,0,4,7,0,1,0,23,10,8,55.6
Jean Mattéo Bahoya,FRA,"MF,FW",Eint Frankfurt,Bundesliga,18,2005,2.0,0,0,0,1,1,1,6,1,1,0,0,0,15,1,4,20.0
Remi Matthews,ENG,GK,Crystal Palace,Premier League,29,1994,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
Alan Matturro,URU,DF,Genoa,Serie A,18,2004,1.2,0,0,0,0,0,0,0,2,1,0,0,1,6,3,2,60.0
Azor Matusiwa,NED,MF,Reims,Ligue 1,25,1998,15.4,3,0,0,16,10,0,0,33,27,0,0,0,117,25,15,62.5
Azor Matusiwa,NED,MF,Rennes,Ligue 1,25,1998,8.8,2,0,0,8,8,0,1,11,3,0,0,0,38,13,8,61.9
Neal Maupay,FRA,FW,Brentford,Premier League,26,1996,14.7,8,0,0,19,26,4,8,2,7,0,0,0,60,14,41,25.5
Neal Maupay,FRA,FW,Everton,Premier League,26,1996,1.2,0,0,0,1,0,2,0,0,0,0,0,0,4,0,2,0.0
Aïman Maurer,MAR,"MF,FW",Clermont Foot,Ligue 1,18,2004,0.6,0,0,0,0,0,0,4,0,1,0,0,0,2,0,3,0.0
Konstantinos Mavropanos,GRE,DF,West Ham,Premier League,25,1997,16.7,2,0,0,15,10,0,1,23,16,0,0,2,70,44,23,65.7
Christian Mawissa,FRA,DF,Toulouse,Ligue 1,18,2005,12.4,3,0,0,13,9,0,4,22,15,0,0,0,76,19,27,41.3
Philipp Max,GER,DF,Eint Frankfurt,Bundesliga,29,1993,15.0,2,0,0,7,9,2,59,7,17,0,1,0,65,12,16,42.9
Eric Maxim Choupo-Moting,CMR,"MF,FW",Bayern Munich,Bundesliga,34,1989,8.0,1,0,0,10,7,2,11,7,12,0,0,0,41,15,9,62.5
Luís Maximiano,POR,GK,Almería,La Liga,24,1999,33.0,1,0,0,1,3,0,0,0,0,0,1,0,42,4,0,100.0
Noam Mayoka-Tika,BEL,MF,Marseille,Ligue 1,19,2003,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Borja Mayoral,ESP,FW,Getafe,La Liga,26,1997,23.9,2,0,0,31,32,14,22,4,5,1,0,0,69,48,71,40.3
Senny Mayulu,FRA,"FW,MF",Paris S-G,Ligue 1,17,2006,3.6,0,0,0,8,3,1,13,3,8,0,0,0,21,0,0,
Youssef Maziz,FRA,"FW,MF",Metz,Ligue 1,25,1998,1.4,0,0,0,1,2,0,4,1,0,0,0,0,6,2,2,50.0
Noussair Mazraoui,MAR,DF,Bayern Munich,Bundesliga,25,1997,13.3,3,0,0,10,11,0,19,20,21,0,0,0,63,19,21,47.5
Luca Mazzitelli,ITA,MF,Frosinone,Serie A,27,1995,24.6,6,1,1,45,37,1,42,19,23,0,0,0,128,41,38,51.9
Pasquale Mazzocchi,ITA,DF,Salernitana,Serie A,28,1995,14.1,4,0,0,23,9,3,42,5,19,0,0,0,72,6,26,18.8
Pasquale Mazzocchi,ITA,DF,Napoli,Serie A,28,1995,4.8,0,1,0,9,7,0,14,1,2,0,0,0,21,12,7,63.2
Kevin Mbabu,SUI,DF,Augsburg,Bundesliga,28,1995,22.7,5,0,0,45,26,2,101,24,39,0,0,0,119,26,15,63.4
Noah Mbamba,BEL,MF,Leverkusen,Bundesliga,18,2005,0.2,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,
Ethan Mbappé,FRA,"MF,DF",Paris S-G,Ligue 1,16,2006,0.5,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,
Kylian Mbappé,FRA,FW,Paris S-G,Ligue 1,24,1998,24.0,4,0,0,19,38,20,23,2,1,2,0,0,47,0,2,0.0
Malick Mbaye,SEN,"MF,FW",Metz,Ligue 1,19,2004,1.7,1,0,0,5,4,0,13,1,1,0,0,0,7,1,7,12.5
Mamadou Mbaye,SEN,DF,Cádiz,La Liga,25,1998,3.2,2,0,0,6,0,0,0,5,3,0,1,0,10,9,5,64.3
Chancel Mbemba,COD,DF,Marseille,Ligue 1,28,1994,24.5,1,0,0,21,9,2,15,13,21,0,0,1,102,40,32,55.6
Nolan Mbemba,CGO,MF,Le Havre,Ligue 1,28,1995,0.2,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,
Bryan Mbeumo,CMR,FW,Brentford,Premier League,23,1999,21.8,2,0,0,22,42,3,92,7,10,0,0,0,93,23,44,34.3
Christ Mbondi,FRA,FW,Reims,Ligue 1,18,2004,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
Jordi Mboula,ESP,"FW,MF",Hellas Verona,Serie A,24,1999,3.4,0,0,0,5,4,2,8,1,4,0,0,0,6,4,14,22.2
Nathanael Mbuku,COD,FW,Augsburg,Bundesliga,21,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
James Mcatee,ENG,"MF,FW",Sheffield Utd,Premier League,20,2002,20.2,2,0,0,15,29,1,36,11,21,0,0,0,96,10,31,24.4
James Mcatee,ENG,MF,Manchester City,Premier League,20,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Oliver McBurnie,SCO,FW,Sheffield Utd,Premier League,27,1996,14.2,7,2,2,19,27,4,5,5,7,1,0,0,41,110,113,49.3
James McConnell,ENG,MF,Liverpool,Premier League,18,2004,0.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,
John McGinn,SCO,"MF,FW",Aston Villa,Premier League,28,1994,33.3,9,1,0,39,69,2,74,21,35,0,0,0,161,9,19,32.1
Scott McKenna,SCO,DF,Nott'ham Forest,Premier League,26,1996,4.6,0,0,0,3,2,0,0,5,0,0,0,0,25,20,3,87.0
Weston McKennie,USA,"MF,DF",Juventus,Serie A,24,1998,28.8,6,0,0,23,12,6,59,18,29,0,0,0,115,37,34,52.1
Dwight McNeil,ENG,"MF,FW",Everton,Premier League,23,1999,32.1,2,0,0,18,33,4,229,22,27,0,0,0,177,16,20,44.4
Scott McTominay,SCO,"MF,FW",Manchester Utd,Premier League,26,1996,21.1,2,0,0,29,21,6,4,14,25,0,1,0,91,36,43,45.6
Facundo Medina,ARG,DF,Lens,Ligue 1,24,1999,30.2,11,0,0,51,19,2,20,24,38,0,0,0,229,37,22,62.7
Ben Mee,ENG,DF,Brentford,Premier League,33,1989,14.1,1,1,0,7,3,1,5,13,15,0,0,0,67,35,32,52.2
Marvin Mehlem,GER,MF,Darmstadt 98,Bundesliga,25,1997,16.5,3,0,0,20,34,8,18,33,21,0,0,0,82,13,13,50.0
Bamo Meïté,CIV,DF,Marseille,Ligue 1,21,2001,7.1,1,0,0,10,6,0,4,11,10,0,1,0,37,22,9,71.0
Bamo Meïté,CIV,DF,Lorient,Ligue 1,21,2001,1.6,0,0,0,0,1,0,0,3,1,0,0,0,6,1,2,33.3
Hannibal Mejbri,TUN,"MF,FW",Manchester Utd,Premier League,20,2003,1.5,1,0,0,5,6,1,1,0,3,0,0,0,10,2,4,33.3
Hannibal Mejbri,TUN,MF,Sevilla,La Liga,20,2003,1.2,2,0,0,4,4,0,2,0,3,0,0,0,6,0,1,0.0
Óscar Melendo,ESP,"MF,FW",Granada,La Liga,25,1997,12.5,2,0,0,12,37,1,9,5,6,0,1,0,56,6,16,27.3
Gonzalo Melero,ESP,"MF,FW",Almería,La Liga,29,1994,12.3,3,0,0,21,17,1,4,4,8,0,0,0,41,19,22,46.3
Birger Meling,NOR,DF,Rennes,Ligue 1,28,1994,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
Arthur Melo,BRA,MF,Fiorentina,Serie A,26,1996,22.1,2,0,0,18,47,0,21,18,30,1,0,0,141,7,7,50.0
Memphis,NED,FW,Atlético Madrid,La Liga,29,1994,9.9,2,0,0,14,16,8,12,1,2,0,0,0,26,4,12,25.0
Houboulang Mendes,GNB,DF,Almería,La Liga,25,1998,4.4,0,0,0,6,10,1,4,1,13,0,0,0,23,7,5,58.3
Nuno Mendes,POR,DF,Paris S-G,Ligue 1,21,2002,3.0,3,0,0,6,1,0,7,4,5,0,0,0,14,6,2,75.0
Tomás Mendes,ESP,MF,Alavés,La Liga,18,2004,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
Brais Méndez,ESP,"MF,FW",Real Sociedad,La Liga,26,1997,26.8,7,0,0,58,56,3,104,12,28,1,0,0,121,25,34,42.4
Bruno Méndez,URU,DF,Granada,La Liga,23,1999,14.8,4,0,0,14,0,0,8,26,17,0,0,0,65,20,17,54.1
Diego Méndez,ESP,MF,Rayo Vallecano,La Liga,19,2003,0.1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,100.0
Leonardo Mendicino,ITA,MF,Atalanta,Serie A,17,2006,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Antoine Mendy,FRA,DF,Nice,Ligue 1,19,2004,4.6,0,0,0,4,5,0,4,8,5,0,1,0,22,7,12,36.8
Benjamin Mendy,FRA,DF,Lorient,Ligue 1,29,1994,7.9,3,0,0,12,4,4,96,7,1,0,0,0,31,4,7,36.4
Ferland Mendy,FRA,DF,Real Madrid,La Liga,28,1995,19.1,5,0,0,17,15,0,5,13,10,0,0,0,97,6,5,54.5
Formose Mendy,SEN,DF,Lorient,Ligue 1,22,2001,14.0,6,0,0,16,11,0,13,20,19,0,2,1,90,43,15,74.1
Nampalys Mendy,SEN,MF,Lens,Ligue 1,31,1992,11.7,2,0,0,16,25,0,7,14,18,0,0,0,91,10,5,66.7
Teden Mengi,ENG,DF,Luton Town,Premier League,21,2002,27.4,3,0,0,35,7,1,2,57,22,0,1,0,126,60,43,58.3
Chris Mepham,WAL,DF,Bournemouth,Premier League,25,1997,6.9,2,0,0,15,2,0,1,7,11,0,0,0,31,29,20,59.2
Jorge Meré,ESP,DF,Cádiz,La Liga,26,1997,7.5,0,0,0,1,4,0,1,8,7,0,0,0,38,8,11,42.1
Alex Meret,ITA,GK,Napoli,Serie A,26,1997,30.8,0,0,0,0,3,0,0,0,0,0,0,0,53,4,1,80.0
Mikel Merino,ESP,MF,Real Sociedad,La Liga,27,1996,27.6,10,0,0,70,61,6,19,16,43,0,1,0,197,164,107,60.5
Quentin Merlin,FRA,DF,Marseille,Ligue 1,21,2002,7.8,1,0,0,10,15,0,40,6,12,0,0,0,38,2,10,16.7
Quentin Merlin,FRA,DF,Nantes,Ligue 1,21,2002,14.3,0,0,0,10,10,3,63,18,20,0,0,0,88,7,10,41.2
Junior Messias,BRA,"MF,DF",Genoa,Serie A,32,1991,11.7,0,0,0,7,22,5,24,5,20,0,0,0,54,15,24,38.5
Thomas Meunier,BEL,DF,Dortmund,Bundesliga,31,1991,6.5,0,0,0,10,0,0,17,4,1,0,0,0,43,7,6,53.8
Bastien Meupiyou,FRA,DF,Nantes,Ligue 1,17,2006,0.1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,
Alexander Meyer,GER,GK,Dortmund,Bundesliga,32,1991,7.7,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,
Omenuke Mfulu,COD,"MF,FW",Las Palmas,La Liga,29,1994,0.9,1,0,0,0,2,0,0,2,3,0,0,0,7,3,4,42.9
Lucas Michal,FRA,FW,Monaco,Ligue 1,18,2005,0.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
Sven Michel,GER,"FW,MF",Augsburg,Bundesliga,33,1990,6.5,2,0,0,12,4,4,10,0,5,0,0,0,22,18,30,37.5
Miguel,ESP,"FW,MF",Alavés,La Liga,23,1999,0.7,0,0,0,2,3,0,0,0,0,0,0,0,3,1,2,33.3
Georges Mikautadze,GEO,FW,Metz,Ligue 1,22,2000,19.4,0,1,0,13,26,1,34,8,3,0,0,0,69,14,46,23.3
Nikola Milenković,SRB,DF,Fiorentina,Serie A,25,1997,27.9,4,0,0,30,23,0,0,27,21,0,1,0,108,111,28,79.9
Lewis Miley,ENG,MF,Newcastle Utd,Premier League,17,2006,13.4,1,0,0,5,6,2,11,8,21,0,0,0,78,11,12,47.8
Arkadiusz Milik,POL,FW,Juventus,Serie A,29,1994,10.2,2,1,0,22,26,11,4,5,5,0,0,0,31,24,32,42.9
Vanja Milinković-Savić,SRB,GK,Torino,Serie A,26,1997,36.0,2,0,0,0,2,0,0,1,0,0,0,0,47,9,2,81.8
Éder Militão,BRA,DF,Real Madrid,La Liga,25,1998,5.5,0,0,0,5,5,2,1,4,3,0,0,0,19,11,13,45.8
Luis Milla,ESP,MF,Getafe,La Liga,28,1994,23.5,6,0,0,43,29,1,102,32,33,0,0,0,174,28,25,52.8
Enzo Millot,FRA,"MF,FW",Stuttgart,Bundesliga,21,2002,24.9,5,0,0,36,35,4,38,16,22,1,0,0,135,7,30,18.9
James Milner,ENG,"DF,MF",Brighton,Premier League,37,1986,8.6,3,0,0,10,4,3,29,8,14,0,1,0,45,6,13,31.6
Jovan Milošević,SRB,"FW,MF",Stuttgart,Bundesliga,18,2005,0.3,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3,0.0
Marko Milovanović,SRB,"FW,MF",Almería,La Liga,19,2003,3.4,0,0,0,15,6,4,1,0,4,0,0,0,9,13,23,36.1
Kim Min-jae,KOR,DF,Bayern Munich,Bundesliga,26,1996,21.9,3,0,0,19,2,1,2,45,24,0,0,0,143,75,29,72.1
Yerry Mina,COL,"DF,MF",Fiorentina,Serie A,28,1994,0.5,1,0,0,3,2,0,0,0,1,0,0,0,6,1,0,100.0
Yerry Mina,COL,DF,Cagliari,Serie A,28,1994,13.5,4,0,0,17,18,0,2,4,13,0,1,0,57,35,14,71.4
Takumi Minamino,JPN,MF,Monaco,Ligue 1,28,1995,23.5,4,0,0,30,32,5,32,11,17,2,0,0,115,6,13,31.6
Lucas Mincarelli,FRA,"DF,MF",Montpellier,Ligue 1,19,2004,10.9,1,1,0,4,10,0,26,8,16,0,1,0,50,10,13,43.5
Tyrone Mings,ENG,DF,Aston Villa,Premier League,30,1993,0.3,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,100.0
Óscar Mingueza,ESP,"DF,MF",Celta Vigo,La Liga,24,1999,33.3,4,0,0,21,44,1,148,17,38,0,1,0,164,16,18,47.1
Ignasi Miquel,ESP,DF,Granada,La Liga,30,1992,33.2,5,0,0,32,26,0,3,45,30,0,0,0,136,56,55,50.5
Rafa Mir,ESP,"FW,MF",Sevilla,La Liga,26,1997,4.3,1,0,0,9,5,3,2,1,2,0,0,0,12,12,19,38.7
Ignacio Miramon,ARG,MF,Lille,Ligue 1,20,2003,0.4,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,
Aleksei Miranchuk,RUS,"MF,FW",Atalanta,Serie A,27,1995,13.1,1,0,0,12,31,3,83,2,6,0,0,0,69,7,11,38.9
Juan Miranda,ESP,DF,Betis,La Liga,23,2000,20.6,8,0,0,21,34,3,62,19,24,0,1,0,83,26,27,49.1
Kevin Miranda,ITA,DF,Sassuolo,Serie A,20,2003,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Antonio Mirante,ITA,GK,Milan,Serie A,40,1983,2.0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,100.0
Fabio Miretti,ITA,MF,Juventus,Serie A,19,2003,12.3,3,0,0,22,29,1,32,7,14,0,0,0,73,3,12,20.0
Filippo Missori,ITA,DF,Sassuolo,Serie A,19,2004,3.0,0,0,0,1,2,0,5,4,3,0,0,0,8,6,1,85.7
Tyrick Mitchell,ENG,"DF,MF",Crystal Palace,Premier League,23,1999,35.6,6,0,0,22,16,1,69,26,60,0,0,0,208,21,26,44.7
Kaoru Mitoma,JPN,FW,Brighton,Premier League,26,1997,16.5,4,0,0,14,23,7,44,5,6,0,0,0,68,11,11,50.0
Aleksandar Mitrović,SRB,FW,Fulham,Premier League,28,1994,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,66.7
Stefan Mitrović,SRB,"FW,MF",Hellas Verona,Serie A,20,2002,4.3,0,0,0,10,6,1,15,0,3,0,0,0,16,4,18,18.2
Stefan Mitrović,SRB,DF,Getafe,La Liga,33,1990,7.8,3,0,0,13,2,0,0,6,3,0,1,0,27,11,20,35.5
Maximilian Mittelstädt,GER,DF,Stuttgart,Bundesliga,26,1997,23.4,5,0,0,28,31,1,105,46,51,0,0,0,140,30,20,60.0
Henrikh Mkhitaryan,ARM,MF,Inter,Serie A,34,1989,30.9,4,0,0,35,29,3,32,29,34,1,0,0,182,15,16,48.4
Marko Mladenović,SRB,MF,Eint Frankfurt,Bundesliga,18,2005,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
Jakub Moder,POL,"MF,DF",Brighton,Premier League,24,1999,6.9,2,0,0,8,5,2,6,2,10,0,0,0,40,3,5,37.5
Luka Modrić,CRO,MF,Real Madrid,La Liga,37,1985,18.8,2,0,0,19,21,2,90,21,15,0,0,0,92,8,8,50.0
Max Moerstedt,GER,"DF,FW",Hoffenheim,Bundesliga,,,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Terem Moffi,NGA,FW,Nice,Ligue 1,24,1999,21.7,4,0,0,32,19,13,7,3,4,0,0,0,36,20,39,33.9
Mostafa Mohamed,EGY,FW,Nantes,Ligue 1,25,1997,22.2,3,1,0,34,36,11,14,12,14,0,1,0,54,72,66,52.2
Dion Moise Sahi,CIV,"MF,FW",Strasbourg,Ligue 1,21,2001,7.0,0,0,0,11,1,2,5,1,5,0,0,0,20,5,7,41.7
Johan Mojica,COL,DF,Osasuna,La Liga,30,1992,22.7,1,0,0,22,18,0,116,21,22,0,0,0,168,15,14,51.7
Alberto Moleiro,ESP,"FW,MF",Las Palmas,La Liga,19,2003,20.0,1,0,0,17,18,2,27,7,6,1,0,0,67,1,16,5.9
Nahuel Molina,ARG,DF,Atlético Madrid,La Liga,25,1998,20.6,4,1,0,20,17,7,87,9,22,0,0,0,122,7,11,38.9
Florent Mollet,FRA,"MF,FW",Nantes,Ligue 1,31,1991,23.1,4,0,0,32,21,4,142,13,11,0,0,0,112,8,14,36.4
Jon Moncayola,ESP,MF,Osasuna,La Liga,25,1998,20.0,2,1,0,24,8,0,90,15,18,0,0,0,98,16,14,53.3
Enzo Mongo,FRA,DF,Nantes,Ligue 1,18,2005,0.1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.0
Ilario Monterisi,ITA,DF,Frosinone,Serie A,21,2001,16.3,1,0,0,10,17,1,5,8,13,1,1,0,77,41,28,59.4
César Montes,MEX,DF,Almería,La Liga,26,1997,19.9,5,0,0,22,11,2,3,11,13,0,0,0,64,59,24,71.1
Gonzalo Montiel,ARG,DF,Nott'ham Forest,Premier League,26,1997,8.9,5,0,0,6,1,2,16,9,19,0,1,0,42,12,8,60.0
Lorenzo Montipò,ITA,GK,Hellas Verona,Serie A,27,1996,37.0,0,0,0,0,3,0,0,0,1,0,0,0,49,5,1,83.3
Kieffer Moore,WAL,"FW,MF",Bournemouth,Premier League,30,1992,1.2,0,0,0,5,2,0,2,0,0,0,0,0,4,6,6,50.0
Mikey Moore,ENG,MF,Tottenham,Premier League,15,2007,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Álvaro Morata,ESP,FW,Atlético Madrid,La Liga,30,1992,21.2,4,1,1,33,35,33,10,1,10,2,0,0,54,44,32,57.9
