Player,Nation,Pos,Squad,Comp,Age,Born,MatchesPlayed,Starts,Min,90s,Goals,Assists,G+A,G-PK,PK,PKattempted,CardY,CardR,xG,npxG,xAG,npxG+xAG,PrgCarries,PrgPasses,PrgReceived,G/90,A/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90
Jon Aramburu,VEN,DF,Real Sociedad,La Liga,22-101,2002,9,7,604,6.7,0,0,0,0,0,0,3,0,0.2,0.2,0.4,0.6,12,32,18,0.00,0.00,0.00,0.00,0.00,0.03,0.06,0.09,0.03,0.09
Julian Araujo,MEX,DF,Bournemouth,Premier League,23-080,2001,7,5,348,3.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,14,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Cameron Archer,ENG,FW,Southampton,Premier League,23-103,2001,9,4,437,4.9,2,0,2,2,0,1,0,0,3.5,2.7,0.0,2.7,7,3,19,0.41,0.00,0.41,0.41,0.41,0.72,0.00,0.72,0.55,0.55
Carlens Arcus,HAI,DF,Angers,Ligue 1,28-126,1996,9,8,650,7.2,0,0,0,0,0,0,1,0,0.0,0.0,0.4,0.4,15,17,23,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06
Alphonse Areola,FRA,GK,West Ham,Premier League,31-248,1993,8,8,675,7.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Adu Ares,ESP,FW,Athletic Club,La Liga,23-020,2001,1,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jesús Areso,ESP,DF,Osasuna,La Liga,25-122,1999,10,10,882,9.8,0,0,0,0,0,0,1,0,0.1,0.1,0.6,0.7,33,32,46,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.07,0.01,0.07
David Argüelles,ESP,MF,Getafe,La Liga,22-305,2002,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Joe Aribo,NGA,MF,Southampton,Premier League,28-103,1996,8,5,482,5.4,1,0,1,1,0,0,0,0,1.2,1.2,0.7,1.9,16,22,26,0.19,0.00,0.19,0.19,0.19,0.23,0.12,0.35,0.23,0.35
Adam Armstrong,ENG,"FW,MF",Southampton,Premier League,27-265,1997,6,3,276,3.1,0,0,0,0,0,0,2,0,0.9,0.9,0.1,1.0,9,7,21,0.00,0.00,0.00,0.00,0.00,0.28,0.04,0.32,0.28,0.32
Harrison Armstrong,ENG,MF,Everton,Premier League,17-287,2007,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
José Arnaiz,ESP,FW,Osasuna,La Liga,29-200,1995,2,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,1,3,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.34,0.00,0.34
Hákon Arnar Haraldsson,ISL,MF,Lille,Ligue 1,21-205,2003,3,2,168,1.9,0,1,1,0,0,0,0,0,0.5,0.5,0.2,0.6,8,18,12,0.00,0.54,0.54,0.00,0.54,0.25,0.08,0.33,0.25,0.33
Marko Arnautović,AUT,FW,Inter,Serie A,35-196,1989,3,0,40,0.4,0,0,0,0,0,0,0,0,0.9,0.9,0.0,0.9,1,3,9,0.00,0.00,0.00,0.00,0.00,1.96,0.00,1.96,1.96,1.96
Maximilian Arnold,GER,MF,Wolfsburg,Bundesliga,30-158,1994,7,7,576,6.4,1,1,2,1,0,0,5,0,0.1,0.1,0.2,0.3,0,23,3,0.16,0.16,0.31,0.16,0.31,0.02,0.04,0.05,0.02,0.05
Jann-Fiete Arp,GER,FW,Holstein Kiel,Bundesliga,24-300,2000,8,1,275,3.1,1,0,1,0,1,1,3,1,1.1,0.3,0.3,0.6,4,5,21,0.33,0.00,0.33,0.00,0.00,0.36,0.11,0.47,0.10,0.21
Kepa Arrizabalaga,ESP,GK,Bournemouth,Premier League,30-029,1994,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Arthur,BRA,DF,Leverkusen,Bundesliga,21-229,2003,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Takuma Asano,JPN,FW,Mallorca,La Liga,29-357,1994,6,4,319,3.5,0,0,0,0,0,0,0,0,0.7,0.7,0.0,0.7,16,9,20,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.19,0.19,0.19
Marco Asensio,ESP,"FW,MF",Paris S-G,Ligue 1,28-285,1996,7,5,348,3.9,2,2,4,2,0,0,0,0,4.3,4.3,1.7,6.0,11,19,25,0.52,0.52,1.03,0.52,1.03,1.10,0.45,1.55,1.10,1.55
Kristjan Asllani,ALB,MF,Inter,Serie A,22-237,2002,5,1,145,1.6,0,0,0,0,0,0,2,0,0.4,0.4,0.6,1.0,3,11,7,0.00,0.00,0.00,0.00,0.00,0.22,0.37,0.59,0.22,0.59
Iago Aspas,ESP,"FW,MF",Celta Vigo,La Liga,37-092,1987,10,8,721,8.0,4,2,6,3,1,2,3,1,3.4,1.8,0.9,2.7,23,54,55,0.50,0.25,0.75,0.37,0.62,0.42,0.11,0.53,0.22,0.33
Yaser Asprilla,COL,"FW,MF",Girona,La Liga,20-348,2003,6,3,340,3.8,1,0,1,1,0,0,1,0,0.6,0.6,0.5,1.1,19,31,42,0.26,0.00,0.26,0.26,0.26,0.16,0.14,0.29,0.16,0.29
Lorenz Assignon,TOG,"DF,MF",Rennes,Ligue 1,24-132,2000,8,5,427,4.7,0,1,1,0,0,0,3,0,0.0,0.0,0.1,0.1,12,20,26,0.00,0.21,0.21,0.00,0.21,0.01,0.02,0.03,0.01,0.03
Dehmaine Assoumani,FRA,"MF,FW",Nantes,Ligue 1,19-198,2005,5,0,34,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,2,1,10,0.00,0.00,0.00,0.00,0.00,0.18,0.75,0.93,0.18,0.93
Valentin Atangana Edoa,FRA,MF,Reims,Ligue 1,19-068,2005,9,9,766,8.5,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.2,8,29,5,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
Arthur Atta,FRA,MF,Udinese,Serie A,21-292,2003,2,0,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.16,0.00,0.16
Noah Atubolu,GER,GK,Freiburg,Bundesliga,22-160,2002,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Emil Audero,ITA,GK,Como,Serie A,27-288,1997,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Tommaso Augello,ITA,DF,Cagliari,Serie A,30-063,1994,10,8,670,7.4,0,0,0,0,0,0,0,0,0.1,0.1,0.8,0.9,16,28,25,0.00,0.00,0.00,0.00,0.00,0.01,0.11,0.12,0.01,0.12
Carlos Augusto,BRA,DF,Inter,Serie A,25-299,1999,6,1,190,2.1,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,4,10,11,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.14,0.14,0.14
Yann Aurel Bisseck,GER,DF,Inter,Serie A,23-338,2000,6,4,363,4.0,0,0,0,0,0,0,1,0,0.4,0.4,0.1,0.5,9,25,16,0.00,0.00,0.00,0.00,0.00,0.10,0.03,0.12,0.10,0.12
Ezequiel Ávila,ARG,FW,Betis,La Liga,30-269,1994,9,3,331,3.7,1,0,1,1,0,0,3,0,1.1,1.1,0.8,1.9,8,14,30,0.27,0.00,0.27,0.27,0.27,0.31,0.21,0.52,0.31,0.52
Taiwo Awoniyi,NGA,FW,Nott'ham Forest,Premier League,27-081,1997,6,1,97,1.1,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,3,1,8,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.31,0.31,0.31
Yasin Ayari,SWE,MF,Brighton,Premier League,21-026,2003,7,3,372,4.1,0,0,0,0,0,0,1,0,0.6,0.6,0.4,1.0,8,14,25,0.00,0.00,0.00,0.00,0.00,0.14,0.09,0.24,0.14,0.24
Florian Ayé,FRA,FW,Auxerre,Ligue 1,27-287,1997,8,3,293,3.3,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.4,2,3,13,0.00,0.00,0.00,0.00,0.00,0.11,0.02,0.13,0.11,0.13
André Ayew,GHA,FW,Le Havre,Ligue 1,34-320,1989,2,1,115,1.3,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,1,3,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12
Jordan Ayew,GHA,"FW,MF",Crystal Palace,Premier League,33-051,1991,1,0,21,0.2,0,0,0,0,0,0,1,0,0.5,0.5,0.0,0.5,0,0,1,0.00,0.00,0.00,0.00,0.00,1.96,0.21,2.17,1.96,2.17
Jordan Ayew,GHA,"FW,MF",Leicester City,Premier League,33-051,1991,8,4,405,4.5,1,0,1,1,0,0,3,0,0.4,0.4,0.1,0.5,7,9,18,0.22,0.00,0.22,0.22,0.22,0.09,0.02,0.11,0.09,0.11
Neil El Aynaoui,FRA,MF,Lens,Ligue 1,23-122,2001,2,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
César Azpilicueta,ESP,DF,Atlético Madrid,La Liga,35-065,1989,5,5,390,4.3,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,4,29,5,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05
Paulo Azzi,BRA,DF,Cagliari,Serie A,30-109,1994,6,5,426,4.7,0,0,0,0,0,0,2,0,0.5,0.5,0.9,1.4,15,13,26,0.00,0.00,0.00,0.00,0.00,0.11,0.19,0.30,0.11,0.30
Papa Ba,ESP,MF,Girona,La Liga,20-050,2004,1,0,48,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06
Shavy Babicka,GAB,"MF,FW",Toulouse,Ligue 1,24-153,2000,8,3,357,4.0,3,0,3,3,0,0,1,0,1.5,1.5,0.2,1.7,6,5,40,0.76,0.00,0.76,0.76,0.76,0.39,0.05,0.44,0.39,0.44
Aliou Badara Baldé,GUI,"MF,FW",Bochum,Bundesliga,21-325,2002,5,0,91,1.0,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.4,2,1,5,0.00,0.00,0.00,0.00,0.00,0.18,0.17,0.35,0.18,0.35
Loïc Bade,FRA,DF,Sevilla,La Liga,24-204,2000,9,8,741,8.2,0,1,1,0,0,0,2,0,0.2,0.2,0.6,0.8,0,6,1,0.00,0.12,0.12,0.00,0.12,0.02,0.07,0.09,0.02,0.09
Milan Badelj,CRO,MF,Genoa,Serie A,35-250,1989,8,7,498,5.5,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.6,4,24,5,0.00,0.00,0.00,0.00,0.00,0.05,0.06,0.10,0.05,0.10
Benoît Badiashile,FRA,DF,Chelsea,Premier League,23-220,2001,1,0,38,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Alex Baena,ESP,"MF,FW",Villarreal,La Liga,23-104,2001,10,9,742,8.2,1,5,6,1,0,1,3,0,2.2,1.4,3.4,4.8,16,54,47,0.12,0.61,0.73,0.12,0.73,0.27,0.42,0.68,0.17,0.59
Leon Bailey,JAM,"FW,MF",Aston Villa,Premier League,27-084,1997,8,6,428,4.8,0,2,2,0,0,0,2,0,0.4,0.4,1.0,1.4,20,16,37,0.00,0.42,0.42,0.00,0.42,0.08,0.21,0.29,0.08,0.29
Eric Bailly,CIV,DF,Villarreal,La Liga,30-203,1994,8,6,534,5.9,0,0,0,0,0,0,2,0,0.3,0.3,0.0,0.3,1,13,0,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05
Theo Bair,CAN,FW,Auxerre,Ligue 1,25-066,1999,8,3,260,2.9,1,0,1,1,0,0,0,0,0.9,0.9,0.3,1.2,2,5,10,0.35,0.00,0.35,0.35,0.35,0.32,0.12,0.43,0.32,0.43
Cédric Bakambu,COD,FW,Betis,La Liga,33-204,1991,5,2,195,2.2,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,1,2,13,0.00,0.00,0.00,0.00,0.00,0.13,0.01,0.14,0.13,0.14
Mitchel Bakker,NED,MF,Atalanta,Serie A,24-134,2000,1,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mitchel Bakker,NED,DF,Lille,Ligue 1,24-134,2000,5,1,103,1.1,1,0,1,1,0,0,0,0,1.3,1.3,0.0,1.4,3,5,12,0.87,0.00,0.87,0.87,0.87,1.16,0.04,1.20,1.16,1.20
Ridle Baku,GER,"FW,MF",Wolfsburg,Bundesliga,26-207,1998,8,7,552,6.1,1,0,1,1,0,0,1,0,0.5,0.5,0.5,1.0,5,20,44,0.16,0.00,0.16,0.16,0.16,0.09,0.08,0.17,0.09,0.17
Dilane Bakwa,FRA,"FW,DF",Strasbourg,Ligue 1,22-067,2002,9,9,784,8.7,1,3,4,1,0,0,0,0,1.7,1.7,3.0,4.7,33,27,57,0.11,0.34,0.46,0.11,0.46,0.20,0.34,0.54,0.20,0.54
Tommaso Baldanzi,ITA,"MF,DF",Roma,Serie A,21-223,2003,10,1,298,3.3,1,1,2,1,0,0,1,0,0.7,0.7,0.2,0.9,16,8,22,0.30,0.30,0.60,0.30,0.60,0.22,0.05,0.27,0.22,0.27
Alejandro Balde,ESP,DF,Barcelona,La Liga,21-014,2003,10,8,726,8.1,0,1,1,0,0,0,0,0,0.3,0.3,0.8,1.1,28,21,66,0.00,0.12,0.12,0.00,0.12,0.03,0.10,0.13,0.03,0.13
Carlos Baleba,CMR,MF,Brighton,Premier League,20-303,2004,8,7,572,6.4,1,1,2,1,0,0,1,0,0.8,0.8,0.3,1.1,9,35,4,0.16,0.16,0.31,0.16,0.31,0.13,0.05,0.18,0.13,0.18
Leonardo Balerdi,ARG,DF,Marseille,Ligue 1,25-280,1999,6,6,454,5.0,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,4,19,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Iván Balliu,ALB,DF,Rayo Vallecano,La Liga,32-305,1992,10,6,593,6.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,5,22,9,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
Botond Balogh,HUN,DF,Parma,Serie A,22-148,2002,10,10,849,9.4,0,1,1,0,0,0,2,0,0.1,0.1,0.1,0.2,3,20,0,0.00,0.11,0.11,0.00,0.11,0.02,0.01,0.02,0.02,0.02
Folarin Balogun,USA,FW,Monaco,Ligue 1,23-121,2001,6,5,402,4.5,3,0,3,3,0,0,0,0,3.7,3.7,0.6,4.3,12,8,50,0.67,0.00,0.67,0.67,0.67,0.83,0.14,0.97,0.83,0.97
Abdoulaye Bamba,CIV,DF,Angers,Ligue 1,34-190,1990,4,3,250,2.8,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,6,0,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
Jonathan Bamba,CIV,"FW,MF",Celta Vigo,La Liga,28-220,1996,6,5,389,4.3,0,0,0,0,0,0,1,0,0.5,0.5,0.9,1.5,19,17,33,0.00,0.00,0.00,0.00,0.00,0.13,0.21,0.34,0.13,0.34
Samuel Bamba,GER,"FW,MF",Bochum,Bundesliga,20-262,2004,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,4,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.30,0.00,0.30
Lameck Banda,ZAM,"FW,MF",Lecce,Serie A,23-277,2001,8,4,425,4.7,0,1,1,0,0,0,1,0,0.7,0.7,0.9,1.6,18,5,34,0.00,0.21,0.21,0.00,0.21,0.15,0.20,0.34,0.15,0.34
Daniel Bandeira,POR,MF,Hellas Verona,Serie A,24-204,2000,7,3,293,3.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,17,2,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.04,0.02,0.04
Mattia Bani,ITA,DF,Genoa,Serie A,30-327,1993,5,5,359,4.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,3,2,1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Scott Banks,SCO,"FW,MF",St. Pauli,Bundesliga,23-036,2001,5,0,56,0.6,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,2,0,4,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10
Antonín Barák,CZE,MF,Fiorentina,Serie A,29-334,1994,1,1,54,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,2,2,5,0.00,0.00,0.00,0.00,0.00,0.13,0.47,0.60,0.13,0.60
Federico Barba,ITA,DF,Como,Serie A,31-061,1993,3,2,186,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,9,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Valentín Barco,ARG,"DF,FW",Sevilla,La Liga,20-101,2004,6,3,278,3.1,0,0,0,0,0,0,0,0,0.3,0.3,0.6,0.9,3,13,13,0.00,0.00,0.00,0.00,0.00,0.09,0.20,0.29,0.09,0.29
Bradley Barcola,FRA,FW,Paris S-G,Ligue 1,22-060,2002,9,8,611,6.8,8,1,9,8,0,0,0,0,5.4,5.4,2.4,7.8,45,20,94,1.18,0.15,1.33,1.18,1.33,0.80,0.36,1.16,0.80,1.16
Melvin Bard,FRA,"MF,DF",Nice,Ligue 1,23-361,2000,5,5,422,4.7,0,0,0,0,0,0,2,0,0.1,0.1,0.4,0.5,8,22,10,0.00,0.00,0.00,0.00,0.00,0.02,0.08,0.10,0.02,0.10
Nicolò Barella,ITA,MF,Inter,Serie A,27-268,1997,7,7,582,6.5,1,2,3,1,0,0,1,0,0.5,0.5,0.9,1.5,8,56,18,0.15,0.31,0.46,0.15,0.46,0.08,0.15,0.23,0.08,0.23
Gabriel Bares,SUI,MF,Montpellier,Ligue 1,24-064,2000,3,0,37,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ross Barkley,ENG,MF,Aston Villa,Premier League,30-332,1993,8,1,277,3.1,1,1,2,1,0,0,3,0,0.8,0.8,0.2,1.0,8,16,4,0.32,0.32,0.65,0.32,0.65,0.25,0.08,0.33,0.25,0.33
Aymen Barkok,MAR,MF,Mainz 05,Bundesliga,26-164,1998,4,0,73,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,5,6,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.17,0.00,0.17
Harvey Barnes,ENG,FW,Newcastle Utd,Premier League,26-328,1997,9,5,478,5.3,3,1,4,3,0,0,0,0,2.0,2.0,1.9,4.0,22,26,49,0.56,0.19,0.75,0.56,0.75,0.38,0.37,0.75,0.38,0.75
Enzo Barrenechea,ARG,MF,Valencia,La Liga,23-163,2001,7,4,342,3.8,1,0,1,1,0,0,2,0,0.5,0.5,0.1,0.7,2,15,3,0.26,0.00,0.26,0.26,0.26,0.14,0.04,0.18,0.14,0.18
Ander Barrenetxea,ESP,MF,Real Sociedad,La Liga,22-310,2001,8,4,407,4.5,0,1,1,0,0,0,1,0,0.9,0.9,0.8,1.7,21,15,56,0.00,0.22,0.22,0.00,0.22,0.20,0.17,0.36,0.20,0.36
Pablo Barrios,ESP,MF,Atlético Madrid,La Liga,21-139,2003,6,5,495,5.5,0,1,1,0,0,0,1,0,0.2,0.2,0.5,0.7,5,36,15,0.00,0.18,0.18,0.00,0.18,0.04,0.09,0.12,0.04,0.12
Thierno Barry,FRA,FW,Villarreal,La Liga,22-011,2002,10,7,695,7.7,3,2,5,3,0,0,1,0,3.9,3.9,1.0,4.9,10,7,31,0.39,0.26,0.65,0.39,0.65,0.50,0.13,0.63,0.50,0.63
Davide Bartesaghi,ITA,DF,Milan,Serie A,18-308,2005,1,0,5,0.1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Marc Bartra,ESP,DF,Betis,La Liga,33-291,1991,4,4,352,3.9,1,0,1,1,0,0,0,0,0.3,0.3,0.0,0.3,1,9,1,0.26,0.00,0.26,0.26,0.26,0.07,0.00,0.07,0.07,0.07
Federico Baschirotto,ITA,DF,Lecce,Serie A,28-042,1996,10,10,900,10.0,0,0,0,0,0,0,2,0,0.3,0.3,0.0,0.3,4,17,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Daniele Baselli,ITA,MF,Como,Serie A,32-234,1992,2,1,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Calvin Bassey,NGA,DF,Fulham,Premier League,24-306,1999,9,9,810,9.0,0,0,0,0,0,0,3,0,0.2,0.2,0.0,0.2,7,24,2,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Aboubacar Bassinga,CIV,MF,Las Palmas,La Liga,19-111,2005,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Alessandro Bastoni,ITA,DF,Inter,Serie A,25-202,1999,9,9,700,7.8,0,1,1,0,0,0,1,0,0.1,0.1,0.4,0.5,19,56,28,0.00,0.13,0.13,0.00,0.13,0.01,0.05,0.06,0.01,0.06
Augusto Batalla,ARG,GK,Rayo Vallecano,La Liga,28-185,1996,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Dylan Batubinsika,COD,DF,Saint-Étienne,Ligue 1,28-260,1996,9,7,684,7.6,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,5,17,1,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
Maximilian Bauer,GER,DF,Augsburg,Bundesliga,24-266,2000,7,5,439,4.9,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,1,17,6,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
Oliver Baumann,GER,GK,Hoffenheim,Bundesliga,34-152,1990,8,8,720,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Christoph Baumgartner,AUT,MF,RB Leipzig,Bundesliga,25-092,1999,8,2,228,2.5,0,0,0,0,0,0,0,0,0.5,0.5,0.3,0.8,5,6,14,0.00,0.00,0.00,0.00,0.00,0.20,0.12,0.32,0.20,0.32
Adrian Beck,GER,"FW,MF",Heidenheim,Bundesliga,27-145,1997,7,4,297,3.3,1,1,2,1,0,0,0,0,0.7,0.7,0.2,0.9,4,10,8,0.30,0.30,0.61,0.30,0.61,0.20,0.06,0.27,0.20,0.27
Sheraldo Becker,SUR,"FW,MF",Real Sociedad,La Liga,29-266,1995,10,6,528,5.9,0,0,0,0,0,0,0,0,0.8,0.8,0.4,1.2,23,13,57,0.00,0.00,0.00,0.00,0.00,0.13,0.07,0.20,0.13,0.20
Timo Becker,GER,DF,Holstein Kiel,Bundesliga,27-221,1997,8,8,720,8.0,0,0,0,0,0,0,0,0,0.9,0.9,0.2,1.1,8,13,14,0.00,0.00,0.00,0.00,0.00,0.11,0.02,0.13,0.11,0.13
Jan Bednarek,POL,DF,Southampton,Premier League,28-203,1996,9,9,800,8.9,0,0,0,0,0,0,2,0,0.0,0.0,0.4,0.4,2,23,1,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05
Donny van de Beek,NED,"MF,FW",Girona,La Liga,27-197,1997,7,3,359,4.0,0,1,1,0,0,0,1,0,0.2,0.2,1.2,1.4,3,8,20,0.00,0.25,0.25,0.00,0.25,0.04,0.30,0.34,0.04,0.34
Kevin Behrens,GER,FW,Wolfsburg,Bundesliga,33-272,1991,4,0,47,0.5,0,0,0,0,0,0,0,0,0.6,0.6,0.0,0.6,1,0,6,0.00,0.00,0.00,0.00,0.00,1.07,0.00,1.07,1.07,1.07
Maximilian Beier,GER,"FW,MF",Dortmund,Bundesliga,22-015,2002,7,2,271,3.0,0,0,0,0,0,0,0,0,0.5,0.5,0.2,0.7,3,4,16,0.00,0.00,0.00,0.00,0.00,0.17,0.08,0.25,0.17,0.25
Reda Belahyane,MAR,MF,Hellas Verona,Serie A,20-153,2004,10,9,871,9.7,0,2,2,0,0,0,5,1,0.1,0.1,0.7,0.8,10,53,9,0.00,0.21,0.21,0.00,0.21,0.01,0.07,0.09,0.01,0.09
Haris Belkebla,ALG,MF,Angers,Ligue 1,30-278,1994,5,4,363,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,1,16,4,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Yassin Belkhdim,FRA,MF,Angers,Ligue 1,22-261,2002,9,5,419,4.7,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,7,11,12,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05
Stefan Bell,GER,DF,Mainz 05,Bundesliga,33-069,1991,3,1,164,1.8,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,3,4,1,0.00,0.00,0.00,0.00,0.00,0.20,0.01,0.21,0.20,0.21
Raoul Bellanova,ITA,DF,Torino,Serie A,24-168,2000,1,1,87,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,4,0,5,0.00,0.00,0.00,0.00,0.00,0.03,0.07,0.11,0.03,0.11
Raoul Bellanova,ITA,DF,Atalanta,Serie A,24-168,2000,8,7,557,6.2,0,0,0,0,0,0,1,0,0.3,0.3,0.7,1.0,17,20,50,0.00,0.00,0.00,0.00,0.00,0.06,0.11,0.16,0.06,0.16
Jean-Ricner Bellegarde,FRA,"MF,FW",Wolves,Premier League,26-127,1998,8,6,403,4.5,1,1,2,1,0,0,1,0,0.3,0.3,0.3,0.6,13,5,21,0.22,0.22,0.45,0.22,0.45,0.07,0.06,0.13,0.07,0.13
