Player,Nation,Pos,Squad,Comp,Age,Born,90s,PassCompleted,PassAtt,PassCompleted%,TotDist,PrgDist,ShortCmp,ShortAtt,ShortCmp%,MediumCmp,MediumAtt,MediumCmp%,LongCmp,LongAtt,LongCmp%,Ast,xAG,xA,A-xAG,KeyPasses,FinalThird,PassesPenArea,CrossPenArea,ProgPasses
Jacopo Fazzini,ITA,MF,Empoli,Serie A,21-215,2003,3.3,39,56,69.6,548,195,24,31,77.4,12,16,75.0,2,4,50.0,0,0.1,0.0,-0.1,2,7,1,0,8
Peter Federico,DOM,"MF,FW",Getafe,La Liga,22-084,2002,1.5,20,32,62.5,283,130,10,15,66.7,6,10,60.0,2,3,66.7,0,0.0,0.1,0.0,1,1,2,1,1
Nabil Fekir,FRA,MF,Betis,La Liga,31-091,1993,2.0,67,82,81.7,1052,381,38,43,88.4,20,23,87.0,6,10,60.0,1,0.5,0.8,+0.5,6,5,6,2,10
Mattia Felici,ITA,DF,Cagliari,Serie A,23-183,2001,0.3,5,7,71.4,89,14,2,4,50.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0
João Félix,POR,"MF,FW",Chelsea,Premier League,24-342,1999,1.4,59,72,81.9,854,228,36,41,87.8,18,21,85.7,3,5,60.0,0,0.0,0.1,0.0,1,12,3,0,8
Kiko Femenía,ESP,DF,Villarreal,La Liga,33-258,1991,9.0,494,549,90.0,8476,2698,247,254,97.2,203,224,90.6,39,55,70.9,0,0.3,0.4,-0.3,5,49,5,4,42
Evan Ferguson,IRL,FW,Brighton,Premier League,19-364,2004,0.3,4,5,80.0,62,25,3,4,75.0,0,0,,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,1
Zinedine Ferhat,ALG,"FW,MF",Angers,Ligue 1,31-230,1993,2.3,74,113,65.5,1308,467,38,47,80.9,24,39,61.5,11,21,52.4,0,0.4,0.4,-0.4,4,6,4,0,12
Bruno Fernandes,POR,"MF,FW",Manchester Utd,Premier League,30-039,1994,6.3,267,355,75.2,4418,1500,134,151,88.7,93,115,80.9,28,56,50.0,1,1.2,1.4,-0.2,6,34,10,3,54
Edimilson Fernandes,SUI,MF,Brest,Ligue 1,28-185,1996,1.6,45,60,75.0,739,201,20,22,90.9,21,27,77.8,3,7,42.9,0,0.1,0.0,-0.1,1,4,0,0,2
Mateus Fernandes,POR,MF,Southampton,Premier League,20-099,2004,4.1,124,154,80.5,1795,355,68,84,81.0,44,53,83.0,6,8,75.0,1,0.8,0.3,+0.2,5,12,1,0,16
Enzo Fernández,ARG,MF,Chelsea,Premier League,23-274,2001,5.7,258,320,80.6,4729,1336,109,121,90.1,114,137,83.2,29,45,64.4,0,1.0,0.7,-1.0,8,34,3,0,31
Valery Fernández,ESP,"MF,FW",Mallorca,La Liga,24-329,1999,1.2,27,33,81.8,357,128,18,22,81.8,4,5,80.0,2,2,100.0,0,0.0,0.1,0.0,0,1,2,1,3
Matias Fernandez-Pardo,BEL,FW,Lille,Ligue 1,19-257,2005,0.5,7,12,58.3,103,9,4,7,57.1,3,3,100.0,0,0,,0,0.1,0.2,-0.1,1,0,1,0,1
Jordan Ferri,FRA,MF,Montpellier,Ligue 1,32-219,1992,3.0,189,214,88.3,3366,1048,84,93,90.3,81,85,95.3,19,31,61.3,0,0.2,0.3,-0.2,3,21,1,1,20
Karol Fila,POL,MF,Strasbourg,Ligue 1,26-126,1998,0.1,2,4,50.0,18,0,1,1,100.0,0,0,,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
Kilian Fischer,GER,DF,Wolfsburg,Bundesliga,24-005,2000,5.2,136,198,68.7,2253,899,63,77,81.8,58,88,65.9,10,20,50.0,0,0.0,0.1,0.0,1,10,3,0,15
Mark Flekken,NED,GK,Brentford,Premier League,31-126,1993,7.0,293,380,77.1,8775,5427,33,35,94.3,143,150,95.3,117,193,60.6,0,0.0,0.0,0.0,0,10,1,0,0
Phil Foden,ENG,"MF,FW",Manchester City,Premier League,24-142,2000,1.9,103,119,86.6,1444,282,69,78,88.5,27,28,96.4,5,6,83.3,0,0.3,0.8,-0.3,5,1,4,1,6
Malick Fofana,BEL,"FW,DF",Lyon,Ligue 1,19-200,2005,2.9,70,98,71.4,1053,313,38,48,79.2,27,36,75.0,2,5,40.0,1,0.6,0.9,+0.4,2,6,4,1,9
Wesley Fofana,FRA,DF,Chelsea,Premier League,23-305,2000,6.6,379,426,89.0,6592,2006,148,159,93.1,210,228,92.1,19,31,61.3,0,0.4,0.1,-0.4,4,26,1,0,14
Yahia Fofana,CIV,GK,Angers,Ligue 1,24-057,2000,7.0,148,206,71.8,4082,2916,22,22,100.0,81,81,100.0,45,103,43.7,0,0.0,0.0,0.0,0,3,0,0,0
Youssouf Fofana,FRA,MF,Milan,Serie A,25-281,1999,4.8,251,288,87.2,4237,1300,108,124,87.1,127,136,93.4,14,24,58.3,0,0.0,0.1,0.0,1,21,2,0,28
Jonas Föhrenbach,GER,"DF,FW",Heidenheim,Bundesliga,28-265,1996,6.0,190,272,69.9,3374,1472,77,92,83.7,88,114,77.2,20,43,46.5,1,0.5,0.7,+0.5,3,15,4,4,20
Michael Folorunsho,ITA,FW,Napoli,Serie A,26-253,1998,0.2,5,6,83.3,82,18,2,3,66.7,3,3,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Lamine Fomba,FRA,MF,Saint-Étienne,Ligue 1,26-265,1998,0.8,31,39,79.5,704,247,11,14,78.6,13,15,86.7,7,10,70.0,0,0.0,0.0,0.0,0,6,0,0,6
Carlos Forbs,POR,MF,Wolves,Premier League,20-212,2004,1.2,25,40,62.5,371,176,14,22,63.6,10,12,83.3,1,2,50.0,0,0.0,0.1,0.0,1,0,3,1,6
Pablo Fornals,ESP,"FW,MF",Betis,La Liga,28-238,1996,6.8,251,340,73.8,3885,1573,139,161,86.3,87,120,72.5,17,37,45.9,0,1.2,1.1,-1.2,12,32,18,4,53
Omari Forson,ENG,"MF,FW",Monza,Serie A,20-089,2004,0.2,10,12,83.3,144,11,7,8,87.5,2,2,100.0,1,2,50.0,0,0.0,0.0,0.0,0,1,0,0,1
Héctor Fort,ESP,DF,Barcelona,La Liga,18-076,2006,1.3,100,109,91.7,1395,299,57,58,98.3,36,41,87.8,2,2,100.0,0,0.0,0.0,0.0,1,9,0,0,9
Dimitri Foulquier,FRA,DF,Valencia,La Liga,31-208,1993,4.8,165,233,70.8,2715,962,82,94,87.2,71,98,72.4,11,26,42.3,0,0.1,0.3,-0.1,1,12,3,1,11
Alejandro Francés,ESP,DF,Girona,La Liga,22-077,2002,4.9,298,346,86.1,5733,1591,114,121,94.2,144,152,94.7,38,62,61.3,0,0.0,0.1,0.0,1,31,0,0,29
Przemysław Frankowski,POL,DF,Lens,Ligue 1,29-188,1995,4.0,203,264,76.9,3183,1367,118,131,90.1,70,84,83.3,10,26,38.5,0,0.3,0.3,-0.3,5,19,6,1,25
Enric Franquesa,ESP,"FW,DF",Leganés,La Liga,27-234,1997,4.0,83,116,71.6,1191,444,39,48,81.3,33,43,76.7,4,11,36.4,0,0.1,0.1,-0.1,1,3,1,1,6
Ryan Fraser,SCO,FW,Southampton,Premier League,30-236,1994,1.4,26,31,83.9,413,49,13,15,86.7,10,13,76.9,2,2,100.0,0,0.0,0.0,0.0,0,0,0,0,1
Davide Frattesi,ITA,MF,Inter,Serie A,24-361,1999,3.9,95,107,88.8,1478,235,52,55,94.5,34,39,87.2,7,7,100.0,1,0.7,0.6,+0.3,3,8,2,0,10
Morten Frendrup,DEN,MF,Genoa,Serie A,23-193,2001,5.8,167,193,86.5,2454,453,87,94,92.6,63,70,90.0,6,12,50.0,0,0.0,0.1,0.0,1,10,1,0,16
Martin Frese,DEN,DF,Hellas Verona,Serie A,26-287,1998,3.7,115,169,68.0,1871,620,60,66,90.9,44,62,71.0,8,32,25.0,0,0.1,0.0,-0.1,4,8,1,0,10
Remo Freuler,SUI,MF,Bologna,Serie A,32-185,1992,7.0,417,458,91.0,7280,1877,177,188,94.1,200,211,94.8,32,43,74.4,1,0.5,0.5,+0.5,13,42,7,0,55
Marco Friedl,AUT,DF,Werder Bremen,Bundesliga,26-215,1998,3.7,212,232,91.4,4441,1344,39,41,95.1,151,158,95.6,20,29,69.0,0,0.0,0.1,0.0,0,6,2,0,12
Marvin Friedrich,GER,DF,Gladbach,Bundesliga,28-309,1995,0.5,31,34,91.2,590,243,7,7,100.0,21,21,100.0,3,6,50.0,0,0.0,0.0,0.0,0,0,0,0,7
Jeremie Frimpong,NED,DF,Leverkusen,Bundesliga,23-312,2000,4.6,120,150,80.0,1677,438,73,83,88.0,35,43,81.4,5,9,55.6,1,0.3,0.3,+0.7,4,2,6,3,8
Jorge de Frutos,ESP,"MF,FW",Rayo Vallecano,La Liga,27-240,1997,6.7,117,162,72.2,1639,453,70,84,83.3,36,49,73.5,6,10,60.0,1,0.6,0.5,+0.4,6,4,9,2,13
Chris Führich,GER,"FW,MF",Stuttgart,Bundesliga,26-282,1998,2.4,85,105,81.0,1292,368,50,51,98.0,29,38,76.3,5,12,41.7,0,0.1,0.3,-0.1,1,9,3,1,13
Angelo Fulgini,FRA,"MF,FW",Lens,Ligue 1,28-058,1996,2.7,106,139,76.3,1628,488,59,69,85.5,30,35,85.7,11,21,52.4,0,0.7,0.9,-0.7,5,6,9,3,14
Niclas Füllkrug,GER,FW,West Ham,Premier League,31-251,1993,0.7,13,14,92.9,120,23,8,8,100.0,1,2,50.0,0,0,,0,0.0,0.1,0.0,0,1,0,0,0
Manuel Fuster,ESP,"MF,FW",Las Palmas,La Liga,26-361,1997,1.6,90,116,77.6,1487,312,46,51,90.2,33,42,78.6,10,18,55.6,0,0.4,0.4,-0.4,7,3,3,2,5
Matteo Gabbia,ITA,DF,Milan,Serie A,24-362,1999,4.0,213,242,88.0,4169,1307,73,81,90.1,116,126,92.1,22,30,73.3,0,0.1,0.0,-0.1,1,17,0,0,18
Alessandro Gabrielloni,ITA,"FW,MF",Como,Serie A,30-099,1994,0.6,9,16,56.3,137,43,5,7,71.4,4,4,100.0,0,1,0.0,0,0.2,0.0,-0.2,2,1,0,0,1
Gianluca Gaetano,ITA,"MF,FW",Cagliari,Serie A,24-165,2000,1.5,31,47,66.0,457,145,17,25,68.0,10,12,83.3,2,5,40.0,1,0.3,0.4,+0.7,4,3,3,0,7
Roberto Gagliardini,ITA,"MF,DF",Monza,Serie A,30-193,1994,1.0,48,51,94.1,830,215,22,22,100.0,21,23,91.3,3,4,75.0,0,0.2,0.0,-0.2,1,6,0,0,6
Cody Gakpo,NED,FW,Liverpool,Premier League,25-163,1999,2.4,75,97,77.3,1057,257,42,48,87.5,26,37,70.3,3,6,50.0,1,0.7,0.4,+0.3,8,5,2,0,7
Javi Galán,ESP,DF,Atlético Madrid,La Liga,29-333,1994,1.1,30,44,68.2,450,176,20,22,90.9,6,13,46.2,4,6,66.7,1,0.8,0.3,+0.2,3,3,2,0,2
Iñigo Ruiz de Galarreta,ESP,MF,Athletic Club,La Liga,31-072,1993,2.6,103,124,83.1,1835,499,39,46,84.8,55,61,90.2,8,12,66.7,0,0.2,0.1,-0.2,4,10,0,0,16
Conor Gallagher,ENG,MF,Atlético Madrid,La Liga,24-254,2000,5.6,185,222,83.3,2534,509,122,135,90.4,52,65,80.0,5,12,41.7,0,0.1,0.1,-0.1,3,13,0,0,13
Antonino Gallo,ITA,DF,Lecce,Serie A,24-286,2000,6.9,217,311,69.8,4171,1931,83,91,91.2,102,135,75.6,30,76,39.5,0,1.1,0.9,-1.1,16,28,8,5,31
Idrissa Gana Gueye,SEN,MF,Everton,Premier League,35-021,1989,4.2,115,138,83.3,1942,453,57,64,89.1,46,49,93.9,11,18,61.1,0,0.0,0.1,0.0,0,14,2,0,18
Ignatius Ganago,CMR,FW,Nantes,Ligue 1,25-244,1999,0.5,12,18,66.7,175,56,7,11,63.6,5,6,83.3,0,1,0.0,0,0.2,0.0,-0.2,4,1,0,0,5
Aleix García,ESP,MF,Leverkusen,Bundesliga,27-111,1997,2.3,209,237,88.2,3488,1106,113,121,93.4,71,79,89.9,20,30,66.7,1,1.6,1.2,-0.6,9,22,3,1,24
Álvaro García,ESP,"FW,MF",Rayo Vallecano,La Liga,31-356,1992,4.1,90,146,61.6,1569,641,43,60,71.7,32,51,62.7,12,22,54.5,0,0.6,0.9,-0.6,8,3,11,6,15
Eric García,ESP,MF,Barcelona,La Liga,23-282,2001,4.9,264,291,90.7,4534,1590,109,125,87.2,129,134,96.3,18,19,94.7,1,0.4,0.5,+0.6,1,33,6,0,29
Fran Garcia,ESP,DF,Real Madrid,La Liga,25-064,1999,2.8,177,192,92.2,2797,533,105,109,96.3,55,59,93.2,13,18,72.2,0,0.2,0.3,-0.2,3,15,5,3,22
Joan García,ESP,GK,Espanyol,La Liga,23-166,2001,9.0,214,312,68.6,6050,4644,38,38,100.0,96,98,98.0,79,174,45.4,0,0.0,0.0,0.0,0,3,1,0,0
Rubén García,ESP,"FW,MF",Osasuna,La Liga,31-095,1993,6.0,196,271,72.3,3553,1003,102,120,85.0,59,78,75.6,28,47,59.6,1,0.5,0.7,+0.5,9,24,2,0,25
Ulisses Garcia,SUI,"DF,MF",Marseille,Ligue 1,28-280,1996,1.4,61,76,80.3,930,191,31,36,86.1,27,33,81.8,1,2,50.0,0,0.1,0.3,-0.1,1,4,2,1,5
Alejandro Garnacho,ARG,FW,Manchester Utd,Premier League,20-108,2004,4.6,108,134,80.6,1629,235,64,72,88.9,35,38,92.1,6,11,54.5,1,0.4,0.4,+0.6,6,4,2,1,6
James Garner,ENG,"DF,MF",Everton,Premier League,23-218,2001,2.8,68,102,66.7,1083,598,31,38,81.6,31,42,73.8,5,11,45.5,0,0.0,0.1,0.0,1,6,1,1,3
Yarek Gasiorowski,ESP,DF,Valencia,La Liga,19-279,2005,3.0,110,137,80.3,2182,614,34,38,89.5,64,72,88.9,12,24,50.0,0,0.1,0.2,-0.1,2,5,2,0,5
Federico Gatti,ITA,DF,Juventus,Serie A,26-115,1998,4.9,319,331,96.4,5836,1677,104,106,98.1,197,203,97.0,16,18,88.9,0,0.0,0.0,0.0,1,3,0,0,5
Paulo Gazzaniga,ARG,GK,Girona,La Liga,32-289,1992,9.0,260,308,84.4,5729,3639,71,71,100.0,141,145,97.2,47,89,52.8,0,0.0,0.0,0.0,0,1,0,0,0
Jean-Philippe Gbamin,CIV,MF,Nantes,Ligue 1,29-022,1995,0.9,30,37,81.1,460,147,19,25,76.0,10,11,90.9,1,1,100.0,0,0.0,0.0,0.0,0,5,1,0,4
Yann Gboho,FRA,"MF,FW",Toulouse,Ligue 1,23-277,2001,6.8,94,149,63.1,1405,447,51,71,71.8,29,41,70.7,7,10,70.0,1,0.9,1.2,+0.1,5,14,7,0,24
David de Gea,ESP,GK,Fiorentina,Serie A,33-345,1990,4.0,105,136,77.2,3054,2209,15,15,100.0,51,51,100.0,39,68,57.4,0,0.0,0.0,0.0,0,1,0,0,0
Lutsharel Geertruida,NED,DF,RB Leipzig,Bundesliga,24-091,2000,3.2,220,253,87.0,3361,1135,114,126,90.5,91,102,89.2,8,13,61.5,0,0.0,0.1,0.0,1,25,4,1,23
Dennis Geiger,GER,MF,Hoffenheim,Bundesliga,26-129,1998,1.9,53,67,79.1,741,188,34,40,85.0,19,21,90.5,0,2,0.0,0,0.1,0.1,-0.1,1,5,1,0,5
Valentin Gendrey,FRA,DF,Lecce,Serie A,24-118,2000,2.0,42,55,76.4,745,342,20,22,90.9,17,23,73.9,5,9,55.6,0,0.1,0.1,-0.1,2,5,2,1,5
Valentin Gendrey,FRA,"DF,FW",Hoffenheim,Bundesliga,24-118,2000,2.3,52,85,61.2,896,384,22,26,84.6,24,40,60.0,5,15,33.3,0,0.4,0.5,-0.4,5,4,3,2,5
Denis Genreau,AUS,MF,Toulouse,Ligue 1,25-149,1999,0.0,3,3,100.0,32,15,2,2,100.0,1,1,100.0,0,0,,0,0.2,0.0,-0.2,1,0,0,0,0
Yannick Gerhardt,GER,"DF,FW",Wolfsburg,Bundesliga,30-218,1994,0.6,9,18,50.0,119,51,5,9,55.6,4,8,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1
Max Geschwill,GER,DF,Holstein Kiel,Bundesliga,23-102,2001,3.9,132,172,76.7,2606,1316,42,48,87.5,71,83,85.5,19,35,54.3,0,0.2,0.2,-0.2,2,13,1,1,13
Daniele Ghilardi,ITA,DF,Hellas Verona,Serie A,21-285,2003,1.0,33,38,86.8,711,195,9,9,100.0,20,22,90.9,4,7,57.1,0,0.0,0.0,0.0,0,1,0,0,1
Lautaro Gianetti,ARG,DF,Udinese,Serie A,30-339,1993,3.3,110,134,82.1,2115,722,27,30,90.0,62,75,82.7,16,21,76.2,0,0.0,0.2,0.0,0,3,1,0,5
Dimitris Giannoulis,GRE,DF,Augsburg,Bundesliga,29-000,1995,5.8,229,303,75.6,3960,1740,106,119,89.1,93,110,84.5,22,47,46.8,1,0.8,1.6,+0.2,6,15,11,5,23
Morgan Gibbs-White,ENG,MF,Nott'ham Forest,Premier League,24-264,2000,5.6,157,211,74.4,2298,725,97,118,82.2,43,54,79.6,12,22,54.5,0,0.8,0.9,-0.8,12,26,6,0,28
Armin Gigovic,BIH,MF,Holstein Kiel,Bundesliga,22-194,2002,2.8,73,91,80.2,1064,280,47,52,90.4,24,25,96.0,2,8,25.0,0,0.0,0.0,0.0,1,3,0,0,6
Bryan Gil,ESP,"FW,MF",Girona,La Liga,23-249,2001,5.8,195,231,84.4,2574,500,128,140,91.4,56,62,90.3,4,13,30.8,0,0.7,0.7,-0.7,8,11,8,2,21
Mario Gila,ESP,DF,Lazio,Serie A,24-049,2000,4.0,217,240,90.4,4184,1454,71,74,95.9,116,122,95.1,25,34,73.5,0,0.1,0.1,-0.1,3,18,1,0,19
Billy Gilmour,SCO,MF,Brighton,Premier League,23-128,2001,1.1,58,67,86.6,980,346,36,38,94.7,18,22,81.8,4,7,57.1,0,0.0,0.0,0.0,0,12,2,0,11
Billy Gilmour,SCO,MF,Napoli,Serie A,23-128,2001,0.3,28,31,90.3,445,133,13,14,92.9,13,14,92.9,1,2,50.0,0,0.0,0.0,0.0,1,1,0,0,1
Benedikt Gimber,GER,DF,Heidenheim,Bundesliga,27-241,1997,6.0,215,267,80.5,4482,1297,56,66,84.8,135,152,88.8,22,41,53.7,0,0.3,0.2,-0.3,1,3,0,0,8
Gvidas Gineitis,LTU,MF,Torino,Serie A,20-185,2004,1.1,25,36,69.4,359,81,13,15,86.7,10,13,76.9,1,4,25.0,1,0.7,0.3,+0.3,2,1,1,0,2
Matthias Ginter,GER,DF,Freiburg,Bundesliga,30-272,1994,3.7,191,227,84.1,3777,1554,68,75,90.7,103,117,88.0,19,32,59.4,0,0.1,0.1,-0.1,1,19,3,0,27
Jamie Gittens,ENG,FW,Dortmund,Bundesliga,20-070,2004,3.2,64,80,80.0,817,161,47,49,95.9,15,20,75.0,2,5,40.0,1,0.4,0.3,+0.6,3,5,4,0,7
Serge Gnabry,GER,"FW,MF",Bayern Munich,Bundesliga,29-095,1995,4.3,188,231,81.4,2805,549,115,131,87.8,64,78,82.1,4,7,57.1,2,1.0,1.1,+1.0,6,4,13,1,22
Ben Godfrey,ENG,DF,Atalanta,Serie A,26-276,1998,0.3,8,10,80.0,122,16,5,5,100.0,2,3,66.7,1,1,100.0,0,0.0,0.0,0.0,0,2,0,0,1
Saba Goglichidze,GEO,DF,Empoli,Serie A,20-114,2004,5.0,113,145,77.9,2136,775,37,41,90.2,68,77,88.3,8,21,38.1,0,0.0,0.0,0.0,0,11,0,0,11
Edoardo Goldaniga,ITA,DF,Como,Serie A,30-350,1993,1.4,70,76,92.1,1476,499,16,16,100.0,49,49,100.0,5,9,55.6,0,0.0,0.0,0.0,0,3,0,0,4
Pierluigi Gollini,ITA,GK,Genoa,Serie A,29-213,1995,7.0,206,250,82.4,5777,4236,34,34,100.0,108,108,100.0,64,108,59.3,0,0.0,0.0,0.0,0,3,0,0,0
Aleksandr Golovin,RUS,MF,Monaco,Ligue 1,28-140,1996,3.0,159,201,79.1,2470,864,81,95,85.3,58,70,82.9,12,23,52.2,0,0.7,1.3,-0.7,8,21,7,1,28
André Gomes,POR,MF,Lille,Ligue 1,31-079,1993,2.2,142,162,87.7,2407,639,73,76,96.1,53,59,89.8,14,18,77.8,0,0.0,0.2,0.0,2,10,1,0,10
Angel Gomes,ENG,MF,Lille,Ligue 1,24-047,2000,4.2,154,186,82.8,2478,686,77,89,86.5,65,75,86.7,8,12,66.7,1,1.9,1.0,-0.9,10,12,11,1,28
João Gomes,BRA,MF,Wolves,Premier League,23-248,2001,6.3,243,284,85.6,3533,823,156,171,91.2,69,81,85.2,11,16,68.8,0,0.0,0.1,0.0,1,26,1,0,27
Rodrigo Gomes,POR,"FW,MF",Wolves,Premier League,21-102,2003,1.3,15,30,50.0,187,25,11,16,68.8,4,10,40.0,0,2,0.0,0,0.0,0.0,0.0,0,0,0,0,1
Toti Gomes,POR,DF,Wolves,Premier League,25-275,1999,5.0,215,252,85.3,3831,1081,81,90,90.0,118,126,93.7,15,21,71.4,1,0.5,0.2,+0.5,1,11,0,0,9
Carlos Gómez,COL,MF,Rennes,Ligue 1,22-035,2002,0.5,7,11,63.6,83,5,5,5,100.0,2,5,40.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Dani Gómez,ESP,FW,Valencia,La Liga,26-079,1998,3.6,34,45,75.6,420,54,23,26,88.5,9,12,75.0,0,0,,0,0.0,0.0,0.0,0,2,0,0,3
Joe Gomez,ENG,DF,Liverpool,Premier League,27-147,1997,0.0,3,3,100.0,68,0,0,0,,2,2,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0
Moi Gómez,ESP,"MF,FW",Osasuna,La Liga,30-116,1994,3.4,117,158,74.1,1927,554,65,76,85.5,38,46,82.6,11,24,45.8,0,0.2,0.3,-0.2,3,6,5,2,15
Sergi Gómez,ESP,DF,Espanyol,La Liga,32-203,1992,4.0,179,200,89.5,3553,1289,51,56,91.1,109,114,95.6,19,29,65.5,0,0.0,0.0,0.0,0,0,0,0,4
Sergio Gómez,ESP,"MF,DF",Real Sociedad,La Liga,24-043,2000,7.6,354,460,77.0,5749,1319,198,222,89.2,113,142,79.6,32,75,42.7,3,3.7,2.5,-0.7,17,31,7,3,28
Unai Gómez,ESP,"MF,FW",Athletic Club,La Liga,21-145,2003,3.2,57,80,71.3,810,194,29,37,78.4,19,23,82.6,4,11,36.4,1,0.1,0.1,+0.9,2,4,0,0,7
Fabio González,ESP,MF,Las Palmas,La Liga,27-248,1997,0.5,42,51,82.4,754,181,20,23,87.0,18,20,90.0,4,5,80.0,0,0.0,0.0,0.0,0,5,0,0,6
Nicolás González,ARG,FW,Juventus,Serie A,26-194,1998,2.5,59,79,74.7,1001,169,27,37,73.0,25,29,86.2,5,7,71.4,0,0.1,0.3,-0.1,3,2,6,0,7
Urko González,ESP,MF,Real Sociedad,La Liga,23-211,2001,0.5,10,17,58.8,171,61,7,11,63.6,1,3,33.3,2,2,100.0,0,0.0,0.0,0.0,0,0,0,0,1
Anthony Gordon,ENG,FW,Newcastle Utd,Premier League,23-236,2001,6.6,153,207,73.9,2173,606,93,106,87.7,46,62,74.2,8,20,40.0,0,1.2,1.5,-1.2,15,9,11,8,6
Leon Goretzka,GER,DF,Bayern Munich,Bundesliga,29-254,1995,0.0,3,3,100.0,47,14,0,0,,3,3,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Andoni Gorosabel,ESP,DF,Athletic Club,La Liga,28-074,1996,2.0,87,102,85.3,1306,558,51,54,94.4,30,37,81.1,5,7,71.4,1,0.6,0.4,+0.4,2,9,2,2,6
Robin Gosens,GER,DF,Fiorentina,Serie A,30-104,1994,5.0,197,253,77.9,3562,1448,77,92,83.7,104,127,81.9,15,27,55.6,2,1.1,0.4,+0.9,10,14,7,3,28
Robin Gosens,GER,DF,Union Berlin,Bundesliga,30-104,1994,1.0,23,42,54.8,381,218,13,17,76.5,9,20,45.0,1,4,25.0,0,0.1,0.1,-0.1,1,3,2,0,4
Mario Götze,GER,"FW,MF",Eint Frankfurt,Bundesliga,32-136,1992,2.6,85,102,83.3,1178,309,51,55,92.7,27,32,84.4,3,5,60.0,1,0.3,0.1,+0.7,3,11,2,0,11
Amine Gouiri,ALG,"FW,MF",Rennes,Ligue 1,24-244,2000,4.8,111,145,76.6,1637,389,62,73,84.9,38,48,79.2,6,12,50.0,1,0.2,0.4,+0.8,3,7,6,0,19
Jeffrey Gouweleeuw,NED,DF,Augsburg,Bundesliga,33-099,1991,6.0,277,331,83.7,6170,2786,56,65,86.2,180,196,91.8,40,65,61.5,1,0.6,1.1,+0.4,6,31,9,2,35
Kamil Grabara,POL,GK,Wolfsburg,Bundesliga,25-283,1999,6.0,133,248,53.6,4707,3477,16,16,100.0,48,48,100.0,68,182,37.4,0,0.0,0.1,0.0,1,14,1,0,1
Jonathan Gradit,FRA,DF,Lens,Ligue 1,31-328,1992,5.8,258,316,81.6,4576,2371,105,120,87.5,132,154,85.7,18,36,50.0,0,0.4,0.3,-0.4,4,33,6,2,47
José Gragera,ESP,MF,Espanyol,La Liga,23-322,2000,5.8,172,197,87.3,3066,766,65,78,83.3,95,99,96.0,9,13,69.2,0,0.0,0.0,0.0,1,13,0,0,12
Samuel Grandsir,FRA,"MF,FW",Le Havre,Ligue 1,28-064,1996,0.6,8,14,57.1,149,63,2,5,40.0,5,5,100.0,1,3,33.3,0,0.6,0.3,-0.6,1,2,1,0,1
Alberto Grassi,ITA,MF,Empoli,Serie A,29-224,1995,4.3,111,145,76.6,1805,576,46,57,80.7,59,72,81.9,4,10,40.0,0,0.2,0.1,-0.2,3,7,2,0,13
Ryan Gravenberch,NED,MF,Liverpool,Premier League,22-154,2002,7.0,428,478,89.5,6440,1878,245,265,92.5,158,174,90.8,16,24,66.7,0,0.4,1.1,-0.4,4,45,8,0,50
Archie Gray,ENG,"MF,DF",Tottenham,Premier League,18-219,2006,0.4,35,40,87.5,455,139,26,27,96.3,8,10,80.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,2
Jack Grealish,ENG,"FW,MF",Manchester City,Premier League,29-037,1995,3.6,153,177,86.4,2204,273,104,115,90.4,42,47,89.4,6,6,100.0,1,0.9,0.9,+0.1,12,3,7,0,14
Jacob Greaves,ENG,DF,Ipswich Town,Premier League,24-035,2000,7.0,277,312,88.8,4414,1646,144,154,93.5,122,129,94.6,9,23,39.1,0,0.0,0.0,0.0,0,16,0,0,14
Mason Greenwood,ENG,FW,Marseille,Ligue 1,23-016,2001,6.9,196,258,76.0,3431,671,96,114,84.2,74,92,80.4,23,43,53.5,0,0.7,0.6,-0.7,4,12,7,0,21
Michael Gregoritsch,AUT,FW,Freiburg,Bundesliga,30-182,1994,0.2,4,5,80.0,67,16,1,1,100.0,3,4,75.0,0,0,,0,0.0,0.0,0.0,0,0,1,0,3
Dominik Greif,SVK,GK,Mallorca,La Liga,27-194,1997,6.0,121,176,68.8,3518,2642,20,20,100.0,61,62,98.4,40,93,43.0,0,0.0,0.0,0.0,0,3,0,0,0
Antoine Griezmann,FRA,"FW,MF",Atlético Madrid,La Liga,33-210,1991,7.4,266,371,71.7,4513,1284,138,170,81.2,83,114,72.8,34,51,66.7,4,1.7,2.1,+2.3,17,24,16,2,40
Vincenzo Grifo,ITA,"FW,MF",Freiburg,Bundesliga,31-193,1993,5.3,266,334,79.6,4962,1463,123,131,93.9,99,108,91.7,35,73,47.9,3,1.9,2.2,+1.1,16,32,12,0,32
