Player,Nation,Pos,Squad,Comp,Age,Born,MatchesPlayed,Starts,Min,90s,Goals,Assists,G+A,G-PK,PK,PKattempted,CardY,CardR,xG,npxG,xAG,npxG+xAG,PrgCarries,PrgPasses,PrgReceived,G/90,A/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90
Lukas Kübler,GER,DF,Freiburg,Bundesliga,32-047,1992,6,6,470,5.2,2,0,2,2,0,0,1,0,0.7,0.7,0.3,1.0,3,18,13,0.38,0.00,0.38,0.38,0.38,0.13,0.06,0.19,0.13,0.19
Takefusa Kubo,JPN,"MF,FW",Real Sociedad,La Liga,23-134,2001,9,7,629,7.0,2,0,2,2,0,0,1,0,1.3,1.3,0.9,2.2,33,32,69,0.29,0.00,0.29,0.29,0.29,0.19,0.13,0.32,0.19,0.32
Mohammed Kudus,GHA,"MF,FW",West Ham,Premier League,24-075,2000,7,7,578,6.4,1,0,1,1,0,0,0,0,2.1,2.1,0.8,2.9,35,15,58,0.16,0.00,0.16,0.16,0.16,0.33,0.12,0.45,0.33,0.45
Dejan Kulusevski,SWE,"MF,FW",Tottenham,Premier League,24-174,2000,7,6,528,5.9,1,1,2,1,0,0,2,0,1.1,1.1,1.9,3.0,29,36,50,0.17,0.17,0.34,0.17,0.34,0.19,0.32,0.51,0.19,0.51
Sael Kumbedi,FRA,DF,Lyon,Ligue 1,19-204,2005,1,1,88,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,5,3,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07
Marash Kumbulla,ALB,DF,Espanyol,La Liga,24-251,2000,8,8,694,7.7,1,0,1,1,0,0,3,0,0.6,0.6,0.0,0.6,5,22,0,0.13,0.00,0.13,0.13,0.13,0.07,0.00,0.07,0.07,0.07
Daler Kuzyaev,RUS,MF,Le Havre,Ligue 1,31-275,1993,6,3,319,3.5,1,0,1,1,0,0,1,0,0.2,0.2,0.0,0.2,3,21,5,0.28,0.00,0.28,0.28,0.28,0.06,0.01,0.07,0.06,0.07
Khvicha Kvaratskhelia,GEO,"MF,FW",Napoli,Serie A,23-247,2001,7,7,521,5.8,3,2,5,3,0,0,1,0,1.8,1.8,2.5,4.3,28,21,41,0.52,0.35,0.86,0.52,0.86,0.32,0.42,0.74,0.32,0.74
Moritz-Broni Kwarteng,GHA,MF,Bochum,Bundesliga,26-171,1998,3,0,64,0.7,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,2,5,4,0.00,0.00,0.00,0.00,0.00,0.10,0.19,0.29,0.10,0.29
Giorgos Kyriakopoulos,GRE,DF,Monza,Serie A,28-254,1996,7,7,630,7.0,0,1,1,0,0,0,1,0,0.1,0.1,0.4,0.5,11,23,22,0.00,0.14,0.14,0.00,0.14,0.01,0.06,0.07,0.01,0.07
Rémy Labeau Lascary,GLP,FW,Lens,Ligue 1,21-227,2003,6,2,246,2.7,0,0,0,0,0,0,3,0,1.5,1.5,0.4,1.9,6,2,22,0.00,0.00,0.00,0.00,0.00,0.55,0.15,0.71,0.55,0.71
Gaëtan Laborde,FRA,FW,Nice,Ligue 1,30-166,1994,1,1,78,0.9,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,4,2,12,0.00,1.15,1.15,0.00,1.15,0.04,0.09,0.13,0.04,0.13
Nediljko Labrović,CRO,GK,Augsburg,Bundesliga,25-006,1999,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Alexandre Lacazette,FRA,FW,Lyon,Ligue 1,33-141,1991,6,5,441,4.9,0,1,1,0,0,1,1,0,2.2,1.3,1.1,2.4,4,19,37,0.00,0.20,0.20,0.00,0.20,0.45,0.22,0.67,0.27,0.49
Maxence Lacroix,FRA,DF,Crystal Palace,Premier League,24-193,2000,4,4,360,4.0,0,1,1,0,0,0,1,0,0.2,0.2,0.3,0.5,1,7,0,0.00,0.25,0.25,0.00,0.25,0.04,0.08,0.12,0.04,0.12
Alban Lafont,FRA,GK,Nantes,Ligue 1,25-267,1999,7,7,630,7.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Konrad Laimer,AUT,"DF,MF",Bayern Munich,Bundesliga,27-142,1997,5,1,114,1.3,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,2,12,13,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06
Stefan Lainer,AUT,DF,Gladbach,Bundesliga,32-050,1992,3,0,20,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Kenny Lala,MAD,DF,Brest,Ligue 1,33-013,1991,6,6,540,6.0,1,0,1,0,1,1,1,0,1.2,0.4,0.3,0.7,9,19,14,0.17,0.00,0.17,0.00,0.00,0.20,0.05,0.25,0.07,0.12
Adam Lallana,ENG,MF,Southampton,Premier League,36-159,1988,4,1,116,1.3,0,2,2,0,0,0,2,0,0.2,0.2,0.8,1.0,1,9,3,0.00,1.55,1.55,0.00,1.55,0.13,0.62,0.75,0.13,0.75
Mathis Lambourde,FRA,"DF,MF",Hellas Verona,Serie A,18-281,2006,2,0,7,0.1,1,0,1,1,0,0,0,0,0.1,0.1,0.1,0.2,1,0,1,12.86,0.00,12.86,12.86,12.86,0.84,1.00,1.84,0.84,1.84
Mohamed Lamine Bayo,GUI,FW,Lille,Ligue 1,26-134,1998,5,3,185,2.1,1,0,1,1,0,0,0,0,1.7,1.7,0.2,1.9,2,2,12,0.49,0.00,0.49,0.49,0.49,0.84,0.10,0.94,0.84,0.94
Gianluca Lapadula,PER,"FW,MF",Cagliari,Serie A,34-252,1990,4,0,90,1.0,0,0,0,0,0,0,1,0,0.5,0.5,0.0,0.5,2,3,6,0.00,0.00,0.00,0.00,0.00,0.51,0.03,0.54,0.51,0.54
Cyle Larin,CAN,FW,Mallorca,La Liga,29-182,1995,7,5,413,4.6,1,2,3,1,0,0,1,0,1.2,1.2,1.0,2.2,2,5,20,0.22,0.44,0.65,0.22,0.65,0.26,0.21,0.47,0.26,0.47
Gautier Larsonneur,FRA,GK,Saint-Étienne,Ligue 1,27-236,1997,7,7,630,7.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Hugo Larsson,SWE,MF,Eint Frankfurt,Bundesliga,20-111,2004,6,6,507,5.6,2,0,2,2,0,0,1,0,1.8,1.8,0.2,1.9,2,19,4,0.36,0.00,0.36,0.36,0.36,0.31,0.03,0.34,0.31,0.34
Juanmi Latasa,ESP,FW,Valladolid,La Liga,23-207,2001,7,4,413,4.6,0,0,0,0,0,0,3,0,0.9,0.9,0.2,1.1,1,8,13,0.00,0.00,0.00,0.00,0.00,0.21,0.04,0.24,0.21,0.24
Toni Lato,ESP,DF,Mallorca,La Liga,26-330,1997,4,2,173,1.9,0,0,0,0,0,0,0,1,0.0,0.0,0.3,0.3,7,9,12,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.00,0.13
Roméo Lavia,BEL,MF,Chelsea,Premier League,20-284,2004,2,1,78,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.55,0.55,0.00,0.55
Valentino Lazaro,AUT,DF,Torino,Serie A,28-206,1996,7,7,569,6.3,0,2,2,0,0,0,1,0,0.5,0.5,1.2,1.6,7,21,43,0.00,0.32,0.32,0.00,0.32,0.08,0.18,0.26,0.08,0.26
Darko Lazović,SRB,"MF,FW",Hellas Verona,Serie A,34-031,1990,7,7,515,5.7,1,3,4,0,1,1,0,0,1.5,0.8,1.5,2.2,6,14,29,0.17,0.52,0.70,0.00,0.52,0.27,0.25,0.52,0.13,0.39
Manuel Lazzari,ITA,DF,Lazio,Serie A,30-322,1993,7,7,497,5.5,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,28,30,28,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.00,0.10
Julien Le Cardinal,FRA,DF,Brest,Ligue 1,27-074,1997,5,5,433,4.8,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.3,1,10,0,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.06,0.05,0.06
Jérémy Le Douaron,FRA,FW,Brest,Ligue 1,26-178,1998,2,1,102,1.1,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,1,7,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.14,0.14,0.14
Enzo Le Fée,FRA,MF,Roma,Serie A,24-256,2000,2,1,89,1.0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,3,5,1,0.00,0.00,0.00,0.00,0.00,0.18,0.10,0.28,0.18,0.28
Robin Le Normand,ESP,DF,Atlético Madrid,La Liga,27-340,1996,7,7,630,7.0,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.4,4,28,2,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05
Rafael Leão,POR,FW,Milan,Serie A,25-128,1999,7,6,512,5.7,1,3,4,1,0,0,0,0,2.0,2.0,1.8,3.8,34,27,75,0.18,0.53,0.70,0.18,0.70,0.36,0.31,0.67,0.36,0.67
Benjamin Lecomte,FRA,GK,Montpellier,Ligue 1,33-173,1991,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Pierre Lees-Melou,FRA,MF,Brest,Ligue 1,31-144,1993,1,0,45,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,9,0,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.08,0.04,0.08
Jordan Lefort,FRA,DF,Angers,Ligue 1,31-068,1993,7,7,630,7.0,0,0,0,0,0,0,1,0,0.0,0.0,0.8,0.8,1,27,4,0.00,0.00,0.00,0.00,0.00,0.01,0.11,0.12,0.01,0.12
Diogo Leite,POR,DF,Union Berlin,Bundesliga,25-267,1999,6,6,540,6.0,0,1,1,0,0,0,0,0,0.3,0.3,0.1,0.5,4,21,5,0.00,0.17,0.17,0.00,0.17,0.05,0.02,0.08,0.05,0.08
Maxim Leitsch,GER,DF,Mainz 05,Bundesliga,26-151,1998,5,3,283,3.1,1,0,1,1,0,0,0,0,0.4,0.4,0.0,0.5,1,8,1,0.32,0.00,0.32,0.32,0.32,0.14,0.01,0.14,0.14,0.14
Florian Lejeune,FRA,DF,Rayo Vallecano,La Liga,33-149,1991,9,9,810,9.0,0,1,1,0,0,0,1,0,0.4,0.4,0.1,0.5,5,34,1,0.00,0.11,0.11,0.00,0.11,0.05,0.01,0.06,0.05,0.06
Iñigo Lekue,ESP,DF,Athletic Club,La Liga,31-165,1993,6,3,318,3.5,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,5,18,8,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
Nunzio Lella,ITA,MF,Venezia,Serie A,24-080,2000,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Félix Lemaréchal,FRA,"FW,MF",Strasbourg,Ligue 1,21-070,2003,3,1,84,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
Mario Lemina,GAB,"MF,FW",Wolves,Premier League,31-045,1993,7,7,629,7.0,1,1,2,1,0,0,2,0,1.0,1.0,0.3,1.3,3,21,13,0.14,0.14,0.29,0.14,0.29,0.15,0.04,0.18,0.15,0.18
Clément Lenglet,FRA,DF,Atlético Madrid,La Liga,29-121,1995,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Bernd Leno,GER,GK,Fulham,Premier League,32-226,1992,7,7,630,7.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Donovan Léon,GUF,GK,Auxerre,Ligue 1,31-348,1992,7,7,630,7.0,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.14,0.14,0.00,0.14,0.00,0.01,0.01,0.00,0.01
Esteban Lepaul,FRA,FW,Angers,Ligue 1,24-181,2000,3,1,118,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,5,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
Johann Lepenant,FRA,MF,Nantes,Ligue 1,21-360,2002,6,5,444,4.9,2,1,3,2,0,0,0,0,0.3,0.3,0.7,1.0,9,19,17,0.41,0.20,0.61,0.41,0.61,0.06,0.13,0.19,0.06,0.19
Jefferson Lerma,COL,"MF,DF",Crystal Palace,Premier League,29-357,1994,5,3,304,3.4,0,0,0,0,0,0,2,0,0.1,0.1,0.8,0.8,2,20,9,0.00,0.00,0.00,0.00,0.00,0.03,0.22,0.25,0.03,0.25
Louis Leroux,FRA,"MF,FW",Nantes,Ligue 1,18-267,2006,2,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.50,0.00,0.50
Robert Lewandowski,POL,FW,Barcelona,La Liga,36-056,1988,9,9,735,8.2,10,2,12,9,1,2,1,0,9.7,8.1,1.4,9.5,7,14,43,1.22,0.24,1.47,1.10,1.35,1.18,0.17,1.35,0.99,1.16
Jamie Leweling,GER,"FW,MF",Stuttgart,Bundesliga,23-233,2001,6,6,492,5.5,1,0,1,1,0,0,1,0,0.3,0.3,1.3,1.6,18,20,54,0.18,0.00,0.18,0.18,0.18,0.06,0.23,0.29,0.06,0.29
Rico Lewis,ENG,"MF,DF",Manchester City,Premier League,19-330,2004,6,6,485,5.4,0,2,2,0,0,0,0,0,0.7,0.7,0.2,0.9,14,18,33,0.00,0.37,0.37,0.00,0.37,0.13,0.03,0.16,0.13,0.16
Keane Lewis-Potter,ENG,"DF,MF",Brentford,Premier League,23-237,2001,7,5,458,5.1,0,1,1,0,0,0,1,0,0.4,0.4,0.5,0.9,10,16,28,0.00,0.20,0.20,0.00,0.20,0.07,0.10,0.17,0.07,0.17
Myles Lewis-Skelly,ENG,DF,Arsenal,Premier League,18-020,2006,1,0,1,0.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Philipp Lienhart,AUT,DF,Freiburg,Bundesliga,28-097,1996,6,6,495,5.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,11,31,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Matthijs de Ligt,NED,DF,Manchester Utd,Premier League,25-065,1999,7,4,401,4.5,1,0,1,1,0,0,1,0,1.1,1.1,0.0,1.1,0,7,0,0.22,0.00,0.22,0.22,0.22,0.25,0.00,0.26,0.25,0.26
Victor Lindelöf,SWE,DF,Manchester Utd,Premier League,30-091,1994,1,0,45,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jesper Lindstrøm,DEN,FW,Everton,Premier League,24-230,2000,4,2,149,1.7,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1.1,3,2,10,0.00,0.00,0.00,0.00,0.00,0.31,0.33,0.64,0.31,0.64
Karol Linetty,POL,MF,Torino,Serie A,29-257,1995,6,5,445,4.9,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,5,9,3,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03
Samuel Lino,BRA,"DF,MF",Atlético Madrid,La Liga,24-298,1999,7,6,417,4.6,0,1,1,0,0,0,1,0,2.0,2.0,0.9,2.9,13,18,47,0.00,0.22,0.22,0.00,0.22,0.43,0.20,0.62,0.43,0.62
Pol Lirola,ESP,"DF,FW",Marseille,Ligue 1,27-064,1997,3,1,133,1.5,1,1,2,1,0,0,0,0,0.4,0.4,0.1,0.5,1,0,6,0.68,0.68,1.35,0.68,1.35,0.25,0.06,0.31,0.25,0.31
Dailon Livramento,CPV,"FW,MF",Hellas Verona,Serie A,23-165,2001,5,3,244,2.7,1,0,1,1,0,0,1,0,0.7,0.7,0.3,1.0,7,2,15,0.37,0.00,0.37,0.37,0.37,0.27,0.10,0.37,0.27,0.37
Valentino Livramento,ENG,DF,Newcastle Utd,Premier League,21-339,2002,7,4,350,3.9,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,5,5,10,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
Diego Llorente,ESP,DF,Betis,La Liga,31-061,1993,9,9,810,9.0,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,1,25,2,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05
Marcos Llorente,ESP,"DF,MF",Atlético Madrid,La Liga,29-260,1995,8,7,629,7.0,2,1,3,2,0,0,0,1,0.2,0.2,1.4,1.6,14,33,47,0.29,0.14,0.43,0.29,0.43,0.02,0.21,0.23,0.02,0.23
Gautier Lloris,FRA,DF,Le Havre,Ligue 1,29-090,1995,7,7,630,7.0,1,0,1,1,0,0,1,0,0.2,0.2,0.5,0.7,3,26,4,0.14,0.00,0.14,0.14,0.14,0.03,0.07,0.10,0.03,0.10
Giovani Lo Celso,ARG,MF,Betis,La Liga,28-190,1996,6,5,458,5.1,5,0,5,4,1,1,1,0,2.2,1.4,1.5,2.9,8,48,26,0.98,0.00,0.98,0.79,0.79,0.42,0.30,0.72,0.27,0.57
Stanislav Lobotka,SVK,MF,Napoli,Serie A,29-326,1994,7,7,607,6.7,0,0,0,0,0,0,2,0,0.2,0.2,0.6,0.8,9,38,10,0.00,0.00,0.00,0.00,0.00,0.03,0.08,0.11,0.03,0.11
Manuel Locatelli,ITA,MF,Juventus,Serie A,26-282,1998,6,6,450,5.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,3,45,3,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.00,0.02
Ruben Loftus-Cheek,ENG,MF,Milan,Serie A,28-267,1996,6,4,409,4.5,0,0,0,0,0,0,1,0,0.3,0.3,1.1,1.4,10,25,18,0.00,0.00,0.00,0.00,0.00,0.07,0.23,0.30,0.07,0.30
Enzo Loiodice,FRA,MF,Las Palmas,La Liga,23-324,2000,6,2,234,2.6,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,2,11,1,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.04,0.01,0.04
Sean Longstaff,ENG,MF,Newcastle Utd,Premier League,26-352,1997,6,4,305,3.4,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,1,13,6,0.00,0.00,0.00,0.00,0.00,0.06,0.01,0.07,0.06,0.07
Ademola Lookman,NGA,"MF,FW",Atalanta,Serie A,26-362,1997,4,3,283,3.1,2,2,4,1,1,1,0,0,2.5,1.7,1.7,3.4,16,12,41,0.64,0.64,1.27,0.32,0.95,0.79,0.53,1.32,0.54,1.07
David López,ESP,DF,Girona,La Liga,35-007,1989,8,7,667,7.4,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,5,38,1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Diego López,ESP,"MF,FW",Valencia,La Liga,22-156,2002,9,8,654,7.3,1,1,2,1,0,0,0,0,0.6,0.6,1.4,2.0,18,17,52,0.14,0.14,0.28,0.14,0.28,0.08,0.19,0.27,0.08,0.27
Fermin López,ESP,MF,Barcelona,La Liga,21-158,2003,3,0,59,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,4,8,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
Javi López,ESP,DF,Real Sociedad,La Liga,22-205,2002,7,6,514,5.7,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.4,15,21,16,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.06,0.01,0.06
Roberto López,ESP,MF,Leganés,La Liga,24-175,2000,6,3,332,3.7,0,1,1,0,0,0,0,0,0.5,0.5,0.7,1.2,3,18,8,0.00,0.27,0.27,0.00,0.27,0.12,0.20,0.33,0.12,0.33
Unai López,ESP,MF,Rayo Vallecano,La Liga,28-352,1995,9,6,499,5.5,2,0,2,2,0,0,4,0,0.2,0.2,0.0,0.3,5,33,12,0.36,0.00,0.36,0.36,0.36,0.04,0.01,0.05,0.04,0.05
Iker Losada,ESP,"FW,MF",Betis,La Liga,23-076,2001,4,1,90,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,1,4,7,0.00,0.00,0.00,0.00,0.00,0.13,0.07,0.20,0.13,0.20
Anthony Losilla,FRA,MF,Bochum,Bundesliga,38-220,1986,5,4,339,3.8,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.4,1,8,4,0.00,0.00,0.00,0.00,0.00,0.01,0.09,0.10,0.01,0.10
Jordan Lotomba,SUI,"MF,DF",Nice,Ligue 1,26-017,1998,2,0,35,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,3,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Tom Louchet,FRA,MF,Nice,Ligue 1,21-165,2003,3,0,33,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,3,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Sandi Lovrić,SVN,MF,Udinese,Serie A,26-202,1998,6,4,311,3.5,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.5,7,17,8,0.00,0.00,0.00,0.00,0.00,0.13,0.01,0.13,0.13,0.13
Pol Lozano,ESP,MF,Espanyol,La Liga,25-010,1999,6,5,379,4.2,0,0,0,0,0,0,3,0,0.0,0.0,0.2,0.2,0,22,2,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04
Lorenzo Lucca,ITA,FW,Udinese,Serie A,24-036,2000,7,6,460,5.1,3,0,3,3,0,0,2,0,0.9,0.9,0.1,1.0,2,4,19,0.59,0.00,0.59,0.59,0.59,0.17,0.02,0.19,0.17,0.19
Jhon Lucumí,COL,DF,Bologna,Serie A,26-112,1998,5,3,304,3.4,0,0,0,0,0,0,2,1,0.1,0.1,0.0,0.1,4,16,1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
José Luis Palomino,ARG,DF,Cagliari,Serie A,34-285,1990,3,0,87,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,6,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Douglas Luiz,BRA,MF,Juventus,Serie A,26-160,1998,6,1,182,2.0,0,0,0,0,0,0,0,0,0.1,0.1,0.4,0.5,11,13,4,0.00,0.00,0.00,0.00,0.00,0.03,0.20,0.23,0.03,0.23
Romelu Lukaku,BEL,FW,Napoli,Serie A,31-156,1993,5,4,346,3.8,3,4,7,2,1,1,1,0,2.2,1.4,1.0,2.4,3,6,40,0.78,1.04,1.82,0.52,1.56,0.56,0.27,0.83,0.36,0.63
Castello Lukeba,FRA,DF,RB Leipzig,Bundesliga,21-304,2002,5,5,443,4.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,13,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Dodi Lukebakio,BEL,FW,Sevilla,La Liga,27-022,1997,9,8,660,7.3,3,0,3,2,1,1,1,0,3.2,2.4,0.8,3.2,45,11,44,0.41,0.00,0.41,0.27,0.27,0.43,0.11,0.54,0.32,0.43
Saša Lukić,SRB,MF,Fulham,Premier League,28-064,1996,7,7,547,6.1,0,0,0,0,0,0,4,0,0.0,0.0,0.3,0.3,4,28,1,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05
Andriy Lunin,UKR,GK,Real Madrid,La Liga,25-248,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Massimo Luongo,AUS,MF,Ipswich Town,Premier League,32-021,1992,4,2,142,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Sebastiano Luperto,ITA,DF,Cagliari,Serie A,28-040,1996,7,7,630,7.0,0,1,1,0,0,0,0,0,0.5,0.5,0.7,1.2,9,26,3,0.00,0.14,0.14,0.00,0.14,0.07,0.10,0.17,0.07,0.17
Zito Luvumbo,ANG,"FW,MF",Cagliari,Serie A,22-221,2002,7,6,481,5.3,0,1,1,0,0,0,0,0,0.9,0.9,0.8,1.8,15,11,41,0.00,0.19,0.19,0.00,0.19,0.17,0.16,0.33,0.17,0.33
Charalambos Lykogiannis,GRE,DF,Bologna,Serie A,30-360,1993,5,5,402,4.5,0,1,1,0,0,0,0,0,0.0,0.0,0.3,0.3,4,28,15,0.00,0.22,0.22,0.00,0.22,0.01,0.06,0.07,0.01,0.07
Senne Lynen,BEL,MF,Werder Bremen,Bundesliga,25-240,1999,5,5,433,4.8,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,1,9,3,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.06,0.04,0.06
Othmane Maamma,FRA,FW,Montpellier,Ligue 1,19-010,2005,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ian Maatsen,NED,"DF,MF",Aston Villa,Premier League,22-220,2002,7,0,124,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.8,0.9,3,8,10,0.00,0.00,0.00,0.00,0.00,0.01,0.62,0.62,0.01,0.62
Alexis Mac Allister,ARG,MF,Liverpool,Premier League,25-297,1998,7,7,554,6.2,0,0,0,0,0,0,1,0,0.2,0.2,1.0,1.2,9,38,16,0.00,0.00,0.00,0.00,0.00,0.03,0.16,0.19,0.03,0.19
Deiver Machado,COL,DF,Lens,Ligue 1,31-044,1993,5,2,230,2.6,0,0,0,0,0,0,0,1,0.0,0.0,0.3,0.3,6,5,17,0.00,0.00,0.00,0.00,0.00,0.02,0.11,0.13,0.02,0.13
Shuto Machino,JPN,"FW,MF",Holstein Kiel,Bundesliga,25-016,1999,6,5,378,4.2,4,0,4,3,1,1,0,0,2.2,1.4,0.3,1.7,4,13,20,0.95,0.00,0.95,0.71,0.71,0.52,0.07,0.58,0.33,0.39
Darwin Machís,VEN,"FW,MF",Valladolid,La Liga,31-252,1993,5,5,268,3.0,0,0,0,0,0,0,0,0,0.6,0.6,0.1,0.7,3,11,11,0.00,0.00,0.00,0.00,0.00,0.21,0.02,0.24,0.21,0.24
Yvann Macon,FRA,DF,Saint-Étienne,Ligue 1,26-015,1998,2,2,148,1.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,5,9,13,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05
