Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fouls,FoulsDrawn,Offsides,Crosses,Interceptions,TklWon,PKwon,PKconceded,OG,Recoveries,AerialDuelsWon,AerialDuelsLost,AerialDuelsWon%
Ivan Tričkovski,MKD,"MF,FW",AÉK Lárnaka,35,1987,2.5,1,0,0,1,3,2,0,2,0,0,0,0,14,2,2,50.0
Christopher Trimmel,AUT,DF,Union Berlin,35,1987,6.1,3,0,0,9,2,1,55,9,8,0,0,0,36,7,5,58.3
Francisco Trincão,POR,"FW,MF",Sporting CP,22,1999,4.4,0,0,0,1,4,1,3,1,3,0,0,0,14,1,3,25.0
Leandro Trossard,BEL,FW,Arsenal,27,1994,0.8,0,0,0,0,0,0,4,0,0,0,0,0,1,1,1,50.0
Anatolii Trubin,UKR,GK,Shakhtar,20,2001,4.3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
Adrien Truffert,FRA,"DF,FW",Rennes,20,2001,4.7,0,0,0,8,6,0,11,1,4,0,0,0,23,7,6,53.8
Viktor Tsyhankov,UKR,"FW,MF",Dynamo Kyiv,24,1997,5.9,1,0,0,8,7,0,25,1,2,0,0,0,35,5,6,45.5
Hüseyin Türkmen,TUR,DF,Trabzonspor,24,1998,0.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.0
Matt Turner,USA,GK,Arsenal,28,1994,5.0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,
Beñat Turrientes,ESP,"MF,FW",Real Sociedad,20,2002,1.6,1,0,0,5,3,0,2,2,4,0,0,0,11,1,5,16.7
Oleksandr Tymchyk,UKR,DF,Dynamo Kyiv,25,1997,2.8,1,0,0,6,6,0,6,3,2,0,0,0,15,4,4,50.0
Kostas Tzolakis,GRE,GK,Olympiacos,19,2002,2.0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,
Manuel Ugarte Ribeiro,URU,MF,Sporting CP,21,2001,4.1,4,1,1,5,6,0,2,5,16,1,0,0,37,2,4,33.3
Lesley Ugochukwu,FRA,MF,Rennes,18,2004,5.6,2,0,0,7,4,0,0,8,9,0,1,0,26,8,7,53.3
Hwang Ui-jo,KOR,FW,Olympiacos,29,1992,4.4,0,0,0,0,7,4,2,3,1,0,0,0,6,7,14,33.3
Andreas Ulmer,AUT,DF,RB Salzburg,36,1985,2.0,0,0,0,2,1,0,9,5,2,0,0,0,8,2,1,66.7
Naci Ünüvar,NED,"FW,MF",Trabzonspor,19,2003,0.3,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,
Francis Uzoho,NGA,GK,AC Omonia,23,1998,3.5,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,100.0
Santeri Väänänen,FIN,MF,HJK,20,2002,5.5,0,0,0,10,10,0,3,4,5,0,0,0,33,4,1,80.0
Tomáš Vaclík,CZE,GK,Olympiacos,33,1989,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,50.0
Mathieu Valbuena,FRA,"FW,MF",Olympiacos,37,1984,0.5,1,0,0,1,4,0,0,0,1,0,0,0,7,0,4,0.0
Enner Valencia,ECU,"FW,MF",Fenerbahçe,32,1989,4.6,0,0,0,8,8,4,4,0,1,1,0,0,14,7,5,58.3
Ignace Van Der Brempt,BEL,DF,RB Salzburg,20,2002,0.2,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,100.0
Siebe Van Der Heyden,BEL,DF,Union SG,24,1998,8.0,3,0,0,7,8,0,1,9,10,0,0,0,46,20,17,54.1
Vladyslav Vanat,UKR,FW,Dynamo Kyiv,20,2002,2.4,0,0,0,4,1,4,0,0,0,0,0,0,8,4,6,40.0
Vanderson,BRA,"DF,MF",Monaco,21,2001,3.8,1,0,0,3,3,1,15,9,7,1,0,0,24,3,2,60.0
Dante Vanzeir,BEL,FW,Union SG,24,1998,4.4,1,0,0,1,0,1,13,0,0,0,0,0,8,2,9,18.2
Raphaël Varane,FRA,DF,Manchester Utd,29,1993,4.5,1,0,0,3,2,0,0,4,3,0,0,0,35,15,1,93.8
Matías Vecino,URU,MF,Lazio,30,1991,2.7,1,0,0,9,2,0,1,4,2,0,1,0,9,6,2,75.0
Bálint Vécsei,HUN,MF,Ferencváros,29,1993,6.1,2,0,0,9,2,0,3,9,8,0,0,0,39,3,5,37.5
Joey Veerman,NED,MF,PSV Eindhoven,23,1998,6.8,0,0,0,2,3,0,15,5,5,0,0,0,48,8,6,57.1
Olivier Verdon,BEN,DF,Ludogorets,26,1995,6.0,1,1,0,6,2,0,2,7,2,0,1,0,43,5,4,55.6
Yorbe Vertessen,BEL,FW,Union SG,21,2001,2.0,1,0,0,2,2,0,0,0,0,0,0,0,3,2,6,25.0
Yorbe Vertessen,BEL,FW,PSV Eindhoven,21,2001,1.6,0,0,0,0,1,0,0,0,0,0,0,0,5,0,2,0.0
Marko Vešović,MNE,DF,Qarabağ,30,1991,5.9,2,0,0,10,4,4,18,5,8,0,0,0,38,3,5,37.5
Hugo Vetlesen,NOR,MF,Bodø/Glimt,22,2000,5.6,3,0,0,11,5,0,5,1,4,0,0,0,27,2,1,66.7
William Vick,DEN,"FW,MF",Sturm Graz,19,2003,4.0,0,0,0,1,3,0,14,2,2,0,0,0,12,2,9,18.2
Fabio Vieira,POR,MF,Arsenal,22,2000,7.4,1,0,0,5,9,0,35,3,2,0,0,0,37,2,5,28.6
Matías Viña,URU,DF,Roma,24,1997,2.7,1,0,0,2,7,0,4,5,4,0,0,0,11,3,2,60.0
Vitinha,POR,FW,Braga,22,2000,4.5,1,0,0,9,13,3,7,0,0,0,0,0,9,6,7,46.2
Bohdan Viunnyk,UKR,FW,Zürich,20,2002,1.1,0,0,0,3,1,0,1,1,1,0,0,0,7,1,1,50.0
Kostiantyn Vivcharenko,UKR,DF,Dynamo Kyiv,20,2002,2.4,0,0,0,4,0,1,2,4,5,0,0,0,13,3,1,75.0
Felipe Vizeu,BRA,FW,Sheriff Tiraspol,25,1997,1.2,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,37.5
Dušan Vlahović,SRB,FW,Juventus,22,2000,5.1,2,0,0,7,4,4,3,1,0,0,0,0,12,7,13,35.0
Kevin Volland,GER,FW,Monaco,30,1992,2.7,0,0,0,7,6,1,4,0,3,0,0,0,10,7,9,43.8
Cristian Volpato,ITA,"MF,DF",Roma,18,2003,1.4,1,0,0,2,1,1,3,0,2,0,0,0,6,0,0,
Marious Vrousai,GRE,"MF,DF",Olympiacos,24,1998,2.3,0,0,0,0,3,0,5,2,4,0,0,0,15,2,3,40.0
Šime Vrsaljko,CRO,DF,Olympiacos,30,1992,3.3,1,0,0,2,1,0,4,6,4,0,0,0,10,2,0,100.0
Robert Wagner,GER,MF,Freiburg,19,2003,1.0,0,0,0,0,3,0,0,5,3,0,0,0,6,1,1,50.0
Patrik Wålemark,SWE,FW,Feyenoord,20,2001,2.1,2,0,0,8,5,0,8,2,1,0,0,0,7,0,5,0.0
Aaron Wan-Bissaka,ENG,DF,Manchester Utd,24,1997,4.6,0,0,0,4,2,0,6,8,5,0,0,0,22,3,6,33.3
Wout Weghorst,NED,"FW,MF",Manchester Utd,29,1992,4.2,1,0,0,7,4,0,1,2,1,0,0,0,10,5,14,26.3
Noah Weißhaupt,GER,"MF,FW",Freiburg,20,2001,1.6,0,0,0,1,3,0,6,0,2,0,0,0,15,1,2,33.3
Timon Wellenreuther,GER,GK,Feyenoord,26,1995,2.0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,
Brice Wembangomo,NOR,DF,Bodø/Glimt,25,1996,5.0,1,0,0,7,7,0,1,4,4,0,0,0,39,3,0,100.0
Ben White,ENG,DF,Arsenal,24,1997,4.4,0,0,0,1,2,0,2,4,3,0,0,0,22,3,2,60.0
Mats Wieffer,NED,MF,Feyenoord,22,1999,4.8,3,0,0,10,4,0,2,9,1,0,1,0,38,12,14,46.2
Georginio Wijnaldum,NED,MF,Roma,31,1990,3.6,0,0,0,2,5,1,1,3,0,0,0,0,12,2,1,66.7
Owen Wijndal,NED,DF,Ajax,22,1999,0.5,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0.0
Henry Wingo,USA,DF,Ferencváros,26,1995,5.2,1,0,0,5,2,0,5,1,4,0,1,0,29,3,5,37.5
Florian Wirtz,GER,"MF,FW",Leverkusen,19,2003,8.0,2,0,0,4,10,1,31,0,4,0,0,0,53,0,5,0.0
Aslak Witry,NOR,DF,Ludogorets,26,1996,4.5,0,0,0,4,1,0,13,10,7,0,0,0,29,3,1,75.0
Jeong Woo-yeong,KOR,"MF,FW",Freiburg,22,1999,2.8,0,0,0,2,2,0,2,2,1,0,0,0,9,1,4,20.0
Christopher Wooh,CMR,DF,Rennes,20,2001,1.0,0,0,0,4,0,0,0,3,0,0,0,0,3,1,1,50.0
Gregory Wüthrich,SUI,DF,Sturm Graz,27,1994,5.5,1,0,0,2,3,1,0,10,4,0,0,0,31,6,3,66.7
Granit Xhaka,SUI,MF,Arsenal,29,1992,6.3,4,0,0,5,6,1,7,2,9,0,0,0,46,8,2,80.0
Mert Yandaş,TUR,MF,Fenerbahçe,27,1994,1.2,1,0,0,2,0,0,8,1,1,0,0,0,8,2,0,100.0
Yusuf Yazıcı,TUR,"FW,MF",Trabzonspor,25,1997,1.9,0,0,0,1,2,2,1,0,0,0,0,0,6,0,4,0.0
Johannes Yli-Kokko,FIN,MF,HJK,20,2001,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
İsmail Yüksek,TUR,MF,Fenerbahçe,23,1999,4.0,1,0,0,15,7,0,0,9,6,0,0,0,30,10,3,76.9
Héctor Yuste,ESP,DF,AC Omonia,34,1988,3.8,0,0,0,3,3,1,0,7,4,0,0,0,17,8,5,61.5
Illia Zabarnyi,UKR,DF,Dynamo Kyiv,19,2002,4.7,4,1,1,7,9,0,0,4,5,0,0,0,26,7,7,50.0
Mattia Zaccagni,ITA,FW,Lazio,27,1995,3.5,1,0,0,6,18,1,15,3,2,1,0,0,16,1,0,100.0
Kristoffer Zachariassen,NOR,"FW,MF",Ferencváros,27,1994,8.0,1,0,0,8,9,3,3,6,9,0,0,0,24,6,7,46.2
Panayiotis Zachariou,CYP,FW,AC Omonia,26,1996,0.3,0,0,0,0,1,0,1,1,0,0,0,0,3,0,0,
Miha Zajc,SVN,MF,Fenerbahçe,28,1994,1.4,0,0,0,1,0,0,1,1,1,0,0,0,8,1,0,100.0
Nicola Zalewski,POL,DF,Roma,20,2002,9.5,2,0,0,5,22,0,47,15,9,0,0,0,55,3,6,33.3
Nicolò Zaniolo,ITA,"MF,FW",Roma,23,1999,2.3,1,1,0,4,7,1,1,1,1,2,0,0,10,0,1,0.0
Moustafa Zeidan,PLE,MF,Malmö,24,1998,0.8,0,0,0,1,2,0,4,1,0,0,0,0,5,0,0,
Oleksandr Zinchenko,UKR,DF,Arsenal,25,1996,2.3,1,0,0,0,1,0,2,3,2,0,0,0,13,3,1,75.0
Abdellah Zoubir,FRA,FW,Qarabağ,30,1991,6.0,1,0,0,2,9,1,4,8,2,0,0,0,32,1,5,16.7
Igor Zubeldia,ESP,DF,Real Sociedad,25,1997,4.1,3,0,0,8,1,0,0,1,7,0,0,0,32,12,5,70.6
Martín Zubimendi,ESP,MF,Real Sociedad,23,1999,4.0,1,0,0,7,4,0,1,12,1,0,0,0,32,8,7,53.3
Oleksandr Zubkov,UKR,MF,Shakhtar,25,1996,3.8,1,0,0,3,6,1,2,2,6,0,0,0,17,3,2,60.0
Nino Žugelj,SVN,FW,Bodø/Glimt,22,2000,0.2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,
Martin Ødegaard,NOR,MF,Arsenal,23,1998,2.7,1,0,0,4,4,0,6,2,0,0,0,0,9,0,1,0.0
Neven Đurasek,CRO,MF,Shakhtar,23,1998,1.3,0,0,0,1,1,0,0,1,3,0,0,0,7,0,3,0.0
