Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA/90,SCAPassLive,SCAPassDead,SCATakeOns,SCAShots,SCAFoulsDrawn,SCADefAction,GCA,GCA/90,GCAPassLive,GCAPassDead,GCATakeOns,GCAShots,GCAFoulsDrawn,GCADefAction
Braydon Manu,GHA,MF,Darmstadt 98,Bundesliga,26,1997,1.9,7,3.68,5,0,2,0,0,0,0,0.00,0,0,0,0,0,0
Benson Manuel,ANG,"MF,FW",Burnley,Premier League,26,1997,1.3,6,4.70,3,0,2,0,1,0,0,0.00,0,0,0,0,0,0
Faitout Maouassa,FRA,"DF,MF",Granada,La Liga,25,1998,2.5,6,2.19,3,2,1,0,0,0,1,0.36,1,0,0,0,0,0
Faitout Maouassa,FRA,"MF,DF",Lens,Ligue 1,25,1998,0.8,4,4.68,2,1,1,0,0,0,0,0.00,0,0,0,0,0,0
Marcão,BRA,DF,Sevilla,La Liga,27,1996,3.9,4,1.01,4,0,0,0,0,0,1,0.25,1,0,0,0,0,0
Solly March,ENG,"FW,DF",Brighton,Premier League,29,1994,6.2,22,3.57,8,8,2,1,2,1,2,0.32,0,1,0,0,1,0
Riccardo Marchizza,ITA,DF,Frosinone,Serie A,25,1998,12.8,14,1.10,11,1,0,0,1,1,4,0.31,3,0,0,0,0,1
Gian Marco Ferrari,ITA,DF,Sassuolo,Serie A,31,1992,25.2,35,1.39,32,1,0,1,0,1,1,0.04,1,0,0,0,0,0
Óscar de Marcos,ESP,DF,Athletic Club,La Liga,34,1989,25.1,46,1.83,40,5,0,0,1,0,7,0.28,7,0,0,0,0,0
Alberto Marí,ESP,FW,Valencia,La Liga,22,2001,3.1,8,2.62,6,0,0,1,1,0,3,0.98,1,0,0,1,1,0
José Mari,ESP,"MF,FW",Cádiz,La Liga,35,1987,0.2,4,25.71,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Pablo Marí,ESP,DF,Monza,Serie A,29,1993,29.1,22,0.76,18,1,0,1,1,1,1,0.03,1,0,0,0,0,0
José María Giménez,URU,DF,Atlético Madrid,La Liga,28,1995,14.7,5,0.34,4,0,0,0,0,1,1,0.07,1,0,0,0,0,0
Mariano,DOM,"FW,MF",Sevilla,La Liga,29,1993,2.7,9,3.32,4,0,1,3,1,0,1,0.37,0,0,0,0,1,0
Mirko Marić,CRO,FW,Monza,Serie A,28,1995,3.2,7,2.20,6,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Rafa Marín,ESP,DF,Alavés,La Liga,21,2002,27.1,18,0.66,16,1,0,1,0,0,0,0.00,0,0,0,0,0,0
Răzvan Marin,ROU,MF,Empoli,Serie A,27,1996,20.2,68,3.37,39,22,1,4,1,1,6,0.30,4,2,0,0,0,0
Diego Mariño,ESP,GK,Almería,La Liga,33,1990,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Guillermo Maripán,CHI,DF,Monaco,Ligue 1,29,1994,19.6,9,0.46,7,0,0,2,0,0,0,0.00,0,0,0,0,0,0
Mika Màrmol,ESP,DF,Las Palmas,La Liga,21,2002,35.3,20,0.57,17,0,0,0,1,2,1,0.03,1,0,0,0,0,0
Omar Marmoush,EGY,"FW,MF",Eint Frankfurt,Bundesliga,24,1999,25.6,75,2.93,40,5,10,6,12,2,12,0.47,5,1,2,2,2,0
Marquinhos,BRA,"FW,MF",Nantes,Ligue 1,20,2003,1.7,9,5.26,8,0,0,0,1,0,1,0.58,0,0,0,0,1,0
Marquinhos,BRA,DF,Paris S-G,Ligue 1,29,1994,17.1,13,0.76,13,0,0,0,0,0,2,0.12,2,0,0,0,0,0
Unai Marrero,ESP,GK,Real Sociedad,La Liga,21,2001,1.6,1,0.63,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Agustín Martegani,ARG,MF,Salernitana,Serie A,23,2000,8.1,19,2.34,16,1,0,0,1,1,2,0.25,2,0,0,0,0,0
Eric Martel,GER,MF,Köln,Bundesliga,21,2002,27.3,43,1.58,34,1,0,4,4,0,3,0.11,1,0,0,1,1,0
Roger Martí,ESP,FW,Cádiz,La Liga,32,1991,15.1,31,2.05,20,0,0,5,4,2,4,0.26,3,0,0,1,0,0
Anthony Martial,FRA,FW,Manchester Utd,Premier League,27,1995,5.0,11,2.21,9,0,0,1,1,0,1,0.20,0,0,0,0,1,0
Aarón Martín,ESP,DF,Genoa,Serie A,26,1997,15.3,33,2.16,20,12,1,0,0,0,2,0.13,2,0,0,0,0,0
Iván Martín,ESP,MF,Girona,La Liga,24,1999,30.3,71,2.34,60,0,3,2,3,3,13,0.43,9,0,2,2,0,0
Jon Martin,ESP,DF,Real Sociedad,La Liga,17,2006,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jonas Martin,FRA,MF,Brest,Ligue 1,33,1990,13.4,25,1.86,23,0,1,0,0,1,1,0.07,1,0,0,0,0,0
Mario Martín,ESP,MF,Real Madrid,La Liga,19,2004,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Gabriel Martinelli,BRA,FW,Arsenal,Premier League,22,2001,22.4,92,4.10,63,6,12,8,1,2,11,0.49,7,1,1,2,0,0
Tommaso Martinelli,ITA,GK,Fiorentina,Serie A,17,2006,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Arnau Martinez,ESP,DF,Girona,La Liga,20,2003,13.8,24,1.74,23,1,0,0,0,0,2,0.15,2,0,0,0,0,0
Emiliano Martínez,ARG,GK,Aston Villa,Premier League,30,1992,33.5,3,0.09,3,0,0,0,0,0,1,0.03,1,0,0,0,0,0
Iñigo Martínez,ESP,DF,Barcelona,La Liga,32,1991,14.4,14,0.97,13,0,0,1,0,0,3,0.21,3,0,0,0,0,0
Josep Martinez,ESP,GK,Genoa,Serie A,25,1998,36.0,3,0.08,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Lautaro Martínez,ARG,FW,Inter,Serie A,25,1997,29.5,102,3.46,71,0,4,16,7,4,16,0.54,7,0,1,3,2,3
Lisandro Martínez,ARG,DF,Manchester Utd,Premier League,25,1998,7.2,7,0.98,6,0,0,0,0,1,1,0.14,1,0,0,0,0,0
Marc Martínez,ESP,GK,Granada,La Liga,33,1990,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Lucas Martínez Quarta,ARG,DF,Fiorentina,Serie A,27,1996,25.5,39,1.53,31,3,0,4,1,0,5,0.20,4,0,0,1,0,0
Adam Marušić,MNE,DF,Lazio,Serie A,30,1992,34.4,34,0.99,29,1,2,1,1,0,2,0.06,2,0,0,0,0,0
Marvin,ESP,"FW,DF",Las Palmas,La Liga,23,2000,20.6,32,1.55,27,0,3,1,1,0,6,0.29,5,0,1,0,0,0
Omar Mascarell,EQG,MF,Mallorca,La Liga,30,1993,17.5,16,0.92,15,0,0,1,0,0,1,0.06,0,0,0,1,0,0
Adam Masina,MAR,DF,Udinese,Serie A,29,1994,0.7,2,2.86,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Adam Masina,MAR,DF,Torino,Serie A,29,1994,11.4,10,0.88,8,0,0,0,0,2,0,0.00,0,0,0,0,0,0
Erhan Mašović,SRB,"DF,MF",Bochum,Bundesliga,24,1998,24.7,17,0.69,12,0,0,4,1,0,1,0.04,1,0,0,0,0,0
Han-Noah Massengo,FRA,"MF,DF",Burnley,Premier League,22,2001,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Roberto Massimo,GER,"FW,DF",Stuttgart,Bundesliga,22,2000,0.9,1,1.07,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Clinton Mata,ANG,DF,Lyon,Ligue 1,30,1992,24.7,31,1.26,26,0,1,2,2,0,4,0.16,3,0,0,1,0,0
Jaime Mata,ESP,"FW,MF",Getafe,La Liga,34,1988,19.9,42,2.12,34,1,2,5,0,0,5,0.25,3,0,0,2,0,0
Pape Matar Sarr,SEN,MF,Tottenham,Premier League,20,2002,23.0,52,2.26,43,0,0,3,2,4,7,0.30,6,0,0,1,0,0
Eliot Matazo,BEL,MF,Monaco,Ligue 1,21,2002,1.1,2,1.78,2,0,0,0,0,0,1,0.89,1,0,0,0,0,0
Jean-Philippe Mateta,FRA,FW,Crystal Palace,Premier League,26,1997,25.4,65,2.56,48,0,5,6,4,2,12,0.47,8,0,1,1,2,0
Nemanja Matić,SRB,MF,Rennes,Ligue 1,34,1988,11.4,29,2.54,23,1,1,1,2,1,2,0.18,1,0,0,0,1,0
Nemanja Matić,SRB,MF,Lyon,Ligue 1,34,1988,13.9,23,1.65,21,0,2,0,0,0,3,0.22,3,0,0,0,0,0
Joël Matip,CMR,DF,Liverpool,Premier League,31,1991,8.7,8,0.92,8,0,0,0,0,0,1,0.12,1,0,0,0,0,0
Alex Matos,ENG,MF,Chelsea,Premier League,18,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Chrislain Matsima,FRA,DF,Clermont Foot,Ligue 1,21,2002,13.1,6,0.46,5,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Chrislain Matsima,FRA,DF,Monaco,Ligue 1,21,2002,3.3,7,2.11,7,0,0,0,0,0,1,0.30,1,0,0,0,0,0
Jean Mattéo Bahoya,FRA,"MF,FW",Eint Frankfurt,Bundesliga,18,2005,2.0,6,3.03,5,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Remi Matthews,ENG,GK,Crystal Palace,Premier League,29,1994,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Alan Matturro,URU,DF,Genoa,Serie A,18,2004,1.2,2,1.70,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Azor Matusiwa,NED,MF,Reims,Ligue 1,25,1998,15.4,32,2.08,26,0,1,2,2,1,6,0.39,4,0,1,0,1,0
Azor Matusiwa,NED,MF,Rennes,Ligue 1,25,1998,8.8,17,1.93,17,0,0,0,0,0,3,0.34,3,0,0,0,0,0
Neal Maupay,FRA,FW,Brentford,Premier League,26,1996,14.7,40,2.72,31,0,2,6,0,1,5,0.34,5,0,0,0,0,0
Neal Maupay,FRA,FW,Everton,Premier League,26,1996,1.2,3,2.41,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Aïman Maurer,MAR,"MF,FW",Clermont Foot,Ligue 1,18,2004,0.6,1,1.61,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Konstantinos Mavropanos,GRE,DF,West Ham,Premier League,25,1997,16.7,10,0.60,7,0,0,1,0,2,0,0.00,0,0,0,0,0,0
Christian Mawissa,FRA,DF,Toulouse,Ligue 1,18,2005,12.4,15,1.21,12,0,1,1,0,1,1,0.08,1,0,0,0,0,0
Philipp Max,GER,DF,Eint Frankfurt,Bundesliga,29,1993,15.0,34,2.27,24,6,2,2,0,0,4,0.27,3,0,0,1,0,0
Eric Maxim Choupo-Moting,CMR,"MF,FW",Bayern Munich,Bundesliga,34,1989,8.0,34,4.26,26,0,2,5,1,0,5,0.63,3,0,0,2,0,0
Luís Maximiano,POR,GK,Almería,La Liga,24,1999,33.0,4,0.12,2,2,0,0,0,0,1,0.03,0,1,0,0,0,0
Noam Mayoka-Tika,BEL,MF,Marseille,Ligue 1,19,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Borja Mayoral,ESP,FW,Getafe,La Liga,26,1997,23.9,54,2.26,43,0,7,1,3,0,6,0.25,2,0,3,0,1,0
Senny Mayulu,FRA,"FW,MF",Paris S-G,Ligue 1,17,2006,3.6,9,2.50,8,0,1,0,0,0,1,0.28,1,0,0,0,0,0
Youssef Maziz,FRA,"FW,MF",Metz,Ligue 1,25,1998,1.4,6,4.35,2,2,0,1,1,0,0,0.00,0,0,0,0,0,0
Noussair Mazraoui,MAR,DF,Bayern Munich,Bundesliga,25,1997,13.3,36,2.71,30,1,2,1,0,2,7,0.53,7,0,0,0,0,0
Luca Mazzitelli,ITA,MF,Frosinone,Serie A,27,1995,24.6,47,1.91,30,8,6,1,2,0,3,0.12,1,0,0,1,1,0
Pasquale Mazzocchi,ITA,DF,Salernitana,Serie A,28,1995,14.1,30,2.12,26,1,0,2,1,0,2,0.14,2,0,0,0,0,0
Pasquale Mazzocchi,ITA,DF,Napoli,Serie A,28,1995,4.8,7,1.48,6,0,0,1,0,0,1,0.21,1,0,0,0,0,0
Kevin Mbabu,SUI,DF,Augsburg,Bundesliga,28,1995,22.7,57,2.51,44,7,4,0,2,0,4,0.18,3,1,0,0,0,0
Noah Mbamba,BEL,MF,Leverkusen,Bundesliga,18,2005,0.2,1,5.63,1,0,0,0,0,0,1,5.63,1,0,0,0,0,0
Ethan Mbappé,FRA,"MF,DF",Paris S-G,Ligue 1,16,2006,0.5,1,1.87,1,0,0,0,0,0,1,1.87,1,0,0,0,0,0
Kylian Mbappé,FRA,FW,Paris S-G,Ligue 1,24,1998,24.0,97,4.04,68,0,20,3,6,0,19,0.79,11,0,4,1,3,0
Malick Mbaye,SEN,"MF,FW",Metz,Ligue 1,19,2004,1.7,3,1.76,0,2,1,0,0,0,0,0.00,0,0,0,0,0,0
Mamadou Mbaye,SEN,DF,Cádiz,La Liga,25,1998,3.2,1,0.31,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Chancel Mbemba,COD,DF,Marseille,Ligue 1,28,1994,24.5,20,0.82,17,0,1,2,0,0,2,0.08,2,0,0,0,0,0
Nolan Mbemba,CGO,MF,Le Havre,Ligue 1,28,1995,0.2,1,4.09,1,0,0,0,0,0,1,4.09,1,0,0,0,0,0
Bryan Mbeumo,CMR,FW,Brentford,Premier League,23,1999,21.8,82,3.77,45,23,2,5,7,0,10,0.46,9,1,0,0,0,0
Christ Mbondi,FRA,FW,Reims,Ligue 1,18,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jordi Mboula,ESP,"FW,MF",Hellas Verona,Serie A,24,1999,3.4,5,1.47,4,0,1,0,0,0,2,0.59,1,0,1,0,0,0
Nathanael Mbuku,COD,FW,Augsburg,Bundesliga,21,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
James Mcatee,ENG,"MF,FW",Sheffield Utd,Premier League,20,2002,20.2,60,2.97,45,4,5,4,2,0,3,0.15,3,0,0,0,0,0
James Mcatee,ENG,MF,Manchester City,Premier League,20,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Oliver McBurnie,SCO,FW,Sheffield Utd,Premier League,27,1996,14.2,29,2.04,24,0,0,2,3,0,7,0.49,6,0,0,0,1,0
James McConnell,ENG,MF,Liverpool,Premier League,18,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
John McGinn,SCO,"MF,FW",Aston Villa,Premier League,28,1994,33.3,106,3.18,88,9,6,2,1,0,14,0.42,11,1,2,0,0,0
Scott McKenna,SCO,DF,Nott'ham Forest,Premier League,26,1996,4.6,2,0.43,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Weston McKennie,USA,"MF,DF",Juventus,Serie A,24,1998,28.8,82,2.84,64,9,2,2,3,2,9,0.31,8,0,0,1,0,0
Dwight McNeil,ENG,"MF,FW",Everton,Premier League,23,1999,32.1,130,4.05,77,33,5,6,6,3,9,0.28,3,4,0,1,1,0
Scott McTominay,SCO,"MF,FW",Manchester Utd,Premier League,26,1996,21.1,26,1.23,18,0,1,4,1,2,2,0.09,1,0,0,0,0,1
Facundo Medina,ARG,DF,Lens,Ligue 1,24,1999,30.2,63,2.09,54,0,3,4,1,1,7,0.23,6,0,0,1,0,0
Ben Mee,ENG,DF,Brentford,Premier League,33,1989,14.1,14,0.99,11,1,0,2,0,0,1,0.07,0,0,0,1,0,0
Marvin Mehlem,GER,MF,Darmstadt 98,Bundesliga,25,1997,16.5,51,3.11,39,1,1,2,7,1,4,0.24,4,0,0,0,0,0
Bamo Meïté,CIV,DF,Marseille,Ligue 1,21,2001,7.1,6,0.85,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Bamo Meïté,CIV,DF,Lorient,Ligue 1,21,2001,1.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Hannibal Mejbri,TUN,"MF,FW",Manchester Utd,Premier League,20,2003,1.5,6,4.06,5,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Hannibal Mejbri,TUN,MF,Sevilla,La Liga,20,2003,1.2,7,6.06,4,0,1,1,1,0,0,0.00,0,0,0,0,0,0
Óscar Melendo,ESP,"MF,FW",Granada,La Liga,25,1997,12.5,18,1.44,15,2,0,0,1,0,1,0.08,1,0,0,0,0,0
Gonzalo Melero,ESP,"MF,FW",Almería,La Liga,29,1994,12.3,35,2.86,27,1,1,1,4,1,3,0.24,1,0,1,1,0,0
Birger Meling,NOR,DF,Rennes,Ligue 1,28,1994,0.2,1,5.29,0,0,0,1,0,0,1,5.29,0,0,0,1,0,0
Arthur Melo,BRA,MF,Fiorentina,Serie A,26,1996,22.1,72,3.27,59,6,2,0,2,3,11,0.50,8,0,1,0,1,1
Memphis,NED,FW,Atlético Madrid,La Liga,29,1994,9.9,37,3.73,21,3,7,4,2,0,3,0.30,2,0,0,0,1,0
Houboulang Mendes,GNB,DF,Almería,La Liga,25,1998,4.4,4,0.91,2,1,0,0,1,0,0,0.00,0,0,0,0,0,0
Nuno Mendes,POR,DF,Paris S-G,Ligue 1,21,2002,3.0,7,2.36,6,0,1,0,0,0,2,0.67,2,0,0,0,0,0
Tomás Mendes,ESP,MF,Alavés,La Liga,18,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Brais Méndez,ESP,"MF,FW",Real Sociedad,La Liga,26,1997,26.8,101,3.77,57,20,5,10,7,2,16,0.60,10,0,3,1,2,0
Bruno Méndez,URU,DF,Granada,La Liga,23,1999,14.8,13,0.88,12,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Diego Méndez,ESP,MF,Rayo Vallecano,La Liga,19,2003,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Leonardo Mendicino,ITA,MF,Atalanta,Serie A,17,2006,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Antoine Mendy,FRA,DF,Nice,Ligue 1,19,2004,4.6,7,1.51,5,1,0,0,1,0,1,0.22,0,1,0,0,0,0
Benjamin Mendy,FRA,DF,Lorient,Ligue 1,29,1994,7.9,23,2.91,15,5,1,2,0,0,2,0.25,2,0,0,0,0,0
Ferland Mendy,FRA,DF,Real Madrid,La Liga,28,1995,19.1,31,1.62,27,2,1,1,0,0,3,0.16,3,0,0,0,0,0
Formose Mendy,SEN,DF,Lorient,Ligue 1,22,2001,14.0,10,0.72,8,0,0,1,0,1,1,0.07,1,0,0,0,0,0
Nampalys Mendy,SEN,MF,Lens,Ligue 1,31,1992,11.7,23,1.97,19,0,1,1,0,2,5,0.43,3,0,0,1,0,1
Teden Mengi,ENG,DF,Luton Town,Premier League,21,2002,27.4,14,0.51,11,0,2,1,0,0,0,0.00,0,0,0,0,0,0
Chris Mepham,WAL,DF,Bournemouth,Premier League,25,1997,6.9,11,1.60,8,1,0,0,0,2,2,0.29,2,0,0,0,0,0
Jorge Meré,ESP,DF,Cádiz,La Liga,26,1997,7.5,2,0.27,2,0,0,0,0,0,1,0.13,1,0,0,0,0,0
Alex Meret,ITA,GK,Napoli,Serie A,26,1997,30.8,5,0.16,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mikel Merino,ESP,MF,Real Sociedad,La Liga,27,1996,27.6,65,2.36,51,0,0,5,7,2,8,0.29,6,0,0,0,1,1
Quentin Merlin,FRA,DF,Marseille,Ligue 1,21,2002,7.8,23,2.95,13,7,1,2,0,0,2,0.26,2,0,0,0,0,0
Quentin Merlin,FRA,DF,Nantes,Ligue 1,21,2002,14.3,44,3.09,36,4,0,3,0,1,5,0.35,3,1,0,1,0,0
Junior Messias,BRA,"MF,DF",Genoa,Serie A,32,1991,11.7,42,3.59,26,4,2,4,6,0,5,0.43,3,0,0,1,1,0
Thomas Meunier,BEL,DF,Dortmund,Bundesliga,31,1991,6.5,11,1.69,8,1,1,1,0,0,0,0.00,0,0,0,0,0,0
Bastien Meupiyou,FRA,DF,Nantes,Ligue 1,17,2006,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Alexander Meyer,GER,GK,Dortmund,Bundesliga,32,1991,7.7,1,0.13,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Omenuke Mfulu,COD,"MF,FW",Las Palmas,La Liga,29,1994,0.9,2,2.25,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Lucas Michal,FRA,FW,Monaco,Ligue 1,18,2005,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Sven Michel,GER,"FW,MF",Augsburg,Bundesliga,33,1990,6.5,16,2.47,13,0,1,1,0,1,3,0.46,3,0,0,0,0,0
Miguel,ESP,"FW,MF",Alavés,La Liga,23,1999,0.7,1,1.38,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Georges Mikautadze,GEO,FW,Metz,Ligue 1,22,2000,19.4,58,2.99,31,3,12,6,6,0,8,0.41,4,0,4,0,0,0
Nikola Milenković,SRB,DF,Fiorentina,Serie A,25,1997,27.9,23,0.82,18,1,0,2,2,0,1,0.04,1,0,0,0,0,0
Lewis Miley,ENG,MF,Newcastle Utd,Premier League,17,2006,13.4,31,2.32,24,0,2,3,0,2,5,0.37,4,0,0,0,0,1
Arkadiusz Milik,POL,FW,Juventus,Serie A,29,1994,10.2,37,3.62,24,0,1,7,4,1,6,0.59,2,0,0,3,0,1
Vanja Milinković-Savić,SRB,GK,Torino,Serie A,26,1997,36.0,5,0.14,4,1,0,0,0,0,1,0.03,1,0,0,0,0,0
Éder Militão,BRA,DF,Real Madrid,La Liga,25,1998,5.5,2,0.36,2,0,0,0,0,0,1,0.18,1,0,0,0,0,0
Luis Milla,ESP,MF,Getafe,La Liga,28,1994,23.5,76,3.23,42,27,0,1,2,4,5,0.21,2,3,0,0,0,0
Enzo Millot,FRA,"MF,FW",Stuttgart,Bundesliga,21,2002,24.9,82,3.29,63,1,8,5,4,1,11,0.44,7,0,2,1,1,0
James Milner,ENG,"DF,MF",Brighton,Premier League,37,1986,8.6,24,2.79,20,4,0,0,0,0,2,0.23,0,2,0,0,0,0
Jovan Milošević,SRB,"FW,MF",Stuttgart,Bundesliga,18,2005,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Marko Milovanović,SRB,"FW,MF",Almería,La Liga,19,2003,3.4,5,1.46,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Kim Min-jae,KOR,DF,Bayern Munich,Bundesliga,26,1996,21.9,26,1.19,24,1,0,0,0,1,3,0.14,3,0,0,0,0,0
Yerry Mina,COL,"DF,MF",Fiorentina,Serie A,28,1994,0.5,1,2.05,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Yerry Mina,COL,DF,Cagliari,Serie A,28,1994,13.5,6,0.44,5,0,0,0,1,0,2,0.15,2,0,0,0,0,0
Takumi Minamino,JPN,MF,Monaco,Ligue 1,28,1995,23.5,74,3.15,56,3,2,5,6,2,12,0.51,10,0,0,1,1,0
Lucas Mincarelli,FRA,"DF,MF",Montpellier,Ligue 1,19,2004,10.9,11,1.01,11,0,0,0,0,0,1,0.09,1,0,0,0,0,0
Tyrone Mings,ENG,DF,Aston Villa,Premier League,30,1993,0.3,2,6.00,1,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Óscar Mingueza,ESP,"DF,MF",Celta Vigo,La Liga,24,1999,33.3,106,3.18,83,14,2,1,5,1,11,0.33,10,0,0,0,1,0
Ignasi Miquel,ESP,DF,Granada,La Liga,30,1992,33.2,28,0.84,23,0,0,4,1,0,1,0.03,0,0,0,1,0,0
Rafa Mir,ESP,"FW,MF",Sevilla,La Liga,26,1997,4.3,13,2.99,7,0,2,3,1,0,2,0.46,0,0,2,0,0,0
Ignacio Miramon,ARG,MF,Lille,Ligue 1,20,2003,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Aleksei Miranchuk,RUS,"MF,FW",Atalanta,Serie A,27,1995,13.1,81,6.19,56,16,2,4,3,0,10,0.76,6,2,0,2,0,0
Juan Miranda,ESP,DF,Betis,La Liga,23,2000,20.6,45,2.18,35,6,1,1,2,0,3,0.15,3,0,0,0,0,0
Kevin Miranda,ITA,DF,Sassuolo,Serie A,20,2003,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Antonio Mirante,ITA,GK,Milan,Serie A,40,1983,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Fabio Miretti,ITA,MF,Juventus,Serie A,19,2003,12.3,53,4.33,31,7,6,2,4,3,4,0.33,2,0,0,0,2,0
Filippo Missori,ITA,DF,Sassuolo,Serie A,19,2004,3.0,3,1.02,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Tyrick Mitchell,ENG,"DF,MF",Crystal Palace,Premier League,23,1999,35.6,47,1.32,40,2,1,2,1,1,4,0.11,4,0,0,0,0,0
Kaoru Mitoma,JPN,FW,Brighton,Premier League,26,1997,16.5,62,3.76,47,0,10,3,2,0,10,0.61,6,0,3,1,0,0
Aleksandar Mitrović,SRB,FW,Fulham,Premier League,28,1994,0.4,2,5.45,1,0,1,0,0,0,1,2.73,1,0,0,0,0,0
Stefan Mitrović,SRB,"FW,MF",Hellas Verona,Serie A,20,2002,4.3,7,1.61,6,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Stefan Mitrović,SRB,DF,Getafe,La Liga,33,1990,7.8,4,0.52,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Maximilian Mittelstädt,GER,DF,Stuttgart,Bundesliga,26,1997,23.4,62,2.65,53,5,0,3,0,1,8,0.34,8,0,0,0,0,0
Henrikh Mkhitaryan,ARM,MF,Inter,Serie A,34,1989,30.9,116,3.75,102,1,1,2,6,4,18,0.58,16,0,0,0,1,1
Marko Mladenović,SRB,MF,Eint Frankfurt,Bundesliga,18,2005,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jakub Moder,POL,"MF,DF",Brighton,Premier League,24,1999,6.9,13,1.89,11,0,1,1,0,0,1,0.15,1,0,0,0,0,0
Luka Modrić,CRO,MF,Real Madrid,La Liga,37,1985,18.8,105,5.60,74,21,2,4,2,2,13,0.69,12,1,0,0,0,0
Max Moerstedt,GER,"DF,FW",Hoffenheim,Bundesliga,,,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Terem Moffi,NGA,FW,Nice,Ligue 1,24,1999,21.7,44,2.03,32,0,6,2,3,1,5,0.23,4,0,1,0,0,0
Mostafa Mohamed,EGY,FW,Nantes,Ligue 1,25,1997,22.2,48,2.16,28,1,4,12,2,1,5,0.22,3,0,0,0,1,1
Dion Moise Sahi,CIV,"MF,FW",Strasbourg,Ligue 1,21,2001,7.0,11,1.57,10,0,1,0,0,0,1,0.14,1,0,0,0,0,0
Johan Mojica,COL,DF,Osasuna,La Liga,30,1992,22.7,47,2.07,41,0,1,3,1,1,5,0.22,2,0,1,1,1,0
Alberto Moleiro,ESP,"FW,MF",Las Palmas,La Liga,19,2003,20.0,67,3.34,53,1,10,0,3,0,5,0.25,5,0,0,0,0,0
Nahuel Molina,ARG,DF,Atlético Madrid,La Liga,25,1998,20.6,53,2.58,42,7,1,0,2,1,5,0.24,5,0,0,0,0,0
Florent Mollet,FRA,"MF,FW",Nantes,Ligue 1,31,1991,23.1,66,2.85,39,17,3,6,1,0,5,0.22,2,2,0,0,1,0
