Player,Nation,Pos,Squad,Comp,Age,Born,MP,Min,Min/MP,Min%,90s,Starts,Min/Start,MatchesCompleted,Subs,Min/Sub,unusedSub,PointsPerMatch,onGoalScored,onGoalAgainst,+/-,+/-/90,On-Off,onPitchxG,onPitchxGA,xG+/-,xG+/-/90,xGOn-Off
Mathias Jensen,DEN,MF,Brentford,Premier League,26,1996,37,"2,803",76,82.0,31.1,37,76,10,0,,0,1.51,45,40,+5,+0.16,-0.86,43.3,38.7,+4.7,+0.15,-0.26
Moritz Jenz,GER,DF,Schalke 04,Bundesliga,23,1999,11,945,86,30.9,10.5,11,86,10,0,,0,1.45,14,10,+4,+0.38,+2.08,12.6,12.8,-0.2,-0.02,+0.72
Jesé,ESP,FW,Sampdoria,Serie A,29,1993,11,210,19,6.1,2.3,1,60,0,10,15,5,0.55,2,8,-6,-2.57,-1.42,2.0,4.9,-2.9,-1.25,-0.43
Gabriel Jesus,BRA,FW,Arsenal,Premier League,25,1997,26,"2,064",79,60.4,22.9,24,84,11,2,20,0,2.23,53,23,+30,+1.31,+0.31,43.1,23.2,+19.9,+0.87,+0.22
Juan Jesus,BRA,DF,Napoli,Serie A,31,1991,15,933,62,27.3,10.4,10,87,9,5,13,22,2.20,20,8,+12,+1.16,-0.18,17.6,9.6,+8.0,+0.77,-0.13
Raúl Jiménez,MEX,FW,Wolves,Premier League,31,1991,15,846,56,24.7,9.4,8,82,5,7,27,5,0.80,7,18,-11,-1.17,-0.61,10.6,16.6,-6.0,-0.64,-0.04
Pere Joan,ESP,GK,Mallorca,La Liga,20,2002,0,,,,,0,,0,0,,6,,,,,,,,,,,
Joaquín,ESP,"MF,FW",Betis,La Liga,41,1981,22,496,23,14.5,5.5,2,63,0,20,19,11,1.18,10,3,+7,+1.27,+1.33,12.0,6.5,+5.5,+1.02,+1.15
John Joe,IRL,MF,Getafe,La Liga,18,2003,0,,,,,0,,0,0,,6,,,,,,,,,,,
Christian Joel,CUB,GK,Celta Vigo,La Liga,23,1999,0,,,,,0,,0,0,,13,,,,,,,,,,,
Joelinton,BRA,"MF,FW",Newcastle Utd,Premier League,25,1996,32,"2,661",83,77.8,29.6,30,87,25,2,24,1,1.78,51,26,+25,+0.85,-0.34,55.1,31.6,+23.5,+0.80,-0.25
Þórir Jóhann Helgason,ISL,MF,Lecce,Serie A,21,2000,12,222,19,6.5,2.5,2,45,0,10,13,24,0.58,1,4,-3,-1.22,-0.93,2.0,3.7,-1.7,-0.70,-0.57
Marko Johansson,SWE,GK,Bochum,Bundesliga,23,1998,0,,,,,0,,0,0,,8,,,,,,,,,,,
Ben Johnson,ENG,DF,West Ham,Premier League,22,2000,17,866,51,25.3,9.6,9,82,8,8,16,10,1.24,8,13,-5,-0.52,-0.24,12.9,15.2,-2.4,-0.25,-0.20
Brennan Johnson,WAL,"FW,MF",Nott'ham Forest,Premier League,21,2001,38,"2,934",77,85.8,32.6,33,86,21,5,20,0,1.00,30,54,-24,-0.74,+0.37,31.8,52.8,-20.9,-0.64,+0.10
Sam Johnstone,ENG,GK,Crystal Palace,Premier League,29,1993,9,810,90,23.7,9.0,9,90,9,0,,21,1.67,16,10,+6,+0.67,+1.18,12.1,8.5,+3.6,+0.40,+0.83
Paul Joly,FRA,DF,Auxerre,Ligue 1,22,2000,10,867,87,25.4,9.6,10,87,9,0,,6,0.90,9,20,-11,-1.14,-0.54,9.6,15.1,-5.5,-0.57,-0.21
Curtis Jones,ENG,MF,Liverpool,Premier League,21,2001,18,"1,035",58,30.3,11.5,12,78,2,6,18,5,1.94,23,15,+8,+0.70,-0.06,23.2,15.7,+7.5,+0.65,+0.15
Frenkie de Jong,NED,MF,Barcelona,La Liga,25,1997,33,"2,534",77,74.1,28.2,29,83,20,4,29,1,2.33,56,20,+36,+1.28,-0.14,58.4,24.3,+34.2,+1.21,+0.39
Joan Jordán,ESP,MF,Sevilla,La Liga,28,1994,23,"1,592",69,46.5,17.7,19,78,11,4,28,4,1.26,18,28,-10,-0.57,-0.71,21.4,28.3,-6.9,-0.39,-0.34
Jorginho,ITA,MF,Arsenal,Premier League,30,1991,14,855,61,25.0,9.5,9,81,6,5,25,5,1.79,20,11,+9,+0.95,-0.32,14.1,8.5,+5.7,+0.60,-0.25
Jorginho,ITA,MF,Chelsea,Premier League,30,1991,18,"1,279",71,37.4,14.2,15,81,8,3,23,2,1.61,16,12,+4,+0.28,+0.83,17.0,16.4,+0.5,+0.04,+0.19
Josan,ESP,"DF,MF",Elche,La Liga,32,1989,26,"1,078",41,31.5,12.0,9,76,4,17,23,10,0.62,13,18,-5,-0.42,+0.81,13.5,28.2,-14.7,-1.23,-0.54
Willian José,BRA,FW,Betis,La Liga,30,1991,28,731,26,21.4,8.1,6,76,2,22,13,7,1.61,8,11,-3,-0.37,-0.64,10.5,12.3,-1.8,-0.22,-0.32
Joselito,ESP,MF,Hellas Verona,Serie A,18,2004,0,,,,,0,,0,0,,5,,,,,,,,,,,
Joselu,ESP,FW,Espanyol,La Liga,32,1990,34,"2,990",88,87.4,33.2,33,90,33,1,20,1,0.94,43,61,-18,-0.54,-0.75,42.5,53.2,-10.7,-0.32,-0.17
Mateo Joseph,ESP,"FW,MF",Leeds United,Premier League,18,2003,3,26,9,0.8,0.3,0,,0,3,9,5,0.33,0,0,0,0.00,+0.80,0.6,0.3,+0.4,+1.23,+1.76
Diogo Jota,POR,FW,Liverpool,Premier League,25,1996,22,"1,131",51,33.1,12.6,12,76,2,10,22,0,1.95,24,19,+5,+0.40,-0.51,25.4,17.6,+7.8,+0.62,+0.11
Stevan Jovetić,MNE,"FW,MF",Hertha BSC,Bundesliga,32,1989,17,892,52,29.2,9.9,8,81,5,9,27,2,0.76,16,20,-4,-0.40,+0.55,13.8,18.4,-4.6,-0.46,+0.20
Luka Jović,SRB,"FW,MF",Fiorentina,Serie A,24,1997,31,"1,534",49,44.9,17.0,16,76,8,15,22,4,1.19,24,23,+1,+0.06,-0.37,24.0,21.2,+2.8,+0.17,-0.25
Juanmi,ESP,FW,Betis,La Liga,29,1993,22,925,42,27.0,10.3,9,75,3,13,19,3,1.68,18,18,0,0.00,-0.18,18.1,16.8,+1.3,+0.13,+0.13
Juanpe,ESP,DF,Girona,La Liga,31,1991,19,"1,426",75,41.7,15.8,17,83,13,2,6,11,1.21,29,25,+4,+0.25,+0.30,18.5,23.9,-5.4,-0.34,-0.39
Jubal,BRA,DF,Auxerre,Ligue 1,28,1993,37,"3,217",87,94.1,35.7,35,90,35,2,34,1,0.95,35,58,-23,-0.64,+1.57,40.3,55.0,-14.7,-0.41,+0.11
Christopher Jullien,FRA,DF,Montpellier,Ligue 1,29,1993,30,"2,695",90,78.8,29.9,30,90,29,0,,3,1.37,51,45,+6,+0.20,+0.57,41.4,47.6,-6.2,-0.21,+0.26
Anthony Jung,GER,"DF,FW",Werder Bremen,Bundesliga,30,1991,34,"2,617",77,85.5,29.1,32,80,11,2,27,0,1.06,37,59,-22,-0.76,-2.59,31.6,46.3,-14.7,-0.50,-1.09
Andreas Jungdal,DEN,GK,Milan,Serie A,20,2002,0,,,,,0,,0,0,,8,,,,,,,,,,,
Eli Junior Kroupi,FRA,"FW,MF",Lorient,Ligue 1,16,2006,1,8,8,0.2,0.1,0,,0,1,8,2,3.00,0,0,0,0.00,+0.03,0.0,0.1,0.0,-0.18,+0.18
Lago Junior,CIV,"FW,MF",Mallorca,La Liga,31,1990,5,52,10,1.5,0.6,0,,0,5,10,9,0.20,0,2,-2,-3.46,-3.35,1.0,1.3,-0.3,-0.51,-0.22
Hamed Junior Traorè,CIV,"FW,MF",Bournemouth,Premier League,22,2000,7,427,61,12.5,4.7,5,75,1,2,26,0,1.00,3,8,-5,-1.05,-0.18,6.7,9.9,-3.2,-0.67,0.00
Hamed Junior Traorè,CIV,"MF,FW",Sassuolo,Serie A,22,2000,11,591,54,17.3,6.6,6,70,1,5,34,0,0.73,10,10,0,0.00,+0.45,9.6,9.4,+0.2,+0.03,-0.02
Vinicius Júnior,BRA,FW,Real Madrid,La Liga,22,2000,33,"2,823",86,82.5,31.4,32,87,21,1,30,0,2.00,58,32,+26,+0.83,-1.13,58.9,32.2,+26.8,+0.85,-0.63
Marc Jurado,ESP,DF,Manchester Utd,Premier League,18,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
Josip Juranović,CRO,DF,Union Berlin,Bundesliga,26,1995,12,935,78,30.6,10.4,10,90,10,2,18,6,1.58,12,9,+3,+0.29,-0.13,11.3,14.5,-3.2,-0.31,-0.24
James Justin,ENG,DF,Leicester City,Premier League,24,1998,14,"1,252",89,36.6,13.9,14,89,12,0,,0,1.00,23,25,-2,-0.14,+0.48,15.9,20.8,-5.0,-0.36,-0.03
Filip Jørgensen,DEN,GK,Villarreal,La Liga,20,2002,2,180,90,5.3,2.0,2,90,2,0,,24,0.50,2,3,-1,-0.50,-1.06,2.4,2.8,-0.4,-0.19,-0.53
Mathias Jørgensen,DEN,DF,Brentford,Premier League,32,1990,18,"1,103",61,32.3,12.3,11,85,9,7,24,15,1.83,17,15,+2,+0.16,-0.23,18.2,19.3,-1.1,-0.09,-0.42
Ozan Kabak,TUR,DF,Hoffenheim,Bundesliga,22,2000,30,"2,388",80,78.0,26.5,28,83,21,2,31,1,1.07,34,41,-7,-0.26,0.00,36.9,39.2,-2.3,-0.09,+0.02
Issa Kaboré,BFA,DF,Marseille,Ligue 1,21,2001,22,"1,028",47,30.1,11.4,9,78,5,13,25,13,2.00,20,11,+9,+0.79,+0.11,21.6,9.6,+12.1,+1.05,+0.65
Abdoul Kader Bamba,FRA,"FW,MF",Nantes,Ligue 1,28,1994,4,78,20,2.3,0.9,1,60,0,3,6,9,0.60,3,1,+2,+2.31,+2.85,0.7,0.4,+0.3,+0.33,+0.60
Yaya Kader Fofana,MLI,MF,Lens,Ligue 1,18,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,
Pavel Kadeřábek,CZE,DF,Hoffenheim,Bundesliga,30,1992,26,"1,665",64,54.4,18.5,17,82,12,9,30,2,0.96,22,26,-4,-0.22,+0.11,25.2,22.0,+3.1,+0.17,+0.57
Tino Kadewere,ZIM,"FW,MF",Mallorca,La Liga,26,1996,15,542,36,15.8,6.0,5,62,0,10,23,11,1.20,8,7,+1,+0.17,+0.38,5.9,6.8,-0.9,-0.15,+0.17
Tino Kadewere,ZIM,FW,Lyon,Ligue 1,26,1996,0,,,,,0,,0,0,,2,,,,,,,,,,,
Kaiky,BRA,DF,Almería,La Liga,18,2004,13,581,45,17.0,6.5,7,79,3,6,5,13,1.31,6,13,-7,-1.08,-0.80,6.7,13.5,-6.8,-1.06,-0.73
Florian Kainz,AUT,"MF,FW",Köln,Bundesliga,29,1992,32,"2,344",73,76.6,26.0,31,75,5,1,31,0,1.22,37,38,-1,-0.04,+0.46,36.3,31.3,+5.0,+0.19,+0.16
Gaël Kakuta,COD,FW,Lens,Ligue 1,31,1991,2,22,11,0.6,0.2,0,,0,2,11,4,2.00,1,0,+1,+4.09,+3.08,0.5,0.4,0.0,+0.03,-0.58
Sasa Kalajdzic,AUT,FW,Wolves,Premier League,25,1997,1,45,45,1.3,0.5,1,45,0,0,,0,3.00,1,0,+1,+2.00,+2.75,0.6,0.6,0.0,+0.04,+0.65
Sasa Kalajdzic,AUT,FW,Stuttgart,Bundesliga,25,1997,3,233,78,7.6,2.6,3,78,1,0,,0,0.67,3,3,0,0.00,+0.38,2.9,1.4,+1.5,+0.60,+0.57
Arnaud Kalimuendo,FRA,FW,Rennes,Ligue 1,20,2002,30,"1,849",62,54.1,20.5,24,73,3,6,18,0,1.83,32,24,+8,+0.39,-0.87,31.0,26.0,+5.0,+0.24,-0.46
Arnaud Kalimuendo,FRA,FW,Paris S-G,Ligue 1,20,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
Yayah Kallon,SLE,"MF,FW",Hellas Verona,Serie A,21,2001,22,860,39,25.1,9.6,8,57,0,14,29,14,0.77,8,14,-6,-0.63,+0.15,10.6,11.8,-1.1,-0.12,+0.34
Gedeon Kalulu,COD,DF,Lorient,Ligue 1,24,1997,29,"2,438",84,71.3,27.1,28,86,23,1,25,0,1.55,41,40,+1,+0.04,+0.22,32.1,45.9,-13.8,-0.51,-0.53
Pierre Kalulu,FRA,DF,Milan,Serie A,22,2000,34,"2,548",75,74.5,28.3,26,88,25,8,32,2,1.76,46,41,+5,+0.18,-1.47,42.7,34.3,+8.4,+0.30,-0.66
Justin-Noël Kalumba,FRA,DF,Angers,Ligue 1,17,2004,7,546,78,16.0,6.1,7,78,3,0,,0,0.57,8,14,-6,-0.99,+0.33,5.7,12.2,-6.5,-1.07,-0.62
Daichi Kamada,JPN,MF,Eint Frankfurt,Bundesliga,25,1996,32,"2,265",71,74.0,25.2,25,83,13,7,28,1,1.47,49,37,+12,+0.48,+1.16,42.3,31.0,+11.3,+0.45,+0.75
Waren Kamanzi,NOR,DF,Toulouse,Ligue 1,21,2000,11,665,60,19.4,7.4,7,86,6,4,16,10,1.55,8,9,-1,-0.14,+0.03,10.8,13.5,-2.7,-0.36,-0.30
Abdoulaye Kamara,GUI,MF,Dortmund,Bundesliga,17,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
Bingourou Kamara,SEN,GK,Montpellier,Ligue 1,25,1996,5,408,82,11.9,4.5,4,90,4,1,48,24,0.20,5,11,-6,-1.32,-1.59,5.0,10.3,-5.3,-1.17,-1.03
Boubacar Kamara,FRA,MF,Aston Villa,Premier League,22,1999,24,"1,777",74,52.0,19.7,21,83,14,3,14,0,1.63,28,30,-2,-0.10,-0.48,24.2,33.1,-8.9,-0.45,-0.81
Wabo Kamdem,FRA,MF,Clermont Foot,Ligue 1,19,2002,0,,,,,0,,0,0,,11,,,,,,,,,,,
Dimitrije Kamenović,SRB,DF,Lazio,Serie A,22,2000,0,,,,,0,,0,0,,13,,,,,,,,,,,
Jakub Kamiński,POL,"FW,DF",Wolfsburg,Bundesliga,20,2002,31,"2,058",66,67.3,22.9,25,76,5,6,25,2,1.48,47,27,+20,+0.87,+1.86,37.6,33.3,+4.4,+0.19,+0.58
Marcin Kamiński,POL,DF,Schalke 04,Bundesliga,30,1992,8,632,79,20.7,7.0,7,90,7,1,2,10,1.50,13,22,-9,-1.28,-0.28,8.9,18.2,-9.2,-1.31,-1.00
Kevin Kampl,SVN,MF,RB Leipzig,Bundesliga,31,1990,30,"1,372",46,44.8,15.2,16,69,5,14,20,3,2.03,28,20,+8,+0.52,-0.27,28.3,16.2,+12.1,+0.80,+0.09
Nordine Kandil,FRA,"MF,FW",Strasbourg,Ligue 1,20,2001,7,101,14,3.0,1.1,0,,0,7,14,4,0.14,2,1,+1,+0.89,+1.14,1.7,2.0,-0.3,-0.23,-0.05
Harry Kane,ENG,FW,Tottenham,Premier League,29,1993,38,"3,405",90,99.6,37.8,38,90,35,0,,0,1.58,70,62,+8,+0.21,+6.21,56.8,49.4,+7.5,+0.20,+0.50
Lee Kang-in,KOR,"MF,FW",Mallorca,La Liga,21,2001,36,"2,823",78,82.5,31.4,33,83,12,3,29,0,1.31,32,32,0,0.00,+0.90,29.5,34.1,-4.6,-0.15,+0.86
Wilfried Kanga,CIV,FW,Hertha BSC,Bundesliga,24,1998,23,"1,417",62,46.3,15.7,15,80,4,8,28,1,0.65,17,24,-7,-0.44,+0.65,16.7,24.1,-7.4,-0.47,+0.25
N'Golo Kanté,FRA,MF,Chelsea,Premier League,31,1991,7,518,74,15.1,5.8,6,81,3,1,34,1,1.14,5,7,-2,-0.35,-0.13,8.0,4.9,+3.1,+0.54,+0.73
Kenan Karaman,TUR,FW,Schalke 04,Bundesliga,28,1994,21,976,46,31.9,10.8,10,76,4,11,20,5,1.05,12,28,-16,-1.48,-0.61,12.0,21.4,-9.4,-0.87,-0.52
Yann Karamoh,FRA,"MF,FW",Torino,Serie A,24,1998,21,716,34,20.9,8.0,7,63,0,14,19,9,1.24,9,8,+1,+0.13,+0.13,11.8,6.9,+4.9,+0.62,+0.72
Atakan Karazor,,MF,Stuttgart,Bundesliga,25,1996,29,"1,962",68,64.1,21.8,22,86,16,7,11,3,1.03,29,36,-7,-0.32,+0.09,28.7,29.5,-0.8,-0.04,-0.29
Ayman Kari,FRA,"MF,DF",Lorient,Ligue 1,17,2004,5,96,19,2.8,1.1,0,,0,5,19,7,2.00,2,2,0,0.00,+0.03,3.1,1.5,+1.6,+1.53,+1.94
Ayman Kari,FRA,MF,Paris S-G,Ligue 1,17,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,
Soudeysse Kari,FRA,MF,Nice,Ligue 1,20,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
Loris Karius,GER,GK,Newcastle Utd,Premier League,29,1993,0,,,,,0,,0,0,,8,,,,,,,,,,,
Jon Karrikaburu,ESP,FW,Real Sociedad,La Liga,19,2002,6,93,16,2.7,1.0,0,,0,6,16,11,1.00,0,3,-3,-2.90,-3.42,1.5,1.8,-0.3,-0.30,-0.85
Rick Karsdorp,NED,DF,Roma,Serie A,27,1995,13,711,55,20.8,7.9,8,73,2,5,26,3,1.54,10,8,+2,+0.25,-0.08,12.3,7.3,+5.0,+0.63,-0.05
Denso Kasius,NED,DF,Bologna,Serie A,19,2002,7,342,49,10.0,3.8,4,69,1,3,22,5,1.14,3,7,-4,-1.05,-1.29,3.9,6.8,-2.9,-0.77,-0.71
Thomas Kastanaras,GRE,"FW,DF",Stuttgart,Bundesliga,19,2003,4,72,18,2.4,0.8,1,45,0,3,9,12,0.25,0,3,-3,-3.75,-3.48,1.1,0.8,+0.3,+0.32,+0.26
Grigoris Kastanos,CYP,"MF,DF",Salernitana,Serie A,24,1998,28,"1,286",46,37.6,14.3,13,73,5,15,22,9,1.04,20,24,-4,-0.28,+0.14,13.1,27.7,-14.6,-1.02,-0.35
Daniel Katić,CRO,DF,Augsburg,Bundesliga,19,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,
Silas Katompa,COD,"FW,MF",Stuttgart,Bundesliga,23,1998,30,"1,992",66,65.1,22.1,23,78,6,7,27,0,1.10,30,31,-1,-0.05,+0.88,28.8,25.4,+3.4,+0.15,+0.24
Eiji Kawashima,JPN,GK,Strasbourg,Ligue 1,39,1983,0,,,,,0,,0,0,,11,,,,,,,,,,,
Michael Kayode,ITA,DF,Fiorentina,Serie A,18,2004,0,,,,,0,,0,0,,11,,,,,,,,,,,
Moise Kean,ITA,FW,Juventus,Serie A,22,2000,28,995,36,29.1,11.1,11,64,0,17,17,2,1.89,11,8,+3,+0.27,-0.47,14.2,10.8,+3.4,+0.31,-0.07
Michael Keane,ENG,DF,Everton,Premier League,29,1993,12,985,82,28.8,10.9,10,90,10,2,43,20,0.83,11,22,-11,-1.01,-0.56,14.0,23.0,-9.0,-0.82,-0.40
Neeskens Kebano,COD,FW,Fulham,Premier League,30,1992,17,764,45,22.3,8.5,9,74,1,8,13,3,1.47,13,10,+3,+0.35,+0.39,11.3,11.7,-0.4,-0.05,+0.53
Kévin Keben Biakolo,CMR,DF,Toulouse,Ligue 1,18,2004,11,362,33,10.6,4.0,4,68,2,7,13,8,0.82,1,8,-7,-1.74,-1.77,2.9,6.8,-3.9,-0.98,-0.96
Wajdi Kechrida,TUN,DF,Salernitana,Serie A,26,1995,0,,,,,0,,0,0,,2,,,,,,,,,,,
Thilo Kehrer,GER,DF,West Ham,Premier League,25,1996,27,"2,230",83,65.2,24.8,25,87,23,2,27,8,1.15,26,34,-8,-0.32,+0.06,31.9,31.6,+0.4,+0.02,+0.34
Check Keita,FRA,DF,Reims,Ligue 1,19,2003,9,682,76,19.9,7.6,8,81,2,1,31,13,1.89,9,6,+3,+0.40,+0.49,13.5,9.2,+4.3,+0.57,+0.42
Naby Keïta,GUI,MF,Liverpool,Premier League,27,1995,8,293,37,8.6,3.3,3,57,0,5,24,2,1.38,2,4,-2,-0.61,-1.48,4.9,3.7,+1.2,+0.37,-0.19
Yannik Keitel,GER,MF,Freiburg,Bundesliga,22,2000,22,682,31,22.3,7.6,8,70,2,14,9,9,1.86,13,9,+4,+0.53,+0.41,11.8,9.5,+2.3,+0.31,+0.43
Caoimhín Kelleher,IRL,GK,Liverpool,Premier League,23,1998,1,90,90,2.6,1.0,1,90,1,0,,28,1.00,4,4,0,0.00,-0.76,4.0,1.8,+2.2,+2.17,+1.67
Lloyd Kelly,ENG,DF,Bournemouth,Premier League,23,1998,23,"2,040",89,59.6,22.7,23,89,22,0,,0,1.13,19,38,-19,-0.84,+0.14,22.0,36.1,-14.1,-0.62,+0.11
Aljoscha Kemlein,GER,MF,Union Berlin,Bundesliga,17,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,
Marc-Oliver Kempf,GER,DF,Hertha BSC,Bundesliga,27,1995,31,"2,709",87,88.5,30.1,31,87,27,0,,0,0.90,40,62,-22,-0.73,+0.55,37.0,52.2,-15.2,-0.50,+0.87
Kenedy,BRA,"FW,DF",Valladolid,La Liga,26,1996,12,275,23,8.0,3.1,2,43,0,10,19,5,0.50,2,9,-7,-2.29,-1.63,4.1,7.7,-3.5,-1.16,-0.50
Jonjoe Kenny,ENG,DF,Hertha BSC,Bundesliga,25,1997,29,"2,244",77,73.3,24.9,25,87,22,4,18,4,0.90,29,44,-15,-0.60,+0.72,27.3,45.5,-18.2,-0.73,-0.47
Dimitrios Keramitsis,GRE,DF,Roma,Serie A,18,2004,0,,,,,0,,0,0,,9,,,,,,,,,,,
Franck Kessié,CIV,MF,Barcelona,La Liga,25,1996,28,990,35,28.9,11.0,7,66,1,21,25,7,2.14,16,7,+9,+0.82,-0.70,18.3,12.1,+6.2,+0.57,-0.77
Saîf-Eddine Khaoui,TUN,MF,Clermont Foot,Ligue 1,27,1995,34,"2,027",60,59.3,22.5,23,79,5,11,20,1,1.56,23,25,-2,-0.09,+0.04,26.6,33.0,-6.4,-0.28,0.00
Wahbi Khazri,TUN,"FW,MF",Montpellier,Ligue 1,31,1991,27,"1,635",61,47.8,18.2,20,72,5,7,29,2,1.33,30,28,+2,+0.11,+0.06,23.6,28.1,-4.4,-0.24,+0.03
Rani Khedira,GER,MF,Union Berlin,Bundesliga,28,1994,33,"2,882",87,94.2,32.0,33,87,28,0,,0,1.88,49,32,+17,+0.53,+2.55,34.4,39.5,-5.1,-0.16,-0.37
Anthony Khelifa,FRA,DF,Ajaccio,Ligue 1,16,2005,2,10,5,0.3,0.1,0,,0,2,5,8,0.00,0,1,-1,-9.00,-7.68,0.1,0.1,0.0,-0.42,+0.05
Joel Kiala,ANG,DF,Hertha BSC,Bundesliga,18,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
Kiké,ESP,FW,Osasuna,La Liga,32,1989,35,"1,021",29,29.9,11.3,7,78,2,28,17,2,1.26,8,18,-10,-0.88,-1.07,12.2,17.6,-5.4,-0.48,-0.46
Kikín,ESP,DF,Cádiz,La Liga,19,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,
Luca Kilian,GER,DF,Köln,Bundesliga,22,1999,16,"1,123",70,36.7,12.5,13,84,11,3,9,6,1.50,21,24,-3,-0.24,-0.15,20.3,18.3,+2.0,+0.16,+0.01
Max Kilman,ENG,DF,Wolves,Premier League,25,1997,37,"3,307",89,96.7,36.7,37,89,36,0,,1,1.08,30,56,-26,-0.71,+0.09,35.1,57.1,-22.0,-0.60,+0.26
Joshua Kimmich,GER,MF,Bayern Munich,Bundesliga,27,1995,33,"2,809",85,91.8,31.2,32,86,27,1,45,0,2.06,85,36,+49,+1.57,-0.22,68.4,35.1,+33.3,+1.07,-0.55
Presnel Kimpembe,FRA,DF,Paris S-G,Ligue 1,26,1995,11,730,66,21.3,8.1,9,78,7,2,14,0,2.55,30,9,+21,+2.59,+1.65,21.6,9.6,+12.0,+1.49,+0.89
Jakub Kiwior,POL,DF,Arsenal,Premier League,22,2000,7,427,61,12.5,4.7,5,82,3,2,8,11,1.86,10,6,+4,+0.84,-0.39,6.6,6.5,+0.1,+0.02,-0.87
Jakub Kiwior,POL,DF,Spezia,Serie A,22,2000,17,"1,443",85,42.2,16.0,17,85,13,0,,1,0.88,16,27,-11,-0.69,+0.22,15.3,26.6,-11.3,-0.71,-0.40
Simon Kjær,DEN,DF,Milan,Serie A,33,1989,17,"1,007",59,29.4,11.2,12,74,4,5,24,16,1.82,12,7,+5,+0.45,-0.15,13.0,12.3,+0.7,+0.06,-0.58
Kristoffer Klaesson,NOR,GK,Leeds United,Premier League,21,2000,0,,,,,0,,0,0,,11,,,,,,,,,,,
Daniel Klein,GER,GK,Augsburg,Bundesliga,21,2001,0,,,,,0,,0,0,,19,,,,,,,,,,,
Pascal Klemens,GER,DF,Hertha BSC,Bundesliga,17,2005,1,90,90,2.9,1.0,1,90,1,0,,4,3.00,2,1,+1,+1.00,+1.85,2.1,3.4,-1.3,-1.33,-0.75
Mateusz Klich,POL,"MF,FW",Leeds United,Premier League,32,1990,14,280,20,8.2,3.1,0,,0,14,20,2,0.79,5,5,0,0.00,+0.86,6.3,4.5,+1.8,+0.57,+1.19
Mateo Klimowicz,GER,"FW,MF",Stuttgart,Bundesliga,22,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
Niklas Klinger,GER,GK,Wolfsburg,Bundesliga,26,1995,0,,,,,0,,0,0,,1,,,,,,,,,,,
Lukas Klostermann,GER,DF,RB Leipzig,Bundesliga,26,1996,15,907,60,29.6,10.1,10,86,8,5,9,6,2.00,14,9,+5,+0.50,-0.26,17.3,8.7,+8.6,+0.86,+0.15
Justin Kluivert,NED,"FW,MF",Valencia,La Liga,23,1999,26,"1,447",56,42.3,16.1,15,78,3,11,25,1,1.00,22,21,+1,+0.06,+0.24,26.6,19.0,+7.6,+0.47,+0.55
Ansgar Knauff,GER,DF,Eint Frankfurt,Bundesliga,20,2002,24,"1,286",54,42.0,14.3,14,72,5,10,28,6,1.38,20,26,-6,-0.42,-1.03,16.6,21.1,-4.4,-0.31,-0.97
Ben Knight,ENG,MF,Manchester City,Premier League,20,2002,0,,,,,0,,0,0,,4,,,,,,,,,,,
Robin Knoche,GER,DF,Union Berlin,Bundesliga,30,1992,32,"2,873",90,93.9,31.9,32,90,31,0,,1,1.94,49,32,+17,+0.53,+2.46,35.0,39.1,-4.2,-0.13,+0.14
Matthias Köbbing,GER,GK,Köln,Bundesliga,25,1997,0,,,,,0,,0,0,,3,,,,,,,,,,,
Gregor Kobel,SUI,GK,Dortmund,Bundesliga,24,1997,27,"2,430",90,79.4,27.0,27,90,27,0,,2,2.22,68,32,+36,+1.33,+0.90,58.2,33.3,+24.9,+0.92,+0.49
Robin Koch,GER,DF,Leeds United,Premier League,26,1996,36,"3,175",88,92.8,35.3,36,88,33,0,,1,0.86,46,74,-28,-0.79,-0.06,44.9,63.6,-18.7,-0.53,-0.13
Samuel Koeberlé,FRA,MF,Reims,Ligue 1,17,2004,1,3,3,0.1,0.0,0,,0,1,3,14,0.00,0,0,0,0.00,0.00,0.0,0.9,-0.9,-25.83,-26.09
Leon Köhl,GER,MF,Leverkusen,Bundesliga,18,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
Rudy Kohon,FRA,DF,Troyes,Ligue 1,18,2004,1,64,64,1.9,0.7,0,,0,1,64,4,0.00,0,2,-2,-2.81,-1.90,0.1,0.9,-0.8,-1.19,-0.17
Dominik Kohr,GER,MF,Mainz 05,Bundesliga,28,1994,30,"2,292",76,74.9,25.5,27,83,21,3,18,1,1.43,39,38,+1,+0.04,+0.27,34.8,39.1,-4.3,-0.17,+0.09
Koba Koindredi,FRA,MF,Valencia,La Liga,20,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,
