Player,Nation,Pos,Squad,Comp,Age,Born,MP,Min,Min/MP,Min%,90s,Starts,Min/Start,MatchesCompleted,Subs,Min/Sub,unusedSub,PointsPerMatch,onGoalScored,onGoalAgainst,+/-,+/-/90,On-Off,onPitchxG,onPitchxGA,xG+/-,xG+/-/90,xGOn-Off
Carlens Arcus,HAI,DF,Angers,Ligue 1,28-130,1996,10,740,74,82.2,8.2,9,77,3,1,46,0,1.00,9,13,-4,-0.49,+0.08,8.1,12.6,-4.5,-0.54,-0.24
Alphonse Areola,FRA,GK,West Ham,Premier League,31-252,1993,8,675,84,75.0,7.5,8,84,7,0,,1,1.00,11,14,-3,-0.40,+0.80,10.6,11.6,-1.0,-0.13,+0.73
Adu Ares,ESP,FW,Athletic Club,La Liga,23-024,2001,1,19,19,1.8,0.2,0,,0,1,19,2,0.00,0,1,-1,-4.74,-5.33,0.1,0.3,-0.2,-0.73,-1.16
Jesús Areso,ESP,DF,Osasuna,La Liga,25-126,1999,11,972,88,90.0,10.8,11,88,9,0,,1,1.91,16,11,+5,+0.46,+3.80,13.6,11.7,+1.9,+0.18,+2.36
David Argüelles,ESP,MF,Getafe,La Liga,22-309,2002,1,7,7,0.6,0.1,0,,0,1,7,6,1.00,1,0,+1,+12.86,+13.11,1.4,0.0,+1.4,+17.47,+17.43
Joe Aribo,NGA,MF,Southampton,Premier League,28-107,1996,9,527,59,58.6,5.9,5,81,2,4,31,1,0.44,5,12,-7,-1.20,+0.01,6.4,14.5,-8.1,-1.38,-0.93
Adam Armstrong,ENG,"FW,MF",Southampton,Premier League,27-269,1997,7,366,52,40.7,4.1,4,74,2,3,24,3,0.57,1,5,-4,-0.98,+0.36,4.1,8.0,-3.9,-0.96,+0.06
Harrison Armstrong,ENG,MF,Everton,Premier League,17-291,2007,1,1,1,0.1,0.0,0,,0,1,1,9,0.00,0,0,0,0.00,+0.70,0.0,0.0,0.0,0.00,+0.43
José Arnaiz,ESP,FW,Osasuna,La Liga,29-204,1995,2,18,9,1.7,0.2,0,,0,2,9,8,0.00,0,1,-1,-5.00,-5.17,0.3,0.2,+0.1,+0.39,+0.46
Hákon Arnar Haraldsson,ISL,MF,Lille,Ligue 1,21-209,2003,3,168,56,18.7,1.9,2,61,0,1,47,0,2.00,3,2,+1,+0.54,-0.20,3.0,2.4,+0.6,+0.30,-0.11
Marko Arnautović,AUT,FW,Inter,Serie A,35-200,1989,3,40,13,4.0,0.4,0,,0,3,13,8,2.33,1,1,0,0.00,-1.14,1.7,0.4,+1.4,+3.06,+2.47
Maximilian Arnold,GER,MF,Wolfsburg,Bundesliga,30-162,1994,8,666,83,82.2,7.4,8,83,6,0,,0,1.00,15,12,+3,+0.41,+2.91,11.3,12.0,-0.7,-0.09,+0.59
Jann-Fiete Arp,GER,FW,Holstein Kiel,Bundesliga,24-304,2000,8,275,34,34.0,3.1,1,87,0,7,27,0,0.25,6,6,0,0.00,+2.02,4.4,5.8,-1.4,-0.45,+0.38
Kepa Arrizabalaga,ESP,GK,Bournemouth,Premier League,30-033,1994,5,450,90,50.0,5.0,5,90,5,0,,0,1.80,8,7,+1,+0.20,+0.20,8.7,5.9,+2.8,+0.57,+0.47
Arthur,BRA,DF,Leverkusen,Bundesliga,21-233,2003,1,5,5,0.6,0.1,0,,0,1,5,5,0.00,0,0,0,0.00,-0.56,0.3,0.0,+0.3,+5.57,+4.63
Takuma Asano,JPN,FW,Mallorca,La Liga,29-361,1994,6,319,53,29.5,3.5,4,66,0,2,27,0,1.33,3,3,0,0.00,-0.12,2.5,2.4,0.0,+0.01,-0.33
Marco Asensio,ESP,"FW,MF",Paris S-G,Ligue 1,28-289,1996,8,418,52,46.4,4.6,6,65,0,2,13,0,2.75,12,3,+9,+1.94,-0.30,15.5,4.0,+11.4,+2.46,+1.03
Kristjan Asllani,ALB,MF,Inter,Serie A,22-241,2002,5,145,29,14.6,1.6,1,73,0,4,18,4,1.60,0,2,-2,-1.24,-2.73,1.9,2.9,-1.0,-0.62,-1.54
Iago Aspas,ESP,"FW,MF",Celta Vigo,La Liga,37-096,1987,11,811,74,75.1,9.0,9,85,6,2,24,0,1.45,15,13,+2,+0.22,+1.56,13.6,8.9,+4.8,+0.53,+1.01
Yaser Asprilla,COL,"FW,MF",Girona,La Liga,20-352,2003,6,340,57,31.5,3.8,3,84,1,3,29,1,1.67,5,4,+1,+0.26,+0.63,5.9,4.8,+1.1,+0.28,+0.05
Lorenz Assignon,TOG,"DF,MF",Rennes,Ligue 1,24-136,2000,9,457,51,50.8,5.1,5,73,2,4,23,0,1.11,7,7,0,0.00,+0.61,6.0,6.6,-0.6,-0.12,-0.02
Dehmaine Assoumani,FRA,"MF,FW",Nantes,Ligue 1,19-202,2005,5,34,7,3.8,0.4,0,,0,5,7,3,0.60,0,1,-1,-2.65,-2.54,0.8,0.6,+0.3,+0.69,+0.94
Ander Astralaga,ESP,GK,Barcelona,La Liga,20-247,2004,0,,,,,0,,0,0,,9,,,,,,,,,,,
Valentin Atangana Edoa,FRA,MF,Reims,Ligue 1,19-072,2005,10,856,86,95.1,9.5,10,86,6,0,,0,1.40,15,14,+1,+0.11,+0.11,11.4,14.7,-3.3,-0.35,+0.50
Arthur Atta,FRA,MF,Udinese,Serie A,21-296,2003,2,30,15,3.0,0.3,0,,0,2,15,2,1.50,1,0,+1,+3.00,+3.28,0.4,0.5,-0.1,-0.33,+0.25
Noah Atubolu,GER,GK,Freiburg,Bundesliga,22-164,2002,7,630,90,77.8,7.0,7,90,7,0,,1,1.86,10,8,+2,+0.29,+0.29,10.5,6.5,+4.0,+0.57,-0.05
Emil Audero,ITA,GK,Como,Serie A,27-292,1997,7,630,90,63.6,7.0,7,90,7,0,,4,1.14,11,16,-5,-0.71,+0.54,8.6,10.5,-1.9,-0.28,-0.29
Tommaso Augello,ITA,DF,Cagliari,Serie A,30-067,1994,11,737,67,74.4,8.2,9,77,4,2,23,0,0.82,7,14,-7,-0.85,+0.21,8.6,12.7,-4.1,-0.50,-0.39
Carlos Augusto,BRA,DF,Inter,Serie A,25-303,1999,6,190,32,19.2,2.1,1,90,1,5,20,2,1.83,2,4,-2,-0.95,-2.52,4.2,2.7,+1.5,+0.71,+0.03
Yann Aurel Bisseck,GER,DF,Inter,Serie A,23-342,2000,7,384,55,38.8,4.3,4,79,3,3,23,4,2.43,10,7,+3,+0.70,-0.63,7.3,4.6,+2.7,+0.64,-0.09
Brandon Austin,ENG,GK,Tottenham,Premier League,25-302,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,
Ezequiel Ávila,ARG,FW,Betis,La Liga,30-273,1994,10,376,38,34.8,4.2,4,62,0,6,21,2,1.60,3,4,-1,-0.24,-0.62,5.2,6.0,-0.7,-0.18,-0.69
Taiwo Awoniyi,NGA,FW,Nott'ham Forest,Premier League,27-085,1997,7,109,16,12.1,1.2,1,45,0,6,11,3,2.00,0,1,-1,-0.83,-1.74,1.7,1.0,+0.6,+0.51,+0.12
Yasin Ayari,SWE,MF,Brighton,Premier League,21-030,2003,8,447,56,49.7,5.0,4,84,2,4,28,1,1.50,6,5,+1,+0.20,-0.20,7.1,7.3,-0.1,-0.03,+0.35
Florian Ayé,FRA,FW,Auxerre,Ligue 1,27-291,1997,9,299,33,33.2,3.3,3,68,0,6,16,1,1.11,6,6,0,0.00,+0.15,5.1,6.7,-1.6,-0.48,-0.40
André Ayew,GHA,FW,Le Havre,Ligue 1,34-324,1989,3,205,68,22.8,2.3,2,90,2,1,25,0,1.00,1,3,-2,-0.88,+0.42,2.7,3.8,-1.1,-0.49,+0.18
Jordan Ayew,GHA,"FW,MF",Crystal Palace,Premier League,33-055,1991,1,21,21,2.3,0.2,0,,0,1,21,0,0.00,0,1,-1,-4.29,-3.88,0.7,1.0,-0.2,-0.99,-0.80
Jordan Ayew,GHA,"FW,MF",Leicester City,Premier League,33-055,1991,9,410,46,45.6,4.6,4,82,1,5,17,0,1.00,7,7,0,0.00,+0.73,5.3,7.6,-2.3,-0.50,+0.71
Neil El Aynaoui,FRA,MF,Lens,Ligue 1,23-126,2001,3,42,14,4.7,0.5,0,,0,3,14,1,0.33,0,2,-2,-4.29,-4.71,0.6,1.6,-1.0,-2.21,-2.51
Ayman Azhil,MAR,MF,Dortmund,Bundesliga,23-209,2001,1,24,24,3.0,0.3,0,,0,1,24,0,3.00,0,0,0,0.00,-0.23,0.5,0.3,+0.1,+0.53,+0.11
Adam Aznou,MAR,DF,Bayern Munich,Bundesliga,18-156,2006,1,11,11,1.4,0.1,0,,0,1,11,3,3.00,0,0,0,0.00,-2.82,0.2,0.0,+0.2,+1.50,-0.22
César Azpilicueta,ESP,DF,Atlético Madrid,La Liga,35-069,1989,5,390,78,36.1,4.3,5,78,3,0,,1,1.80,7,3,+4,+0.92,+0.01,7.4,3.6,+3.8,+0.88,+0.18
Paulo Azzi,BRA,DF,Cagliari,Serie A,30-113,1994,6,426,71,43.0,4.7,5,79,3,1,31,5,0.33,1,5,-4,-0.85,+0.11,5.8,5.9,-0.1,-0.02,+0.65
Papa Ba,ESP,MF,Girona,La Liga,20-054,2004,1,48,48,4.4,0.5,0,,0,1,48,1,0.00,0,0,0,0.00,+0.17,0.2,0.5,-0.3,-0.60,-0.89
Shavy Babicka,GAB,"MF,FW",Toulouse,Ligue 1,24-157,2000,9,375,42,41.7,4.2,3,79,1,6,23,0,1.22,7,5,+2,+0.48,+0.82,7.9,3.7,+4.2,+1.00,+0.61
Mio Backhaus,GER,GK,Werder Bremen,Bundesliga,20-203,2004,0,,,,,0,,0,0,,8,,,,,,,,,,,
Aliou Badara Baldé,GUI,"MF,FW",Bochum,Bundesliga,21-329,2002,5,91,18,11.2,1.0,0,,0,5,18,1,0.00,0,3,-3,-2.97,-0.84,0.9,4.5,-3.6,-3.56,-2.49
Loïc Bade,FRA,DF,Sevilla,La Liga,24-208,2000,9,741,82,68.6,8.2,8,90,8,1,21,1,1.22,9,11,-2,-0.24,+0.55,9.3,12.1,-2.8,-0.34,-0.34
Milan Badelj,CRO,MF,Genoa,Serie A,35-254,1989,9,583,65,58.9,6.5,8,69,1,1,29,1,0.89,3,8,-5,-0.77,+1.00,6.1,8.9,-2.9,-0.44,+0.72
Benoît Badiashile,FRA,DF,Chelsea,Premier League,23-224,2001,1,38,38,4.2,0.4,0,,0,1,38,5,0.00,0,0,0,0.00,-0.84,0.4,0.1,+0.3,+0.82,+0.38
Alex Baena,ESP,"MF,FW",Villarreal,La Liga,23-108,2001,10,742,74,74.9,8.2,9,77,2,1,45,0,2.00,17,14,+3,+0.36,+1.09,14.7,9.2,+5.5,+0.67,+1.51
Nicola Bagnolini,ITA,GK,Bologna,Serie A,20-236,2004,0,,,,,0,,0,0,,9,,,,,,,,,,,
Leon Bailey,JAM,"FW,MF",Aston Villa,Premier League,27-088,1997,9,439,49,48.8,4.9,6,61,1,3,25,0,1.67,9,7,+2,+0.41,+0.41,7.2,4.8,+2.4,+0.49,+0.24
Eric Bailly,CIV,DF,Villarreal,La Liga,30-207,1994,8,534,67,53.9,5.9,6,76,3,2,39,1,1.75,11,13,-2,-0.34,-0.93,11.1,8.5,+2.5,+0.43,+0.30
Theo Bair,CAN,FW,Auxerre,Ligue 1,25-070,1999,9,315,35,35.0,3.5,4,56,0,5,18,1,1.44,6,5,+1,+0.29,+0.59,5.6,5.3,+0.3,+0.08,+0.46
Cédric Bakambu,COD,FW,Betis,La Liga,33-208,1991,6,214,36,19.8,2.4,2,60,0,4,24,2,1.33,1,2,-1,-0.42,-0.73,4.2,3.5,+0.7,+0.31,+0.04
Mitchel Bakker,NED,MF,Atalanta,Serie A,24-138,2000,1,22,22,2.2,0.2,0,,0,1,22,0,3.00,0,0,0,0.00,-1.39,0.2,0.6,-0.4,-1.67,-2.67
Mitchel Bakker,NED,"DF,FW",Lille,Ligue 1,24-138,2000,6,113,19,12.6,1.3,1,29,0,5,17,0,1.50,3,1,+2,+1.59,+1.02,3.7,1.6,+2.1,+1.68,+1.48
Darryl Bakola,FRA,MF,Marseille,Ligue 1,16-341,2007,0,,,,,0,,0,0,,4,,,,,,,,,,,
Ridle Baku,GER,"FW,MF",Wolfsburg,Bundesliga,26-211,1998,9,631,70,77.9,7.0,8,76,3,1,26,0,1.00,11,12,-1,-0.14,-0.14,10.7,11.3,-0.6,-0.08,+0.51
Dilane Bakwa,FRA,"DF,FW",Strasbourg,Ligue 1,22-071,2002,10,863,86,95.9,9.6,10,86,6,0,,0,1.30,18,18,0,0.00,0.00,15.5,16.9,-1.4,-0.15,-1.65
Tommaso Baldanzi,ITA,"MF,DF",Roma,Serie A,21-227,2003,11,315,29,31.8,3.5,1,78,0,10,24,0,1.18,5,4,+1,+0.29,+0.69,5.7,3.5,+2.2,+0.62,+0.97
Alejandro Balde,ESP,DF,Barcelona,La Liga,21-018,2003,11,816,74,75.6,9.1,9,85,5,2,24,1,2.73,33,7,+26,+2.87,+1.84,24.6,9.1,+15.5,+1.71,+1.11
Carlos Baleba,CMR,MF,Brighton,Premier League,20-307,2004,8,572,72,63.6,6.4,7,79,3,1,18,2,1.63,11,8,+3,+0.47,+0.47,9.7,11.3,-1.6,-0.26,-0.14
Leonardo Balerdi,ARG,DF,Marseille,Ligue 1,25-284,1999,7,544,78,60.4,6.0,7,78,6,0,,1,2.00,15,8,+7,+1.16,+0.15,10.9,8.7,+2.2,+0.37,+1.47
Iván Balliu,ALB,DF,Rayo Vallecano,La Liga,32-309,1992,10,593,59,59.9,6.6,6,90,6,4,13,1,1.30,5,7,-2,-0.30,-1.21,5.4,10.1,-4.8,-0.72,-1.46
Botond Balogh,HUN,DF,Parma,Serie A,22-152,2002,11,939,85,94.8,10.4,11,85,8,0,,0,0.82,12,13,-1,-0.10,+3.43,13.7,15.3,-1.6,-0.15,+0.04
Folarin Balogun,USA,FW,Monaco,Ligue 1,23-125,2001,6,402,67,44.7,4.5,5,75,2,1,27,1,2.67,9,3,+6,+1.34,+0.98,9.2,3.6,+5.6,+1.26,+0.53
Mario Balotelli,ITA,FW,Genoa,Serie A,34-085,1990,1,5,5,0.5,0.1,0,,0,1,5,0,3.00,0,0,0,0.00,+1.19,0.0,0.1,-0.1,-2.24,-1.51
Abdoulaye Bamba,CIV,DF,Angers,Ligue 1,34-194,1990,4,250,63,27.8,2.8,3,81,1,1,8,6,0.25,1,5,-4,-1.44,-1.30,2.1,4.3,-2.2,-0.78,-0.39
Jonathan Bamba,CIV,FW,Celta Vigo,La Liga,28-224,1996,7,477,68,44.2,5.3,6,75,2,1,26,3,1.29,6,11,-5,-0.94,-1.39,7.7,6.7,+1.0,+0.20,-0.14
Mohamed Bamba,CIV,MF,Reims,Ligue 1,20-028,2004,1,1,1,0.1,0.0,0,,0,1,1,2,0.00,0,0,0,0.00,-0.10,0.0,0.0,0.0,0.00,+0.38
Samuel Bamba,GER,"FW,MF",Bochum,Bundesliga,20-266,2004,2,9,5,1.1,0.1,0,,0,2,5,4,0.00,0,0,0,0.00,+2.25,0.2,0.0,+0.1,+1.41,+2.79
Lameck Banda,ZAM,"FW,MF",Lecce,Serie A,23-281,2001,9,481,53,48.6,5.3,5,67,0,4,37,0,0.78,2,8,-6,-1.12,+0.65,5.8,9.8,-3.9,-0.74,-0.29
Daniel Bandeira,POR,MF,Hellas Verona,Serie A,24-208,2000,8,297,37,30.0,3.3,3,74,1,5,15,3,0.75,5,7,-2,-0.61,+0.17,2.0,5.9,-3.9,-1.19,-0.89
Mamady Bangré,BFA,MF,Toulouse,Ligue 1,23-143,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,
Mattia Bani,ITA,DF,Genoa,Serie A,30-331,1993,5,359,72,36.3,4.0,5,72,3,0,,0,0.80,2,8,-6,-1.50,-0.51,3.3,7.6,-4.3,-1.08,-0.53
Noahkai Banks,USA,DF,Augsburg,Bundesliga,17-340,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,
Scott Banks,SCO,"FW,MF",St. Pauli,Bundesliga,23-040,2001,5,56,11,6.9,0.6,0,,0,5,11,2,1.00,1,1,0,0.00,+0.48,0.5,0.6,-0.1,-0.13,+0.36
Antonín Barák,CZE,MF,Fiorentina,Serie A,29-338,1994,1,54,54,5.5,0.6,1,54,0,0,,1,1.00,0,0,0,0.00,-1.25,0.8,0.2,+0.6,+0.93,+0.36
Federico Barba,ITA,DF,Como,Serie A,31-065,1993,4,247,62,24.9,2.7,3,80,2,1,6,4,0.25,1,6,-5,-1.82,-1.22,2.0,2.6,-0.6,-0.23,-0.07
Hugo Barbet,FRA,GK,Nantes,Ligue 1,22-349,2001,0,,,,,0,,0,0,,4,,,,,,,,,,,
Valentín Barco,ARG,DF,Brighton,Premier League,20-105,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
Valentín Barco,ARG,"DF,FW",Sevilla,La Liga,20-105,2004,6,278,46,25.7,3.1,3,75,1,3,18,3,1.67,3,4,-1,-0.32,+0.13,4.2,4.4,-0.2,-0.06,+0.23
Bradley Barcola,FRA,FW,Paris S-G,Ligue 1,22-064,2002,10,701,70,77.9,7.8,9,76,3,1,20,0,2.60,23,4,+19,+2.44,+1.53,21.6,5.4,+16.2,+2.09,+0.78
Melvin Bard,FRA,"MF,DF",Nice,Ligue 1,23-365,2000,5,422,84,46.9,4.7,5,84,3,0,,1,2.00,13,5,+8,+1.71,+1.33,9.5,3.7,+5.8,+1.23,+1.23
Nicolò Barella,ITA,MF,Inter,Serie A,27-272,1997,8,651,81,65.8,7.2,8,81,4,0,,1,2.13,18,7,+11,+1.52,+1.26,12.5,8.4,+4.1,+0.56,-0.37
Gabriel Bares,SUI,MF,Montpellier,Ligue 1,24-068,2000,3,37,12,4.1,0.4,0,,0,3,12,7,0.00,1,1,0,0.00,+2.29,0.2,1.7,-1.5,-3.60,-2.39
Kike Barja,ESP,"FW,MF",Osasuna,La Liga,27-218,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,
Ross Barkley,ENG,MF,Aston Villa,Premier League,30-336,1993,8,277,35,30.8,3.1,1,90,1,7,27,1,1.88,7,3,+4,+1.30,+1.59,5.0,1.9,+3.1,+1.02,+0.94
Aymen Barkok,MAR,MF,Mainz 05,Bundesliga,26-168,1998,4,73,18,9.0,0.8,0,,0,4,18,3,1.00,2,3,-1,-1.23,-1.23,1.2,2.4,-1.2,-1.48,-1.12
Harvey Barnes,ENG,FW,Newcastle Utd,Premier League,26-332,1997,10,484,48,53.8,5.4,5,71,1,5,26,0,1.50,7,7,0,0.00,0.00,10.0,8.1,+1.9,+0.36,+0.64
Leonardo Baroncelli,ITA,DF,Fiorentina,Serie A,19-084,2005,0,,,,,0,,0,0,,4,,,,,,,,,,,
Enzo Barrenechea,ARG,MF,Valencia,La Liga,23-167,2001,7,342,49,34.5,3.8,4,66,0,3,26,1,0.86,4,6,-2,-0.53,+0.45,3.7,4.8,-1.1,-0.29,+0.93
Ander Barrenetxea,ESP,MF,Real Sociedad,La Liga,22-314,2001,8,407,51,37.7,4.5,4,66,0,4,36,1,1.00,4,5,-1,-0.22,-0.35,6.3,3.7,+2.5,+0.56,+0.65
Pablo Barrios,ESP,MF,Atlético Madrid,La Liga,21-143,2003,7,540,77,50.0,6.0,6,83,5,1,45,0,2.14,11,4,+7,+1.17,+0.50,10.8,3.2,+7.6,+1.27,+1.01
Thierno Barry,FRA,FW,Villarreal,La Liga,22-015,2002,10,695,70,70.2,7.7,7,87,6,3,29,0,2.00,14,11,+3,+0.39,+1.00,11.2,9.8,+1.4,+0.19,-0.35
Davide Bartesaghi,ITA,DF,Milan,Serie A,18-312,2005,1,5,5,0.6,0.1,0,,0,1,5,4,3.00,0,0,0,0.00,-0.60,0.1,0.0,+0.1,+1.08,+0.36
Marc Bartra,ESP,DF,Betis,La Liga,33-295,1991,5,440,88,40.7,4.9,5,88,2,0,,1,1.80,5,3,+2,+0.41,+0.41,7.5,8.2,-0.6,-0.13,-0.68
Federico Baschirotto,ITA,DF,Lecce,Serie A,28-046,1996,11,990,90,100.0,11.0,11,90,11,0,,0,0.73,4,20,-16,-1.45,,10.9,17.4,-6.5,-0.59,
Daniele Baselli,ITA,MF,Como,Serie A,32-238,1992,2,22,11,2.2,0.2,1,21,0,1,1,5,1.50,0,1,-1,-4.09,-3.25,0.0,0.2,-0.2,-0.71,-0.56
Calvin Bassey,NGA,DF,Fulham,Premier League,24-310,1999,10,900,90,100.0,10.0,10,90,10,0,,0,1.50,14,13,+1,+0.10,,15.1,11.1,+4.0,+0.40,
Aboubacar Bassinga,CIV,MF,Las Palmas,La Liga,19-115,2005,1,4,4,0.4,0.0,0,,0,1,4,2,1.00,0,0,0,0.00,+0.67,0.0,0.5,-0.5,-10.90,-10.15
Alessandro Bastoni,ITA,DF,Inter,Serie A,25-206,1999,10,769,77,77.7,8.5,10,77,3,0,,1,2.30,22,9,+13,+1.52,+1.93,15.1,9.8,+5.3,+0.62,-0.32
Augusto Batalla,ARG,GK,Rayo Vallecano,La Liga,28-189,1996,7,630,90,63.6,7.0,7,90,7,0,,3,1.71,8,5,+3,+0.43,+0.68,8.6,8.7,0.0,0.00,+0.38
Dylan Batubinsika,COD,DF,Saint-Étienne,Ligue 1,28-264,1996,10,774,77,86.0,8.6,8,90,8,2,27,0,1.00,9,20,-11,-1.28,+0.86,10.1,17.7,-7.5,-0.88,-0.19
Maximilian Bauer,GER,DF,Augsburg,Bundesliga,24-270,2000,7,439,63,54.2,4.9,5,81,4,2,17,2,1.43,7,11,-4,-0.82,-0.09,6.4,5.8,+0.5,+0.11,+0.67
Oliver Baumann,GER,GK,Hoffenheim,Bundesliga,34-156,1990,9,810,90,100.0,9.0,9,90,9,0,,0,0.89,13,19,-6,-0.67,,11.7,18.6,-6.9,-0.76,
Christoph Baumgartner,AUT,MF,RB Leipzig,Bundesliga,25-096,1999,9,291,32,35.9,3.2,3,71,1,6,13,0,2.22,4,2,+2,+0.62,-0.77,3.3,5.4,-2.1,-0.66,-1.28
Rafael Bauza,ESP,MF,Espanyol,La Liga,19-280,2005,1,61,61,5.6,0.7,1,61,0,0,,7,0.00,0,3,-3,-4.43,-3.72,0.4,1.6,-1.2,-1.80,-1.00
Altay Bayındır,TUR,GK,Manchester Utd,Premier League,26-205,1998,0,,,,,0,,0,0,,10,,,,,,,,,,,
Adrian Beck,GER,"FW,MF",Heidenheim,Bundesliga,27-149,1997,8,303,38,37.4,3.4,4,61,0,4,15,0,1.25,7,4,+3,+0.89,+1.42,5.6,4.0,+1.6,+0.46,+0.69
Sheraldo Becker,SUR,"FW,MF",Real Sociedad,La Liga,29-270,1995,11,539,49,49.9,6.0,6,75,2,5,17,0,1.09,3,5,-2,-0.33,-0.67,5.6,8.1,-2.5,-0.42,-1.14
Timo Becker,GER,DF,Holstein Kiel,Bundesliga,27-225,1997,9,765,85,94.4,8.5,9,85,8,0,,0,0.56,11,23,-12,-1.41,-1.41,10.0,16.4,-6.4,-0.75,-0.90
Jan Bednarek,POL,DF,Southampton,Premier League,28-207,1996,10,890,89,98.9,9.9,10,89,9,0,,0,0.40,7,19,-12,-1.21,-1.21,10.9,21.2,-10.3,-1.04,-3.96
Donny van de Beek,NED,MF,Girona,La Liga,27-201,1997,8,449,56,41.6,5.0,4,82,3,4,30,4,1.25,9,7,+2,+0.40,+0.97,6.7,7.0,-0.3,-0.06,-0.53
Asmir Begović,BIH,GK,Everton,Premier League,37-138,1987,0,,,,,0,,0,0,,4,,,,,,,,,,,
Kevin Behrens,GER,FW,Wolfsburg,Bundesliga,33-276,1991,5,81,16,10.0,0.9,0,,0,5,16,4,0.60,2,3,-1,-1.11,-1.11,2.1,2.1,0.0,+0.01,+0.23
Maximilian Beier,GER,"FW,MF",Dortmund,Bundesliga,22-019,2002,8,360,45,44.4,4.0,3,83,1,5,22,1,2.00,9,5,+4,+1.00,+1.40,6.9,4.3,+2.6,+0.65,+0.41
Reda Belahyane,MAR,MF,Hellas Verona,Serie A,20-157,2004,10,871,87,88.0,9.7,9,89,8,1,70,0,0.90,13,22,-9,-0.93,-1.69,10.0,15.1,-5.2,-0.54,+0.27
Luca Belardinelli,ITA,MF,Empoli,Serie A,23-236,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,
Haris Belkebla,ALG,MF,Angers,Ligue 1,30-282,1994,6,453,76,50.3,5.0,5,88,4,1,14,0,1.50,5,6,-1,-0.20,+0.61,4.0,8.1,-4.1,-0.83,-0.66
Yassin Belkhdim,FRA,MF,Angers,Ligue 1,22-265,2002,10,449,45,49.9,5.0,5,74,2,5,16,0,1.00,5,8,-3,-0.60,-0.20,5.9,8.4,-2.5,-0.49,+0.01
Stefan Bell,GER,DF,Mainz 05,Bundesliga,33-073,1991,4,254,64,31.4,2.8,2,68,1,2,60,4,0.75,2,4,-2,-0.71,-0.87,3.5,3.8,-0.3,-0.11,+0.51
Raoul Bellanova,ITA,DF,Torino,Serie A,24-172,2000,1,87,87,8.8,1.0,1,87,0,0,,0,1.00,2,0,+2,+2.07,+2.37,1.0,1.7,-0.7,-0.69,-0.37
Raoul Bellanova,ITA,DF,Atalanta,Serie A,24-172,2000,9,566,63,57.2,6.3,7,75,3,2,22,0,2.11,13,10,+3,+0.48,-2.07,11.5,4.8,+6.6,+1.05,+0.27
Jean-Ricner Bellegarde,FRA,"MF,FW",Wolves,Premier League,26-131,1998,9,431,48,47.9,4.8,6,65,0,3,14,1,0.22,8,11,-3,-0.63,+1.29,5.8,8.2,-2.4,-0.51,+0.73
Héctor Bellerín,ESP,DF,Betis,La Liga,29-231,1995,7,524,75,48.5,5.8,6,83,5,1,29,4,1.86,8,5,+3,+0.52,+0.68,10.2,7.4,+2.8,+0.48,+0.40
Jude Bellingham,ENG,MF,Real Madrid,La Liga,21-129,2003,7,620,89,62.6,6.9,7,89,5,0,,0,2.00,12,10,+2,+0.29,-1.66,8.8,8.8,0.0,0.00,-1.75
Jeanuël Belocian,FRA,DF,Leverkusen,Bundesliga,19-262,2005,2,46,23,5.7,0.5,1,45,0,1,1,5,2.00,2,3,-1,-1.96,-2.66,0.6,0.7,-0.1,-0.16,-1.19
Andrea Belotti,ITA,FW,Como,Serie A,30-321,1993,8,293,37,29.6,3.3,4,63,0,4,11,3,0.63,2,8,-6,-1.84,-1.33,3.2,3.4,-0.1,-0.05,+0.18
Fran Beltrán,ESP,MF,Celta Vigo,La Liga,25-276,1999,9,662,74,61.3,7.4,8,79,4,1,33,3,1.67,11,11,0,0.00,+0.43,12.2,7.1,+5.1,+0.69,+1.08
Lucas Beltrán,ARG,"MF,FW",Fiorentina,Serie A,23-221,2001,7,393,56,39.7,4.4,4,70,0,3,38,4,2.14,13,3,+10,+2.29,+1.84,7.8,2.6,+5.2,+1.18,+0.99
Eliesse Ben Seghir,MAR,"FW,MF",Monaco,Ligue 1,19-263,2005,10,602,60,66.9,6.7,7,71,0,3,35,0,2.00,9,2,+7,+1.05,+0.74,12.5,4.2,+8.3,+1.24,+0.80
Salim Ben Seghir,FRA,FW,Marseille,Ligue 1,21-255,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
Carlos Benavídez,URU,MF,Alavés,La Liga,26-220,1998,6,230,38,21.3,2.6,4,51,1,2,13,6,1.17,3,6,-3,-1.17,-0.96,2.9,3.5,-0.6,-0.23,+0.12
Steven Benda,GER,GK,Fulham,Premier League,26-035,1998,0,,,,,0,,0,0,,10,,,,,,,,,,,
Adrian Benedyczak,POL,FW,Parma,Serie A,23-347,2000,1,8,8,0.8,0.1,0,,0,1,8,2,0.00,0,0,0,0.00,+0.27,0.3,0.1,+0.2,+1.74,+1.91
László Bénes,SVK,"MF,FW",Union Berlin,Bundesliga,27-057,1997,7,161,23,19.9,1.8,1,55,0,6,18,2,1.71,2,1,+1,+0.56,+0.56,1.2,1.9,-0.7,-0.40,-0.29
