Player,Nation,Pos,Squad,Comp,Age,Born,90s,Goals,Shots,SoT,SoT%,Shots/90,SoT/90,Goals/Shots,Goals/SoT,AvgDist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
Diego López,ESP,"MF,FW",Valencia,La Liga,22-179,2002,8.6,1,7,3,42.9,0.82,0.35,0.14,0.33,14.2,0,0,0,0.6,0.6,0.09,+0.4,+0.4
Fermin López,ESP,MF,Barcelona,La Liga,21-181,2003,1.8,0,3,1,33.3,1.65,0.55,0.00,0.00,28.6,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Javi López,ESP,DF,Real Sociedad,La Liga,22-228,2002,7.1,0,3,0,0.0,0.43,0.00,0.00,,24.8,0,0,0,0.0,0.0,0.01,0.0,0.0
Roberto López,ESP,MF,Leganés,La Liga,24-198,2000,4.0,0,5,0,0.0,1.26,0.00,0.00,,29.3,0,0,0,0.5,0.5,0.09,-0.5,-0.5
Unai López,ESP,MF,Rayo Vallecano,La Liga,29-009,1995,6.9,2,8,5,62.5,1.16,0.73,0.25,0.40,23.0,0,0,0,0.3,0.3,0.04,+1.7,+1.7
Iker Losada,ESP,"MF,FW",Betis,La Liga,23-099,2001,1.8,0,3,1,33.3,1.70,0.57,0.00,0.00,12.3,0,0,0,0.4,0.4,0.12,-0.4,-0.4
Anthony Losilla,FRA,MF,Bochum,Bundesliga,38-243,1986,6.8,0,2,0,0.0,0.30,0.00,0.00,,23.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Jordan Lotomba,SUI,"MF,DF",Nice,Ligue 1,26-040,1998,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Tom Louchet,FRA,"DF,MF",Nice,Ligue 1,21-188,2003,1.2,0,1,0,0.0,0.80,0.00,0.00,,13.4,0,0,0,0.0,0.0,0.01,0.0,0.0
Sandi Lovrić,SVN,MF,Udinese,Serie A,26-225,1998,6.6,1,14,3,21.4,2.13,0.46,0.07,0.33,21.4,1,0,0,0.9,0.9,0.06,+0.1,+0.1
Pol Lozano,ESP,MF,Espanyol,La Liga,25-033,1999,6.2,0,1,0,0.0,0.16,0.00,0.00,,28.9,0,0,0,0.0,0.0,0.02,0.0,0.0
Lorenzo Lucca,ITA,FW,Udinese,Serie A,24-059,2000,8.0,4,16,6,37.5,1.99,0.75,0.25,0.67,15.2,0,0,0,1.6,1.6,0.10,+2.4,+2.4
Jhon Lucumí,COL,DF,Bologna,Serie A,26-135,1998,5.4,0,3,0,0.0,0.56,0.00,0.00,,17.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1
José Luis Gayà,ESP,DF,Valencia,La Liga,29-167,1995,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
José Luis Palomino,ARG,DF,Cagliari,Serie A,34-308,1990,2.4,1,1,1,100.0,0.42,0.42,1.00,1.00,4.3,0,0,0,0.5,0.5,0.46,+0.5,+0.5
Douglas Luiz,BRA,MF,Juventus,Serie A,26-183,1998,3.0,0,4,2,50.0,1.32,0.66,0.00,0.00,19.4,0,0,0,0.4,0.4,0.11,-0.4,-0.4
Romelu Lukaku,BEL,FW,Napoli,Serie A,31-179,1993,7.1,4,13,5,38.5,1.83,0.70,0.23,0.60,12.5,0,1,1,3.4,2.6,0.20,+0.6,+0.4
Castello Lukeba,FRA,DF,RB Leipzig,Bundesliga,21-327,2002,6.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Dodi Lukebakio,BEL,FW,Sevilla,La Liga,27-045,1997,10.3,5,30,12,40.0,2.91,1.16,0.13,0.33,19.9,0,1,1,3.6,2.8,0.09,+1.4,+1.2
Saša Lukić,SRB,MF,Fulham,Premier League,28-087,1996,6.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Milos Lukovic,SRB,FW,Strasbourg,Ligue 1,18-356,2005,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Daniel Luna,COL,MF,Mallorca,La Liga,21-185,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Andriy Lunin,UKR,GK,Real Madrid,La Liga,25-271,1999,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Massimo Luongo,AUS,MF,Ipswich Town,Premier League,32-044,1992,1.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Sebastiano Luperto,ITA,DF,Cagliari,Serie A,28-063,1996,11.0,0,9,1,11.1,0.82,0.09,0.00,0.00,12.4,0,0,0,0.7,0.7,0.08,-0.7,-0.7
Zito Luvumbo,ANG,"FW,MF",Cagliari,Serie A,22-244,2002,7.2,1,11,2,18.2,1.53,0.28,0.09,0.50,16.2,0,0,0,1.0,1.0,0.09,0.0,0.0
Charalambos Lykogiannis,GRE,DF,Bologna,Serie A,31-017,1993,4.5,0,2,1,50.0,0.45,0.22,0.00,0.00,21.4,0,0,0,0.0,0.0,0.02,0.0,0.0
Senne Lynen,BEL,MF,Werder Bremen,Bundesliga,25-263,1999,7.8,0,5,1,20.0,0.64,0.13,0.00,0.00,19.4,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Othmane Maamma,FRA,"MF,FW",Montpellier,Ligue 1,19-033,2005,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ian Maatsen,NED,DF,Aston Villa,Premier League,22-243,2002,1.6,0,1,0,0.0,0.62,0.00,0.00,,59.0,0,0,0,0.0,0.0,0.01,0.0,0.0
Alexis Mac Allister,ARG,MF,Liverpool,Premier League,25-320,1998,7.7,0,6,4,66.7,0.78,0.52,0.00,0.00,15.6,0,0,0,0.3,0.3,0.05,-0.3,-0.3
Deiver Machado,COL,"DF,MF",Lens,Ligue 1,31-067,1993,3.8,0,4,2,50.0,1.06,0.53,0.00,0.00,23.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Shuto Machino,JPN,"FW,MF",Holstein Kiel,Bundesliga,25-039,1999,4.9,4,13,7,53.8,2.64,1.42,0.23,0.43,17.9,0,1,1,2.4,1.6,0.12,+1.6,+1.4
Darwin Machís,VEN,"FW,MF",Valladolid,La Liga,31-275,1993,3.0,0,6,0,0.0,2.01,0.00,0.00,,19.6,1,0,0,0.6,0.6,0.11,-0.6,-0.6
Yvann Macon,FRA,DF,Saint-Étienne,Ligue 1,26-038,1998,2.3,0,1,0,0.0,0.43,0.00,0.00,,23.9,0,0,0,0.0,0.0,0.02,0.0,0.0
James Maddison,ENG,MF,Tottenham,Premier League,27-351,1996,7.5,3,18,11,61.1,2.39,1.46,0.17,0.27,15.7,2,0,0,2.4,2.4,0.13,+0.6,+0.6
Eros Maddy,NED,DF,Auxerre,Ligue 1,23-277,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Noni Madueke,ENG,FW,Chelsea,Premier League,22-243,2002,7.6,4,27,12,44.4,3.54,1.57,0.15,0.33,15.0,0,0,0,2.5,2.5,0.09,+1.5,+1.5
Pablo Maffeo,ESP,DF,Mallorca,La Liga,27-119,1997,8.4,0,4,1,25.0,0.48,0.12,0.00,0.00,17.5,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Gabriel Magalhães,BRA,DF,Arsenal,Premier League,26-325,1997,9.6,2,12,4,33.3,1.25,0.42,0.17,0.50,8.5,0,0,0,1.4,1.4,0.12,+0.6,+0.6
Soungoutou Magassa,FRA,MF,Monaco,Ligue 1,21-031,2003,2.4,0,2,1,50.0,0.83,0.42,0.00,0.00,24.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Giangiacomo Magnani,ITA,DF,Hellas Verona,Serie A,29-035,1995,6.4,1,8,1,12.5,1.25,0.16,0.13,1.00,10.3,0,0,0,0.9,0.9,0.11,+0.1,+0.1
Hugo Magnetti,FRA,MF,Brest,Ligue 1,26-162,1998,7.1,0,4,1,25.0,0.56,0.14,0.00,0.00,22.7,0,0,0,0.3,0.3,0.09,-0.3,-0.3
Frank Magri,CMR,FW,Toulouse,Ligue 1,25-065,1999,3.5,0,10,2,20.0,2.87,0.57,0.00,0.00,10.3,0,0,0,0.8,0.8,0.08,-0.8,-0.8
Harry Maguire,ENG,DF,Manchester Utd,Premier League,31-248,1993,2.7,0,1,0,0.0,0.37,0.00,0.00,,10.3,0,0,0,0.0,0.0,0.04,0.0,0.0
Jon Magunacelaya,ESP,MF,Real Sociedad,La Liga,24-118,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Arne Maier,GER,"MF,FW",Augsburg,Bundesliga,25-305,1999,2.5,0,5,1,20.0,1.98,0.40,0.00,0.00,31.2,2,0,0,0.6,0.6,0.12,-0.6,-0.6
Mike Maignan,FRA,GK,Milan,Serie A,29-128,1995,10.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Patrick Mainka,GER,DF,Heidenheim,Bundesliga,30-002,1994,9.0,0,5,0,0.0,0.56,0.00,0.00,,14.9,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Kobbie Mainoo,ENG,MF,Manchester Utd,Premier League,19-203,2005,6.3,0,4,0,0.0,0.63,0.00,0.00,,26.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Ainsley Maitland-Niles,ENG,"DF,MF",Lyon,Ligue 1,27-071,1997,7.2,1,7,2,28.6,0.98,0.28,0.14,0.50,19.0,0,0,0,0.7,0.7,0.10,+0.3,+0.3
Radosław Majecki,POL,GK,Monaco,Ligue 1,24-358,1999,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Lovro Majer,CRO,MF,Wolfsburg,Bundesliga,26-296,1998,1.6,2,2,1,50.0,1.24,0.62,0.50,1.00,21.5,0,1,1,1.1,0.4,0.18,+0.9,+0.6
Jordy Makengo,FRA,DF,Freiburg,Bundesliga,23-097,2001,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Antoine Makoumbou,CGO,MF,Cagliari,Serie A,26-113,1998,4.6,0,3,0,0.0,0.66,0.00,0.00,,22.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Nikola Maksimović,SRB,DF,Montpellier,Ligue 1,32-349,1991,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Julián Malatini,ARG,DF,Werder Bremen,Bundesliga,23-161,2001,4.8,1,2,1,50.0,0.42,0.21,0.50,1.00,8.7,0,0,0,0.1,0.1,0.07,+0.9,+0.9
Daniel Maldini,ITA,MF,Monza,Serie A,23-028,2001,7.0,1,16,7,43.8,2.29,1.00,0.06,0.14,24.7,4,0,0,1.5,1.5,0.09,-0.5,-0.5
Youssef Maleh,MAR,MF,Empoli,Serie A,26-078,1998,4.7,0,5,2,40.0,1.06,0.43,0.00,0.00,26.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Donyell Malen,NED,"FW,DF",Dortmund,Bundesliga,25-304,1999,4.1,2,8,3,37.5,1.96,0.74,0.25,0.67,13.0,0,0,0,1.8,1.8,0.23,+0.2,+0.2
Ruslan Malinovskyi,UKR,"MF,FW",Genoa,Serie A,31-188,1993,2.5,0,6,2,33.3,2.41,0.80,0.00,0.00,30.2,3,0,0,0.1,0.1,0.02,-0.1,-0.1
Lennard Maloney,USA,MF,Heidenheim,Bundesliga,25-031,1999,5.9,0,2,0,0.0,0.34,0.00,0.00,,7.9,0,0,0,0.3,0.3,0.14,-0.3,-0.3
Giorgi Mamardashvili,GEO,GK,Valencia,La Liga,24-040,2000,11.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Dennis Man,ROU,"FW,MF",Parma,Serie A,26-074,1998,9.1,3,23,8,34.8,2.53,0.88,0.13,0.38,17.0,0,0,0,1.9,1.9,0.08,+1.1,+1.1
Hianga Mananga Mbock,FRA,MF,Brest,Ligue 1,24-316,1999,0.2,0,1,1,100.0,4.29,4.29,0.00,0.00,36.4,0,0,0,0.0,0.0,0.02,0.0,0.0
Gianluca Mancini,ITA,DF,Roma,Serie A,28-205,1996,10.1,0,5,1,20.0,0.49,0.10,0.00,0.00,14.2,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Steve Mandanda,FRA,GK,Rennes,Ligue 1,39-225,1985,10.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Reinildo Mandava,MOZ,DF,Atlético Madrid,La Liga,30-292,1994,5.7,0,1,1,100.0,0.18,0.18,0.00,0.00,9.3,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Aïssa Mandi,ALG,DF,Lille,Ligue 1,33-017,1991,4.8,0,1,1,100.0,0.21,0.21,0.00,0.00,8.0,0,0,0,0.0,0.0,0.01,0.0,0.0
Rolando Mandragora,ITA,MF,Fiorentina,Serie A,27-132,1997,3.3,0,7,3,42.9,2.10,0.90,0.00,0.00,27.2,1,0,0,0.2,0.2,0.02,-0.2,-0.2
Orel Mangala,BEL,MF,Everton,Premier League,26-235,1998,4.1,0,5,1,20.0,1.23,0.25,0.00,0.00,22.2,0,0,0,0.3,0.3,0.05,-0.3,-0.3
Orel Mangala,BEL,MF,Lyon,Ligue 1,26-235,1998,0.7,0,1,0,0.0,1.34,0.00,0.00,,21.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Ryan Manning,IRL,"DF,FW",Southampton,Premier League,28-147,1996,3.2,0,1,0,0.0,0.32,0.00,0.00,,16.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Javier Manquillo,ESP,DF,Celta Vigo,La Liga,30-187,1994,4.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Johan Manzambi,SUI,FW,Freiburg,Bundesliga,19-025,2005,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Alberto Manzoni,ITA,MF,Atalanta,Serie A,19-136,2005,0.1,0,1,0,0.0,15.00,0.00,0.00,,23.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Sekou Mara,FRA,"FW,MF",Strasbourg,Ligue 1,22-101,2002,3.7,1,9,1,11.1,2.45,0.27,0.11,1.00,15.3,0,0,0,0.8,0.8,0.09,+0.2,+0.2
Alessandro Marcandalli,ITA,DF,Genoa,Serie A,22-044,2002,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Marcão,BRA,DF,Sevilla,La Liga,28-156,1996,5.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Filip Marchwiński,POL,MF,Lecce,Serie A,22-303,2002,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Óscar de Marcos,ESP,DF,Athletic Club,La Liga,35-208,1989,6.6,0,1,0,0.0,0.15,0.00,0.00,,16.9,0,0,0,0.0,0.0,0.05,0.0,0.0
Alberto Marí,ESP,FW,Valencia,La Liga,23-120,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Pablo Marí,ESP,DF,Monza,Serie A,31-069,1993,11.0,0,2,0,0.0,0.18,0.00,0.00,,9.3,0,0,0,0.2,0.2,0.08,-0.2,-0.2
José María Giménez,URU,DF,Atlético Madrid,La Liga,29-293,1995,9.3,0,3,0,0.0,0.32,0.00,0.00,,10.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Luca Marianucci,ITA,DF,Empoli,Serie A,20-108,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Mirko Marić,CRO,FW,Monza,Serie A,29-176,1995,0.8,0,1,0,0.0,1.23,0.00,0.00,,16.0,0,0,0,0.2,0.2,0.18,-0.2,-0.2
Pablo Marín,ESP,MF,Real Sociedad,La Liga,21-128,2003,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Răzvan Marin,ROU,MF,Cagliari,Serie A,28-169,1996,7.6,2,11,5,45.5,1.45,0.66,0.09,0.20,22.7,1,1,1,1.4,0.6,0.05,+0.6,+0.4
Guillermo Maripán,CHI,DF,Torino,Serie A,30-186,1994,4.0,0,1,1,100.0,0.25,0.25,0.00,0.00,9.1,0,0,0,0.1,0.1,0.09,-0.1,-0.1
Mika Màrmol,ESP,DF,Las Palmas,La Liga,22-129,2002,5.7,0,3,0,0.0,0.53,0.00,0.00,,12.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Omar Marmoush,EGY,"FW,MF",Eint Frankfurt,Bundesliga,25-275,1999,8.3,10,35,18,51.4,4.24,2.18,0.23,0.44,17.3,3,2,2,5.2,3.6,0.10,+4.8,+4.4
Mario Maroto,ESP,MF,Valladolid,La Liga,20-346,2003,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Marquinhos,BRA,DF,Paris S-G,Ligue 1,30-178,1994,7.0,0,4,0,0.0,0.57,0.00,0.00,,12.4,0,0,0,0.4,0.4,0.09,-0.4,-0.4
Aarón Martín,ESP,DF,Genoa,Serie A,27-200,1997,10.2,0,9,3,33.3,0.88,0.29,0.00,0.00,25.4,2,0,0,0.4,0.4,0.04,-0.4,-0.4
Carlos Martín,ESP,"FW,MF",Alavés,La Liga,22-200,2002,2.8,1,5,3,60.0,1.79,1.08,0.20,0.33,10.9,0,0,0,1.1,1.1,0.22,-0.1,-0.1
Gerard Martín,ESP,DF,Barcelona,La Liga,22-312,2002,3.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Iván Martín,ESP,MF,Girona,La Liga,25-268,1999,8.3,1,2,1,50.0,0.24,0.12,0.50,1.00,14.4,0,0,0,0.6,0.6,0.32,+0.4,+0.4
Jon Martin,ESP,DF,Real Sociedad,La Liga,18-312,2006,1.0,0,2,0,0.0,2.00,0.00,0.00,,12.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Jonas Martin,FRA,MF,Brest,Ligue 1,34-213,1990,4.3,0,1,0,0.0,0.23,0.00,0.00,,4.7,0,0,0,0.1,0.1,0.12,-0.1,-0.1
Mario Martín,ESP,MF,Valladolid,La Liga,20-248,2004,6.6,0,8,4,50.0,1.21,0.60,0.00,0.00,25.1,0,0,0,0.3,0.3,0.04,-0.3,-0.3
Gabriel Martinelli,BRA,"MF,FW",Arsenal,Premier League,23-143,2001,6.8,2,10,5,50.0,1.47,0.74,0.20,0.40,13.4,0,0,0,1.5,1.5,0.15,+0.5,+0.5
Arnau Martinez,ESP,"DF,FW",Girona,La Liga,21-197,2003,7.1,1,5,2,40.0,0.71,0.28,0.20,0.50,16.6,0,0,0,0.4,0.4,0.07,+0.6,+0.6
Emiliano Martínez,ARG,GK,Aston Villa,Premier League,32-067,1992,10.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Iñigo Martínez,ESP,DF,Barcelona,La Liga,33-175,1991,10.8,0,5,1,20.0,0.46,0.09,0.00,0.00,12.4,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Javi Martínez,ESP,MF,Osasuna,La Liga,24-322,1999,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Lautaro Martínez,ARG,FW,Inter,Serie A,27-078,1997,9.0,5,30,12,40.0,3.34,1.34,0.17,0.42,13.4,0,0,0,3.6,3.6,0.12,+1.4,+1.4
Lisandro Martínez,ARG,DF,Manchester Utd,Premier League,26-295,1998,8.8,0,7,3,42.9,0.79,0.34,0.00,0.00,15.9,0,0,0,0.8,0.8,0.12,-0.8,-0.8
Lucas Martínez Quarta,ARG,DF,Fiorentina,Serie A,28-182,1996,3.6,1,3,1,33.3,0.83,0.28,0.33,1.00,12.7,0,0,0,0.7,0.7,0.24,+0.3,+0.3
Toni Martínez,ESP,FW,Alavés,La Liga,27-131,1997,4.9,3,22,8,36.4,4.52,1.64,0.14,0.38,19.0,0,0,0,1.4,1.4,0.06,+1.6,+1.6
Kevin Martins,ITA,DF,Monza,Serie A,19-282,2005,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Javi Martón,ESP,FW,Athletic Club,La Liga,25-186,1999,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Adam Marušić,MNE,DF,Lazio,Serie A,32-022,1992,6.4,0,1,1,100.0,0.16,0.16,0.00,0.00,22.0,0,0,0,0.0,0.0,0.03,0.0,0.0
Marvin,ESP,"DF,FW",Las Palmas,La Liga,24-128,2000,4.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Omar Mascarell,EQG,MF,Mallorca,La Liga,31-280,1993,6.9,0,2,1,50.0,0.29,0.15,0.00,0.00,26.4,0,0,0,0.0,0.0,0.02,0.0,0.0
Adam Masina,MAR,DF,Torino,Serie A,30-311,1994,9.6,0,1,0,0.0,0.10,0.00,0.00,,9.9,0,0,0,0.0,0.0,0.05,0.0,0.0
Patrizio Masini,ITA,"MF,FW",Genoa,Serie A,23-286,2001,0.6,0,1,0,0.0,1.76,0.00,0.00,,14.8,0,0,0,0.2,0.2,0.15,-0.2,-0.2
Erhan Mašović,SRB,"DF,MF",Bochum,Bundesliga,25-352,1998,6.2,0,5,3,60.0,0.81,0.49,0.00,0.00,12.7,0,0,0,0.3,0.3,0.06,-0.3,-0.3
Clinton Mata,ANG,DF,Lyon,Ligue 1,32-001,1992,6.9,0,3,0,0.0,0.43,0.00,0.00,,20.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Jaime Mata,ESP,FW,Las Palmas,La Liga,36-015,1988,2.4,0,3,1,33.3,1.23,0.41,0.00,0.00,11.2,0,0,0,0.5,0.5,0.16,-0.5,-0.5
Igor Matanovic,CRO,FW,Eint Frankfurt,Bundesliga,21-222,2003,2.1,1,8,4,50.0,3.81,1.90,0.13,0.25,16.5,0,0,0,0.7,0.7,0.09,+0.3,+0.3
Pape Matar Sarr,SEN,MF,Tottenham,Premier League,22-055,2002,4.2,0,11,4,36.4,2.61,0.95,0.00,0.00,25.1,0,0,0,0.7,0.7,0.07,-0.7,-0.7
Eliot Matazo,BEL,MF,Monaco,Ligue 1,22-267,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jean-Philippe Mateta,FRA,FW,Crystal Palace,Premier League,27-133,1997,7.4,3,13,3,23.1,1.76,0.41,0.15,0.67,14.3,0,1,1,2.3,1.5,0.11,+0.7,+0.5
Nemanja Matić,SRB,MF,Lyon,Ligue 1,36-099,1988,5.8,0,1,1,100.0,0.17,0.17,0.00,0.00,5.9,0,0,0,0.0,0.0,0.04,0.0,0.0
Chrislain Matsima,FRA,DF,Augsburg,Bundesliga,22-177,2002,3.5,0,1,0,0.0,0.28,0.00,0.00,,30.2,0,0,0,0.0,0.0,0.02,0.0,0.0
Jean Mattéo Bahoya,FRA,"MF,DF",Eint Frankfurt,Bundesliga,19-185,2005,1.3,0,1,0,0.0,0.80,0.00,0.00,,15.1,0,0,0,0.1,0.1,0.11,-0.1,-0.1
Alan Matturro,URU,DF,Genoa,Serie A,20-028,2004,5.2,0,3,3,100.0,0.57,0.57,0.00,0.00,16.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Azor Matusiwa,NED,MF,Rennes,Ligue 1,26-194,1998,8.2,0,5,0,0.0,0.61,0.00,0.00,,24.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Neal Maupay,FRA,FW,Marseille,Ligue 1,28-086,1996,2.7,2,6,3,50.0,2.20,1.10,0.33,0.67,7.9,0,0,0,1.4,1.4,0.23,+0.6,+0.6
Stephy Mavididi,ENG,FW,Leicester City,Premier League,26-161,1998,6.8,2,10,2,20.0,1.48,0.30,0.20,1.00,13.8,0,0,0,1.0,1.0,0.10,+1.0,+1.0
Konstantinos Mavropanos,GRE,DF,West Ham,Premier League,26-333,1997,7.2,0,6,1,16.7,0.83,0.14,0.00,0.00,20.3,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Christian Mawissa,FRA,DF,Monaco,Ligue 1,19-204,2005,1.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Keke Maximilian Topp,GER,"FW,MF",Werder Bremen,Bundesliga,20-228,2004,1.7,1,4,3,75.0,2.32,1.74,0.25,0.33,9.7,0,0,0,0.7,0.7,0.19,+0.3,+0.3
Borja Mayoral,ESP,FW,Getafe,La Liga,27-217,1997,1.4,1,3,1,33.3,2.08,0.69,0.00,0.00,23.3,0,1,1,1.2,0.4,0.14,-0.2,-0.4
Senny Mayulu,FRA,"MF,DF",Paris S-G,Ligue 1,18-175,2006,1.4,1,8,2,25.0,5.67,1.42,0.13,0.50,15.8,0,0,0,1.4,1.4,0.18,-0.4,-0.4
Noussair Mazraoui,MAR,DF,Manchester Utd,Premier League,26-360,1997,8.1,0,4,2,50.0,0.49,0.25,0.00,0.00,17.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Luca Mazzitelli,ITA,MF,Como,Serie A,28-359,1995,3.2,1,6,3,50.0,1.87,0.94,0.17,0.33,18.1,0,0,0,0.2,0.2,0.03,+0.8,+0.8
Pasquale Mazzocchi,ITA,"DF,FW",Napoli,Serie A,29-104,1995,4.3,0,2,1,50.0,0.47,0.23,0.00,0.00,14.4,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Samuel Mbangula,BEL,FW,Juventus,Serie A,20-297,2004,3.6,1,2,1,50.0,0.56,0.28,0.50,1.00,20.6,0,0,0,0.2,0.2,0.09,+0.8,+0.8
Ethan Mbappé,FRA,"MF,FW",Lille,Ligue 1,17-315,2006,0.9,0,4,2,50.0,4.68,2.34,0.00,0.00,16.7,0,0,0,0.7,0.7,0.18,-0.7,-0.7
Kylian Mbappé,FRA,FW,Real Madrid,La Liga,25-324,1998,9.4,6,44,20,45.5,4.68,2.13,0.07,0.15,16.2,0,3,3,7.7,5.4,0.12,-1.7,-2.4
Ibrahim Mbaye,FRA,"FW,MF",Paris S-G,Ligue 1,16-289,2008,1.0,0,2,2,100.0,2.07,2.07,0.00,0.00,12.1,0,0,0,0.3,0.3,0.13,-0.3,-0.3
Bryan Mbeumo,CMR,FW,Brentford,Premier League,25-093,1999,9.9,8,19,10,52.6,1.91,1.01,0.32,0.60,18.9,2,2,2,3.8,2.2,0.12,+4.2,+3.8
James Mcatee,ENG,FW,Manchester City,Premier League,22-021,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Kasey McAteer,IRL,"DF,FW",Leicester City,Premier League,22-352,2001,0.4,0,2,0,0.0,5.63,0.00,0.00,,15.4,0,0,0,0.0,0.0,0.02,0.0,0.0
Oliver McBurnie,SCO,FW,Las Palmas,La Liga,28-157,1996,7.9,0,10,4,40.0,1.27,0.51,0.00,0.00,12.6,0,0,0,1.0,1.0,0.10,-1.0,-1.0
Alex McCarthy,ENG,GK,Southampton,Premier League,34-341,1989,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
John McGinn,SCO,"FW,MF",Aston Villa,Premier League,30-021,1994,5.6,0,7,0,0.0,1.25,0.00,0.00,,18.2,0,0,0,0.6,0.6,0.08,-0.6,-0.6
Scott McKenna,SCO,DF,Las Palmas,La Liga,27-362,1996,7.1,0,1,0,0.0,0.14,0.00,0.00,,12.3,0,0,0,0.0,0.0,0.03,0.0,0.0
Weston McKennie,USA,MF,Juventus,Serie A,26-072,1998,4.1,1,4,2,50.0,0.98,0.49,0.25,0.50,13.4,0,0,0,0.3,0.3,0.08,+0.7,+0.7
