Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA/90,SCAPassLive,SCAPassDead,SCATakeOns,SCAShots,SCAFoulsDrawn,SCADefAction,GCA,GCA/90,GCAPassLive,GCAPassDead,GCATakeOns,GCAShots,GCAFoulsDrawn,GCADefAction
Gerard Martín,ESP,DF,Barcelona,La Liga,22-312,2002,3.1,7,2.25,7,0,0,0,0,0,1,0.32,1,0,0,0,0,0
Iván Martín,ESP,MF,Girona,La Liga,25-268,1999,8.3,16,1.94,16,0,0,0,0,0,2,0.24,2,0,0,0,0,0
Jon Martin,ESP,DF,Real Sociedad,La Liga,18-312,2006,1.0,1,1.00,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Jonas Martin,FRA,MF,Brest,Ligue 1,34-213,1990,4.3,5,1.16,5,0,0,0,0,0,1,0.23,1,0,0,0,0,0
Mario Martín,ESP,MF,Valladolid,La Liga,20-248,2004,6.6,15,2.27,7,1,1,1,5,0,1,0.15,1,0,0,0,0,0
Gabriel Martinelli,BRA,"MF,FW",Arsenal,Premier League,23-143,2001,6.8,20,2.94,17,0,2,1,0,0,2,0.29,2,0,0,0,0,0
Arnau Martinez,ESP,"DF,FW",Girona,La Liga,21-197,2003,7.1,17,2.41,13,0,1,1,1,1,1,0.14,1,0,0,0,0,0
Emiliano Martínez,ARG,GK,Aston Villa,Premier League,32-067,1992,10.0,2,0.20,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Iñigo Martínez,ESP,DF,Barcelona,La Liga,33-175,1991,10.8,20,1.86,17,1,0,2,0,0,4,0.37,3,1,0,0,0,0
Javi Martínez,ESP,MF,Osasuna,La Liga,24-322,1999,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Lautaro Martínez,ARG,FW,Inter,Serie A,27-078,1997,9.0,23,2.57,19,0,1,3,0,0,4,0.45,2,0,1,1,0,0
Lisandro Martínez,ARG,DF,Manchester Utd,Premier League,26-295,1998,8.8,11,1.24,10,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Lucas Martínez Quarta,ARG,DF,Fiorentina,Serie A,28-182,1996,3.6,4,1.10,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Toni Martínez,ESP,FW,Alavés,La Liga,27-131,1997,4.9,14,2.88,8,0,1,2,2,1,1,0.21,0,0,0,1,0,0
Kevin Martins,ITA,DF,Monza,Serie A,19-282,2005,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Javi Martón,ESP,FW,Athletic Club,La Liga,25-186,1999,0.5,1,2.20,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Adam Marušić,MNE,DF,Lazio,Serie A,32-022,1992,6.4,3,0.47,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Marvin,ESP,"DF,FW",Las Palmas,La Liga,24-128,2000,4.5,4,0.88,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Omar Mascarell,EQG,MF,Mallorca,La Liga,31-280,1993,6.9,2,0.29,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Adam Masina,MAR,DF,Torino,Serie A,30-311,1994,9.6,13,1.35,10,0,2,0,1,0,4,0.41,2,0,1,0,1,0
Patrizio Masini,ITA,"MF,FW",Genoa,Serie A,23-286,2001,0.6,2,3.53,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Erhan Mašović,SRB,"DF,MF",Bochum,Bundesliga,25-352,1998,6.2,4,0.65,4,0,0,0,0,0,1,0.16,1,0,0,0,0,0
Clinton Mata,ANG,DF,Lyon,Ligue 1,32-001,1992,6.9,9,1.30,8,0,1,0,0,0,4,0.58,3,0,1,0,0,0
Jaime Mata,ESP,FW,Las Palmas,La Liga,36-015,1988,2.4,3,1.21,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Igor Matanovic,CRO,FW,Eint Frankfurt,Bundesliga,21-222,2003,2.1,6,2.86,3,1,1,1,0,0,0,0.00,0,0,0,0,0,0
Pape Matar Sarr,SEN,MF,Tottenham,Premier League,22-055,2002,4.2,13,3.08,10,1,0,1,0,1,4,0.95,3,0,0,1,0,0
Eliot Matazo,BEL,MF,Monaco,Ligue 1,22-267,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jean-Philippe Mateta,FRA,FW,Crystal Palace,Premier League,27-133,1997,7.4,13,1.76,10,0,0,2,1,0,0,0.00,0,0,0,0,0,0
Nemanja Matić,SRB,MF,Lyon,Ligue 1,36-099,1988,5.8,10,1.72,9,0,0,1,0,0,1,0.17,1,0,0,0,0,0
Chrislain Matsima,FRA,DF,Augsburg,Bundesliga,22-177,2002,3.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jean Mattéo Bahoya,FRA,"MF,DF",Eint Frankfurt,Bundesliga,19-185,2005,1.3,4,3.19,2,0,0,1,1,0,2,1.59,1,0,0,0,1,0
Alan Matturro,URU,DF,Genoa,Serie A,20-028,2004,5.2,6,1.14,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Azor Matusiwa,NED,MF,Rennes,Ligue 1,26-194,1998,8.2,16,1.96,15,1,0,0,0,0,1,0.12,1,0,0,0,0,0
Neal Maupay,FRA,FW,Marseille,Ligue 1,28-086,1996,2.7,5,1.84,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Stephy Mavididi,ENG,FW,Leicester City,Premier League,26-161,1998,6.8,22,3.25,18,1,2,1,0,0,4,0.59,3,0,1,0,0,0
Konstantinos Mavropanos,GRE,DF,West Ham,Premier League,26-333,1997,7.2,6,0.83,4,0,0,1,0,1,0,0.00,0,0,0,0,0,0
Christian Mawissa,FRA,DF,Monaco,Ligue 1,19-204,2005,1.8,2,1.09,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Keke Maximilian Topp,GER,"FW,MF",Werder Bremen,Bundesliga,20-228,2004,1.7,3,1.74,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Borja Mayoral,ESP,FW,Getafe,La Liga,27-217,1997,1.4,2,1.38,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Senny Mayulu,FRA,"MF,DF",Paris S-G,Ligue 1,18-175,2006,1.4,4,2.81,3,0,0,1,0,0,1,0.70,1,0,0,0,0,0
Noussair Mazraoui,MAR,DF,Manchester Utd,Premier League,26-360,1997,8.1,11,1.35,10,0,0,0,1,0,1,0.12,1,0,0,0,0,0
Luca Mazzitelli,ITA,MF,Como,Serie A,28-359,1995,3.2,13,4.06,10,0,1,1,0,1,1,0.31,1,0,0,0,0,0
Pasquale Mazzocchi,ITA,"DF,FW",Napoli,Serie A,29-104,1995,4.3,12,2.79,12,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Samuel Mbangula,BEL,FW,Juventus,Serie A,20-297,2004,3.6,11,3.08,10,0,0,0,1,0,3,0.84,2,0,0,0,1,0
Ethan Mbappé,FRA,"MF,FW",Lille,Ligue 1,17-315,2006,0.9,3,3.55,2,0,0,1,0,0,1,1.18,0,0,0,1,0,0
Kylian Mbappé,FRA,FW,Real Madrid,La Liga,25-324,1998,9.4,28,2.98,15,0,8,5,0,0,3,0.32,2,0,1,0,0,0
Ibrahim Mbaye,FRA,"FW,MF",Paris S-G,Ligue 1,16-289,2008,1.0,1,1.03,1,0,0,0,0,0,1,1.03,1,0,0,0,0,0
Bryan Mbeumo,CMR,FW,Brentford,Premier League,25-093,1999,9.9,40,4.02,28,7,3,1,1,0,4,0.40,4,0,0,0,0,0
James Mcatee,ENG,FW,Manchester City,Premier League,22-021,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Kasey McAteer,IRL,"DF,FW",Leicester City,Premier League,22-352,2001,0.4,2,5.63,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Oliver McBurnie,SCO,FW,Las Palmas,La Liga,28-157,1996,7.9,22,2.78,18,0,1,2,1,0,3,0.38,3,0,0,0,0,0
Alex McCarthy,ENG,GK,Southampton,Premier League,34-341,1989,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
John McGinn,SCO,"FW,MF",Aston Villa,Premier League,30-021,1994,5.6,14,2.49,11,1,0,2,0,0,0,0.00,0,0,0,0,0,0
Scott McKenna,SCO,DF,Las Palmas,La Liga,27-362,1996,7.1,1,0.14,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Weston McKennie,USA,MF,Juventus,Serie A,26-072,1998,4.1,10,2.47,8,0,0,1,1,0,3,0.74,3,0,0,0,0,0
Mark McKenzie,USA,DF,Toulouse,Ligue 1,25-257,1999,7.7,1,0.13,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Dwight McNeil,ENG,"MF,FW",Everton,Premier League,24-352,1999,9.9,44,4.46,22,15,4,1,1,1,6,0.61,3,1,1,0,0,1
Scott McTominay,SCO,MF,Manchester Utd,Premier League,27-336,1996,0.2,1,4.74,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Scott McTominay,SCO,MF,Napoli,Serie A,27-336,1996,7.2,9,1.25,6,0,0,3,0,0,2,0.28,1,0,0,1,0,0
Jakov Medić,CRO,DF,Bochum,Bundesliga,26-062,1998,6.8,3,0.44,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Facundo Medina,ARG,"DF,MF",Lens,Ligue 1,25-164,1999,8.8,17,1.93,15,0,0,1,0,1,2,0.23,2,0,0,0,0,0
Ben Mee,ENG,"DF,FW",Brentford,Premier League,35-048,1989,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Henrik Meister,DEN,FW,Rennes,Ligue 1,20-357,2003,0.7,3,4.29,3,0,0,0,0,0,1,1.43,1,0,0,0,0,0
Bamo Meïté,CIV,"DF,MF",Marseille,Ligue 1,22-341,2001,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mateo Mejía,ESP,FW,Sevilla,La Liga,21-222,2003,0.1,1,8.18,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Farid El Melali,ALG,FW,Angers,Ligue 1,27-187,1997,6.9,20,2.88,12,2,1,1,3,1,5,0.72,2,0,0,0,2,1
Filippo Melegoni,ITA,"MF,FW",Genoa,Serie A,25-264,1999,1.0,1,1.01,1,0,0,0,0,0,1,1.01,1,0,0,0,0,0
Nuno Mendes,POR,DF,Paris S-G,Ligue 1,22-142,2002,4.3,16,3.70,13,1,0,2,0,0,2,0.46,2,0,0,0,0,0
Brais Méndez,ESP,MF,Real Sociedad,La Liga,27-306,1997,6.3,17,2.68,15,1,0,0,1,0,1,0.16,1,0,0,0,0,0
Antoine Mendy,FRA,DF,Nice,Ligue 1,20-165,2004,4.5,3,0.67,2,0,0,0,1,0,1,0.22,1,0,0,0,0,0
Ferland Mendy,FRA,DF,Real Madrid,La Liga,29-153,1995,7.4,2,0.27,1,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Nampalys Mendy,SEN,MF,Lens,Ligue 1,32-138,1992,1.2,2,1.64,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Gideon Mensah,GHA,DF,Auxerre,Ligue 1,26-113,1998,4.3,10,2.34,10,0,0,0,0,0,3,0.70,3,0,0,0,0,0
Alex Meret,ITA,GK,Napoli,Serie A,27-231,1997,7.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mikel Merino,ESP,"MF,FW",Arsenal,Premier League,28-139,1996,2.9,8,2.77,6,0,0,1,1,0,0,0.00,0,0,0,0,0,0
Quentin Merlin,FRA,"DF,MF",Marseille,Ligue 1,22-176,2002,3.6,13,3.57,11,1,0,1,0,0,4,1.10,3,0,0,1,0,0
Víctor Meseguer,ESP,"MF,FW",Valladolid,La Liga,25-152,1999,3.7,6,1.62,4,0,0,2,0,0,1,0.27,1,0,0,0,0,0
Junior Messias,BRA,"MF,FW",Genoa,Serie A,33-179,1991,2.9,11,3.74,5,0,2,2,2,0,1,0.34,0,0,0,1,0,0
Connor Metcalfe,AUS,MF,St. Pauli,Bundesliga,25-003,1999,2.5,5,1.98,1,2,0,0,2,0,0,0.00,0,0,0,0,0,0
Karol Mets,EST,DF,St. Pauli,Bundesliga,31-176,1993,9.0,9,1.00,8,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Thomas Meunier,BEL,DF,Lille,Ligue 1,33-057,1991,6.6,9,1.36,7,0,1,1,0,0,4,0.61,2,0,1,1,0,0
Alexander Meyer,GER,GK,Dortmund,Bundesliga,33-209,1991,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Florian Micheler,AUT,MF,Hoffenheim,Bundesliga,19-175,2005,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Miguel,ESP,FW,Leganés,La Liga,25-066,1999,7.7,12,1.56,4,0,2,1,5,0,3,0.39,2,0,1,0,0,0
Valentin Mihaila,ROU,"FW,MF",Parma,Serie A,24-280,2000,6.8,26,3.82,20,1,1,2,2,0,3,0.44,3,0,0,0,0,0
Georges Mikautadze,GEO,FW,Lyon,Ligue 1,24-008,2000,5.0,17,3.42,14,0,0,2,1,0,2,0.40,1,0,0,0,1,0
Nikola Milenković,SRB,DF,Nott'ham Forest,Premier League,27-027,1997,9.0,10,1.11,8,0,0,1,0,1,2,0.22,2,0,0,0,0,0
Vanja Milinković-Savić,SRB,GK,Torino,Serie A,27-262,1997,10.0,3,0.30,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0
Éder Militão,BRA,DF,Real Madrid,La Liga,26-295,1998,10.1,12,1.19,9,0,0,2,0,1,1,0.10,1,0,0,0,0,0
Luis Milla,ESP,MF,Getafe,La Liga,30-032,1994,11.8,54,4.57,31,17,2,2,2,0,1,0.08,0,1,0,0,0,0
Pere Milla,ESP,"MF,FW",Espanyol,La Liga,32-046,1992,2.3,5,2.15,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Enzo Millot,FRA,"MF,FW",Stuttgart,Bundesliga,22-114,2002,6.7,27,4.05,19,1,2,4,1,0,4,0.60,2,0,1,1,0,0
James Milner,ENG,MF,Brighton,Premier League,38-309,1986,1.9,8,4.26,5,2,0,0,1,0,0,0.00,0,0,0,0,0,0
Kim Min-jae,KOR,DF,Bayern Munich,Bundesliga,27-359,1996,8.5,9,1.06,8,0,0,0,1,0,1,0.12,1,0,0,0,0,0
Yerry Mina,COL,DF,Cagliari,Serie A,30-046,1994,8.1,7,0.87,6,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Takumi Minamino,JPN,"MF,FW",Monaco,Ligue 1,29-297,1995,7.4,26,3.50,23,0,1,2,0,0,1,0.13,1,0,0,0,0,0
Lucas Mincarelli,FRA,DF,Montpellier,Ligue 1,20-308,2004,2.8,1,0.36,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Óscar Mingueza,ESP,"MF,DF",Celta Vigo,La Liga,25-179,1999,9.5,30,3.15,26,1,1,0,1,1,7,0.73,6,0,1,0,0,0
Kim Minsu,KOR,MF,Girona,La Liga,18-294,2006,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Yankuba Minteh,GAM,"FW,MF",Brighton,Premier League,20-109,2004,4.5,15,3.33,7,2,4,1,1,0,3,0.67,1,0,1,1,0,0
Bojan Miovski,MKD,FW,Girona,La Liga,25-137,1999,4.2,6,1.42,2,0,0,2,1,1,3,0.71,1,0,0,1,1,0
Rafa Mir,ESP,"MF,FW",Valencia,La Liga,27-143,1997,2.7,1,0.38,0,0,0,1,0,0,1,0.38,0,0,0,1,0,0
Juan Miranda,ESP,DF,Bologna,Serie A,24-294,2000,5.5,22,3.98,12,7,0,2,1,0,3,0.54,2,1,0,0,0,0
Fabio Miretti,ITA,"MF,DF",Genoa,Serie A,21-097,2003,3.6,9,2.51,4,3,1,0,1,0,1,0.28,0,1,0,0,0,0
Tyrick Mitchell,ENG,"DF,MF",Crystal Palace,Premier League,25-068,1999,9.4,25,2.65,23,1,0,1,0,0,1,0.11,1,0,0,0,0,0
Kaoru Mitoma,JPN,"FW,MF",Brighton,Premier League,27-172,1997,9.2,31,3.38,23,0,2,3,2,1,5,0.54,4,0,0,0,1,0
Maximilian Mittelstädt,GER,DF,Stuttgart,Bundesliga,27-235,1997,7.0,26,3.70,24,1,1,0,0,0,4,0.57,4,0,0,0,0,0
Koji Miyoshi,JPN,"MF,FW",Bochum,Bundesliga,27-227,1997,2.2,3,1.39,1,0,1,1,0,0,0,0.00,0,0,0,0,0,0
Henrikh Mkhitaryan,ARM,MF,Inter,Serie A,35-292,1989,9.6,29,3.03,29,0,0,0,0,0,2,0.21,2,0,0,0,0,0
Jakub Moder,POL,MF,Brighton,Premier League,25-215,1999,0.0,1,22.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Rui Modesto,ANG,DF,Udinese,Serie A,25-032,1999,0.2,1,4.09,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Luka Modrić,CRO,MF,Real Madrid,La Liga,39-060,1985,6.1,38,6.20,20,16,0,2,0,0,4,0.65,2,2,0,0,0,0
Max Moerstedt,GER,FW,Hoffenheim,Bundesliga,,,0.6,3,4.82,1,0,1,0,1,0,0,0.00,0,0,0,0,0,0
Mostafa Mohamed,EGY,FW,Nantes,Ligue 1,26-346,1997,3.7,4,1.07,3,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Johan Mojica,COL,DF,Mallorca,La Liga,32-079,1992,9.1,23,2.53,20,0,1,1,1,0,1,0.11,1,0,0,0,0,0
Alberto Moleiro,ESP,"FW,MF",Las Palmas,La Liga,21-039,2003,10.6,45,4.26,32,0,9,2,2,0,1,0.09,0,0,1,0,0,0
Nahuel Molina,ARG,DF,Atlético Madrid,La Liga,26-216,1998,6.8,21,3.07,12,5,2,1,0,1,2,0.29,2,0,0,0,0,0
Florent Mollet,FRA,"MF,FW",Nantes,Ligue 1,32-355,1991,1.1,5,4.50,2,2,0,1,0,0,0,0.00,0,0,0,0,0,0
Jon Moncayola,ESP,"MF,FW",Osasuna,La Liga,26-179,1998,7.7,26,3.39,14,12,0,0,0,0,1,0.13,1,0,0,0,0,0
Gonzalo Montiel,ARG,"MF,DF",Sevilla,La Liga,27-312,1997,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Lorenzo Montipò,ITA,GK,Hellas Verona,Serie A,28-262,1996,10.0,1,0.10,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mikey Moore,ENG,FW,Tottenham,Premier League,17-089,2007,0.9,5,5.29,3,2,0,0,0,0,0,0.00,0,0,0,0,0,0
Álvaro Morata,ESP,"FW,MF",Milan,Serie A,32-016,1992,5.9,11,1.86,8,0,0,1,1,1,1,0.17,0,0,0,1,0,0
Morato,BRA,DF,Nott'ham Forest,Premier League,23-131,2001,0.8,2,2.57,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Diego Moreira,POR,"DF,FW",Strasbourg,Ligue 1,20-094,2004,8.2,22,2.69,12,4,3,0,2,1,3,0.37,2,0,0,0,1,0
Alberto Moreno,ESP,DF,Como,Serie A,32-126,1992,11.3,23,2.04,21,2,0,0,0,0,2,0.18,2,0,0,0,0,0
Álex Moreno,ESP,DF,Nott'ham Forest,Premier League,31-153,1993,5.8,9,1.54,9,0,0,0,0,0,2,0.34,2,0,0,0,0,0
Gerard Moreno,ESP,FW,Villarreal,La Liga,32-215,1992,1.3,7,5.48,6,0,0,1,0,0,1,0.78,0,0,0,1,0,0
Tete Morente,ESP,"FW,MF",Lecce,Serie A,27-340,1996,4.3,12,2.82,10,0,0,1,0,1,1,0.23,1,0,0,0,0,0
Ilaix Moriba,GUI,MF,Celta Vigo,La Liga,21-294,2003,4.3,10,2.33,9,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Manu Morlanes,ESP,MF,Mallorca,La Liga,25-301,1999,6.7,20,2.97,17,1,0,2,0,0,0,0.00,0,0,0,0,0,0
Nikola Moro,CRO,MF,Bologna,Serie A,26-241,1998,5.8,25,4.34,19,4,0,1,0,1,3,0.52,1,0,0,1,0,1
Raúl Moro,ESP,"FW,MF",Valladolid,La Liga,21-339,2002,9.5,39,4.12,24,6,7,0,1,1,3,0.32,2,0,1,0,0,0
Sam Morsy,EGY,MF,Ipswich Town,Premier League,33-059,1991,8.9,15,1.68,13,2,0,0,0,0,1,0.11,1,0,0,0,0,0
Cristhian Mosquera,ESP,DF,Valencia,La Liga,20-134,2004,11.0,1,0.09,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Daniel Mosquera,COL,FW,Hellas Verona,Serie A,25-019,1999,4.3,11,2.54,8,0,0,2,1,0,2,0.46,2,0,0,0,0,0
Yerson Mosquera,COL,DF,Wolves,Premier League,23-190,2001,4.9,5,1.02,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Dany Mota,POR,MF,Monza,Serie A,26-190,1998,6.0,11,1.84,8,0,1,1,1,0,1,0.17,1,0,0,0,0,0
Yael Mouanga,FRA,DF,Montpellier,Ligue 1,19-108,2005,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Aimen Moueffek,FRA,MF,Saint-Étienne,Ligue 1,23-213,2001,4.7,5,1.07,4,0,0,1,0,0,1,0.21,1,0,0,0,0,0
Youssoufa Moukoko,GER,"FW,MF",Nice,Ligue 1,19-354,2004,2.0,5,2.49,4,0,0,1,0,0,1,0.50,1,0,0,0,0,0
Steve Mounié,BEN,FW,Augsburg,Bundesliga,30-040,1994,2.0,2,0.98,0,0,0,2,0,0,0,0.00,0,0,0,0,0,0
Mason Mount,ENG,"MF,FW",Manchester Utd,Premier League,25-303,1999,1.6,5,3.10,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Santiago Mouriño,URU,DF,Alavés,La Liga,22-269,2002,3.1,3,0.97,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Louis Mouton,FRA,MF,Saint-Étienne,Ligue 1,22-158,2002,2.3,9,3.86,6,1,1,0,0,1,0,0.00,0,0,0,0,0,0
Mykhailo Mudryk,UKR,FW,Chelsea,Premier League,23-308,2001,1.4,4,2.83,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Ngal'Ayel Mukau,,MF,Lille,Ligue 1,19-344,2004,2.7,5,1.86,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Nordi Mukiele,FRA,DF,Leverkusen,Bundesliga,27-007,1997,1.1,1,0.87,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Florian Müller,GER,GK,Freiburg,Bundesliga,26-361,1997,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Kevin Müller,GER,GK,Heidenheim,Bundesliga,33-238,1991,9.0,2,0.22,1,1,0,0,0,0,1,0.11,0,1,0,0,0,0
Thomas Müller,GER,MF,Bayern Munich,Bundesliga,35-056,1989,3.9,24,6.17,22,0,1,1,0,0,5,1.29,4,0,1,0,0,0
Abdul Mumin,GHA,DF,Rayo Vallecano,La Liga,26-155,1998,10.0,4,0.40,4,0,0,0,0,0,2,0.20,2,0,0,0,0,0
Marshall Munetsi,ZIM,MF,Reims,Ligue 1,28-139,1996,8.9,16,1.79,12,0,0,1,2,1,2,0.22,1,0,0,1,0,0
Rodrigo Muniz,BRA,FW,Fulham,Premier League,23-188,2001,3.4,6,1.74,4,0,1,0,1,0,0,0.00,0,0,0,0,0,0
Aihen Muñoz,ESP,DF,Real Sociedad,La Liga,27-084,1997,1.4,3,2.09,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Álex Muñoz,ESP,DF,Las Palmas,La Liga,30-101,1994,8.6,8,0.94,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Daniel Muñoz,COL,"DF,MF",Crystal Palace,Premier League,28-166,1996,9.1,22,2.43,17,2,0,3,0,0,2,0.22,1,0,0,1,0,0
Iker Muñoz,ESP,MF,Osasuna,La Liga,22-003,2002,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Javier Muñoz,ESP,MF,Las Palmas,La Liga,29-254,1995,7.8,14,1.78,13,0,1,0,0,0,2,0.25,2,0,0,0,0,0
Arijanet Muric,KVX,GK,Ipswich Town,Premier League,26-001,1998,9.0,1,0.11,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Murillo,BRA,DF,Nott'ham Forest,Premier League,22-127,2002,10.0,14,1.40,10,1,0,2,0,1,1,0.10,1,0,0,0,0,0
Vedat Muriqi,KVX,FW,Mallorca,La Liga,30-198,1994,7.5,19,2.53,14,0,1,3,1,0,2,0.27,2,0,0,0,0,0
Jacob Murphy,ENG,FW,Newcastle Utd,Premier League,29-258,1995,5.5,17,3.08,13,3,0,0,1,0,3,0.54,3,0,0,0,0,0
Yunus Musah,USA,"MF,DF",Milan,Serie A,21-345,2002,3.2,11,3.45,8,0,1,2,0,0,1,0.31,1,0,0,0,0,0
Jamal Musiala,GER,MF,Bayern Munich,Bundesliga,21-256,2003,5.8,29,5.01,19,1,7,0,2,0,2,0.35,1,0,1,0,0,0
Florent Muslija,KVX,"FW,MF",Freiburg,Bundesliga,26-125,1998,1.4,7,4.92,6,1,0,0,0,0,1,0.70,1,0,0,0,0,0
Juan Musso,ARG,GK,Atalanta,Serie A,30-186,1994,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Juan Musso,ARG,GK,Atlético Madrid,La Liga,30-186,1994,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Kingstone Mutandwa,ZAM,"MF,FW",Cagliari,Serie A,21-308,2003,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Junior Mwanga,FRA,MF,Strasbourg,Ligue 1,21-181,2003,2.6,2,0.78,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Phillipp Mwene,AUT,DF,Mainz 05,Bundesliga,30-284,1994,8.9,23,2.59,18,4,0,0,1,0,5,0.56,4,1,0,0,0,0
Vitaliy Mykolenko,UKR,DF,Everton,Premier League,25-163,1999,7.3,7,0.96,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Joakim Mæhle,DEN,DF,Wolfsburg,Bundesliga,27-172,1997,2.2,2,0.93,1,0,0,1,0,0,1,0.46,1,0,0,0,0,0
Obite N'Dicka,CIV,DF,Roma,Serie A,25-080,1999,11.0,11,1.00,11,0,0,0,0,0,1,0.09,1,0,0,0,0,0
Nathan N'Goumou,FRA,FW,Gladbach,Bundesliga,24-239,2000,2.6,5,1.95,2,0,2,1,0,0,0,0.00,0,0,0,0,0,0
Stanley N'Soki,FRA,DF,Hoffenheim,Bundesliga,25-213,1999,2.1,1,0.47,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mickael Nade,FRA,DF,Saint-Étienne,Ligue 1,25-249,1999,5.6,4,0.71,1,0,0,0,1,2,1,0.18,0,0,0,0,1,0
Mahamadou Nagida,CMR,"DF,MF",Rennes,Ligue 1,19-133,2005,0.5,5,10.47,3,0,1,0,0,1,0,0.00,0,0,0,0,0,0
Keito Nakamura,JPN,FW,Reims,Ligue 1,24-103,2000,8.4,17,2.03,11,1,2,3,0,0,4,0.48,2,0,1,1,0,0
Sebastian Nanasi,SWE,"FW,MF",Strasbourg,Ligue 1,22-176,2002,7.3,27,3.72,20,5,1,1,0,0,8,1.10,6,1,0,1,0,0
Matija Nastasić,SRB,DF,Leganés,La Liga,31-225,1993,6.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Natan,BRA,DF,Betis,La Liga,23-276,2001,7.1,3,0.42,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
