Player,Nation,Pos,Squad,Comp,Age,Born,90s,PassAtt,Live,Dead,FK,ThroughBalls,SideSwitch,Cross,Throw-Ins,Corners,InSwingCorner,OutSwingCorner,StraightCorner,PassesCmp,PassOffside,PassesBlocked
Jens Stage,DEN,MF,Werder Bremen,Bundesliga,28-000,1996,5.7,241,236,3,3,0,1,5,0,0,0,0,0,186,2,8
Filip Stankovic,SRB,GK,Venezia,Serie A,22-257,2002,4.0,139,115,24,3,0,0,0,0,0,0,0,0,104,0,0
Jay Stansfield,ENG,MF,Fulham,Premier League,21-350,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carl Starfelt,SWE,DF,Celta Vigo,La Liga,29-160,1995,9.2,596,587,9,6,0,1,0,0,0,0,0,0,560,0,2
Niklas Stark,GER,DF,Werder Bremen,Bundesliga,29-208,1995,4.1,235,226,8,6,0,2,0,1,0,0,0,0,196,1,1
Lucas Stassin,BEL,FW,Saint-Étienne,Ligue 1,19-346,2004,3.3,76,65,11,0,0,0,3,0,0,0,0,0,51,0,3
Jason Steele,ENG,GK,Brighton,Premier League,34-082,1990,2.0,112,104,8,6,0,0,0,0,0,0,0,0,101,0,0
Orri Steinn Óskarsson,ISL,FW,Real Sociedad,La Liga,20-071,2004,3.3,54,50,2,0,0,0,0,0,0,0,0,0,33,2,4
Pascal Stenzel,GER,DF,Stuttgart,Bundesliga,28-233,1996,1.3,83,70,13,1,0,0,5,10,2,1,0,0,71,0,1
Jack Stephens,ENG,DF,Southampton,Premier League,30-286,1994,5.7,436,415,21,7,0,0,0,9,0,0,0,0,408,0,0
Raheem Sterling,ENG,"MF,FW",Arsenal,Premier League,29-336,1994,1.4,43,42,0,0,0,0,5,0,0,0,0,0,30,1,1
Enzo Sternal,FRA,"FW,MF",Marseille,Ligue 1,17-164,2007,0.3,8,8,0,0,0,0,0,0,0,0,0,0,7,0,0
Ross Stewart,SCO,"FW,MF",Southampton,Premier League,28-120,1996,1.5,45,44,1,1,0,0,0,0,0,0,0,0,36,0,1
Angelo Stiller,GER,MF,Stuttgart,Bundesliga,23-218,2001,8.9,677,642,35,13,4,2,21,1,10,3,5,0,607,0,4
Kevin Stöger,AUT,"MF,FW",Gladbach,Bundesliga,31-073,1993,6.4,458,385,69,26,4,7,48,9,26,7,14,0,339,4,15
Stoichkov,ESP,"MF,FW",Alavés,La Liga,31-003,1993,6.1,157,148,8,0,5,1,8,0,0,0,0,0,93,1,11
Petar Stojanović,SVN,MF,Empoli,Serie A,29-032,1995,0.0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0
John Stones,ENG,"DF,MF",Manchester City,Premier League,30-164,1994,2.7,166,165,1,1,0,0,0,0,0,0,0,0,144,0,2
Jørgen Strand Larsen,NOR,FW,Wolves,Premier League,24-276,2000,9.1,130,124,6,0,0,0,2,0,0,0,0,0,75,0,4
Gabriel Strefezza,BRA,"FW,MF",Como,Serie A,27-204,1997,10.6,409,379,28,8,4,4,38,1,19,4,7,0,307,2,16
Cristhian Stuani,URU,FW,Girona,La Liga,38-027,1986,1.8,20,19,1,0,0,0,0,0,0,0,0,0,12,0,0
Álex Suárez,ESP,DF,Las Palmas,La Liga,31-235,1993,8.9,492,441,51,18,0,2,0,16,0,0,0,0,426,0,7
Denis Suárez,ESP,MF,Villarreal,La Liga,30-307,1994,0.9,24,20,3,2,0,2,2,0,0,0,0,0,17,1,0
Gabriel Suazo,CHI,"DF,MF",Toulouse,Ligue 1,27-091,1997,4.2,215,171,44,8,0,2,15,32,4,3,1,0,170,0,3
Luka Sučić,CRO,MF,Real Sociedad,La Liga,22-061,2002,7.2,320,311,6,3,2,3,4,0,0,0,0,0,275,3,2
Yukinari Sugawara,JPN,DF,Southampton,Premier League,24-133,2000,7.1,421,359,61,12,0,4,32,43,6,2,4,0,339,1,13
Niklas Süle,GER,DF,Dortmund,Bundesliga,29-066,1995,3.7,354,334,19,8,0,1,0,0,0,0,0,0,337,1,0
Ibrahim Sulemana,GHA,MF,Atalanta,Serie A,21-170,2003,0.3,20,20,0,0,0,0,0,0,0,0,0,0,18,0,0
Kamaldeen Sulemana,GHA,"FW,MF",Southampton,Premier League,22-267,2002,0.2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Crysencio Summerville,NED,"FW,MF",West Ham,Premier League,23-009,2001,2.9,80,78,2,0,1,0,6,1,1,1,0,0,57,0,8
Tomáš Suslov,SVK,"FW,MF",Hellas Verona,Serie A,22-154,2002,5.4,119,101,17,6,1,3,10,5,4,2,1,0,90,1,2
Suso,ESP,"FW,MF",Sevilla,La Liga,30-355,1993,1.1,66,57,8,1,1,1,8,2,5,3,2,0,51,1,1
Zion Suzuki,JPN,GK,Parma,Serie A,22-079,2002,9.8,419,320,99,31,0,1,0,0,0,0,0,0,296,0,1
Mattias Svanberg,SWE,MF,Wolfsburg,Bundesliga,25-308,1999,4.2,63,61,2,0,0,0,0,0,0,0,0,0,49,0,2
Marin Šverko,CRO,DF,Venezia,Serie A,26-278,1998,4.5,225,196,28,13,0,1,2,15,0,0,0,0,187,1,6
Mile Svilar,SRB,GK,Roma,Serie A,25-073,1999,11.0,366,292,74,15,0,0,0,0,0,0,0,0,279,0,0
Michael Svoboda,AUT,DF,Venezia,Serie A,26-024,1998,10.3,545,485,58,34,3,0,1,2,0,0,0,0,463,2,6
Williot Swedberg,SWE,"FW,MF",Celta Vigo,La Liga,20-281,2004,5.3,124,123,1,0,2,0,7,1,0,0,0,0,89,0,3
Abakar Sylla,CIV,DF,Strasbourg,Ligue 1,21-319,2002,5.5,371,329,42,15,0,1,0,4,0,0,0,0,329,0,4
Issiaga Sylla,GUI,"DF,MF",Montpellier,Ligue 1,30-312,1994,2.8,134,119,15,2,0,0,7,13,0,0,0,0,111,0,4
Mamadou Sylla,SEN,FW,Valladolid,La Liga,30-233,1994,5.1,75,68,6,0,0,0,1,1,0,0,0,0,45,1,2
Sammie Szmodics,IRL,"FW,MF",Ipswich Town,Premier League,29-045,1995,5.2,86,84,2,1,0,0,4,0,0,0,0,0,66,0,3
Dominik Szoboszlai,HUN,MF,Liverpool,Premier League,24-014,2000,8.0,410,377,33,8,2,4,7,10,2,1,1,0,352,0,6
Alexander Sørloth,NOR,FW,Atlético Madrid,La Liga,28-339,1995,6.5,145,139,4,0,1,0,1,0,0,0,0,0,91,2,2
Musa Al-Taamari,JOR,"FW,MF",Montpellier,Ligue 1,27-151,1997,2.6,83,80,3,1,0,0,3,2,0,0,0,0,70,0,4
Haris Tabakovic,BIH,"FW,MF",Hoffenheim,Bundesliga,30-141,1994,1.3,21,21,0,0,0,0,0,0,0,0,0,0,15,0,0
Nicolás Tagliafico,ARG,DF,Lyon,Ligue 1,32-069,1992,4.0,275,247,27,5,0,1,8,22,0,0,0,0,237,1,3
Jonathan Tah,GER,DF,Leverkusen,Bundesliga,28-271,1996,9.0,579,566,13,9,2,1,4,3,0,0,0,0,537,0,1
Adrien Tameze,CMR,"MF,DF",Torino,Serie A,30-278,1994,3.6,146,144,2,2,0,0,8,0,0,0,0,0,123,0,3
Renato Tapia,PER,"MF,DF",Leganés,La Liga,29-103,1995,6.1,276,263,13,9,3,4,4,4,0,0,0,0,202,0,7
Edmond Tapsoba,BFA,DF,Leverkusen,Bundesliga,25-280,1999,8.9,617,575,42,12,1,3,2,28,0,0,0,0,528,0,5
Florian Tardieu,FRA,MF,Saint-Étienne,Ligue 1,32-200,1992,1.8,121,116,4,4,1,2,1,0,0,0,0,0,97,1,0
Mehdi Taremi,IRN,FW,Inter,Serie A,32-113,1992,2.6,74,70,2,1,3,0,0,0,0,0,0,0,58,2,3
Oussama Targhalline,MAR,MF,Le Havre,Ligue 1,22-172,2002,6.3,236,224,8,5,4,1,6,2,1,0,0,0,182,4,6
James Tarkowski,ENG,DF,Everton,Premier League,31-355,1992,10.0,364,347,15,13,0,4,0,0,0,0,0,0,288,2,7
César Tárrega,ESP,DF,Valencia,La Liga,22-256,2002,9.0,414,400,11,10,0,2,0,0,0,0,0,0,316,3,3
Nuno Tavares,POR,DF,Lazio,Serie A,24-287,2000,7.2,355,283,71,19,2,2,45,52,0,0,0,0,275,1,9
Marcus Tavernier,ENG,"MF,FW",Bournemouth,Premier League,25-231,1999,8.7,326,265,58,13,3,0,52,9,24,21,1,0,228,3,12
Charlie Taylor,ENG,DF,Southampton,Premier League,31-051,1993,2.3,147,118,28,5,0,0,9,21,2,1,1,0,124,1,3
Jack Taylor,IRL,MF,Ipswich Town,Premier League,26-138,1998,1.5,90,88,2,1,1,0,1,0,1,1,0,0,75,0,2
Loum Tchaouna,FRA,"FW,MF",Lazio,Serie A,21-061,2003,1.9,65,59,6,0,0,0,11,1,5,3,1,0,46,0,1
Jackson Tchatchoua,CMR,"DF,MF",Hellas Verona,Serie A,23-055,2001,9.4,328,275,51,4,1,5,25,47,0,0,0,0,257,2,8
Enzo Tchato,CMR,"DF,MF",Montpellier,Ligue 1,21-351,2002,6.1,293,249,44,7,0,0,25,37,0,0,0,0,226,0,4
Aurélien Tchouaméni,FRA,"MF,DF",Real Madrid,La Liga,24-286,2000,9.4,654,636,18,18,0,4,1,0,0,0,0,0,606,0,4
Álvaro Tejero,ESP,"MF,DF",Espanyol,La Liga,28-111,1996,6.7,298,222,74,10,1,2,61,35,29,7,17,0,210,2,9
Martín Tejón,ESP,"MF,DF",Valencia,La Liga,20-210,2004,0.5,26,26,0,0,0,0,1,0,0,0,0,0,20,0,0
Mathys Tel,FRA,"FW,MF",Bayern Munich,Bundesliga,19-195,2005,1.3,54,51,3,1,0,0,0,1,1,0,0,0,45,0,2
Nathan Tella,NGA,"DF,FW",Leverkusen,Bundesliga,25-126,1999,1.1,30,27,2,0,1,0,3,2,0,0,0,0,21,1,3
Nahuel Tenaglia,ARG,DF,Alavés,La Liga,28-261,1996,9.5,325,235,89,1,0,0,22,85,0,0,0,0,214,1,13
Casper Tengstedt,DEN,"FW,MF",Hellas Verona,Serie A,24-160,2000,7.7,138,122,15,0,0,2,6,3,0,0,0,0,92,1,7
Marc-André ter Stegen,GER,GK,Barcelona,La Liga,32-192,1992,5.5,203,176,27,10,0,0,0,0,0,0,0,0,186,0,0
Filippo Terracciano,ITA,DF,Milan,Serie A,21-274,2003,4.0,190,157,33,4,1,1,3,29,0,0,0,0,169,0,1
Pietro Terracciano,ITA,GK,Fiorentina,Serie A,34-245,1990,3.0,89,75,14,3,0,0,0,0,0,0,0,0,70,0,0
Ramón Terrats,ESP,MF,Villarreal,La Liga,24-021,2000,0.9,55,54,1,1,1,2,3,0,0,0,0,0,43,0,2
Martin Terrier,FRA,MF,Leverkusen,Bundesliga,27-249,1997,4.9,147,134,10,0,1,0,3,0,2,1,0,0,124,3,4
Tanner Tessmann,USA,MF,Lyon,Ligue 1,23-045,2001,2.0,113,105,8,3,0,2,8,0,5,3,2,0,98,0,1
Kenny Tete,NED,DF,Fulham,Premier League,29-030,1995,9.6,490,401,87,3,0,0,14,84,0,0,0,0,400,2,14
Teddy Teuma,MLT,MF,Reims,Ligue 1,31-039,1993,2.2,176,147,27,11,0,3,14,3,9,7,2,0,138,2,5
Jordan Teze,NED,DF,Monaco,Ligue 1,25-039,1999,2.5,112,85,27,2,0,1,2,25,0,0,0,0,92,0,4
Florian Thauvin,FRA,"MF,FW",Udinese,Serie A,31-287,1993,5.9,216,187,26,10,1,6,45,1,13,7,5,0,144,3,5
Arthur Theate,BEL,DF,Eint Frankfurt,Bundesliga,24-167,2000,7.6,360,315,43,5,0,2,3,27,0,0,0,0,302,2,2
Malick Thiaw,GER,DF,Milan,Serie A,23-092,2001,4.0,270,263,5,5,1,1,2,0,0,0,0,0,252,2,0
Sorba Thomas,WAL,FW,Nantes,Ligue 1,25-078,1999,6.8,250,212,38,9,0,1,64,3,26,10,13,0,152,0,11
Adrien Thomasson,FRA,MF,Lens,Ligue 1,30-334,1993,8.8,447,418,26,12,1,2,27,1,13,5,6,0,356,3,6
Morten Thorsby,NOR,MF,Genoa,Serie A,28-187,1996,6.8,154,153,0,0,2,0,2,0,0,0,0,0,94,1,8
Khéphren Thuram,FRA,MF,Juventus,Serie A,23-227,2001,4.6,278,270,6,5,1,0,3,1,0,0,0,0,247,2,1
Marcus Thuram,FRA,FW,Inter,Serie A,27-094,1997,9.9,189,176,12,0,1,1,4,0,0,0,0,0,130,1,2
Youri Tielemans,BEL,MF,Aston Villa,Premier League,27-185,1997,9.8,670,610,58,26,8,4,47,2,30,26,1,1,548,2,10
Phillip Tietz,GER,FW,Augsburg,Bundesliga,27-122,1997,6.3,169,161,7,0,0,0,1,0,0,0,0,0,103,1,7
Jurriën Timber,NED,DF,Arsenal,Premier League,23-144,2001,6.6,256,216,39,4,1,0,8,35,0,0,0,0,203,1,7
Jean-Clair Todibo,FRA,DF,West Ham,Premier League,24-314,1999,4.6,235,228,5,4,0,1,1,1,0,0,0,0,211,2,0
Harry Toffolo,ENG,DF,Nott'ham Forest,Premier League,29-081,1995,0.4,30,19,11,0,0,0,3,10,1,1,0,0,22,0,2
Umut Tohumcu,GER,MF,Hoffenheim,Bundesliga,20-089,2004,2.4,80,76,4,4,0,0,2,0,0,0,0,0,69,0,1
Corentin Tolisso,FRA,MF,Lyon,Ligue 1,30-097,1994,5.7,320,308,9,5,2,2,4,4,0,0,0,0,268,3,7
Rafael Tolói,ITA,DF,Atalanta,Serie A,34-029,1990,0.4,14,13,0,0,0,0,0,0,0,0,0,0,12,1,0
Tiago Tomás,POR,"FW,MF",Wolfsburg,Bundesliga,22-145,2002,7.8,159,158,0,0,1,1,10,0,0,0,0,0,100,1,5
Takehiro Tomiyasu,JPN,DF,Arsenal,Premier League,26-003,1998,0.1,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0
Fikayo Tomori,ENG,DF,Milan,Serie A,26-325,1997,6.0,415,394,21,10,0,2,1,1,0,0,0,0,387,0,0
Sandro Tonali,ITA,MF,Newcastle Utd,Premier League,24-184,2000,4.3,149,144,4,1,0,0,11,1,2,1,1,0,113,1,4
Pablo Torre,ESP,MF,Barcelona,La Liga,21-219,2003,2.2,125,114,10,2,1,0,8,0,6,5,0,0,101,1,1
David Torres,ESP,DF,Valladolid,La Liga,21-248,2003,6.7,311,272,38,10,0,3,0,1,0,0,0,0,270,1,2
Ferrán Torres,ESP,FW,Barcelona,La Liga,24-253,2000,3.6,102,93,8,1,0,0,5,0,4,1,0,0,77,1,4
Pau Torres,ESP,DF,Aston Villa,Premier League,27-297,1997,10.0,605,556,47,27,3,2,1,2,0,0,0,0,521,2,2
Lucas Torró,ESP,MF,Osasuna,La Liga,30-112,1994,11.5,472,465,6,6,0,9,1,0,0,0,0,0,337,1,4
Abdoulaye Touré,GUI,MF,Le Havre,Ligue 1,30-250,1994,9.1,335,327,4,3,1,3,3,0,0,0,0,0,270,4,0
Birama Touré,MLI,"MF,DF",Montpellier,Ligue 1,32-155,1992,2.7,114,112,2,2,0,1,0,0,0,0,0,0,96,0,0
Ousmane Toure,FRA,DF,Lille,Ligue 1,19-264,2005,0.1,6,5,1,0,0,0,0,1,0,0,0,0,4,0,0
Souleymane Touré,FRA,DF,Udinese,Serie A,21-225,2003,4.8,288,270,18,8,0,1,4,1,0,0,0,0,268,0,1
Lucas Tousart,FRA,MF,Union Berlin,Bundesliga,27-193,1997,1.4,30,30,0,0,0,1,1,0,0,0,0,0,17,0,1
Conor Townsend,ENG,MF,Ipswich Town,Premier League,31-249,1993,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adama Traoré,ESP,"FW,MF",Fulham,Premier League,28-288,1996,8.0,240,240,0,0,1,1,36,0,0,0,0,0,175,0,5
Hamari Traoré,MLI,DF,Real Sociedad,La Liga,32-286,1992,3.5,196,151,45,6,0,1,3,39,0,0,0,0,156,0,3
Omar Traoré,GER,"DF,FW",Heidenheim,Bundesliga,26-278,1998,7.5,351,277,74,2,0,2,21,69,1,0,0,0,238,0,15
Kevin Trapp,GER,GK,Eint Frankfurt,Bundesliga,34-123,1990,5.5,226,177,49,11,0,0,0,0,0,0,0,0,172,0,1
Mark Travers,IRL,GK,Bournemouth,Premier League,25-174,1999,3.0,72,44,28,5,0,0,0,0,0,0,0,0,51,0,0
Óscar Trejo,ARG,"MF,FW",Rayo Vallecano,La Liga,36-196,1988,1.4,64,59,3,0,0,0,1,1,0,0,0,0,51,2,2
Philipp Treu,GER,"MF,DF",St. Pauli,Bundesliga,23-341,2000,8.5,411,322,89,2,0,1,20,87,0,0,0,0,334,0,12
Ryan Trevitt,ENG,MF,Brentford,Premier League,21-241,2003,0.0,7,6,0,0,0,0,0,0,0,0,0,0,4,1,1
Christopher Trimmel,AUT,"MF,DF",Union Berlin,Bundesliga,37-258,1987,5.2,212,153,59,4,1,0,29,41,14,6,8,0,138,0,5
Kieran Trippier,ENG,DF,Newcastle Utd,Premier League,34-050,1990,3.1,246,191,55,12,0,0,21,29,14,11,2,0,198,0,4
Leandro Trossard,BEL,FW,Arsenal,Premier League,29-340,1994,6.2,175,165,9,2,1,1,9,3,1,1,0,0,128,1,6
Adrien Truffert,FRA,"DF,MF",Rennes,Ligue 1,22-354,2001,8.3,372,320,52,4,0,2,23,48,0,0,0,0,275,0,11
Kostas Tsimikas,GRE,DF,Liverpool,Premier League,28-180,1996,2.6,209,173,36,3,1,1,13,23,10,10,0,0,180,0,2
Viktor Tsyhankov,UKR,"MF,FW",Girona,La Liga,26-359,1997,4.9,217,188,29,5,1,0,25,2,22,4,12,0,166,0,7
Axel Tuanzebe,COD,DF,Ipswich Town,Premier League,26-360,1997,5.7,223,176,47,15,0,1,3,32,0,0,0,0,193,0,2
Stefano Turati,ITA,GK,Monza,Serie A,23-064,2001,8.0,279,206,73,25,0,1,0,0,0,0,0,0,188,0,1
Beñat Turrientes,ESP,MF,Real Sociedad,La Liga,22-282,2002,5.1,215,197,18,9,0,2,16,1,8,5,1,0,184,0,1
Tuta,BRA,"DF,MF",Eint Frankfurt,Bundesliga,25-127,1999,8.7,456,435,20,12,0,0,0,2,0,0,0,0,416,1,2
Chrisantus Uche,NGA,"FW,MF",Getafe,La Liga,21-173,2003,10.1,203,195,6,0,0,1,9,0,0,0,0,0,139,2,9
Destiny Udogie,ITA,DF,Tottenham,Premier League,21-346,2002,9.2,506,433,72,11,0,0,14,61,0,0,0,0,440,1,17
Manuel Ugarte Ribeiro,URU,MF,Manchester Utd,Premier League,23-211,2001,2.1,83,82,1,1,0,0,0,0,0,0,0,0,73,0,0
Lesley Ugochukwu,FRA,MF,Southampton,Premier League,20-227,2004,1.6,50,49,1,1,0,0,0,0,0,0,0,0,43,0,3
Lukas Ullrich,GER,DF,Gladbach,Bundesliga,20-237,2004,0.8,29,23,6,0,0,0,2,6,0,0,0,0,17,0,1
Sven Ulreich,GER,GK,Bayern Munich,Bundesliga,36-097,1988,1.0,30,29,1,0,0,0,0,0,0,0,0,0,25,0,0
Enes Ünal,TUR,"FW,MF",Bournemouth,Premier League,27-182,1997,1.6,35,35,0,0,1,0,1,0,0,0,0,0,22,0,1
Deniz Undav,GER,"FW,MF",Stuttgart,Bundesliga,28-112,1996,7.1,208,200,8,1,0,3,2,3,0,0,0,0,150,0,8
Naci Ünüvar,NED,"MF,DF",Espanyol,La Liga,21-148,2003,0.3,18,18,0,0,0,0,2,0,0,0,0,0,13,0,2
Dayot Upamecano,FRA,DF,Bayern Munich,Bundesliga,26-012,1998,8.9,904,885,18,11,0,1,2,2,0,0,0,0,842,1,3
Kacper Urbanski,POL,MF,Bologna,Serie A,20-062,2004,2.2,116,109,7,0,1,0,8,0,7,0,5,0,97,0,4
Can Uzun,TUR,"FW,MF",Eint Frankfurt,Bundesliga,18-363,2005,1.1,39,38,1,0,1,0,1,0,1,0,1,0,33,0,1
Josha Vagnoman,GER,DF,Stuttgart,Bundesliga,23-333,2000,6.4,263,220,43,3,1,0,7,40,0,0,0,0,218,0,3
Óscar Valentín,ESP,MF,Rayo Vallecano,La Liga,30-080,1994,8.3,325,321,4,4,0,1,2,0,0,0,0,0,262,0,4
Germán Valera,ESP,"MF,FW",Valencia,La Liga,22-237,2002,0.5,12,12,0,0,0,0,1,0,0,0,0,0,8,0,0
Emanuele Valeri,ITA,DF,Parma,Serie A,25-337,1998,6.6,265,201,63,9,0,4,25,52,2,0,0,0,181,1,7
Martin Valjent,SVK,DF,Mallorca,La Liga,28-333,1995,7.8,313,295,18,12,0,1,2,5,0,0,0,0,267,0,1
Jesús Vallejo,ESP,DF,Real Madrid,La Liga,27-308,1997,0.1,14,14,0,0,0,0,0,0,0,0,0,0,12,0,0
Mattia Valoti,ITA,MF,Monza,Serie A,31-063,1993,0.3,18,17,1,1,0,0,0,0,0,0,0,0,12,0,0
Federico Valverde,URU,MF,Real Madrid,La Liga,26-109,1998,10.4,688,669,17,10,1,13,11,3,3,3,0,0,615,2,10
Ignace Van Der Brempt,BEL,DF,Como,Serie A,22-221,2002,4.4,250,210,40,5,0,0,5,35,0,0,0,0,209,0,7
Virgil van Dijk,NED,DF,Liverpool,Premier League,33-123,1991,10.0,808,748,59,18,0,10,0,4,0,0,0,0,734,1,3
Vanderson,BRA,DF,Monaco,Ligue 1,23-140,2001,5.5,314,245,66,8,2,3,11,58,0,0,0,0,242,3,6
Maarten Vandevoordt,BEL,GK,RB Leipzig,Bundesliga,22-256,2002,0.5,17,12,5,0,0,0,0,0,0,0,0,0,15,0,0
Jamie Vardy,ENG,FW,Leicester City,Premier League,37-302,1987,9.4,115,98,15,0,1,0,4,0,0,0,0,0,72,2,5
Ruben Vargas,SUI,MF,Augsburg,Bundesliga,26-095,1998,2.6,118,107,11,2,0,1,12,6,1,0,0,0,97,0,0
Nikola Vasilj,BIH,GK,St. Pauli,Bundesliga,28-342,1995,9.0,385,309,76,28,0,1,0,0,0,0,0,0,274,0,0
Devis Vásquez,COL,GK,Empoli,Serie A,26-180,1998,11.0,359,281,77,28,0,0,0,0,0,0,0,0,209,1,0
Johan Vásquez,MEX,DF,Genoa,Serie A,26-017,1998,11.3,528,485,43,21,0,1,2,4,0,0,0,0,436,0,4
Denis Vavro,SVK,DF,Wolfsburg,Bundesliga,28-212,1996,4.0,287,275,8,5,0,7,1,3,0,0,0,0,242,4,2
José Luis García Vayá,ESP,MF,Valencia,La Liga,26-089,1998,9.5,588,502,81,41,2,12,54,0,40,12,18,2,449,5,6
Jesus Vazquez,ESP,DF,Valencia,La Liga,21-311,2003,6.2,274,194,78,3,0,0,14,74,0,0,0,0,206,2,16
Lucas Vázquez,ESP,DF,Real Madrid,La Liga,33-130,1991,4.5,315,270,44,2,0,1,14,34,8,3,3,0,272,1,6
Matías Vecino,URU,MF,Lazio,Serie A,33-076,1991,3.7,173,169,4,4,2,1,1,0,0,0,0,0,144,0,2
Renato Veiga,POR,"DF,MF",Chelsea,Premier League,21-102,2003,1.9,130,118,12,5,0,0,0,7,0,0,0,0,111,0,1
Alejo Véliz,ARG,FW,Espanyol,La Liga,21-050,2003,7.2,98,83,15,0,0,0,0,0,0,0,0,0,70,0,1
Miloš Veljković,SRB,DF,Werder Bremen,Bundesliga,29-043,1995,1.5,94,93,1,1,0,8,4,0,0,0,0,0,85,0,2
Joël Veltman,NED,DF,Brighton,Premier League,32-298,1992,8.6,434,348,86,15,1,1,10,71,0,0,0,0,343,0,17
Micky van de Ven,NED,DF,Tottenham,Premier League,23-203,2001,7.9,607,575,31,14,0,1,0,3,0,0,0,0,560,1,5
Nikolas Veratschnig,AUT,MF,Mainz 05,Bundesliga,21-289,2003,0.1,3,3,0,0,0,0,1,0,0,0,0,0,2,0,0
Bart Verbruggen,NED,GK,Brighton,Premier League,22-082,2002,8.0,327,292,32,11,0,0,0,0,0,0,0,0,265,3,1
Simone Verdi,ITA,"MF,FW",Como,Serie A,32-119,1992,0.7,28,24,3,2,0,0,4,1,0,0,0,0,14,1,3
Jordan Veretout,FRA,MF,Lyon,Ligue 1,31-252,1993,5.4,318,306,12,3,1,2,12,0,7,7,0,0,265,0,5
Arthur Vermeeren,BEL,MF,RB Leipzig,Bundesliga,19-275,2005,3.7,227,222,5,4,0,1,2,0,0,0,0,0,195,0,4
Yorbe Vertessen,BEL,"FW,MF",Union Berlin,Bundesliga,23-305,2001,4.8,115,96,19,7,1,0,20,0,11,7,2,0,74,0,4
Mikel Vesga,ESP,MF,Athletic Club,La Liga,31-171,1993,3.5,148,146,2,2,1,3,1,0,0,0,0,0,115,0,2
Jannik Vestergaard,DEN,DF,Leicester City,Premier League,32-097,1992,3.0,161,154,7,4,0,0,0,0,0,0,0,0,146,0,0
Ben Viadere,FRA,MF,Auxerre,Ligue 1,19-067,2005,0.1,6,3,3,0,0,0,4,0,3,1,2,0,2,0,1
Guglielmo Vicario,ITA,GK,Tottenham,Premier League,28-032,1996,10.0,380,348,32,4,0,0,0,0,0,0,0,0,348,0,1
Carlos Vicente,ESP,"FW,MF",Alavés,La Liga,25-199,1999,10.9,304,235,65,12,1,1,77,24,29,9,11,3,199,4,14
Pau Victor Delgado,ESP,FW,Barcelona,La Liga,22-348,2001,1.6,66,64,2,0,0,0,2,1,0,0,0,0,53,0,2
Nacho Vidal,ESP,DF,Osasuna,La Liga,29-289,1995,1.3,44,33,11,0,0,0,1,11,0,0,0,0,35,0,1
Gabriel Vidovic,CRO,MF,Mainz 05,Bundesliga,20-343,2003,0.0,6,5,1,1,0,0,0,0,0,0,0,0,6,0,0
Samuele Vignato,ITA,MF,Monza,Serie A,20-258,2004,2.3,74,74,0,0,1,0,7,0,0,0,0,0,54,0,4
Asier Villalibre,ESP,FW,Alavés,La Liga,27-039,1997,2.4,39,35,4,0,0,0,0,0,0,0,0,0,27,0,1
Iván Villar,ESP,GK,Celta Vigo,La Liga,27-122,1997,4.0,117,76,41,6,0,0,0,0,0,0,0,0,95,0,0
Nicolas Viola,ITA,"MF,FW",Cagliari,Serie A,35-027,1989,3.5,139,111,27,8,1,0,31,1,16,7,8,0,86,1,5
Viti,ESP,DF,Las Palmas,La Liga,27-053,1997,6.6,291,223,68,6,1,1,16,62,0,0,0,0,239,0,7
Mattia Viti,ITA,DF,Empoli,Serie A,22-289,2002,11.0,434,348,86,34,1,4,0,2,0,0,0,0,362,0,6
Vitinha,POR,FW,Genoa,Serie A,24-238,2000,5.5,96,85,11,1,1,1,12,1,0,0,0,0,56,0,7
Vitinha,POR,MF,Paris S-G,Ligue 1,24-269,2000,7.0,675,653,20,19,5,7,5,1,0,0,0,0,618,2,9
Daniel Vivian,ESP,DF,Athletic Club,La Liga,25-116,1999,9.6,594,570,23,21,1,4,2,0,0,0,0,0,520,1,4
Dušan Vlahović,SRB,FW,Juventus,Serie A,24-285,2000,10.0,148,128,17,0,2,1,3,0,0,0,0,0,101,3,5
Vanja Vlahović,SRB,"MF,FW",Atalanta,Serie A,20-230,2004,0.3,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0
Nikola Vlašić,CRO,"MF,FW",Torino,Serie A,27-035,1997,3.3,101,99,2,0,0,0,2,2,0,0,0,0,84,0,0
Alessandro Vogliacco,ITA,DF,Genoa,Serie A,26-055,1998,7.2,279,268,11,5,0,4,9,6,0,0,0,0,222,0,5
Kevin Vogt,GER,DF,Union Berlin,Bundesliga,33-046,1991,8.4,470,425,43,21,0,2,0,0,0,0,0,0,407,2,1
Mërgim Vojvoda,KVX,DF,Torino,Serie A,29-281,1995,6.6,395,363,31,7,1,5,16,22,2,1,0,0,335,1,7
Aster Vranckx,BEL,MF,Wolfsburg,Bundesliga,22-035,2002,1.4,35,34,1,0,0,0,1,0,0,0,0,0,30,0,1
Stefan de Vrij,NED,DF,Inter,Serie A,32-277,1992,4.9,329,324,5,5,1,1,0,0,0,0,0,0,309,0,0
