Player,Nation,Pos,Squad,Age,Born,90s,PassAtt,Live,Dead,FK,ThroughBalls,SideSwitch,Cross,Throw-Ins,Corners,InSwingCorner,OutSwingCorner,StraightCorner,PassesCmp,PassOffside,PassesBlocked
Bertuğ Yıldırım,TUR,FW,Rennes,21,2002,3.1,60,54,6,0,0,2,4,0,0,0,0,0,48,0,1
Rıdvan Yılmaz,TUR,DF,Rangers,22,2001,2.0,124,87,36,0,0,1,14,29,7,0,6,0,87,1,6
Ali Youssef,TUN,FW,Häcken,22,2000,1.0,13,11,2,0,0,0,0,0,0,0,0,0,11,0,1
Christos Zafeiris,GRE,MF,Slavia Prague,20,2003,5.1,264,244,19,15,0,0,5,0,4,0,0,0,224,1,3
Wilfried Zaha,CIV,FW,Galatasaray,30,1992,0.4,19,18,1,0,0,0,1,1,0,0,0,0,14,0,1
Rodrigo Zalazar,URU,MF,Braga,23,1999,1.3,74,66,8,5,0,2,10,0,3,0,2,0,52,0,0
Nicola Zalewski,POL,"DF,FW",Roma,21,2002,5.3,214,177,37,4,0,5,17,31,2,2,0,0,152,0,12
Davide Zappacosta,ITA,DF,Atalanta,31,1992,8.1,369,282,82,5,0,0,21,75,2,1,0,0,294,5,10
Jaroslav Zelený,CZE,DF,Sparta Prague,30,1992,6.2,226,209,15,3,1,0,8,12,0,0,0,0,170,2,2
Ramiz Zerrouki,ALG,MF,Feyenoord,25,1998,1.7,90,88,2,2,0,0,0,0,0,0,0,0,84,0,0
Philipp Ziereis,GER,DF,LASK,30,1993,6.0,291,263,27,17,0,6,0,10,0,0,0,0,217,1,4
David Zima,CZE,DF,Slavia Prague,22,2000,2.0,66,64,2,2,0,0,0,0,0,0,0,0,59,0,0
Ondřej Zmrzlý,CZE,"DF,FW",Slavia Prague,24,1999,1.9,58,47,11,0,0,0,0,11,0,0,0,0,47,0,2
Nadir Zortea,ITA,MF,Atalanta,24,1999,1.0,50,40,10,2,0,1,5,7,1,1,0,0,35,0,2
Abdellah Zoubir,FRA,"FW,MF",Qarabağ,31,1991,10.1,422,409,9,5,1,5,10,2,2,1,1,0,348,4,10
Kurt Zouma,FRA,DF,West Ham,28,1994,4.0,139,129,10,4,0,0,0,0,0,0,0,0,115,0,0
Steven Zuber,SUI,"FW,MF",AEK Athens,31,1991,3.4,95,84,9,1,1,0,3,1,0,0,0,0,75,2,1
Oleksandr Zubkov,UKR,MF,Shakhtar,26,1996,1.9,66,60,5,3,2,1,5,2,0,0,0,0,50,1,2
Robert Žulj,AUT,"FW,MF",LASK,31,1992,6.0,226,210,15,4,7,2,5,1,3,2,1,0,148,1,5
Łukasz Zwoliński,POL,FW,RKS Raków,30,1993,1.7,32,28,4,0,0,0,0,0,0,0,0,0,22,0,1
Niklas Ødegård,NOR,"MF,FW",Molde,19,2004,0.6,11,10,1,0,0,0,0,0,0,0,0,0,10,0,1
Casper Øyvann,NOR,DF,Molde,23,1999,5.0,301,290,11,9,0,1,0,2,0,0,0,0,260,0,1
Ifet Đakovac,SRB,"MF,FW",TSC Bačka Top,25,1997,5.5,128,126,2,0,1,0,0,1,0,0,0,0,106,0,3
Mateja Đorđević,SRB,DF,TSC Bačka Top,20,2003,1.8,41,36,5,3,0,0,0,2,0,0,0,0,29,0,1
Filip Đuričić,SRB,MF,Panathinaikos,31,1992,2.1,92,90,1,1,1,2,3,0,0,0,0,0,79,1,4
Łukasz Łakomy,POL,MF,Young Boys,22,2001,1.0,33,29,3,0,1,0,3,0,3,2,1,0,24,1,0
