Player,Nation,Pos,Squad,Comp,Age,Born,90s,PassAtt,Live,Dead,FK,ThroughBalls,SideSwitch,Cross,Throw-Ins,Corners,InSwingCorner,OutSwingCorner,StraightCorner,PassesCmp,PassOffside,PassesBlocked
Folarin Balogun,USA,FW,Monaco,Ligue 1,22,2001,18.8,365,333,25,1,3,1,7,0,0,0,0,0,263,7,15
Jonathan Bamba,CIV,"MF,FW",Celta Vigo,La Liga,27,1996,22.0,769,745,19,4,8,2,50,11,1,1,0,0,590,5,31
Mohamed Bamba,CIV,FW,Lorient,Ligue 1,21,2001,12.6,256,228,25,0,0,0,2,1,0,0,0,0,185,3,14
Samuel Bamba,GER,FW,Dortmund,Bundesliga,19,2004,0.5,20,19,1,0,0,0,4,1,0,0,0,0,14,0,1
Lameck Banda,ZAM,FW,Lecce,Serie A,22,2001,15.0,342,325,15,2,1,2,51,4,9,5,2,0,250,2,14
Daniel Bandeira,POR,MF,Hellas Verona,Serie A,23,2000,5.0,233,224,7,2,3,4,7,3,2,0,1,0,187,2,2
Mamady Bangré,BFA,"FW,MF",Toulouse,Ligue 1,22,2001,1.1,74,74,0,0,0,0,4,0,0,0,0,0,59,0,3
Mattia Bani,ITA,DF,Genoa,Serie A,29,1993,25.6,1152,1059,88,45,0,1,1,6,0,0,0,0,962,5,8
Léo Baptistão,BRA,FW,Almería,La Liga,30,1992,20.4,568,534,31,0,1,3,27,8,0,0,0,0,366,3,30
Shandon Baptiste,GRN,MF,Brentford,Premier League,25,1998,2.5,90,87,3,0,0,0,3,1,0,0,0,0,66,0,5
Antonín Barák,CZE,"MF,FW",Fiorentina,Serie A,28,1994,9.0,392,372,20,3,0,1,4,4,1,0,0,0,338,0,13
Valentín Barco,ARG,"DF,FW",Brighton,Premier League,19,2004,3.4,233,204,28,5,2,1,30,15,8,3,2,2,179,1,5
Bradley Barcola,FRA,FW,Lyon,Ligue 1,20,2002,3.0,90,90,0,0,0,1,0,0,0,0,0,0,70,0,2
Bradley Barcola,FRA,"FW,MF",Paris S-G,Ligue 1,20,2002,15.2,562,553,5,2,4,1,18,3,0,0,0,0,436,4,16
Melvin Bard,FRA,DF,Nice,Ligue 1,22,2000,29.5,1784,1509,266,32,0,2,70,233,1,1,0,0,1457,9,41
Nicolò Barella,ITA,MF,Inter,Serie A,26,1997,31.6,2168,2120,37,17,12,25,51,19,1,0,0,0,1835,11,37
Kike Barja,ESP,"FW,MF",Osasuna,La Liga,26,1997,3.4,114,110,4,1,0,0,23,1,2,2,0,0,83,0,3
Ross Barkley,ENG,MF,Luton Town,Premier League,29,1993,29.1,1474,1329,139,94,4,24,45,14,16,8,8,0,1218,6,31
Aymen Barkok,MAR,"MF,FW",Mainz 05,Bundesliga,25,1998,3.6,184,171,13,0,1,0,13,8,4,2,2,0,118,0,4
Harvey Barnes,ENG,"FW,MF",Newcastle Utd,Premier League,25,1997,8.9,272,262,8,2,1,2,12,4,0,0,0,0,208,2,13
Leandro Barreiro Martins,LUX,MF,Mainz 05,Bundesliga,23,2000,29.0,925,900,20,18,0,3,5,2,0,0,0,0,679,5,24
Enzo Barrenechea,ARG,MF,Frosinone,Serie A,22,2001,31.2,1903,1795,104,88,1,13,1,3,0,0,0,0,1624,4,21
Ander Barrenetxea,ESP,"FW,MF",Real Sociedad,La Liga,21,2001,15.9,555,545,5,0,1,9,47,4,1,0,0,0,372,5,27
Pablo Barrios,ESP,MF,Atlético Madrid,La Liga,20,2003,17.3,873,847,16,11,3,3,16,4,1,0,0,0,728,10,10
Davide Bartesaghi,ITA,"DF,MF",Milan,Serie A,17,2005,0.9,35,28,7,0,0,0,0,7,0,0,0,0,28,0,2
Marc Bartra,ESP,DF,Betis,La Liga,32,1991,2.5,118,107,9,9,0,1,0,0,0,0,0,0,101,2,0
Federico Baschirotto,ITA,DF,Lecce,Serie A,26,1996,36.6,1808,1668,136,66,0,10,3,9,0,0,0,0,1516,4,10
Steven Baseya,FRA,DF,Strasbourg,Ligue 1,18,2005,0.1,12,11,1,1,0,0,0,0,0,0,0,0,11,0,0
Chris Basham,ENG,"DF,MF",Sheffield Utd,Premier League,35,1988,3.6,138,125,13,1,0,1,4,12,0,0,0,0,103,0,2
Toma Bašić,CRO,MF,Salernitana,Serie A,26,1996,12.9,540,503,35,22,1,6,25,7,6,1,4,0,442,2,11
Calvin Bassey,NGA,DF,Fulham,Premier League,23,1999,25.6,1674,1582,91,34,0,12,3,3,0,0,0,0,1440,1,20
Alessandro Bastoni,ITA,DF,Inter,Serie A,24,1999,25.2,1935,1787,139,58,1,29,76,71,0,0,0,0,1671,9,30
Simone Bastoni,ITA,"MF,DF",Empoli,Serie A,26,1996,8.3,360,281,76,17,2,2,36,41,16,4,9,0,246,3,12
Augusto Batalla,ARG,GK,Granada,La Liga,27,1996,17.0,689,483,205,83,0,1,0,0,0,0,0,0,445,1,1
Daniel Batz,GER,GK,Mainz 05,Bundesliga,32,1991,4.0,153,120,33,12,0,0,0,0,0,0,0,0,104,0,0
Maximilian Bauer,GER,DF,Augsburg,Bundesliga,23,2000,9.0,491,452,39,17,0,0,1,15,0,0,0,0,423,0,3
Elias Baum,GER,"DF,MF",Eint Frankfurt,Bundesliga,17,2005,0.3,17,13,4,0,0,0,0,4,0,0,0,0,13,0,0
Oliver Baumann,GER,GK,Hoffenheim,Bundesliga,33,1990,34.0,1412,1072,336,87,0,1,0,0,0,0,0,0,1055,4,0
Christoph Baumgartner,AUT,"MF,FW",RB Leipzig,Bundesliga,23,1999,12.9,456,443,8,5,4,1,8,3,0,0,0,0,340,5,15
Bebé,CPV,"MF,FW",Rayo Vallecano,La Liga,33,1990,2.4,104,83,21,3,0,2,28,8,10,6,3,0,63,0,4
Ihlas Bebou,TOG,"FW,DF",Hoffenheim,Bundesliga,29,1994,18.2,514,462,49,0,2,2,35,40,0,0,0,0,360,3,25
Mohamed Bechikh,FRA,"FW,MF",Strasbourg,Ligue 1,18,2005,0.2,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0
Adrian Beck,GER,"MF,FW",Heidenheim,Bundesliga,26,1997,10.8,431,411,18,3,2,5,6,1,0,0,0,0,311,2,17
Owen Beck,WAL,DF,Liverpool,Premier League,20,2002,0.1,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0
Sheraldo Becker,SUR,"FW,MF",Real Sociedad,La Liga,28,1995,8.6,243,236,6,0,0,0,46,1,2,0,1,0,154,1,17
Sheraldo Becker,SUR,"FW,MF",Union Berlin,Bundesliga,28,1995,7.2,280,261,18,0,0,1,57,13,1,0,0,1,183,1,13
Chris Bedia,CIV,"FW,MF",Union Berlin,Bundesliga,27,1996,1.6,20,19,1,0,0,0,0,0,0,0,0,0,14,0,1
Donny van de Beek,NED,DF,Manchester Utd,Premier League,26,1997,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Donny van de Beek,NED,"MF,FW",Eint Frankfurt,Bundesliga,26,1997,4.0,139,134,5,1,1,0,7,0,4,0,4,0,109,0,5
Yanis Begraoui,MAR,"FW,MF",Toulouse,Ligue 1,22,2001,3.3,97,89,6,1,0,0,5,1,2,0,1,0,70,2,1
Kevin Behrens,GER,FW,Wolfsburg,Bundesliga,32,1991,6.8,175,171,3,0,1,0,4,0,0,0,0,0,112,1,4
Kevin Behrens,GER,FW,Union Berlin,Bundesliga,32,1991,14.0,336,323,11,0,2,0,6,3,0,0,0,0,215,2,15
Maximilian Beier,GER,"FW,MF",Hoffenheim,Bundesliga,20,2002,26.9,550,498,50,0,4,1,38,8,1,1,0,0,384,2,26
Jérémie Bela,ANG,"MF,FW",Clermont Foot,Ligue 1,30,1993,2.3,100,94,6,1,0,0,14,2,3,2,0,0,70,0,5
Reda Belahyane,MAR,MF,Hellas Verona,Serie A,19,2004,1.0,25,24,1,1,0,0,0,0,0,0,0,0,23,0,0
Reda Belahyane,MAR,MF,Nice,Ligue 1,19,2004,0.3,15,15,0,0,0,0,0,0,0,0,0,0,13,0,1
Amari'i Bell,JAM,DF,Luton Town,Premier League,29,1994,19.1,835,783,48,15,2,3,13,29,0,0,0,0,645,4,23
Stefan Bell,GER,DF,Mainz 05,Bundesliga,31,1991,7.4,370,364,6,6,0,0,1,0,0,0,0,0,297,0,4
Alaa Bellaarouch,MAR,GK,Strasbourg,Ligue 1,21,2002,15.0,504,404,97,36,0,1,0,0,0,0,0,0,352,3,1
Raoul Bellanova,ITA,DF,Torino,Serie A,23,2000,33.8,1579,1285,288,14,0,4,178,274,0,0,0,0,1232,6,44
Jean-Ricner Bellegarde,FRA,"MF,FW",Wolves,Premier League,25,1998,10.6,314,297,15,4,1,0,30,1,6,3,3,0,241,2,11
Jean-Ricner Bellegarde,FRA,"MF,FW",Strasbourg,Ligue 1,25,1998,3.0,96,88,6,1,0,0,8,0,5,3,2,0,67,2,1
Héctor Bellerín,ESP,DF,Betis,La Liga,28,1995,19.0,979,791,185,17,0,8,40,168,0,0,0,0,756,3,20
Jude Bellingham,ENG,MF,Real Madrid,La Liga,20,2003,25.7,1543,1490,43,18,18,14,21,12,1,1,0,0,1363,10,25
Jeanuël Belocian,FRA,DF,Rennes,Ligue 1,18,2005,16.1,862,807,55,9,0,5,13,43,0,0,0,0,759,0,8
Andrea Belotti,ITA,FW,Fiorentina,Serie A,29,1993,10.5,201,181,20,1,1,0,4,0,0,0,0,0,133,0,6
Andrea Belotti,ITA,FW,Roma,Serie A,29,1993,7.5,155,141,13,0,1,0,4,2,0,0,0,0,115,1,10
Fran Beltrán,ESP,MF,Celta Vigo,La Liga,24,1999,27.0,1364,1309,53,46,4,4,19,1,6,2,3,0,1180,2,19
Lucas Beltrán,ARG,"FW,MF",Fiorentina,Serie A,22,2001,18.8,459,438,19,2,4,3,7,4,0,0,0,0,360,2,15
Eliesse Ben Seghir,MAR,"MF,FW",Monaco,Ligue 1,18,2005,4.8,215,206,8,2,2,2,13,4,1,0,1,0,174,1,4
Anis Ben Slimane,TUN,MF,Sheffield Utd,Premier League,22,2001,4.7,139,129,7,1,1,0,0,0,0,0,0,0,92,3,7
Wissam Ben Yedder,FRA,FW,Monaco,Ligue 1,32,1990,25.7,752,698,51,3,12,2,9,3,0,0,0,0,555,3,25
Carlos Benavídez,URU,MF,Alavés,La Liga,25,1998,12.6,459,447,11,7,1,6,4,3,1,0,0,0,321,1,3
Ismaël Bennacer,ALG,MF,Milan,Serie A,25,1997,12.8,818,772,43,21,7,3,32,5,17,4,8,0,711,3,11
Saïd Benrahma,ALG,"FW,MF",West Ham,Premier League,27,1995,6.9,257,253,2,2,5,0,17,0,0,0,0,0,193,2,9
Saïd Benrahma,ALG,"FW,MF",Lyon,Ligue 1,27,1995,8.6,349,313,34,7,2,1,67,2,25,20,4,0,238,2,12
Ramy Bensebaini,ALG,DF,Dortmund,Bundesliga,28,1995,11.5,851,746,105,22,1,4,21,83,0,0,0,0,702,0,26
Nabil Bentaleb,ALG,MF,Lille,Ligue 1,28,1994,21.9,1454,1405,45,42,4,18,6,2,1,1,0,0,1248,4,15
Rodrigo Bentancur,URU,MF,Tottenham,Premier League,26,1997,11.2,800,786,10,9,4,0,9,0,0,0,0,0,674,4,26
Daniel Bentley,ENG,GK,Wolves,Premier League,30,1993,4.3,144,98,46,13,0,0,0,0,0,0,0,0,96,0,0
Lucas Beraldo,BRA,DF,Paris S-G,Ligue 1,19,2003,11.2,968,912,56,22,1,3,2,33,0,0,0,0,867,0,10
Domenico Berardi,ITA,FW,Sassuolo,Serie A,28,1994,15.9,641,583,55,19,8,24,72,7,29,19,0,0,409,3,15
Yuri Berchiche,ESP,DF,Athletic Club,La Liga,33,1990,21.4,1304,1050,249,43,0,8,44,206,0,0,0,0,1078,5,26
Álex Berenguer,ESP,FW,Athletic Club,La Liga,28,1995,17.7,596,478,117,38,4,5,138,13,65,22,30,0,373,1,23
Bartosz Bereszyński,POL,DF,Empoli,Serie A,31,1992,19.6,867,685,177,31,0,2,16,146,0,0,0,0,673,5,27
Jóhann Berg Guðmundsson,ISL,"MF,FW",Burnley,Premier League,32,1990,13.2,544,465,77,28,4,5,70,7,39,18,12,5,396,2,14
Sander Berge,NOR,MF,Burnley,Premier League,25,1998,33.4,1562,1529,31,21,7,10,12,1,0,0,0,0,1376,2,14
Etrit Berisha,ALB,GK,Empoli,Serie A,34,1989,14.0,494,356,134,44,0,1,0,0,0,0,0,0,339,4,0
Medon Berisha,ALB,"FW,MF",Lecce,Serie A,19,2003,2.3,98,91,7,3,0,2,3,0,3,2,1,0,84,0,1
Mergim Berisha,GER,FW,Hoffenheim,Bundesliga,25,1998,1.6,33,30,2,0,1,1,2,0,0,0,0,0,22,1,2
Mergim Berisha,GER,FW,Augsburg,Bundesliga,25,1998,1.4,14,13,1,0,0,0,1,0,0,0,0,0,10,0,1
Bernardo,BRA,DF,Bochum,Bundesliga,28,1995,32.5,1622,1356,259,12,0,4,30,233,0,0,0,0,1167,7,34
Victor Bernth Kristiansen,DEN,DF,Bologna,Serie A,20,2002,25.6,1688,1452,231,24,0,4,35,207,0,0,0,0,1422,5,22
Matúš Bero,SVK,"MF,FW",Bochum,Bundesliga,27,1995,18.5,535,502,28,3,7,1,16,23,0,0,0,0,355,5,20
Luke Berry,ENG,"MF,DF",Luton Town,Premier League,31,1992,3.6,99,83,16,4,0,0,8,2,6,5,1,0,64,0,3
Dimitry Bertaud,COD,GK,Montpellier,Ligue 1,25,1998,4.0,142,103,38,15,0,0,0,0,0,0,0,0,91,1,0
Jan-Niklas Beste,GER,"FW,MF",Heidenheim,Bundesliga,24,1999,28.9,947,675,269,85,0,13,279,34,145,75,61,0,543,3,49
Beto,GNB,FW,Everton,Premier League,25,1998,10.6,180,179,1,0,1,1,5,1,0,0,0,0,108,0,6
Beto,GNB,FW,Udinese,Serie A,25,1998,0.8,11,9,2,0,0,0,0,0,0,0,0,0,10,0,0
Davide Bettella,ITA,MF,Monza,Serie A,23,2000,0.0,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0
Sam Beukema,NED,DF,Bologna,Serie A,24,1998,28.3,2055,1971,81,47,1,12,2,18,0,0,0,0,1842,3,13
Jordan Beyer,GER,DF,Burnley,Premier League,23,2000,13.7,861,840,19,14,1,5,0,4,0,0,0,0,766,2,9
Pep Biel,ESP,"MF,FW",Augsburg,Bundesliga,26,1996,3.2,123,113,10,3,0,1,14,0,6,1,4,0,99,0,2
Jaka Bijol,SVN,DF,Udinese,Serie A,24,1999,23.2,822,790,29,22,1,5,1,2,0,0,0,0,645,3,4
El Bilal Touré,MLI,FW,Atalanta,Serie A,21,2001,4.4,126,124,2,0,1,1,2,0,0,0,0,0,92,0,6
Philip Billing,DEN,MF,Bournemouth,Premier League,27,1996,15.5,537,518,17,4,0,6,29,5,6,3,1,0,404,2,17
Cristiano Biraghi,ITA,DF,Fiorentina,Serie A,30,1992,26.2,1842,1329,510,103,0,14,226,298,109,28,53,0,1388,3,33
Davide Biraschi,ITA,DF,Genoa,Serie A,29,1994,1.0,37,28,9,2,0,0,0,7,0,0,0,0,31,0,0
Samuele Birindelli,ITA,DF,Monza,Serie A,24,1999,22.4,1104,939,160,11,1,14,54,148,1,0,0,0,902,5,31
Tom Bischof,GER,"MF,FW",Hoffenheim,Bundesliga,18,2005,2.0,112,106,6,1,0,1,11,0,5,1,3,0,90,0,4
Yves Bissouma,MLI,MF,Tottenham,Premier League,26,1996,23.0,1842,1787,51,48,3,4,1,3,0,0,0,0,1689,4,19
Leonardo Bittencourt,GER,MF,Werder Bremen,Bundesliga,29,1993,17.5,829,802,22,10,7,3,40,7,5,2,2,0,665,5,16
Marco Bizot,NED,GK,Brest,Ligue 1,32,1991,32.0,1100,845,251,63,0,1,0,0,0,0,0,0,826,4,0
Antonio Blanco,ESP,MF,Alavés,La Liga,23,2000,27.0,1053,1018,30,25,4,21,15,2,3,1,0,0,811,5,27
Rubén Blanco,ESP,GK,Marseille,Ligue 1,28,1995,1.3,51,36,15,5,0,0,0,0,0,0,0,0,43,0,0
Hendry Blank,GER,DF,Dortmund,Bundesliga,18,2004,0.5,59,56,3,1,0,1,0,0,0,0,0,0,58,0,0
Ludovic Blas,FRA,"FW,MF",Rennes,Ligue 1,25,1997,17.4,506,468,36,14,1,4,53,4,18,6,5,0,395,2,12
Janis Blaswich,GER,GK,RB Leipzig,Bundesliga,32,1991,21.0,957,786,170,36,0,0,0,0,0,0,0,0,836,1,1
Alexis Blin,FRA,MF,Lecce,Serie A,26,1996,18.2,779,744,30,18,1,2,11,8,0,0,0,0,671,5,9
Daley Blind,NED,DF,Girona,La Liga,33,1990,33.0,2585,2465,97,69,0,18,17,21,2,0,1,0,2304,23,27
Myron Boadu,NED,FW,Monaco,Ligue 1,22,2001,0.9,15,15,0,0,0,0,0,0,0,0,0,0,10,0,0
Benicio Boaitey,ENG,"FW,DF",Brighton,Premier League,19,2004,0.4,20,19,1,0,0,0,0,1,0,0,0,0,13,0,0
Jérôme Boateng,GER,DF,Salernitana,Serie A,34,1988,2.6,126,124,2,2,0,0,1,0,0,0,0,0,106,0,0
Oscar Bobb,NOR,"FW,MF",Manchester City,Premier League,20,2003,3.4,177,169,8,3,3,0,5,4,1,0,0,0,155,0,5
Sacha Boey,FRA,DF,Bayern Munich,Bundesliga,22,2000,1.2,69,52,17,2,0,0,0,15,0,0,0,0,58,0,2
Jeremie Boga,CIV,FW,Nice,Ligue 1,26,1997,22.2,753,676,73,7,3,1,88,5,61,30,24,1,583,4,18
Jayden Bogle,ENG,DF,Sheffield Utd,Premier League,23,2000,31.0,968,802,164,8,1,3,40,155,0,0,0,0,684,2,32
Emil Bohinen,NOR,MF,Genoa,Serie A,24,1999,0.6,34,33,1,1,0,1,2,0,0,0,0,0,26,0,0
Emil Bohinen,NOR,MF,Salernitana,Serie A,24,1999,5.9,333,321,12,11,0,1,2,0,0,0,0,0,262,0,16
Adama Bojang,GAM,FW,Reims,Ligue 1,19,2004,0.9,27,23,4,0,0,0,1,0,0,0,0,0,17,0,3
Daniel Boloca,ROU,MF,Sassuolo,Serie A,24,1998,22.5,1064,1048,15,13,1,3,8,0,0,0,0,0,956,1,15
Willy Boly,CIV,DF,Nott'ham Forest,Premier League,32,1991,16.0,671,597,71,15,1,1,1,56,0,0,0,0,503,3,10
Giacomo Bonaventura,ITA,MF,Fiorentina,Serie A,33,1989,25.3,1126,1078,46,13,15,5,54,6,5,1,3,0,928,2,27
Federico Bonazzoli,ITA,"FW,MF",Hellas Verona,Serie A,26,1997,11.3,314,294,17,0,3,5,7,1,0,0,0,0,242,3,11
Warren Bondo,FRA,MF,Monza,Serie A,19,2003,16.4,621,602,16,6,0,3,2,3,1,0,0,0,557,3,11
Giovanni Bonfanti,ITA,DF,Atalanta,Serie A,20,2003,1.0,57,52,5,2,0,0,2,3,0,0,0,0,46,0,2
Victor Boniface,NGA,FW,Leverkusen,Bundesliga,22,2000,17.2,385,367,15,1,4,3,3,5,0,0,0,0,278,3,17
Kevin Bonifazi,ITA,DF,Bologna,Serie A,27,1996,1.0,82,80,2,2,0,0,0,0,0,0,0,0,72,0,1
Kevin Bonifazi,ITA,DF,Frosinone,Serie A,27,1996,3.4,145,133,12,8,0,1,0,4,0,0,0,0,123,0,4
Leonardo Bonucci,ITA,DF,Union Berlin,Bundesliga,36,1987,5.1,248,236,11,7,0,1,6,4,0,0,0,0,190,1,0
Neto Borges,BRA,DF,Clermont Foot,Ligue 1,26,1996,28.0,1422,1213,209,9,3,3,79,195,1,0,0,0,1148,0,27
Yvandro Borges Sanches,LUX,"MF,FW",Gladbach,Bundesliga,19,2004,0.2,11,11,0,0,0,0,3,0,0,0,0,0,7,0,2
Sebastiaan Bornauw,BEL,DF,Wolfsburg,Bundesliga,24,1999,15.9,842,800,42,26,0,0,1,0,0,0,0,0,737,0,3
Rafael Borré,COL,FW,Werder Bremen,Bundesliga,27,1995,11.0,301,284,15,0,2,4,12,6,0,0,0,0,223,2,9
Gennaro Borrelli,ITA,FW,Frosinone,Serie A,23,2000,0.3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
Adri Bosch,ESP,DF,Granada,La Liga,22,2001,0.3,14,13,1,1,0,0,0,0,0,0,0,0,11,0,0
Erik Botheim,NOR,"FW,MF",Salernitana,Serie A,23,2000,3.5,65,61,4,0,0,1,1,0,0,0,0,0,48,0,1
Sven Botman,NED,DF,Newcastle Utd,Premier League,23,2000,15.3,1017,981,36,32,0,5,0,2,0,0,0,0,921,0,3
Saïmon Bouabré,FRA,MF,Monaco,Ligue 1,17,2006,0.5,17,17,0,0,0,0,0,0,0,0,0,0,15,0,1
Ayyoub Bouaddi,FRA,MF,Lille,Ligue 1,15,2007,1.5,115,115,0,0,0,0,2,0,0,0,0,0,103,0,3
Badredine Bouanani,ALG,FW,Nice,Ligue 1,18,2004,1.8,70,70,0,0,0,1,8,0,0,0,0,0,54,0,3
Badredine Bouanani,ALG,MF,Lorient,Ligue 1,18,2004,4.9,180,161,18,6,0,4,10,6,6,3,1,0,146,1,8
Mohamed Bouchenna,FRA,"MF,FW",Clermont Foot,Ligue 1,17,2006,0.3,8,8,0,0,0,0,0,0,0,0,0,0,8,0,0
Hicham Boudaoui,ALG,MF,Nice,Ligue 1,23,1999,17.9,717,703,11,8,3,0,23,1,1,0,0,0,601,3,18
Yassine Bounou,MAR,GK,Sevilla,La Liga,32,1991,1.0,31,21,10,3,0,0,0,0,0,0,0,0,20,0,0
Mehdi Bourabia,MAR,MF,Frosinone,Serie A,31,1991,2.2,98,96,2,2,1,0,2,0,0,0,0,0,76,0,4
Benjamin Bourigeaud,FRA,"MF,FW",Rennes,Ligue 1,29,1994,26.9,1566,1354,207,62,7,14,165,45,96,33,48,0,1197,5,34
Bilal Boutobba,FRA,"FW,MF",Clermont Foot,Ligue 1,24,1998,10.3,395,367,27,11,5,0,57,4,12,10,2,0,273,1,16
Hugo Boutsingkham,FRA,"MF,FW",Nantes,Ligue 1,20,2003,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Edoardo Bove,ITA,MF,Roma,Serie A,21,2002,19.8,780,764,11,10,3,3,8,1,0,0,0,0,649,5,19
Jarrod Bowen,ENG,FW,West Ham,Premier League,26,1996,33.5,702,641,59,2,5,3,75,3,32,27,0,0,484,2,52
Lucas Boyé,ARG,FW,Granada,La Liga,27,1996,28.2,631,564,60,1,2,5,14,1,0,0,0,0,454,7,25
Domagoj Bradarić,CRO,DF,Salernitana,Serie A,23,1999,30.5,1536,1248,286,33,2,10,81,243,9,3,6,0,1184,2,41
Conor Bradley,NIR,DF,Liverpool,Premier League,20,2003,8.4,530,445,85,10,3,1,18,75,0,0,0,0,419,0,16
Bilal Brahimi,ALG,FW,Nice,Ligue 1,23,2000,0.1,13,11,2,1,0,0,2,0,1,0,0,0,10,0,0
Bilal Brahimi,ALG,"FW,MF",Brest,Ligue 1,23,2000,2.5,122,114,8,1,1,1,32,3,4,3,1,0,72,0,8
Julian Brandt,GER,"MF,FW",Dortmund,Bundesliga,27,1996,24.7,1319,1143,172,38,6,12,165,15,116,53,53,2,1054,4,24
Jarrad Branthwaite,ENG,DF,Everton,Premier League,21,2002,34.6,1385,1366,13,6,0,6,1,7,0,0,0,0,1105,6,12
Darko Brašanac,SRB,MF,Osasuna,La Liga,31,1992,0.5,15,15,0,0,0,0,1,0,0,0,0,0,9,0,0
Lilian Brassier,FRA,DF,Brest,Ligue 1,23,1999,29.7,1810,1755,54,53,2,20,5,1,0,0,0,0,1503,1,10
Brau,ESP,DF,Granada,La Liga,21,2001,0.3,10,9,1,0,0,0,1,1,0,0,0,0,7,0,0
Claudio Bravo,CHI,GK,Betis,La Liga,40,1983,7.0,230,153,76,16,1,1,0,0,0,0,0,0,186,1,0
Fabian Bredlow,GER,GK,Stuttgart,Bundesliga,28,1995,4.0,179,158,21,10,0,0,0,0,0,0,0,0,136,0,0
Tim Breithaupt,GER,MF,Augsburg,Bundesliga,21,2002,7.0,281,274,6,3,0,0,2,0,0,0,0,0,232,1,6
Josip Brekalo,CRO,FW,Fiorentina,Serie A,25,1998,7.2,291,278,11,4,0,0,24,1,6,0,5,0,234,2,8
Gleison Bremer,BRA,DF,Juventus,Serie A,26,1997,35.9,1930,1854,71,25,0,8,1,2,0,0,0,0,1661,5,14
Brenner,BRA,"MF,FW",Udinese,Serie A,23,2000,2.1,54,52,2,1,0,0,1,0,0,0,0,0,47,0,0
Ben Brereton,CHI,"FW,MF",Sheffield Utd,Premier League,24,1999,12.3,265,246,19,0,0,0,9,4,1,0,0,0,200,0,8
Ben Brereton,CHI,"FW,MF",Villarreal,La Liga,24,1999,3.0,74,73,1,0,1,0,4,1,0,0,0,0,55,0,4
Marco Brescianini,ITA,MF,Frosinone,Serie A,23,2000,25.8,804,761,40,7,5,0,20,29,0,0,0,0,632,3,21
Maximilian Breunig,GER,FW,Freiburg,Bundesliga,22,2000,0.1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
Rhian Brewster,ENG,"FW,MF",Sheffield Utd,Premier League,23,2000,3.8,76,73,3,0,0,0,3,0,0,0,0,0,52,0,1
Bennit Bröger,GER,FW,Wolfsburg,Bundesliga,17,2006,0.1,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0
Armando Broja,ALB,FW,Chelsea,Premier League,21,2001,5.0,94,87,7,1,0,0,1,0,0,0,0,0,83,0,0
Armando Broja,ALB,FW,Fulham,Premier League,21,2001,1.0,27,26,1,0,0,0,1,0,0,0,0,0,19,0,1
Dylan Bronn,TUN,"DF,MF",Salernitana,Serie A,28,1995,0.6,12,12,0,0,0,0,0,0,0,0,0,0,8,0,0
Andre Brooks,ENG,"MF,DF",Sheffield Utd,Premier League,19,2003,10.4,261,252,9,2,0,2,8,5,0,0,0,0,196,0,12
David Brooks,WAL,"FW,MF",Bournemouth,Premier League,26,1997,3.1,132,120,12,1,1,1,15,5,6,5,0,0,95,0,6
John Brooks,USA,DF,Hoffenheim,Bundesliga,30,1993,17.1,892,828,64,42,0,5,3,1,0,0,0,0,740,0,11
Moritz Broschinski,GER,FW,Bochum,Bundesliga,22,2000,13.9,223,215,5,0,0,0,12,0,0,0,0,0,135,3,10
Jacob Brown,SCO,"MF,FW",Luton Town,Premier League,25,1998,11.3,247,238,7,0,0,0,10,6,0,0,0,0,136,2,18
Josh Brownhill,ENG,MF,Burnley,Premier League,27,1995,25.0,1106,998,103,29,4,3,57,16,50,23,8,2,850,5,18
Alexander Brunst,GER,GK,Darmstadt 98,Bundesliga,28,1995,3.0,150,116,34,13,0,1,0,0,0,0,0,0,103,0,0
Jacob Bruun Larsen,DEN,"MF,FW",Burnley,Premier League,24,1998,13.9,526,455,69,15,1,3,62,5,46,14,17,2,378,2,18
Tajon Buchanan,CAN,DF,Inter,Serie A,24,1999,1.8,72,70,2,0,0,0,11,2,0,0,0,0,58,0,3
Ante Budimir,CRO,FW,Osasuna,La Liga,32,1991,27.1,441,421,20,0,1,1,10,4,0,0,0,0,241,0,19
Hugo Bueno,ESP,"DF,MF",Wolves,Premier League,20,2002,8.2,406,358,46,1,0,1,29,45,0,0,0,0,318,2,18
Manu Bueno,ESP,MF,Sevilla,La Liga,19,2004,1.3,49,49,0,0,0,0,0,0,0,0,0,0,45,0,0
Santiago Bueno,URU,DF,Wolves,Premier League,24,1998,9.1,480,468,12,7,0,1,2,2,0,0,0,0,426,0,5
Marius Bülter,GER,"DF,FW",Hoffenheim,Bundesliga,30,1993,15.0,695,589,106,5,2,4,73,98,3,1,0,0,500,0,30
Facundo Buonanotte,ARG,"FW,MF",Brighton,Premier League,18,2004,15.2,478,467,11,6,1,1,6,3,1,1,0,0,404,0,9
Alessandro Buongiorno,ITA,DF,Torino,Serie A,24,1999,28.1,1187,1162,25,21,1,2,3,3,0,0,0,0,1012,0,7
